,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
2243,1.0,0.455,0.345,0.105,0.4005,0.16399999999999998,0.0755,0.126,8.055042016681547,8
2249,1.0,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,9.048453820369874,9
2304,1.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,13.89646517473637,14
2393,1.0,0.58,0.45,0.235,1.071,0.3,0.206,0.395,14.035571844990319,14
2433,1.0,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4.055740653652245,4
2440,1.0,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,5.933834896391665,6
2566,1.0,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14.26664040747703,14
2575,1.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,11.773617143907636,12
2617,1.0,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,9.778668124570629,10
2727,1.0,0.645,0.51,0.2,1.5675,0.621,0.3670000000000001,0.46,11.971794236465328,12
2757,1.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,9.918682798736183,10
2777,1.0,0.425,0.35,0.105,0.393,0.13,0.063,0.165,9.037007185556362,9
2807,1.0,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,7.986269933487476,8
2820,1.0,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,5.962441519639695,6
2844,1.0,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,8.02704943550267,8
2882,1.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12.089335238450072,12
2883,1.0,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11.063143351128858,11
2889,1.0,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6.000077486704193,6
2906,1.0,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,11.011336806881515,11
2956,1.0,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,15.65389908397267,16
2978,1.0,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7.03399337232611,7
3044,1.0,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7.05242293498621,7
3054,1.0,0.37,0.29,0.09,0.2445,0.08900000000000001,0.0655,0.075,7.029492639115909,7
3069,1.0,0.23,0.17,0.05,0.057,0.026,0.013,0.016,4.936074954602506,5
3230,1.0,0.62,0.475,0.16,0.907,0.371,0.16699999999999998,0.3075,11.062922919919934,11
3253,1.0,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,4.951160365069464,5
3279,1.0,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4.016806242048252,4
3355,1.0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,11.760476473866671,12
3384,1.0,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,7.997803412546675,8
3404,1.0,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02,4.898967170411394,5
3410,1.0,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10.077201358722789,10
3570,1.0,0.695,0.57,0.2,2.033,0.7509999999999999,0.4255,0.685,15.261553325793805,15
3642,1.0,0.16,0.12,0.02,0.018000000000000002,0.0075,0.0045,0.005,4.088785258210715,4
3706,1.0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8.048929922155803,8
3722,1.0,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,10.991638821931089,11
3752,1.0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13.035834051772824,13
