,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
681,1.0,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10.370184585402294,10
698,1.0,0.55,0.435,0.145,0.843,0.328,0.1915,0.255,14.24521778358275,15
704,1.0,0.605,0.435,0.13,0.9025,0.4320000000000001,0.174,0.26,11.7762057275855,11
708,1.0,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10.40038148677408,10
718,1.0,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,13.825308934478558,14
733,1.0,0.585,0.47,0.165,1.409,0.8,0.229,0.295,9.627095058846987,10
742,1.0,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14.230999664882152,14
769,1.0,0.48,0.38,0.13,0.6175,0.3,0.142,0.175,11.23976099512065,12
775,1.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,14.227191577143179,15
779,1.0,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,16.338486885248045,15
789,1.0,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,20.26503248466537,22
791,1.0,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,9.538395432038946,10
798,1.0,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12.968344654696518,12
807,1.0,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,9.622617189599364,10
818,1.0,0.445,0.33,0.12,0.34700000000000003,0.12,0.084,0.105,11.571377626678744,11
828,1.0,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,12.801039643811913,13
840,1.0,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15.845377364667815,15
841,1.0,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12.693785763685169,12
862,1.0,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14.943154815005599,14
867,1.0,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,10.852678457238627,10
870,1.0,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,14.590922402841393,14
876,1.0,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,11.337426584017582,12
879,1.0,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10.392196969914268,10
895,1.0,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9.492633626557913,9
896,1.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,14.213206087736726,15
901,1.0,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13.988817415735543,13
914,1.0,0.355,0.27,0.1,0.21600000000000005,0.083,0.037000000000000005,0.075,10.367262912108634,10
918,1.0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,16.31225436860485,17
920,1.0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18.048466687963852,18
928,1.0,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,10.999555210382661,11
933,1.0,0.615,0.525,0.155,1.1375,0.3670000000000001,0.236,0.37,18.96947551462856,20
947,1.0,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,13.676679892164536,14
951,1.0,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15.187775223433565,15
955,1.0,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9.38619999598589,9
956,1.0,0.55,0.44,0.165,0.8605,0.312,0.16899999999999998,0.3,16.31068916573761,17
957,1.0,0.655,0.58,0.205,2.0805,0.959,0.3415,0.601,18.17139569895962,17
972,1.0,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21.565022569786358,21
979,1.0,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,11.689306256391244,12
984,1.0,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,13.166426049987177,13
986,1.0,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,9.565989044501356,10
988,1.0,0.565,0.425,0.1,0.7145,0.3055,0.166,0.18,11.355178828946086,12
990,1.0,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9.63668941685434,9
993,1.0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,10.567110401783285,11
999,1.0,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,15.080396898111633,16
1029,1.0,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,17.992097424322306,19
1039,1.0,0.565,0.455,0.175,1.013,0.342,0.207,0.35,17.76248034000352,19
1046,1.0,0.745,0.585,0.19,1.966,0.8435,0.4370000000000001,0.5855,17.21869003318792,18
1053,1.0,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,10.778358563370263,10
1054,1.0,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,12.128836266220103,12
1059,1.0,0.56,0.45,0.16,0.922,0.4320000000000001,0.17800000000000002,0.26,13.388104555992612,15
1065,1.0,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13.53488663513447,13
1066,1.0,0.29,0.205,0.07,0.0975,0.036000000000000004,0.019,0.035,8.422418911740127,8
1067,1.0,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18.826995354187346,18
1086,1.0,0.6,0.445,0.175,1.057,0.383,0.21600000000000005,0.355,16.61167656178818,16
1105,1.0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18.907853294544598,18
1122,1.0,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,13.407223372100129,13
1134,1.0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14.020058814774181,14
1143,1.0,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11.063734151974646,11
1148,1.0,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,12.349073376962235,12
1159,1.0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,9.677536756917782,10
1166,1.0,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,9.378168592920328,10
1170,1.0,0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21.95166613024629,21
1174,1.0,0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11.36912228721597,11
1186,1.0,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,8.724983935445483,9
1218,1.0,0.605,0.47,0.115,1.114,0.3925,0.29100000000000004,0.31,14.472812319738434,15
1220,1.0,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,8.637441026703309,9
1223,1.0,0.565,0.47,0.195,1.142,0.387,0.258,0.35,18.11896749008022,17
1229,1.0,0.68,0.54,0.21,1.7885,0.8345,0.408,0.4370000000000001,13.99843335898327,13
1233,1.0,0.63,0.5,0.155,1.005,0.3670000000000001,0.199,0.36,17.265847854320427,16
1236,1.0,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,15.574685834691644,17
1238,1.0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395,16.53693294034064,18
1259,1.0,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10.428293591083955,10
1260,1.0,0.505,0.395,0.135,0.5915,0.28800000000000003,0.1315,0.185,11.761366438776323,12
1285,1.0,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,14.505918022952445,15
1286,1.0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,18.881499468001696,19
1288,1.0,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11.71524313714512,11
1290,1.0,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13.333185819045191,13
1301,1.0,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10.303632922499704,10
1307,1.0,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,24.931521141209817,24
1316,1.0,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,14.625252087042256,14
1317,1.0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,14.885576005090194,15
1318,1.0,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12.569935433719277,12
1327,1.0,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,15.54035758267913,16
1349,1.0,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12.679261863048438,12
1350,1.0,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,14.264612722908664,14
1356,1.0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,14.735108659768748,16
1358,1.0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,17.904937483620113,18
1359,1.0,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,11.207351214269986,12
1384,1.0,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13.665117880444424,13
1389,1.0,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975,9.402412633095214,9
1391,1.0,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12.441449331468643,12
1397,1.0,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,15.666883758112307,17
1398,1.0,0.61,0.48,0.16,1.234,0.598,0.238,0.315,12.742269411423807,12
1410,1.0,0.37,0.29,0.09,0.241,0.11,0.045,0.069,9.862257787094983,10
1422,1.0,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305,13.622707817060684,13
1427,1.0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,14.283265581217782,16
1429,1.0,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10.868345674326843,10
1430,1.0,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,11.045457496861637,12
1431,1.0,0.565,0.39,0.125,0.7440000000000001,0.35200000000000004,0.13,0.1685,10.630112763710134,11
1433,1.0,0.36,0.265,0.09,0.2165,0.096,0.037000000000000005,0.0735,9.64614407619544,10
1434,1.0,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,11.818228545331772,13
1450,1.0,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11.625606948528748,11
1451,1.0,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,26.82704457415858,27
1462,1.0,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,10.70876328461801,11
1486,1.0,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,13.67802926569244,14
1496,1.0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,16.578042638533926,18
1497,1.0,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,17.232285819489046,16
1502,1.0,0.455,0.35,0.12,0.4835,0.1815,0.14400000000000002,0.16,11.818619227547167,11
1507,1.0,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10.804069553052122,10
1513,1.0,0.575,0.45,0.12,0.9585,0.447,0.16899999999999998,0.275,12.655381975977283,12
1514,1.0,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,13.534663084235607,15
1535,1.0,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274,11.667473472290071,11
1554,1.0,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13.431211274704845,13
1577,1.0,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469,13.762622710262608,13
1583,1.0,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.202,9.252430367999459,9
1585,1.0,0.725,0.565,0.21,2.1425,1.03,0.487,0.503,12.9082145210714,14
1587,1.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,15.786549369541575,17
1591,1.0,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245,12.737794768387424,14
1608,1.0,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,15.079659072531218,16
1634,1.0,0.255,0.195,0.065,0.08,0.0315,0.018000000000000002,0.027000000000000003,8.246856949609969,8
1657,1.0,0.28,0.205,0.08,0.127,0.052000000000000005,0.039,0.042,8.499680285515055,9
1677,1.0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,16.500656473256686,18
1681,1.0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,14.88487450902725,15
1699,1.0,0.605,0.49,0.18,1.227,0.48,0.287,0.35,16.08942638936891,18
1706,1.0,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,15.627089868685282,16
1725,1.0,0.51,0.395,0.12,0.6175,0.262,0.122,0.193,12.488736827209957,12
1726,1.0,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002,13.543145744791598,13
1733,1.0,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,9.061059607803811,10
1737,1.0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12.994638505232672,12
1750,1.0,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12.489343223415547,12
1753,1.0,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,12.852441186312829,13
1756,1.0,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795,10.512014820862897,11
1763,1.0,0.515,0.4,0.17,0.7959999999999999,0.258,0.1755,0.28,16.129631269328925,16
1767,1.0,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,11.140520589741948,12
1770,1.0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10.088891911710103,10
1783,1.0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16.025756782314566,16
1785,1.0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,13.191000680218476,14
1787,1.0,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11.299437947615129,11
1797,1.0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11.777671980848059,11
1804,1.0,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12.62872749147794,12
1821,1.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,12.63462939662606,13
1840,1.0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,11.06681213214219,12
1852,1.0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,10.0730906022759,11
1860,1.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,15.722989643151648,16
1891,1.0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,13.3950460493015,13
1896,1.0,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,21.209535639428694,20
1903,1.0,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11.868606531675196,11
1904,1.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395,15.881450164508315,17
1906,1.0,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,11.172936375685211,11
1907,1.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13.52292519545941,13
1909,1.0,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,12.272294527670034,12
1911,1.0,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,10.970183452388644,11
1939,1.0,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15.791275832755598,15
1962,1.0,0.505,0.38,0.13,0.6559999999999999,0.227,0.1785,0.22,13.29266294945085,13
1965,1.0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,13.890710584012693,14
1987,1.0,0.515,0.415,0.13,0.764,0.276,0.196,0.25,14.099643884199228,13
2017,1.0,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14.590278663848729,14
2023,1.0,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,11.155010473826248,11
2031,1.0,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,17.218781074289552,16
2042,1.0,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006,9.368726902620262,10
2066,1.0,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,13.804988434925908,14
2069,1.0,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,13.239863826802166,14
2087,1.0,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12.63126918007814,12
2090,1.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,11.576161320465241,12
2093,1.0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,10.148707953886646,11
2110,1.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,11.370595533176987,12
2112,1.0,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,11.53179636697574,11
2116,1.0,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,11.39869354970997,12
2117,1.0,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12.776115617920095,12
2131,1.0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,12.560342510726425,13
2140,1.0,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195,11.292510553130867,11
2141,1.0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,11.213003119897104,12
2148,1.0,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12.450368888902306,12
2178,1.0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18.687452798868446,18
2186,1.0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,17.169499105668926,16
2191,1.0,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12.644695864548808,12
2199,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,18.87337234941864,20
2204,1.0,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,9.910964914750279,11
2209,1.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,11.788724212173971,12
2214,1.0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16.086594988758595,16
2216,1.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,14.760047122355859,15
2236,1.0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12.572888412788483,12
2244,1.0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8.02116245722258,8
2247,1.0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10.74167163519544,10
2252,1.0,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,14.718805920888666,16
2255,1.0,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,13.335137876761463,13
2269,1.0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,19.73489544364681,20
2284,1.0,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9.247115395130505,9
2289,1.0,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,17.906402077250327,17
2317,1.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,16.5090502268816,17
2338,1.0,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10.490675946972235,10
2346,1.0,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,12.361835565883208,12
2347,1.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3,11.208253273717832,11
2364,1.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365,14.888924266013559,15
2369,1.0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,10.352865691775479,11
2370,1.0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,12.078083312520015,12
2378,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341,10.243057343872065,11
2389,1.0,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,12.796184328949268,13
2395,1.0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,11.898062237054196,12
2406,1.0,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13.646577548172624,13
2415,1.0,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12.82444240587214,12
2420,1.0,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9.275169426537682,9
2421,1.0,0.47,0.37,0.135,0.547,0.222,0.1325,0.17,12.437826106218111,12
2424,1.0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,15.097264529389992,14
2429,1.0,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,9.895650540211754,11
2431,1.0,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12.611470548277572,12
2434,1.0,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14.459422546830535,14
2437,1.0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,16.07307816775835,15
2438,1.0,0.595,0.48,0.165,1.262,0.4835,0.28300000000000003,0.41,16.776141061299644,17
2456,1.0,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10.884731646812329,10
2461,1.0,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315,14.045160043373672,15
2471,1.0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,12.939442536710443,12
2477,1.0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12.785124416497954,12
2481,1.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,16.16281404947298,15
2504,1.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,15.545520214777671,16
