,Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,y_pred,y_act
108,1.0,7.022589999999999,0.0,18.1,0,0.718,6.006,95.3,1.8746,24,666,20.2,319.98,15.7,14.411405235021695,14.2
109,1.0,4.22239,0.0,18.1,1,0.77,5.803,89.0,1.9047,24,666,20.2,353.04,14.64,16.826194900379473,16.8
111,1.0,9.33889,0.0,18.1,0,0.679,6.38,95.6,1.9682,24,666,20.2,60.72,24.08,9.570839338079754,9.5
114,1.0,0.26169000000000003,0.0,9.9,0,0.544,6.023,90.4,2.834,4,304,18.4,396.3,11.72,19.797444836312724,19.4
118,1.0,0.08447,0.0,4.05,0,0.51,5.859,68.7,2.7019,5,296,16.6,393.23,9.64,22.20815460235375,22.6
121,1.0,0.16211,20.0,6.96,0,0.464,6.24,16.3,4.4289999999999985,3,223,18.6,396.9,6.59,24.742698850733092,25.2
122,1.0,0.11027,25.0,5.13,0,0.453,6.456,67.8,7.2255,8,284,19.7,396.9,6.73,21.512555478816036,22.2
128,1.0,0.65665,20.0,3.97,0,0.647,6.8420000000000005,100.0,2.0107,5,264,13.0,391.93,6.9,28.466441448510977,30.1
130,1.0,0.1029,30.0,4.93,0,0.428,6.358,52.9,7.0355,6,300,16.6,372.75,11.22,20.908584797427455,22.2
135,1.0,0.09512,0.0,12.83,0,0.4370000000000001,6.2860000000000005,45.0,4.5026,5,398,18.7,383.23,8.94,21.599211762029277,21.4
143,1.0,0.05425,0.0,4.05,0,0.51,6.315,73.4,3.3175,5,296,16.6,395.6,6.29,24.80320395826478,24.6
146,1.0,0.04819,80.0,3.64,0,0.392,6.108,32.0,9.2203,1,315,16.4,392.89,6.57,21.059662878458656,21.9
150,1.0,0.03502,80.0,4.95,0,0.411,6.8610000000000015,27.9,5.1167,4,245,19.2,396.9,3.33,29.348577536338972,28.5
152,1.0,0.07151,0.0,4.49,0,0.449,6.121,56.8,3.7476,3,247,18.5,395.15,8.44,22.700028124813773,22.2
156,1.0,0.03871,52.5,5.32,0,0.405,6.209,31.3,7.3172,6,293,16.6,396.9,7.14,23.57289582249253,23.2
160,1.0,0.17142000000000002,0.0,6.91,0,0.448,5.682,33.8,5.1004,3,233,17.9,396.9,10.21,19.896861695204418,19.3
168,1.0,0.0459,52.5,5.32,0,0.405,6.315,45.6,7.3172,6,293,16.6,396.9,7.6,23.471098470722556,22.3
169,1.0,0.053020000000000005,0.0,3.41,0,0.489,7.079,63.1,3.4145,2,270,17.8,396.06,5.7,27.223646678680403,28.7
172,1.0,0.44791,0.0,6.2,1,0.507,6.726,66.5,3.6519,8,307,17.4,360.2,8.05,27.550956505543198,29.0
177,1.0,0.01439,60.0,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,27.536399584164325,29.1
178,1.0,0.7904100000000001,0.0,9.9,0,0.544,6.122000000000001,52.8,2.6403,4,304,18.4,396.9,5.98,23.747111908397603,22.1
194,1.0,0.08387,0.0,12.83,0,0.4370000000000001,5.874,36.6,4.5026,5,398,18.7,396.06,9.1,20.262823917562784,20.3
197,1.0,5.7081800000000005,0.0,18.1,0,0.532,6.75,74.9,3.3317,24,666,20.2,393.07,7.74,22.941682239810557,23.7
202,1.0,4.87141,0.0,18.1,0,0.614,6.484,93.6,2.3053,24,666,20.2,396.21,18.68,16.61276573647592,16.7
203,1.0,15.288,0.0,18.1,0,0.6709999999999999,6.649,93.3,1.3449,24,666,20.2,363.02,23.24,13.39808612400127,13.9
204,1.0,0.06617,0.0,3.24,0,0.46,5.8679999999999986,25.8,5.2146,4,430,16.9,382.44,9.97,18.949792167219087,19.3
211,1.0,0.12757000000000002,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300,16.6,374.71,5.19,24.796483633938376,23.7
212,1.0,0.07165,0.0,25.65,0,0.581,6.004,84.1,2.1974,2,188,19.1,377.67,14.27,19.900210297812222,20.3
215,1.0,0.35809,0.0,6.2,1,0.507,6.9510000000000005,88.5,2.8617,8,307,17.4,391.7,9.71,28.27298461483983,26.7
216,1.0,1.27346,0.0,19.58,1,0.605,6.25,92.6,1.7984,5,403,14.7,338.92,5.5,27.425104974291806,27.0
218,1.0,0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.95688268723258,21.6
220,1.0,0.12269,0.0,6.91,0,0.448,6.069,40.0,5.7209,3,233,17.9,389.39,9.55,20.837038448050492,21.2
221,1.0,0.09266,34.0,6.09,0,0.433,6.495,18.4,5.4917,7,329,16.1,383.61,8.67,25.25952033990014,26.4
234,1.0,0.08872999999999999,21.0,5.64,0,0.439,5.962999999999999,45.7,6.8147,4,243,16.8,395.56,13.45,18.711290691078553,19.7
242,1.0,8.49213,0.0,18.1,0,0.584,6.348,86.1,2.0527,24,666,20.2,83.45,17.64,14.088855053015003,14.5
248,1.0,0.08265,0.0,13.92,0,0.4370000000000001,6.127000000000002,18.4,5.5027,4,289,16.0,396.9,8.58,23.383726156866746,23.9
253,1.0,0.06151,0.0,5.19,0,0.515,5.968,58.5,4.8122,5,224,20.2,396.9,9.29,19.5325225123935,18.7
258,1.0,37.6619,0.0,18.1,0,0.679,6.202000000000001,78.7,1.8629,24,666,20.2,18.82,14.52,8.962876851574464,10.9
259,1.0,0.3494,0.0,9.9,0,0.544,5.972,76.7,3.1025,4,304,18.4,396.24,9.97,20.41469307669725,20.3
268,1.0,0.08014,0.0,5.96,0,0.499,5.85,41.5,3.9342,5,279,19.2,396.9,8.77,20.776890272413237,21.0
269,1.0,0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245,19.2,396.9,4.7,27.922069420010565,27.9
271,1.0,2.3139,0.0,19.58,0,0.605,5.88,97.3,2.3887,5,403,14.7,348.13,12.03,19.685515381136256,19.1
287,1.0,0.35114,0.0,7.38,0,0.493,6.041,49.9,4.7211,5,287,19.6,396.9,7.7,20.80017128144548,20.4
291,1.0,5.73116,0.0,18.1,0,0.532,7.061,77.0,3.4106,24,666,20.2,395.28,7.01,24.341477822523014,25.0
292,1.0,6.71772,0.0,18.1,0,0.713,6.749,92.6,2.3236,24,666,20.2,0.32,17.44,13.296313501768292,13.4
310,1.0,1.15172,0.0,8.14,0,0.5379999999999999,5.7010000000000005,95.0,3.7872,4,307,21.0,358.77,18.35,12.350434600052514,13.1
311,1.0,0.62356,0.0,6.2,1,0.507,6.879,77.7,3.2721,8,307,17.4,390.39,9.93,27.631634178965797,27.5
317,1.0,0.04684,0.0,3.41,0,0.489,6.417000000000002,66.1,3.0923,2,270,17.8,392.18,8.81,23.517352086803818,22.6
318,1.0,0.08244,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300,16.6,379.41,6.36,25.27908096946574,23.7
327,1.0,0.09252,30.0,4.93,0,0.428,6.606,42.2,6.1899,6,300,16.6,383.78,7.37,24.841524111688322,23.3
331,1.0,2.63548,0.0,9.9,0,0.544,4.973,37.8,2.5194,4,304,18.4,350.45,12.64,16.010043794436033,16.1
333,1.0,0.11329000000000003,30.0,4.93,0,0.428,6.897,54.3,6.3361,6,300,16.6,391.25,11.38,23.691403095942057,22.0
335,1.0,0.054970000000000005,0.0,5.19,0,0.515,5.985,45.4,4.8122,5,224,20.2,396.9,9.74,19.63562943942578,19.0
338,1.0,0.04297,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293,16.6,371.72,9.51,23.714611131998225,24.8
340,1.0,7.36711,0.0,18.1,0,0.679,6.193,78.1,1.9356,24,666,20.2,96.73,21.52,11.09428727960851,11.0
346,1.0,0.02875,28.0,15.04,0,0.464,6.211,28.9,3.6659,4,270,18.2,396.33,6.21,25.875739284969086,25.0
348,1.0,0.15098,0.0,10.01,0,0.547,6.021,82.6,2.7474,6,432,17.8,394.51,10.3,20.03950753215515,19.2
352,1.0,0.0456,0.0,13.89,1,0.55,5.888,56.0,3.1121,5,276,16.4,392.8,13.51,23.073879558312026,23.3
353,1.0,5.58107,0.0,18.1,0,0.713,6.436,87.9,2.3158,24,666,20.2,100.19,16.22,13.854046572549432,14.3
354,1.0,0.35233000000000003,0.0,21.89,0,0.624,6.454,98.4,1.8498,4,437,21.2,394.08,14.59,17.3825496385825,17.1
355,1.0,0.05644,40.0,6.41,1,0.447,6.757999999999999,32.9,4.0776,4,254,17.6,396.9,3.53,31.773746686958198,32.4
356,1.0,4.03841,0.0,18.1,0,0.532,6.229,90.7,3.0993,24,666,20.2,395.33,12.87,18.77983786667059,19.6
361,1.0,2.44953,0.0,19.58,0,0.605,6.402,95.2,2.2625,5,403,14.7,330.04,11.32,21.96127478174659,22.3
364,1.0,0.04527,0.0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21.0,396.9,9.08,20.24235783733449,20.6
369,1.0,0.02543,55.0,3.78,0,0.484,6.6960000000000015,56.4,5.7321,5,370,17.6,396.9,7.18,23.931690657969956,23.9
371,1.0,0.6379600000000001,0.0,8.14,0,0.5379999999999999,6.096,84.5,4.4619,4,307,21.0,380.02,10.26,17.45022834943857,18.2
373,1.0,0.22438,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33,17.629125820648017,16.8
380,1.0,0.52058,0.0,6.2,1,0.507,6.631,76.5,4.148,8,307,17.4,388.45,9.54,26.014256702985943,25.1
395,1.0,9.32909,0.0,18.1,0,0.713,6.185,98.7,2.2616,24,666,20.2,396.9,18.13,13.805771186210379,14.1
400,1.0,0.10328,25.0,5.13,0,0.453,5.9270000000000005,47.2,6.932,8,284,19.7,396.9,9.22,19.05712346942172,19.6
415,1.0,0.22489,12.5,7.87,0,0.524,6.377000000000002,94.3,6.3467,5,311,15.2,392.52,20.45,15.676893335639956,15.0
420,1.0,0.10153,0.0,12.83,0,0.4370000000000001,6.279,74.5,4.0522,5,398,18.7,373.66,11.97,19.940002739911446,20.0
422,1.0,0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21.0,393.45,6.48,23.603898986733963,22.0
423,1.0,0.1146,20.0,6.96,0,0.464,6.5379999999999985,58.7,3.9175,3,223,18.6,394.96,7.73,25.008291217744592,24.4
427,1.0,0.03445,82.5,2.03,0,0.415,6.162000000000001,38.4,6.27,2,348,14.7,393.77,7.43,24.319635768650055,24.1
439,1.0,7.52601,0.0,18.1,0,0.713,6.417000000000002,98.3,2.185,24,666,20.2,304.21,19.31,13.687470607748029,13.0
443,1.0,0.01501,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280,17.0,390.94,5.99,24.29875387910118,24.5
451,1.0,0.04462,25.0,4.86,0,0.426,6.619,70.4,5.4007,4,281,19.0,395.63,7.22,23.63838013055165,23.9
