,Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,y_pred,y_act
161,1.0,0.25199,0.0,10.59,0,0.489,5.783,72.7,4.3549,4,277,18.6,389.43,18.06,22.333829458048946,22.5
173,1.0,0.57834,20.0,3.97,0,0.575,8.297,67.0,2.4216,5,264,13.0,384.54,7.44,48.52879825892565,50.0
174,1.0,11.9511,0.0,18.1,0,0.659,5.608,100.0,1.2852,24,666,20.2,332.09,12.13,28.09117210567173,27.9
199,1.0,14.4383,0.0,18.1,0,0.597,6.852,100.0,1.4655,24,666,20.2,179.36,19.78,27.16705471863183,27.5
206,1.0,0.06888,0.0,2.46,0,0.488,6.144,62.2,2.5979,3,193,17.8,396.9,9.45,33.64016182068229,36.2
207,1.0,0.08221,22.0,5.86,0,0.431,6.957000000000002,6.8,8.9067,7,330,19.1,386.09,3.53,29.14060243978508,29.6
228,1.0,0.32982,0.0,21.89,0,0.624,5.822,95.4,2.4699,4,437,21.2,388.69,15.03,18.615040818077706,18.4
245,1.0,0.09068,45.0,3.44,0,0.4370000000000001,6.9510000000000005,21.5,6.4798,5,398,15.2,377.68,5.1,37.51277663494251,37.0
251,1.0,0.06211000000000001,40.0,1.25,0,0.429,6.49,44.4,8.7921,1,335,19.7,396.9,5.98,23.700760051311025,22.9
256,1.0,0.0795,60.0,1.69,0,0.411,6.579,35.9,10.7103,4,411,18.3,370.78,5.49,25.01963144570954,24.1
257,1.0,0.52693,0.0,6.2,0,0.504,8.725,83.0,2.8944,8,307,17.4,382.0,4.63,47.89709368491353,50.0
265,1.0,0.08187,0.0,2.89,0,0.445,7.82,36.9,3.4952,2,276,18.0,393.53,3.57,40.656028291936245,43.8
280,1.0,0.06588,0.0,2.46,0,0.488,7.765,83.3,2.741,3,193,17.8,395.56,7.56,41.079091083172514,39.8
288,1.0,0.0578,0.0,2.46,0,0.488,6.98,58.4,2.829,3,193,17.8,396.9,5.04,38.92491357905797,37.2
296,1.0,0.02899,40.0,1.25,0,0.429,6.939,34.5,8.7921,1,335,19.7,389.85,5.89,25.000082064801827,26.6
304,1.0,0.0351,95.0,2.68,0,0.4161,7.853,33.2,5.118,4,224,14.7,392.78,3.81,48.56752619824061,48.5
334,1.0,1.83377,0.0,19.58,1,0.605,7.802,98.2,2.0407,5,403,14.7,389.61,1.92,48.89482228937075,50.0
336,1.0,0.01501,90.0,1.21,1,0.401,7.922999999999999,24.8,5.885,1,198,13.6,395.52,3.16,51.30050560011744,50.0
350,1.0,0.27957,0.0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,396.9,13.59,24.689552131107718,24.5
379,1.0,2.37934,0.0,19.58,0,0.871,6.13,100.0,1.4191,5,403,14.7,172.91,27.8,14.154297125637992,13.8
388,1.0,0.33983,22.0,5.86,0,0.431,6.108,34.9,8.0555,7,330,19.1,390.18,9.16,24.854036271238012,24.3
397,1.0,0.01709,90.0,2.02,0,0.41,6.728,36.1,12.1265,5,187,17.0,384.46,4.5,29.36938110510629,30.1
399,1.0,0.07886,80.0,4.95,0,0.411,7.148,27.7,5.1167,4,245,19.2,396.9,3.56,38.725630949869995,37.3
411,1.0,1.22358,0.0,19.58,0,0.605,6.943,97.4,1.8773,5,403,14.7,363.43,4.59,41.08726262953765,41.3
412,1.0,5.29305,0.0,18.1,0,0.7,6.051,82.5,2.1678,24,666,20.2,378.38,18.76,24.88932933834765,23.2
418,1.0,0.0315,95.0,1.47,0,0.403,6.975,15.3,7.6534,3,402,17.0,396.9,4.56,34.8609618286736,34.9
429,1.0,0.5201399999999999,20.0,3.97,0,0.647,8.398,91.5,2.2885,5,264,13.0,386.86,5.91,48.722660871679544,48.8
440,1.0,0.19133,22.0,5.86,0,0.431,5.605,70.2,7.9549,7,330,19.1,389.13,18.46,18.48732597740578,18.5
448,1.0,13.6781,0.0,18.1,0,0.74,5.935,87.9,1.8206,24,666,20.2,68.95,34.02,8.801890064676925,8.4
450,1.0,0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,42.895614466553006,42.3
