,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
130,1.0,0.26,0.2,0.065,0.096,0.044,0.027000000000000003,0.03,6.003531357292752,6
131,1.0,0.58,0.44,0.18,0.8540000000000001,0.3665,0.1635,0.245,11.032014347412112,12
134,1.0,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,8.321726853207577,9
135,1.0,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9.761074649059632,9
138,1.0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,7.785935883451961,8
141,1.0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10.160661361210911,10
142,1.0,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10.463741501590231,10
147,1.0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10.464318389975743,10
149,1.0,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9.261007242640273,9
151,1.0,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,7.330378978096524,8
153,1.0,0.505,0.38,0.13,0.693,0.391,0.1195,0.1515,7.39649491773401,8
154,1.0,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9.497281470773583,9
155,1.0,0.55,0.43,0.145,0.7120000000000001,0.3025,0.152,0.225,10.460708500858182,10
156,1.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9.68200150127152,9
162,1.0,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,10.660411526342397,11
163,1.0,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9.629111435123995,9
170,1.0,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,6.715582781546262,7
172,1.0,0.19,0.13,0.045,0.0265,0.009000000000000001,0.005,0.009000000000000001,5.061119301736006,5
174,1.0,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9.753572321178334,9
175,1.0,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8.426844603992931,8
179,1.0,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10.537320499563897,10
180,1.0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,8.946972020331245,9
181,1.0,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10.171774275146486,10
187,1.0,0.615,0.475,0.175,1.194,0.5589999999999999,0.259,0.3165,10.30280978983852,11
189,1.0,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,8.098190583499942,9
191,1.0,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,9.969782940973102,10
192,1.0,0.645,0.51,0.19,1.4865,0.6445,0.29600000000000004,0.425,12.504049521816306,12
196,1.0,0.55,0.425,0.16,0.7929999999999999,0.343,0.2035,0.215,9.867274500314966,9
202,1.0,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,9.685045534598556,9
203,1.0,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,8.454671197333022,9
207,1.0,0.64,0.505,0.155,1.1955,0.5565,0.211,0.34600000000000003,11.282079765535013,11
208,1.0,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9.414098714736628,9
209,1.0,0.525,0.39,0.12,0.664,0.3115,0.147,0.17800000000000002,8.678782186581108,9
210,1.0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9.501891107331303,9
211,1.0,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9.331115579709076,9
217,1.0,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,7.783292626490754,8
219,1.0,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6.1458827476914255,6
220,1.0,0.55,0.445,0.11,0.7935,0.378,0.142,0.26,9.920394067550781,10
221,1.0,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.16899999999999998,9.304162264675249,9
224,1.0,0.365,0.28,0.09,0.196,0.0865,0.036000000000000004,0.0605,7.433095953878331,7
228,1.0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8.390783993025122,8
229,1.0,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,10.115778597238439,11
230,1.0,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15.115488978383482,15
232,1.0,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,13.943028966893163,15
236,1.0,0.63,0.49,0.155,1.229,0.535,0.29,0.335,10.920613074018469,11
243,1.0,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,18.31493930810992,17
247,1.0,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11.305062001539916,11
250,1.0,0.605,0.46,0.17,1.122,0.34700000000000003,0.3045,0.315,13.241460644069367,13
251,1.0,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,10.557629199773864,10
253,1.0,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6.262267523142816,6
255,1.0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,9.804244362477583,10
257,1.0,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,8.801301695060406,9
258,1.0,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8.709538605807897,8
259,1.0,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,6.978469458918379,7
260,1.0,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11.190810181493966,11
265,1.0,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,9.992367282812427,11
267,1.0,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8.371109289665904,8
268,1.0,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,9.803969479473627,10
269,1.0,0.68,0.58,0.2,1.787,0.585,0.453,0.6,17.47998909338323,19
271,1.0,0.48,0.36,0.1,0.439,0.194,0.099,0.115,8.3488737542372,8
275,1.0,0.66,0.525,0.16,1.277,0.4975,0.319,0.394,12.837274736332052,13
277,1.0,0.6,0.48,0.155,1.014,0.451,0.1885,0.325,11.495463861624494,11
279,1.0,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,9.320464479596145,10
280,1.0,0.53,0.405,0.12,0.632,0.2715,0.14800000000000002,0.1875,9.462475014858425,9
283,1.0,0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11.297027226048108,11
285,1.0,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,11.780642279094362,13
286,1.0,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9.401856586327701,9
293,1.0,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,9.35436578217585,10
296,1.0,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11.026497845105906,11
298,1.0,0.55,0.45,0.17,0.81,0.317,0.157,0.22,11.567497310026997,11
299,1.0,0.625,0.47,0.175,1.179,0.605,0.258,0.271,8.735571607580814,9
300,1.0,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8.586703830883764,8
301,1.0,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6.392727249340095,6
303,1.0,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12.151975326617494,12
304,1.0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13.178212552707338,13
306,1.0,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,18.10315668785057,17
311,1.0,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11.13502096501356,11
312,1.0,0.185,0.135,0.04,0.027000000000000003,0.0105,0.0055,0.009000000000000001,5.052801906598978,5
313,1.0,0.51,0.4,0.12,0.7005,0.34700000000000003,0.1105,0.195,9.005862500785279,10
315,1.0,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9.832572450265182,9
316,1.0,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,7.77173210410922,8
317,1.0,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8.368374457134234,8
318,1.0,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,8.57040822701054,9
319,1.0,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7.311455731105918,7
322,1.0,0.57,0.43,0.16,0.8109999999999999,0.3875,0.159,0.2285,9.746954269960543,9
324,1.0,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,9.139305149746612,10
332,1.0,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,7.6567270372791345,7
333,1.0,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,9.173681877943476,9
334,1.0,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6.314389285160709,6
337,1.0,0.53,0.43,0.13,0.7045,0.34600000000000003,0.1415,0.189,9.163884465713618,9
338,1.0,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,10.445778771279683,11
340,1.0,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,11.404572064839973,12
343,1.0,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,7.8274993450643064,8
344,1.0,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11.233088890945222,11
345,1.0,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,10.211560736201713,11
350,1.0,0.46,0.355,0.14,0.491,0.207,0.115,0.174,9.336110790742993,10
352,1.0,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,8.234309248091794,9
353,1.0,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10.057751880612223,10
354,1.0,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315,10.85479875087622,11
355,1.0,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8.393807653662781,8
357,1.0,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8.72147212785569,8
359,1.0,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7.354220036670316,7
362,1.0,0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9.086363605606897,9
363,1.0,0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,9.09479014214986,10
370,1.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,9.388687329252214,10
375,1.0,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8.367401209506083,8
379,1.0,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,9.4637591736821,10
386,1.0,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,8.67709847374323,9
387,1.0,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,8.771142912276899,9
390,1.0,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,7.313866274057464,8
392,1.0,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,6.867466219080827,7
393,1.0,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8.058314899008703,8
394,1.0,0.53,0.405,0.15,0.8315,0.35200000000000004,0.187,0.2525,10.210310908787227,10
395,1.0,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,10.676177973623906,11
396,1.0,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8.402707438962217,8
399,1.0,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,12.080243060752254,11
400,1.0,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8.2814589223069,8
401,1.0,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8.190078074683274,8
403,1.0,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,9.355701298100588,9
404,1.0,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10.236310178469532,10
405,1.0,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5.0832334244082364,5
407,1.0,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,8.925023870100576,9
414,1.0,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,11.292218411034918,12
415,1.0,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,10.452305120275655,10
416,1.0,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7.20452598388254,7
417,1.0,0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5.412860776981516,5
418,1.0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8.213245325894814,8
419,1.0,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8.641066294230656,8
424,1.0,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6.56323405952544,6
425,1.0,0.5,0.41,0.15,0.662,0.2815,0.13699999999999998,0.22,10.405935042980634,11
426,1.0,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9.08378327392327,9
428,1.0,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9.251618023380413,9
429,1.0,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11.89380781973897,11
431,1.0,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,10.596947077440095,11
433,1.0,0.625,0.475,0.175,1.3405,0.6559999999999999,0.28300000000000003,0.337,9.620009955272389,10
434,1.0,0.55,0.445,0.155,0.9905,0.544,0.17800000000000002,0.218,8.150520875068631,9
435,1.0,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,12.064731026183615,11
437,1.0,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,11.45961257493627,12
441,1.0,0.63,0.505,0.155,1.105,0.4920000000000001,0.226,0.325,11.413211398041273,11
445,1.0,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,9.860396201795428,10
446,1.0,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7.558076326464562,7
449,1.0,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11.596099721853843,11
452,1.0,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,12.79165725414252,13
455,1.0,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,7.17437772932802,8
456,1.0,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10.10025144923775,10
457,1.0,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,9.234746273258231,10
458,1.0,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,7.790102484064079,8
459,1.0,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,11.902864686637026,13
467,1.0,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10.469712139032662,10
469,1.0,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9.307472088605673,9
471,1.0,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,10.08720431598313,11
476,1.0,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9.261729514570643,9
477,1.0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10.801241800583028,10
478,1.0,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,12.333081634055238,13
479,1.0,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,10.733525452089161,11
483,1.0,0.585,0.42,0.155,1.034,0.4370000000000001,0.2225,0.32,10.77495142229429,11
486,1.0,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8.260019628302738,8
489,1.0,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,8.508369001763768,9
491,1.0,0.44,0.32,0.105,0.3875,0.1755,0.07400000000000001,0.12,8.12724301299226,9
492,1.0,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,6.740669931768072,7
493,1.0,0.635,0.505,0.165,1.251,0.5770000000000001,0.227,0.3825,11.661128300591862,11
501,1.0,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8.576949115660305,8
503,1.0,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10.734697795361736,10
505,1.0,0.62,0.51,0.18,1.233,0.5920000000000001,0.274,0.322,10.412273013310783,10
506,1.0,0.645,0.5,0.225,1.626,0.5870000000000001,0.4055,0.41,13.990170078893039,15
510,1.0,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,10.418937896479179,11
516,1.0,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,10.279743321093832,11
524,1.0,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7.488341613395663,7
527,1.0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,9.623985170323945,10
534,1.0,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,11.943814067802528,12
535,1.0,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,12.21312226019321,13
536,1.0,0.62,0.5,0.175,1.146,0.477,0.23,0.39,12.812286615059316,13
539,1.0,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9.515773501277671,9
540,1.0,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,9.934298951648382,11
542,1.0,0.54,0.455,0.14,0.972,0.419,0.255,0.269,10.158150300775675,10
543,1.0,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,9.148341732649442,10
545,1.0,0.745,0.565,0.215,1.931,0.8959999999999999,0.4585,0.5,11.359141552157112,11
546,1.0,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8.65155714112107,8
549,1.0,0.595,0.47,0.155,1.121,0.4515,0.17800000000000002,0.155,11.041115462456077,11
550,1.0,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,8.272166734136569,9
551,1.0,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,9.180594314570536,9
552,1.0,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10.056442162158778,10
555,1.0,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9.03505278636476,9
557,1.0,0.415,0.325,0.14,0.417,0.1535,0.1015,0.14400000000000002,9.285302886099034,10
558,1.0,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,7.496421051501132,8
564,1.0,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8.569519226676615,8
567,1.0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,9.605323093829064,9
568,1.0,0.515,0.435,0.17,0.631,0.2765,0.111,0.21600000000000005,10.988816371651497,12
569,1.0,0.43,0.35,0.11,0.406,0.1675,0.081,0.135,9.013946718456154,10
570,1.0,0.66,0.515,0.2,1.6465,0.7490000000000001,0.422,0.401,10.485410802735867,11
572,1.0,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8.029685289795268,8
575,1.0,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,10.225811766181927,11
578,1.0,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,10.389438256356085,10
583,1.0,0.57,0.445,0.16,1.0145,0.516,0.16399999999999998,0.3,9.837436190917737,10
584,1.0,0.515,0.4,0.14,0.6335,0.28800000000000003,0.145,0.168,9.181883626530091,9
586,1.0,0.565,0.45,0.165,0.887,0.37,0.239,0.249,10.503591843591124,11
587,1.0,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,10.850151995349329,11
588,1.0,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9.103256765174093,9
592,1.0,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,10.013291872581492,11
593,1.0,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,10.340306704396909,11
595,1.0,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,7.52131992452966,7
601,1.0,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,15.634700909199676,16
604,1.0,0.575,0.445,0.16,0.8390000000000001,0.4005,0.198,0.239,9.617793076849704,9
607,1.0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6.027140560972795,6
612,1.0,0.31,0.225,0.075,0.155,0.065,0.037000000000000005,0.0365,6.447207743662509,6
615,1.0,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,9.610621991434336,9
617,1.0,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,7.625191386511654,8
621,1.0,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6.508170906409801,6
624,1.0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10.626201442409839,10
626,1.0,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,9.185403339449563,10
635,1.0,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8.210330240424192,8
636,1.0,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,6.710248061245251,7
637,1.0,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8.22141870964889,8
640,1.0,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,10.712208667582775,11
641,1.0,0.555,0.45,0.145,0.915,0.4,0.246,0.285,10.18942374961319,11
646,1.0,0.63,0.495,0.16,1.093,0.4970000000000001,0.221,0.315,11.078574911644875,12
651,1.0,0.575,0.455,0.16,0.9895,0.495,0.195,0.246,9.356404629943345,9
656,1.0,0.65,0.52,0.15,1.238,0.5495,0.29600000000000004,0.3305,10.92263500277392,10
665,1.0,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,6.952745116300478,7
666,1.0,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.08900000000000001,7.343079401177011,7
668,1.0,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,10.42080478614795,11
669,1.0,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,9.686238059406762,10
673,1.0,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11.881391693898514,11
674,1.0,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11.286370654891154,11
679,1.0,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,10.87434680122681,11
680,1.0,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7.539569702900058,7
683,1.0,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,7.16936190137885,8
686,1.0,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,5.7632689107373105,6
687,1.0,0.54,0.415,0.155,0.7020000000000001,0.322,0.16699999999999998,0.19,9.42093959470997,10
688,1.0,0.695,0.55,0.16,1.6365,0.6940000000000001,0.3005,0.44,13.138542979810639,13
695,1.0,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11.258772111814569,11
696,1.0,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,8.640284894969817,9
701,1.0,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,8.76919173003031,9
706,1.0,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10.709335368497193,10
709,1.0,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7.001442677530838,7
715,1.0,0.275,0.195,0.065,0.106,0.054000000000000006,0.02,0.028,5.8537716057347895,6
716,1.0,0.385,0.28,0.085,0.2175,0.097,0.038,0.067,7.364894857857239,8
717,1.0,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,12.661215009563199,13
720,1.0,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9.049743644009096,9
721,1.0,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14.126287849115066,14
722,1.0,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,10.22776157666242,11
723,1.0,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,13.78689747678616,15
724,1.0,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10.332026705614624,10
725,1.0,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,9.411807552580242,10
726,1.0,0.51,0.395,0.145,0.6185,0.21600000000000005,0.1385,0.24,11.212832659129521,12
730,1.0,0.41,0.31,0.11,0.315,0.124,0.08199999999999999,0.095,8.162394933454546,9
736,1.0,0.6,0.485,0.165,1.1405,0.5870000000000001,0.2175,0.28800000000000003,9.460780392491676,9
