,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
102,1.0,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,7.777928662093938,8
104,1.0,0.425,0.315,0.1,0.377,0.1645,0.07200000000000001,0.105,6.696642766173996,6
105,1.0,0.295,0.22,0.085,0.1285,0.0585,0.027000000000000003,0.0365,5.319632377782414,5
107,1.0,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6.293263482635291,6
110,1.0,0.415,0.31,0.095,0.34,0.181,0.057,0.083,6.148755625732496,6
111,1.0,0.57,0.43,0.145,0.833,0.354,0.14400000000000002,0.2815,9.185199985038038,10
114,1.0,0.565,0.445,0.15,0.7959999999999999,0.3635,0.184,0.219,8.356872854838246,8
116,1.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9.513236264766146,9
122,1.0,0.685,0.505,0.19,1.533,0.667,0.4055,0.41,9.470864685528468,10
126,1.0,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,10.224881661909,11
132,1.0,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9.030564148286501,9
133,1.0,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,4.9711397561816915,5
139,1.0,0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,8.463936027499642,8
145,1.0,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,12.434480841368284,13
148,1.0,0.535,0.44,0.165,0.875,0.279,0.18,0.3,10.386864140888708,10
152,1.0,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8.820782637861019,8
158,1.0,0.635,0.495,0.18,1.596,0.617,0.317,0.37,10.18950805556516,11
159,1.0,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,7.474889148740576,8
160,1.0,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,6.9602727939169275,7
161,1.0,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,6.904014142955341,7
165,1.0,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8.096777138212689,8
168,1.0,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,9.390351718240774,10
173,1.0,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,7.731780821459512,8
182,1.0,0.51,0.385,0.135,0.632,0.282,0.145,0.17,7.615650694678373,8
197,1.0,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,7.773279172343673,8
198,1.0,0.6,0.485,0.145,0.7759999999999999,0.3545,0.1585,0.239,9.09670527599109,9
201,1.0,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8.070489448201613,8
213,1.0,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,9.912560195902334,10
215,1.0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,11.427049929896588,12
216,1.0,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091,6.566469206738447,6
222,1.0,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,9.40198582298457,10
225,1.0,0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8.527948401573907,8
227,1.0,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6.31579620258228,6
231,1.0,0.625,0.485,0.165,1.2255,0.5075,0.29600000000000004,0.36,9.724915072109681,10
233,1.0,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5.366151768707166,5
234,1.0,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,6.3514779736607405,6
235,1.0,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11.799349301483602,11
237,1.0,0.56,0.455,0.16,0.967,0.4525,0.207,0.274,8.576528608975797,9
238,1.0,0.59,0.405,0.15,0.853,0.326,0.2615,0.245,8.46383552650567,9
245,1.0,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,5.627193221760979,6
246,1.0,0.695,0.525,0.175,1.742,0.696,0.389,0.505,11.054988031599354,12
254,1.0,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825,8.334004974090583,8
256,1.0,0.59,0.47,0.135,1.1685,0.539,0.279,0.28,8.159386193224186,8
263,1.0,0.39,0.3,0.1,0.2665,0.1105,0.059,0.084,6.550905514499394,7
264,1.0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8.07153665079193,8
266,1.0,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935,8.070555633775367,8
272,1.0,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,8.673543288763458,9
273,1.0,0.62,0.51,0.175,1.2705,0.5415,0.32299999999999995,0.3225,9.373679323002142,9
274,1.0,0.645,0.525,0.17,1.37,0.6135,0.28300000000000003,0.34,9.46571252250107,10
276,1.0,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,6.342413437072875,6
278,1.0,0.51,0.375,0.11,0.5805,0.2865,0.118,0.14800000000000002,7.0473213082736486,7
282,1.0,0.735,0.59,0.215,1.747,0.7275,0.403,0.557,12.03988044635323,11
289,1.0,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7.324660401996492,7
292,1.0,0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6.1186952483029895,6
294,1.0,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6.252477385500392,6
295,1.0,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,8.698773017044036,9
302,1.0,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,7.853953351037513,8
308,1.0,0.515,0.405,0.13,0.573,0.213,0.134,0.195,8.617242894790065,9
310,1.0,0.675,0.525,0.17,1.711,0.8365,0.35200000000000004,0.475,9.20323184766828,9
314,1.0,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,10.430033081174651,10
321,1.0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,8.91647051770891,9
323,1.0,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,7.486803262439471,8
326,1.0,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5.191002179694964,5
327,1.0,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998,7.552544215105497,8
329,1.0,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,6.226483878305356,6
331,1.0,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7.804559585326373,7
336,1.0,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8.783295103006544,8
342,1.0,0.605,0.475,0.175,1.0759999999999998,0.463,0.2195,0.335,9.70984750194787,9
347,1.0,0.44,0.325,0.115,0.39,0.163,0.087,0.113,6.9635600711595345,7
349,1.0,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,9.807520516886875,10
365,1.0,0.38,0.29,0.085,0.2285,0.08800000000000001,0.0465,0.075,6.4365961476587845,7
368,1.0,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8.093447380698361,8
371,1.0,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,7.734098795650292,8
373,1.0,0.57,0.45,0.14,0.795,0.3385,0.14800000000000002,0.245,9.04505936989833,9
377,1.0,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10.166681989635993,10
378,1.0,0.685,0.535,0.175,1.432,0.637,0.247,0.46,10.851925776230573,11
381,1.0,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,6.512370771909229,7
383,1.0,0.61,0.495,0.16,1.089,0.469,0.198,0.384,10.362085149652515,11
385,1.0,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,9.949498020165478,10
391,1.0,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277,8.823840499006561,9
397,1.0,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,5.310862090201836,5
406,1.0,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10.00468547272422,10
411,1.0,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6.295856153179351,6
420,1.0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10.508156356796523,10
421,1.0,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375,8.832326958078085,9
422,1.0,0.585,0.48,0.185,1.04,0.434,0.265,0.285,9.318622962162983,10
430,1.0,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,6.862817624171133,7
436,1.0,0.615,0.53,0.17,1.12,0.5775,0.2095,0.28600000000000003,8.761697313110565,9
440,1.0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,8.46635022067009,9
444,1.0,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,11.937487577430753,12
447,1.0,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085,6.706391012067109,7
454,1.0,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9.322860011308821,9
461,1.0,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9.081412287423396,9
462,1.0,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9.495272290413952,9
463,1.0,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11.54137311282182,11
468,1.0,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48,10.855139380620356,10
472,1.0,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8.90239462791146,8
474,1.0,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10.545012272447106,10
480,1.0,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,9.602457746199244,10
481,1.0,0.595,0.49,0.185,1.185,0.482,0.2015,0.361,10.467523148697554,10
482,1.0,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8.212496106569041,8
484,1.0,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9.953741300896999,9
485,1.0,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,16.38464908742492,17
490,1.0,0.425,0.31,0.095,0.3075,0.139,0.0745,0.093,6.501436090835484,7
494,1.0,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,6.785701090016363,7
495,1.0,0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10.498310999885788,10
496,1.0,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,8.743808092147928,9
499,1.0,0.5,0.38,0.14,0.6355,0.277,0.14300000000000002,0.1785,7.739787143858656,8
500,1.0,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5.145989826208117,5
502,1.0,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,9.051452491815185,9
504,1.0,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,6.83970713472503,7
507,1.0,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,9.215740417742314,10
508,1.0,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,6.675273019213484,7
509,1.0,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6.097721668856836,6
517,1.0,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8.493649791725755,8
518,1.0,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6.633214919418832,6
520,1.0,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9.687919748553162,9
522,1.0,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8.087967949593292,8
528,1.0,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,10.421889760200052,11
529,1.0,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5.2866664960416,5
531,1.0,0.6,0.465,0.2,1.259,0.6405,0.1985,0.35700000000000004,8.77422343426246,9
538,1.0,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,8.961273241648787,9
541,1.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8.410487070511238,8
547,1.0,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6.532444999322662,6
553,1.0,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,11.370503843443736,12
554,1.0,0.26,0.215,0.08,0.099,0.037000000000000005,0.0255,0.045,5.417577708710685,5
559,1.0,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8.410175621713407,8
560,1.0,0.555,0.43,0.15,0.7829999999999999,0.345,0.1755,0.247,8.637648191731198,9
561,1.0,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,4.731678841663979,5
571,1.0,0.62,0.485,0.155,1.1945,0.5105,0.271,0.35200000000000004,9.55652337615107,9
576,1.0,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,9.321106536870602,10
579,1.0,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,8.34997623525226,9
581,1.0,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,5.7712178555490965,6
582,1.0,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,9.762875175480431,9
590,1.0,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,9.293777351764971,10
591,1.0,0.575,0.45,0.165,0.9655,0.498,0.19,0.23,7.736763296509174,8
596,1.0,0.555,0.44,0.14,0.8705,0.407,0.156,0.255,8.509077400210664,9
597,1.0,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,6.549778834858276,7
598,1.0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10.33359659448261,10
602,1.0,0.4,0.32,0.095,0.348,0.194,0.053,0.087,6.181988676974676,6
608,1.0,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,7.5112563372956735,8
610,1.0,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,8.553049332895798,9
614,1.0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,7.880987495361325,8
616,1.0,0.32,0.205,0.08,0.181,0.08800000000000001,0.034,0.0495,5.1143875749667105,5
618,1.0,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7.080527705984207,7
619,1.0,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,10.035244234515808,11
620,1.0,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9.48729569374117,9
628,1.0,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,6.613972333833023,7
630,1.0,0.475,0.365,0.115,0.5660000000000001,0.281,0.117,0.1335,6.823999453487675,7
631,1.0,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,5.118345424354955,5
632,1.0,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,6.994637616647333,7
643,1.0,0.525,0.4,0.155,0.7070000000000001,0.282,0.1605,0.225,8.613033933963049,9
647,1.0,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9.688982261238927,9
648,1.0,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,8.999669077907402,9
650,1.0,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9.171234994991881,9
652,1.0,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5.099848876409031,5
655,1.0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8.519896533570634,8
658,1.0,0.455,0.375,0.125,0.5329999999999999,0.233,0.106,0.185,7.887226408446443,8
662,1.0,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,5.593717823551423,6
672,1.0,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9.138571073454026,9
678,1.0,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,3.8026532114922413,4
685,1.0,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,8.766874934641606,9
690,1.0,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,7.615825465391428,8
691,1.0,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4.426084181585204,4
692,1.0,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8.062196738195453,8
693,1.0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,8.470740577752025,9
694,1.0,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,10.781334822527835,11
697,1.0,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,10.671474503259978,11
700,1.0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,6.691802435706613,7
702,1.0,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,6.912222823732264,7
703,1.0,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9.579421053070266,9
705,1.0,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9.1988335670518,9
707,1.0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12.433796324229704,12
711,1.0,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,8.429026284220718,9
712,1.0,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115,10.308428656631598,11
714,1.0,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8.068122271172252,8
728,1.0,0.55,0.425,0.15,0.7665,0.339,0.17600000000000002,0.21,8.253708951985717,8
729,1.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,9.553076232524138,10
732,1.0,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,6.460368756341725,7
734,1.0,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,8.335559616168549,9
735,1.0,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445,5.544852535283952,5
738,1.0,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9.263312404223253,9
739,1.0,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,4.997445248642833,5
741,1.0,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5.1514850092633635,5
744,1.0,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,9.682690255837796,10
748,1.0,0.58,0.425,0.15,0.8440000000000001,0.3645,0.185,0.2705,8.794055313241083,9
751,1.0,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,12.161402589092866,13
753,1.0,0.615,0.495,0.2,1.219,0.564,0.227,0.3885,9.941109320980802,10
755,1.0,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999,13.48321303696387,13
759,1.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,8.728240113868956,9
760,1.0,0.615,0.505,0.19,1.403,0.6715,0.2925,0.365,8.994037339069482,8
761,1.0,0.485,0.375,0.11,0.464,0.2015,0.09,0.149,7.662497768203919,8
763,1.0,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,7.0278871017286235,7
765,1.0,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,8.98828442761517,9
770,1.0,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8.305397707016752,8
780,1.0,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,9.289315797073426,10
784,1.0,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8.26501684472436,8
788,1.0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,15.767914594051284,16
790,1.0,0.53,0.38,0.125,0.616,0.292,0.113,0.185,7.633421474200806,8
795,1.0,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8.564225139810624,8
796,1.0,0.385,0.28,0.125,0.244,0.102,0.038,0.085,6.594761106467116,6
802,1.0,0.56,0.445,0.165,0.8320000000000001,0.3455,0.179,0.279,9.343482160829346,9
803,1.0,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6.466453862151519,6
809,1.0,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,8.599099539761658,9
810,1.0,0.7,0.575,0.205,1.773,0.605,0.447,0.5379999999999999,12.9170219651224,13
815,1.0,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6.290741363687242,6
816,1.0,0.345,0.255,0.095,0.1945,0.0925,0.037000000000000005,0.055,5.778976501377749,6
820,1.0,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9.03626238347183,9
821,1.0,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,9.602523374947886,10
823,1.0,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,7.441248298176889,8
825,1.0,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,7.73699044580148,8
831,1.0,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,7.566273261339068,8
832,1.0,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9.902661280435481,9
833,1.0,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9.48090759914069,9
842,1.0,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,6.017017799334711,6
845,1.0,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,5.939141219444565,6
850,1.0,0.545,0.42,0.125,0.7170000000000001,0.358,0.112,0.22,8.042221693193826,8
851,1.0,0.61,0.49,0.16,1.112,0.465,0.228,0.341,9.923199521227211,10
852,1.0,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,6.923667818049878,7
857,1.0,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8.23528835318856,8
860,1.0,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,8.615396330984328,9
872,1.0,0.665,0.5,0.17,1.2975,0.6035,0.29100000000000004,0.3595,9.165315322869471,9
878,1.0,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,9.571083140467392,10
886,1.0,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,6.72367573390221,7
890,1.0,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,7.857509165270835,8
892,1.0,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095,6.689159027768756,7
894,1.0,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6.121918981985948,6
904,1.0,0.495,0.38,0.12,0.573,0.2655,0.1285,0.14400000000000002,7.265045889256163,7
911,1.0,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,8.57463144005123,9
912,1.0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9.776537496353727,9
915,1.0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9.593512059997432,9
923,1.0,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,7.681029619690021,8
924,1.0,0.645,0.52,0.18,1.285,0.5775,0.35200000000000004,0.317,8.98304712266821,9
929,1.0,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,10.127677844053704,11
935,1.0,0.46,0.35,0.11,0.4,0.17600000000000002,0.083,0.1205,7.191634545622902,7
941,1.0,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6.254331538607317,6
944,1.0,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,10.972194899615229,11
952,1.0,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4.2941759292953,4
953,1.0,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,10.309121398652863,11
958,1.0,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,6.965330043747411,7
966,1.0,0.6,0.47,0.19,1.1345,0.4920000000000001,0.2595,0.3375,9.47262632774962,10
968,1.0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,8.520886916902787,9
969,1.0,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6.203413552940342,6
970,1.0,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,7.810944346727321,8
971,1.0,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,9.939361492720696,9
987,1.0,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,5.620309161538866,5
991,1.0,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,7.423519073084232,8
995,1.0,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,5.8592623572396745,6
998,1.0,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,8.483210534807672,9
1003,1.0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10.306725856425343,10
1006,1.0,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3,9.563093613731562,10
1010,1.0,0.555,0.45,0.175,0.8740000000000001,0.3275,0.202,0.305,9.941100021568275,10
1012,1.0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,8.781404779986838,9
1017,1.0,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5.4750089446983985,5
1018,1.0,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8.080790742080547,8
1019,1.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9.18705682694068,9
1020,1.0,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,3.7031914046683294,4
1023,1.0,0.39,0.29,0.125,0.3055,0.121,0.08199999999999999,0.09,6.566538498813356,7
1024,1.0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,9.917808581350098,10
1026,1.0,0.515,0.39,0.155,0.7125,0.3695,0.13699999999999998,0.155,7.027963306176442,7
1028,1.0,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7.5426620955022,7
1031,1.0,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11.244363377393912,11
1033,1.0,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,9.882636485220356,10
1034,1.0,0.61,0.45,0.16,1.136,0.414,0.311,0.3,9.411753805916895,9
1035,1.0,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,8.892068694827579,9
1042,1.0,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10.185056264954941,10
1044,1.0,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7.158654954688663,7
1048,1.0,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,8.027129305999583,8
