,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
319,1.0,0.0,0.0,0.335,0.26,0.085,0.192,0.097,0.03,0.054000000000000006,6.142063924293899,6.0
323,1.0,0.0,0.0,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6.187663158582478,6.0
328,1.0,0.0,1.0,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10.256792327778337,10.0
349,1.0,1.0,0.0,0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,11.842954083834671,12.0
351,1.0,0.0,1.0,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,10.689660277777081,11.0
366,1.0,1.0,0.0,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,13.825019039060603,14.0
369,1.0,0.0,1.0,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11.456532986817198,11.0
374,1.0,1.0,0.0,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9.142941772087708,9.0
404,1.0,1.0,0.0,0.55,0.405,0.125,0.6509999999999999,0.2965,0.13699999999999998,0.2,8.991625913211053,9.0
421,1.0,0.0,1.0,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,7.171136584545744,7.0
424,1.0,0.0,1.0,0.515,0.425,0.145,0.9365,0.4970000000000001,0.181,0.2185,7.911015789087871,8.0
455,1.0,0.0,0.0,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,6.830746021642807,7.0
464,1.0,0.0,1.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,8.029807265190241,8.0
470,1.0,0.0,1.0,0.58,0.46,0.18,1.145,0.48,0.277,0.325,10.595875857231771,11.0
473,1.0,0.0,1.0,0.44,0.375,0.13,0.487,0.226,0.0965,0.155,8.701072918422378,9.0
481,1.0,0.0,0.0,0.32,0.215,0.095,0.305,0.14,0.067,0.0885,5.995332943698484,6.0
486,1.0,0.0,0.0,0.335,0.25,0.08,0.183,0.0735,0.04,0.0575,6.284004986338452,6.0
488,1.0,1.0,0.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11.206971081243907,11.0
492,1.0,0.0,0.0,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,8.817467775693503,9.0
495,1.0,0.0,1.0,0.26,0.2,0.065,0.096,0.044,0.027000000000000003,0.03,6.050330997669203,6.0
497,1.0,0.0,0.0,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,4.918407889646731,5.0
502,1.0,0.0,0.0,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9.204324876063342,9.0
504,1.0,0.0,0.0,0.415,0.335,0.1,0.358,0.16899999999999998,0.067,0.105,7.1323884205673105,7.0
506,1.0,1.0,0.0,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,11.970584186658726,12.0
518,1.0,1.0,0.0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9.054314107441497,9.0
519,1.0,0.0,1.0,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,10.675215462256375,11.0
523,1.0,0.0,1.0,0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7.080821457149729,7.0
526,1.0,0.0,1.0,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11.056182238251914,11.0
527,1.0,0.0,0.0,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,9.914704591246801,10.0
529,1.0,0.0,1.0,0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,8.803407298435602,9.0
533,1.0,0.0,0.0,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8.000606396923779,8.0
534,1.0,0.0,0.0,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,5.861111685430146,6.0
540,1.0,0.0,0.0,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,5.962082604710914,6.0
541,1.0,1.0,0.0,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,15.103992859706299,15.0
548,1.0,1.0,0.0,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,9.348776781952537,9.0
555,1.0,0.0,1.0,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7.1560663388359105,7.0
565,1.0,0.0,0.0,0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,6.9092100877507265,7.0
574,1.0,0.0,0.0,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,6.877722266549091,7.0
576,1.0,1.0,0.0,0.57,0.43,0.16,0.8109999999999999,0.3875,0.159,0.2285,9.322422369391465,9.0
594,1.0,0.0,0.0,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,9.719139982392626,10.0
600,1.0,1.0,0.0,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,9.736708781290199,10.0
604,1.0,1.0,0.0,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.4320000000000001,11.116031418247255,11.0
606,1.0,0.0,0.0,0.45,0.34,0.125,0.4045,0.171,0.07,0.1345,8.049632421816444,8.0
616,1.0,0.0,1.0,0.57,0.45,0.145,0.95,0.4005,0.2235,0.2845,10.096716357477819,10.0
618,1.0,0.0,1.0,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11.177608225415941,11.0
621,1.0,0.0,1.0,0.58,0.45,0.14,0.8240000000000001,0.3465,0.1765,0.263,10.241226199661993,10.0
638,1.0,1.0,0.0,0.62,0.51,0.18,1.3315,0.594,0.276,0.388,10.826219334926785,11.0
650,1.0,1.0,0.0,0.625,0.49,0.145,0.92,0.4370000000000001,0.1735,0.28,9.91498443723351,10.0
651,1.0,0.0,1.0,0.515,0.4,0.14,0.6335,0.28800000000000003,0.145,0.168,8.886046101522506,9.0
664,1.0,0.0,1.0,0.59,0.49,0.165,1.207,0.5589999999999999,0.235,0.309,9.890661567298102,10.0
673,1.0,1.0,0.0,0.635,0.505,0.165,1.251,0.5770000000000001,0.227,0.3825,10.662973483550715,11.0
677,1.0,1.0,0.0,0.605,0.45,0.165,1.2225,0.35700000000000004,0.202,0.385,13.5823256166236,13.0
678,1.0,1.0,0.0,0.535,0.41,0.13,0.7145,0.335,0.14400000000000002,0.2075,8.864049648394575,9.0
679,1.0,0.0,1.0,0.39,0.28,0.125,0.564,0.3035,0.0955,0.14300000000000002,6.998834413893434,7.0
686,1.0,0.0,0.0,0.415,0.32,0.11,0.3735,0.175,0.0755,0.109,7.136916426759658,7.0
697,1.0,0.0,1.0,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,13.72325789107763,14.0
702,1.0,1.0,0.0,0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12.42161528805222,12.0
704,1.0,0.0,1.0,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,9.267323898765929,9.0
705,1.0,1.0,0.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12.304182193751904,12.0
706,1.0,0.0,0.0,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8.237586087739913,8.0
709,1.0,1.0,0.0,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,8.85436338273414,9.0
714,1.0,0.0,1.0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,9.54478785667469,10.0
730,1.0,0.0,1.0,0.66,0.52,0.19,1.558,0.755,0.298,0.4,10.031919869171848,10.0
735,1.0,0.0,0.0,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,9.785803528204399,10.0
743,1.0,0.0,0.0,0.51,0.4,0.145,0.5775,0.231,0.14300000000000002,0.177,8.890360791579447,9.0
748,1.0,0.0,1.0,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11.120558301988588,11.0
752,1.0,0.0,1.0,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9.122981797186586,9.0
753,1.0,0.0,0.0,0.565,0.42,0.155,0.743,0.31,0.18600000000000005,0.231,9.245991130365871,9.0
757,1.0,1.0,0.0,0.555,0.44,0.14,0.846,0.34600000000000003,0.1715,0.2735,10.26752071909473,10.0
762,1.0,0.0,1.0,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8.267060051287304,8.0
766,1.0,1.0,0.0,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,11.30232756605661,11.0
773,1.0,0.0,1.0,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,8.939137650952878,9.0
807,1.0,1.0,0.0,0.555,0.425,0.14,0.7879999999999999,0.282,0.1595,0.285,10.979566364710902,11.0
812,1.0,0.0,1.0,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,9.96940059413716,10.0
819,1.0,0.0,1.0,0.66,0.53,0.175,1.5830000000000002,0.7395,0.3505,0.405,10.021759830881885,10.0
820,1.0,0.0,1.0,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,15.339384444673872,16.0
839,1.0,1.0,0.0,0.38,0.32,0.115,0.6475,0.32299999999999995,0.1325,0.16399999999999998,7.178977619365327,7.0
846,1.0,1.0,0.0,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,8.783086953351695,9.0
851,1.0,1.0,0.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,13.968865458960135,14.0
853,1.0,1.0,0.0,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,12.623355987128969,13.0
855,1.0,0.0,1.0,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,8.39350992213462,8.0
860,1.0,1.0,0.0,0.575,0.47,0.155,1.116,0.509,0.238,0.34,9.976602969414174,10.0
870,1.0,1.0,0.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10.107705875478764,10.0
877,1.0,0.0,0.0,0.555,0.43,0.15,0.7829999999999999,0.345,0.1755,0.247,9.132010552095906,9.0
887,1.0,0.0,0.0,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,8.878014648634633,9.0
893,1.0,0.0,1.0,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10.179264502296931,10.0
897,1.0,0.0,1.0,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,7.617873328269073,8.0
905,1.0,1.0,0.0,0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,10.087023419744119,10.0
906,1.0,0.0,0.0,0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8.19291622672641,8.0
921,1.0,1.0,0.0,0.7,0.525,0.19,1.6465,0.8545,0.307,0.3995,8.967072939366368,9.0
924,1.0,0.0,0.0,0.295,0.215,0.085,0.128,0.049,0.034,0.04,5.9528439219987614,6.0
928,1.0,0.0,0.0,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,6.924536701705609,7.0
931,1.0,0.0,0.0,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,7.1366411010633035,7.0
936,1.0,0.0,1.0,0.69,0.505,0.2,1.872,0.893,0.4015,0.48,9.905730966968243,10.0
946,1.0,0.0,0.0,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875,7.000463433437244,7.0
953,1.0,1.0,0.0,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11.441676136081181,11.0
961,1.0,0.0,0.0,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,5.867803289492449,6.0
962,1.0,1.0,0.0,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,10.600318459257231,11.0
972,1.0,0.0,0.0,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,6.783047982857167,7.0
979,1.0,0.0,1.0,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,10.02825938404643,10.0
983,1.0,0.0,1.0,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,9.940767745879864,10.0
987,1.0,0.0,0.0,0.235,0.13,0.075,0.1585,0.0685,0.037000000000000005,0.0465,5.000033705191562,5.0
1000,1.0,0.0,0.0,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3,10.018489396013655,10.0
1010,1.0,0.0,1.0,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,8.678643637734643,9.0
1014,1.0,1.0,0.0,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10.023885736815718,10.0
1017,1.0,0.0,0.0,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,6.10412925152524,6.0
1021,1.0,1.0,0.0,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,8.615675652017073,9.0
1022,1.0,0.0,0.0,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,5.930990017296686,6.0
1026,1.0,0.0,0.0,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,7.9291998768437635,8.0
1027,1.0,0.0,1.0,0.6,0.475,0.175,1.3445,0.5489999999999999,0.2875,0.36,11.020933924387789,11.0
1030,1.0,1.0,0.0,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14.240434206920895,14.0
1031,1.0,0.0,1.0,0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,10.615287674936319,11.0
1042,1.0,0.0,0.0,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,8.8479548769958,9.0
1058,1.0,1.0,0.0,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9.080875583380037,9.0
1078,1.0,0.0,1.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9.002793387675968,9.0
1083,1.0,1.0,0.0,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,11.868651425849214,12.0
1093,1.0,0.0,0.0,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5.2301512860015995,5.0
1100,1.0,0.0,1.0,0.585,0.43,0.16,0.955,0.3625,0.17600000000000002,0.27,10.94297579619011,11.0
1104,1.0,0.0,1.0,0.67,0.525,0.165,1.6085,0.682,0.3145,0.4005,11.07699573292162,11.0
1105,1.0,0.0,0.0,0.345,0.255,0.095,0.1945,0.0925,0.037000000000000005,0.055,6.307666722212675,6.0
1114,1.0,1.0,0.0,0.62,0.54,0.165,1.139,0.4995,0.2435,0.35700000000000004,11.104127529389725,11.0
1120,1.0,0.0,1.0,0.475,0.355,0.125,0.4625,0.18600000000000005,0.107,0.145,8.881281261771726,9.0
1122,1.0,1.0,0.0,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,10.002132671157767,10.0
1124,1.0,1.0,0.0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,8.83644695752631,9.0
1128,1.0,1.0,0.0,0.67,0.545,0.175,1.707,0.6995,0.387,0.575,12.669512005490816,13.0
1135,1.0,0.0,1.0,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,11.023654304518423,11.0
1155,1.0,0.0,1.0,0.455,0.35,0.11,0.458,0.2,0.111,0.1305,8.214242727391216,8.0
1163,1.0,1.0,0.0,0.47,0.365,0.12,0.5820000000000001,0.29,0.092,0.146,7.962142371580983,8.0
1164,1.0,0.0,1.0,0.615,0.455,0.15,0.9335,0.382,0.247,0.2615,10.132955354193394,10.0
1167,1.0,1.0,0.0,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9.260705339131718,9.0
1170,1.0,1.0,0.0,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,9.023190120050778,9.0
1181,1.0,1.0,0.0,0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10.044210432502899,10.0
1191,1.0,0.0,1.0,0.515,0.39,0.14,0.6779999999999999,0.341,0.1325,0.119,7.89448046876749,8.0
1196,1.0,0.0,1.0,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16.04355448347723,16.0
1197,1.0,1.0,0.0,0.715,0.525,0.185,1.56,0.6655,0.383,0.405,10.927687978751374,11.0
1198,1.0,0.0,1.0,0.71,0.56,0.22,2.015,0.9215,0.454,0.5660000000000001,11.449529825337779,11.0
1210,1.0,0.0,1.0,0.665,0.535,0.195,1.606,0.5755,0.388,0.48,13.422908509874606,14.0
1220,1.0,0.0,0.0,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8.120010477149973,8.0
1221,1.0,0.0,1.0,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8.036140411809557,8.0
1222,1.0,0.0,0.0,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8.05511041235322,8.0
1224,1.0,0.0,1.0,0.53,0.405,0.15,0.8315,0.35200000000000004,0.187,0.2525,9.747168928419562,10.0
1226,1.0,1.0,0.0,0.325,0.26,0.09,0.1915,0.085,0.036000000000000004,0.062,6.990288945201124,7.0
1236,1.0,0.0,0.0,0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,6.052938076600759,6.0
1242,1.0,0.0,1.0,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,9.851165435714297,10.0
1252,1.0,1.0,0.0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,7.886381270395143,8.0
1254,1.0,1.0,0.0,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,9.874476455830594,10.0
1269,1.0,1.0,0.0,0.635,0.495,0.18,1.596,0.617,0.317,0.37,11.514042432328278,11.0
1294,1.0,0.0,0.0,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,7.960687041426166,8.0
1301,1.0,1.0,0.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9.311822534911247,9.0
1305,1.0,1.0,0.0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9.322244425286305,9.0
1310,1.0,0.0,1.0,0.525,0.42,0.155,0.8420000000000001,0.428,0.1415,0.2045,8.649510879364978,9.0
1321,1.0,0.0,1.0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9.084054246045177,9.0
1325,1.0,0.0,0.0,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,7.852661340320161,8.0
1331,1.0,1.0,0.0,0.485,0.4,0.155,0.731,0.236,0.183,0.255,10.822548205048836,11.0
1334,1.0,0.0,1.0,0.55,0.45,0.17,0.81,0.317,0.157,0.22,10.677874598868977,11.0
1336,1.0,0.0,0.0,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5.217198610604693,5.0
1337,1.0,1.0,0.0,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,9.023374029838301,9.0
1345,1.0,1.0,0.0,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,9.86377431849529,10.0
1350,1.0,0.0,1.0,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10.204840455244497,10.0
1356,1.0,0.0,1.0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,9.654886272264168,10.0
1370,1.0,1.0,0.0,0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12.582737974156135,12.0
1372,1.0,0.0,0.0,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,8.767841882919901,9.0
1374,1.0,0.0,0.0,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,8.093492252227687,8.0
1389,1.0,0.0,1.0,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8.183756462675305,8.0
1397,1.0,0.0,1.0,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11.006262810198255,11.0
1398,1.0,1.0,0.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,9.895064636191723,10.0
1405,1.0,1.0,0.0,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,10.990720430575323,11.0
1406,1.0,0.0,0.0,0.215,0.155,0.06,0.0525,0.021,0.0165,0.015,4.903144972160607,5.0
1410,1.0,0.0,1.0,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11.363870125971179,11.0
1413,1.0,0.0,0.0,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,8.106770352209818,8.0
1419,1.0,0.0,1.0,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,11.833547048106343,12.0
1425,1.0,1.0,0.0,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10.075099394584607,10.0
1430,1.0,0.0,1.0,0.535,0.42,0.145,0.7909999999999999,0.33,0.189,0.25,9.870440709241551,10.0
1440,1.0,0.0,1.0,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,9.95624936101041,10.0
1452,1.0,0.0,0.0,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,4.075296523779315,4.0
1457,1.0,0.0,0.0,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,5.863809968009557,6.0
1460,1.0,1.0,0.0,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,9.96532809962005,10.0
1463,1.0,0.0,0.0,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,10.640344227435726,11.0
1465,1.0,0.0,0.0,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115,6.973653698889335,7.0
1466,1.0,0.0,1.0,0.695,0.525,0.175,1.742,0.696,0.389,0.505,12.301961840487966,12.0
1479,1.0,1.0,0.0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,12.977274492410391,13.0
1484,1.0,1.0,0.0,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11.033473253137746,11.0
1487,1.0,0.0,0.0,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,6.8984893859251155,7.0
1488,1.0,1.0,0.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,10.615906050929707,11.0
1495,1.0,1.0,0.0,0.71,0.565,0.195,1.817,0.785,0.4920000000000001,0.49,11.097495744593699,11.0
1496,1.0,1.0,0.0,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9.004416747554814,9.0
1502,1.0,0.0,0.0,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7.072523337269105,7.0
1506,1.0,0.0,1.0,0.29,0.23,0.075,0.1165,0.043,0.0255,0.04,6.691487836282306,7.0
1510,1.0,0.0,0.0,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,7.032462688033843,7.0
1522,1.0,0.0,1.0,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11.331468010412825,11.0
1530,1.0,1.0,0.0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10.126471381262558,10.0
1540,1.0,1.0,0.0,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10.385887669905665,10.0
1551,1.0,0.0,1.0,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,7.760386975770041,8.0
1554,1.0,0.0,1.0,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11.207056912656627,11.0
1557,1.0,1.0,0.0,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,11.685846608338178,12.0
1559,1.0,0.0,0.0,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998,7.890256448798604,8.0
