,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
958,1.0,0.0,0.0,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,12.992568862628778,13.0
1041,1.0,0.0,1.0,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19.526846796794878,19.0
1072,1.0,0.0,0.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,14.44886555543136,15.0
1081,1.0,0.0,0.0,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15.085632101962991,15.0
1095,1.0,0.0,1.0,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14.573649032592593,14.0
1185,1.0,0.0,1.0,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15.354779666200423,15.0
1187,1.0,1.0,0.0,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20.870885807889007,20.0
1193,1.0,0.0,1.0,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,11.552276631880856,12.0
1231,1.0,0.0,1.0,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,18.664821638329993,19.0
1237,1.0,0.0,1.0,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555,23.75508967919452,24.0
1257,1.0,0.0,1.0,0.525,0.425,0.12,0.8665,0.2825,0.17600000000000002,0.29,17.657269479969326,18.0
1278,1.0,1.0,0.0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19.640765149160593,19.0
1287,1.0,1.0,0.0,0.52,0.395,0.18,0.64,0.158,0.11,0.245,21.125859655006543,22.0
1318,1.0,0.0,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,18.139866602458376,19.0
1386,1.0,1.0,0.0,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,15.603680968638878,16.0
1444,1.0,0.0,0.0,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12.490938544220002,12.0
1446,1.0,0.0,0.0,0.445,0.33,0.1,0.4370000000000001,0.163,0.0755,0.17,13.654823142161066,13.0
1482,1.0,0.0,1.0,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,14.371191944306178,15.0
1578,1.0,0.0,1.0,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,12.96276943725367,13.0
1596,1.0,1.0,0.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15.037638829028824,15.0
1601,1.0,0.0,1.0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17.155153288332265,17.0
1612,1.0,0.0,1.0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14.181607971104187,14.0
1665,1.0,0.0,1.0,0.59,0.485,0.12,0.911,0.39,0.182,0.29,15.77378853092153,16.0
1702,1.0,1.0,0.0,0.505,0.41,0.135,0.657,0.29100000000000004,0.133,0.195,15.108285515661871,15.0
1706,1.0,0.0,0.0,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,17.544509397586683,17.0
1736,1.0,0.0,1.0,0.605,0.47,0.115,1.114,0.3925,0.29100000000000004,0.31,15.579311747672673,15.0
1741,1.0,0.0,1.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,16.586735732184806,16.0
1779,1.0,1.0,0.0,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17.26120782573271,17.0
1786,1.0,0.0,0.0,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245,14.499047383437059,14.0
1792,1.0,1.0,0.0,0.53,0.43,0.17,0.775,0.35,0.152,0.235,16.792525114482626,17.0
1840,1.0,0.0,0.0,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315,15.143584116499126,15.0
1872,1.0,0.0,1.0,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,12.979347270441243,13.0
1937,1.0,1.0,0.0,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,26.59546127068348,27.0
1971,1.0,1.0,0.0,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,20.122204162557477,21.0
2023,1.0,0.0,1.0,0.635,0.51,0.155,1.156,0.428,0.289,0.315,17.35046544199548,18.0
2036,1.0,1.0,0.0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,16.858855745932573,17.0
2065,1.0,0.0,1.0,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,18.487636486585814,19.0
2101,1.0,1.0,0.0,0.59,0.45,0.16,0.9,0.358,0.156,0.315,18.73889217927527,19.0
2114,1.0,1.0,0.0,0.59,0.455,0.155,1.0659999999999998,0.382,0.2275,0.415,19.812676773513203,20.0
2123,1.0,0.0,0.0,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,13.468502645457065,14.0
2211,1.0,0.0,0.0,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16.03690398380355,16.0
2310,1.0,1.0,0.0,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23.780588844646932,23.0
2311,1.0,0.0,1.0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,15.61734473822837,16.0
2334,1.0,1.0,0.0,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,9.684273826693289,10.0
2352,1.0,0.0,1.0,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,20.169465343861972,20.0
2355,1.0,0.0,1.0,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14.588760640419126,14.0
2364,1.0,1.0,0.0,0.625,0.42,0.165,1.0595,0.358,0.165,0.445,21.981966789036782,21.0
2403,1.0,1.0,0.0,0.5,0.38,0.155,0.655,0.2405,0.14300000000000002,0.205,16.742208975885777,17.0
2433,1.0,1.0,0.0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,11.848311959801336,12.0
2462,1.0,0.0,1.0,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12.2019167976748,12.0
2478,1.0,1.0,0.0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12.144933407009788,12.0
2527,1.0,0.0,0.0,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,13.59342255250582,14.0
2528,1.0,1.0,0.0,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,19.798507652562108,20.0
2534,1.0,0.0,0.0,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,19.698441654972985,20.0
2552,1.0,0.0,1.0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19.199701985848932,19.0
2670,1.0,1.0,0.0,0.475,0.35,0.115,0.487,0.194,0.1455,0.125,12.699724460506362,13.0
2697,1.0,1.0,0.0,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,14.803341538362917,15.0
2713,1.0,1.0,0.0,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,15.921907456412915,16.0
2741,1.0,1.0,0.0,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20.682366347501496,20.0
2766,1.0,1.0,0.0,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,14.715327725872642,15.0
2797,1.0,1.0,0.0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,16.544167287753048,16.0
2809,1.0,0.0,1.0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,17.727688085959926,18.0
2821,1.0,1.0,0.0,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,12.692628680813616,13.0
2855,1.0,0.0,1.0,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24,14.76220472986031,15.0
2899,1.0,1.0,0.0,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,18.56626814751373,19.0
3001,1.0,0.0,0.0,0.515,0.4,0.12,0.659,0.2705,0.179,0.17,12.728026325493897,13.0
3040,1.0,0.0,1.0,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,18.716173702081786,19.0
3041,1.0,0.0,0.0,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,11.330869523331163,11.0
3073,1.0,0.0,0.0,0.46,0.355,0.14,0.4935,0.21600000000000005,0.133,0.115,12.834091037655915,13.0
3099,1.0,1.0,0.0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,18.964042345978466,19.0
3148,1.0,1.0,0.0,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20.2548757241806,20.0
3160,1.0,0.0,1.0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18.370743449096672,18.0
3232,1.0,0.0,1.0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,10.99678063808845,11.0
3245,1.0,0.0,1.0,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505,11.888117539228006,12.0
3288,1.0,0.0,1.0,0.63,0.515,0.165,1.352,0.488,0.349,0.45,19.27047479290604,20.0
3308,1.0,1.0,0.0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15.171284506471428,15.0
3425,1.0,0.0,1.0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,14.041419853241518,15.0
3427,1.0,0.0,1.0,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,17.399316845464888,18.0
3454,1.0,0.0,0.0,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13.28772889650188,13.0
3472,1.0,1.0,0.0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18.08459947256109,18.0
3479,1.0,1.0,0.0,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,16.93697117976901,17.0
3490,1.0,1.0,0.0,0.65,0.525,0.19,1.385,0.8875,0.3095,0.405,10.881950729288054,11.0
3492,1.0,0.0,1.0,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18.483532418565744,18.0
3567,1.0,0.0,1.0,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20.63843662813745,20.0
3575,1.0,0.0,1.0,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,11.93761336556911,12.0
3594,1.0,0.0,1.0,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,13.909417577827899,14.0
3609,1.0,0.0,1.0,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563,13.94041575225769,14.0
3613,1.0,1.0,0.0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,15.570588412269377,16.0
3622,1.0,1.0,0.0,0.66,0.52,0.2,1.676,0.6729999999999999,0.4805,0.45,17.114808576724116,17.0
3659,1.0,0.0,1.0,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,15.564145111132104,15.0
3690,1.0,0.0,0.0,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,14.654368572150494,15.0
3739,1.0,0.0,0.0,0.44,0.355,0.165,0.435,0.159,0.105,0.14,15.680692497691743,16.0
