,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1836,1.0,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14.105197302826408,14
1862,1.0,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,7.974629516701069,8
1878,1.0,0.355,0.275,0.09,0.251,0.097,0.053,0.08,6.923423449457106,7
1888,1.0,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10.139316436271345,10
1901,1.0,0.64,0.585,0.195,1.6469999999999998,0.7225,0.331,0.471,12.136575213039006,12
1929,1.0,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,10.99386252974914,11
2103,1.0,0.46,0.36,0.14,0.447,0.161,0.087,0.16,9.072699617644103,9
2213,1.0,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,12.811636516063919,13
2232,1.0,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6.075066031858004,6
2304,1.0,0.62,0.51,0.205,1.3475,0.4775,0.2565,0.48,13.874275633957842,14
2324,1.0,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11.152639541646337,11
2393,1.0,0.58,0.45,0.235,1.071,0.3,0.206,0.395,13.98133489123325,14
2433,1.0,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4.052174530767002,4
2440,1.0,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,5.929912302925137,6
2454,1.0,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8.05829821894987,8
2500,1.0,0.685,0.52,0.15,1.3430000000000002,0.4635,0.292,0.4,12.720602449446043,13
2554,1.0,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10.063794560914472,10
2566,1.0,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14.266167541859598,14
2575,1.0,0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,11.810925245710605,12
2611,1.0,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,11.060707041934414,11
2617,1.0,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,9.781654675172865,10
2727,1.0,0.645,0.51,0.2,1.5675,0.621,0.3670000000000001,0.46,11.979498524768964,12
2757,1.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,9.890518453589365,10
2777,1.0,0.425,0.35,0.105,0.393,0.13,0.063,0.165,9.035659000447042,9
2805,1.0,0.34,0.245,0.085,0.2015,0.1005,0.038,0.053,6.033553987767158,6
2807,1.0,0.435,0.34,0.11,0.3795,0.1495,0.085,0.12,7.9855877342631825,8
2820,1.0,0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,5.960213378183059,6
2844,1.0,0.445,0.35,0.115,0.3615,0.1565,0.0695,0.117,8.01699504208096,8
2882,1.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,12.075748639606111,12
2889,1.0,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,5.9835166465150005,6
2906,1.0,0.535,0.45,0.17,0.7809999999999999,0.3055,0.1555,0.295,10.995962620391817,11
2956,1.0,0.685,0.525,0.175,1.71,0.5415,0.309,0.58,15.654657749370134,16
2978,1.0,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7.022725117802256,7
2986,1.0,0.695,0.55,0.22,1.5515,0.5660000000000001,0.3835,0.445,13.082019616237329,13
3054,1.0,0.37,0.29,0.09,0.2445,0.08900000000000001,0.0655,0.075,7.036194857804874,7
3069,1.0,0.23,0.17,0.05,0.057,0.026,0.013,0.016,4.935814589161634,5
3230,1.0,0.62,0.475,0.16,0.907,0.371,0.16699999999999998,0.3075,11.047251268347278,11
3253,1.0,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,4.946561362557599,5
3279,1.0,0.165,0.11,0.02,0.019,0.0065,0.0025,0.005,4.024479706737426,4
3312,1.0,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.4320000000000001,10.947561352728052,11
3355,1.0,0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,11.776773396466542,12
3384,1.0,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,7.989867472145476,8
3397,1.0,0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,7.066636995822097,7
3400,1.0,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,8.943222895116065,9
3410,1.0,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10.07047143424888,10
3493,1.0,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6.141784696970739,6
3570,1.0,0.695,0.57,0.2,2.033,0.7509999999999999,0.4255,0.685,15.28254585637362,15
3623,1.0,0.49,0.375,0.15,0.5755,0.22,0.14400000000000002,0.19,9.07635103597675,9
3706,1.0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8.038070426373059,8
3722,1.0,0.625,0.49,0.2,1.3825,0.5895,0.285,0.381,10.96222273756256,11
3743,1.0,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965,11.13841419818252,11
3752,1.0,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13.002565656219183,13
