,Unnamed: 0,Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source,Primary_C,Secondary_C,Tertiary_C,Quaternary_C,Other_Atom,P_P,P_S,P_T,P_Q,S_S,S_T,S_Q,T_T,T_Q,Q_Q,P_H,S_H,T_H,label
454,588,CCCC,1455,±1,1.15,±1,2.0,13.0,85.0,1.0,Ar,149,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
455,589,CCCC,1517,±1,1.16,±1,2.0,13.0,85.0,1.0,Ar,83,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
456,590,CCCC,1389,±1,1.12,±1,1.0,13.0,86.0,0.5,Ar,204,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
457,591,CCCC,1422,±1,1.08,±1,1.0,13.0,86.0,0.5,Ar,131,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
458,592,CCCC,1385,±1,1.11,±1,1.0,13.0,86.0,0.5,Ar,206,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
459,593,CCCC,1412,±1,1.11,±1,1.0,13.0,86.0,0.5,Ar,149,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
460,594,CCCC,1453,±1,1.07,±1,1.0,13.0,86.0,0.5,Ar,96,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
461,595,CCCC,1352,±1,1.14,±1,1.0,13.0,86.0,0.5,Ar,307,Speceis,CH,±5,431.0,15.3,Stanford,Autoignition_ n_Alkane / Horning_2001_thesis,2,2,,,,0,2,0,0,1,0,0,0,0,0,6,4,0,8
542,676,CCCCCCC,1378,±1,1.15,,0.8,8.8,90.4,1.0,Ar,385,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
543,677,CCCCCCC,1426,±1,1.17,,0.8,8.8,90.4,1.0,Ar,208,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
544,678,CCCCCCC,1335,±1,1.3,,1.2,13.2,85.6,1.0,Ar,466,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
545,679,CCCCCCC,1455,±1,1.22,,1.2,13.2,85.6,1.0,Ar,115,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
546,680,CCCCCCC,1421,±1,1.19,,1.2,13.2,85.6,1.0,Ar,163,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
547,681,CCCCCCC,1349,±1,1.2,,1.2,13.2,85.6,1.0,Ar,411,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
548,682,CCCCCCC,1409,±1,1.27,,1.2,13.2,85.6,1.0,Ar,179,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
549,683,CCCCCCC,1465,±1,1.14,,1.2,8.8,90.0,1.5,Ar,189,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
550,684,CCCCCCC,1461,±1,1.23,,1.2,8.8,90.0,1.5,Ar,189,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
551,685,CCCCCCC,1409,±1,1.27,,1.2,8.8,90.0,1.5,Ar,321,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
552,686,CCCCCCC,1411,±1,1.29,,1.2,8.8,90.0,1.5,Ar,311,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
553,687,CCCCCCC,1386,±1,1.24,,1.75,19.7,78.55,1.0,Ar,177,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
554,688,CCCCCCC,1329,±1,1.19,,1.75,19.7,78.55,1.0,Ar,382,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
555,689,CCCCCCC,1330,±1,1.16,,1.75,19.7,78.55,1.0,Ar,382,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
567,701,CCCCCCC,1423,±1,1.2,,1.2,6.6,92.2,2.0,Ar,486,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
568,702,CCCCCCC,1516,±1,1.21,,1.2,6.6,92.2,2.0,Ar,205,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
569,703,CCCCCCC,1456,±1,1.2,,1.2,6.6,92.2,2.0,Ar,361,Species,CH,±5,431.0,15.3,Stanford,Horning_2001_thesis / Autoignition_ n_Alkane,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
576,710,CCCCCCC,1249,±1.8,1.97,,1.874,20.6,77.52600000000001,1.0,N2,298,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
577,711,CCCCCCC,1299,±1.8,1.89,,1.874,20.6,77.52600000000001,1.0,N2,311,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
578,712,CCCCCCC,1358,±1.8,1.85,,1.874,20.6,77.52600000000001,1.0,N2,152,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
579,713,CCCCCCC,1378,±1.8,1.99,,1.874,20.6,77.52600000000001,1.0,N2,117,Species,OH,,306.7,5.0,Stanford,blend_surrogate_fuels,2,5,,,,0,2,0,0,4,0,0,0,0,0,6,10,0,8
