,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1295,1.0,0.56,0.45,0.14,0.9,0.472,0.182,0.218,6.861552774040192,7
1304,1.0,0.51,0.375,0.1,0.5785,0.238,0.1225,0.175,6.981995733845414,7
1306,1.0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,8.772483641839292,9
1341,1.0,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5.224335362157118,5
1347,1.0,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036000000000000004,3.801498959701652,4
1352,1.0,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,7.636246283974081,8
1353,1.0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8.26434436358549,8
1355,1.0,0.255,0.185,0.065,0.07400000000000001,0.0305,0.0165,0.02,3.9611838900295924,4
1366,1.0,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005,2.8494357366843905,3
1368,1.0,0.495,0.38,0.13,0.5125,0.2185,0.116,0.16,6.915791053424896,7
1390,1.0,0.59,0.47,0.15,0.861,0.413,0.16399999999999998,0.249,7.804398950115291,8
1432,1.0,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,10.523587470445207,11
1460,1.0,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4.107321008737108,4
1463,1.0,0.72,0.55,0.18,1.52,0.637,0.325,0.435,9.826879829608862,10
1468,1.0,0.52,0.415,0.175,0.753,0.258,0.171,0.255,8.239690201489301,8
1472,1.0,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7.157646659271899,7
1479,1.0,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3.2467805186879137,3
1492,1.0,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,8.849065378824234,9
1493,1.0,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,8.54837079411217,8
1500,1.0,0.495,0.4,0.135,0.61,0.272,0.1435,0.14400000000000002,6.768521258092175,7
1530,1.0,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6.159031350182453,6
1531,1.0,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,8.919102961164349,9
1537,1.0,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,11.504585391131037,12
1548,1.0,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7.073922547696293,7
1570,1.0,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,6.245527726526806,6
1590,1.0,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,5.913001675123546,6
1598,1.0,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8.083330001323466,8
1602,1.0,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8.03028764402681,8
1604,1.0,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,9.671989734612593,10
1614,1.0,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,6.0960211645739335,6
1623,1.0,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,6.183957595274169,6
1627,1.0,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,4.978012416253827,5
1631,1.0,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,4.918378846899655,5
1643,1.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7.056335227497078,7
1655,1.0,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,9.020294746824108,9
1660,1.0,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,7.885841059241665,8
1666,1.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9.410646233969574,9
1672,1.0,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,6.702569574209811,7
1708,1.0,0.525,0.4,0.14,0.654,0.305,0.16,0.16899999999999998,6.835798867207629,7
1715,1.0,0.6,0.46,0.155,0.9735,0.4270000000000001,0.2045,0.3,8.2078717815001,8
1718,1.0,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6.1321258671935865,6
1721,1.0,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,9.726084470566427,10
1732,1.0,0.59,0.45,0.155,0.8740000000000001,0.369,0.2135,0.24,7.948565611431402,8
1742,1.0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,7.981493955770313,8
1788,1.0,0.56,0.455,0.19,0.7140000000000001,0.28300000000000003,0.129,0.275,8.595771889305812,9
1795,1.0,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,9.647412875356776,10
1808,1.0,0.59,0.47,0.145,0.974,0.453,0.236,0.289,7.830124765121184,8
1831,1.0,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7.431251790670162,7
1833,1.0,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10.248212738681124,10
1863,1.0,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,3.887959272692178,4
1868,1.0,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,9.87851737231735,10
1872,1.0,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,9.632891748090074,9
1889,1.0,0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9.253113091489055,9
1892,1.0,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,6.872540621632418,7
1917,1.0,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8.544661583580762,8
1920,1.0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,9.895173409132713,10
1925,1.0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10.153713697286523,10
1942,1.0,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,7.79915133947639,8
1953,1.0,0.43,0.325,0.105,0.309,0.119,0.08,0.098,6.140071751963091,6
1961,1.0,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,6.737887321653891,7
1968,1.0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,9.486398215110412,10
1970,1.0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,8.99525909162534,9
1976,1.0,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5.335691430509527,5
1992,1.0,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,10.662543862008258,11
2007,1.0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,8.761263736575303,9
2044,1.0,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,5.9832881178499235,6
2051,1.0,0.52,0.46,0.15,1.019,0.523,0.1985,0.254,6.87590384979832,7
2075,1.0,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,9.868596019775136,10
2092,1.0,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7.029430996815531,7
2100,1.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6.484024941664799,6
2105,1.0,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,9.873832135385618,10
2114,1.0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,7.532240859780488,7
2122,1.0,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,8.90059862276973,9
2124,1.0,0.47,0.355,0.115,0.4155,0.16699999999999998,0.084,0.139,6.6972816076099075,7
2139,1.0,0.655,0.455,0.17,1.275,0.583,0.303,0.333,7.940151179195956,8
2146,1.0,0.705,0.53,0.17,1.564,0.612,0.394,0.44,9.82078425387433,10
2151,1.0,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,8.693425484520045,9
2169,1.0,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,7.854985403760723,8
2170,1.0,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6.3200962101886855,6
2174,1.0,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,6.188353766450907,6
2176,1.0,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,7.843804066517919,8
2198,1.0,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5.130911923699098,5
2219,1.0,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11.31077434783705,11
2222,1.0,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6.0852117826867556,6
2241,1.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8.351246991688981,8
2253,1.0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12.694103817767758,12
2275,1.0,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,7.1556040653099195,7
2287,1.0,0.395,0.27,0.1,0.2985,0.1445,0.061,0.08199999999999999,5.2316990277863615,5
2309,1.0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,9.895413513818077,10
2343,1.0,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,7.551572717824769,7
2353,1.0,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,7.781344290083659,8
2391,1.0,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,5.864122018669935,6
2436,1.0,0.515,0.385,0.125,0.5720000000000001,0.237,0.1435,0.165,7.018804698634305,7
2448,1.0,0.395,0.295,0.09,0.3025,0.14300000000000002,0.0665,0.0765,5.390397797043851,5
2469,1.0,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,6.354950161412339,6
2473,1.0,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,5.971991121296666,6
2506,1.0,0.43,0.335,0.105,0.378,0.188,0.0785,0.09,5.769513222126967,6
2537,1.0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,7.769935558458386,8
2538,1.0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275,7.999399590971954,8
2591,1.0,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068,5.000844253094105,5
2594,1.0,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,8.779941818315445,9
2618,1.0,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10.452959726701863,10
2629,1.0,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,9.050608851801218,9
2653,1.0,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,8.551409951314485,9
2709,1.0,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8.311245842423837,8
2715,1.0,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7.020839499906019,7
2750,1.0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8.072611378604494,8
2760,1.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7.260372492066384,7
2763,1.0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8.17186021981928,8
2791,1.0,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,6.046423704444895,6
2818,1.0,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3.136892357942739,3
2845,1.0,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6.459153606857892,6
2853,1.0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,10.065065269010773,10
2855,1.0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8.348519331520396,8
2863,1.0,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4.155062726598842,4
2877,1.0,0.345,0.255,0.085,0.2005,0.105,0.037000000000000005,0.05,4.787539028149078,5
2900,1.0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7.43754776812542,7
2912,1.0,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,5.727273702329789,6
2915,1.0,0.605,0.475,0.165,1.056,0.433,0.2195,0.35700000000000004,8.866100779722238,9
2916,1.0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8.541588890543878,8
2921,1.0,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,7.735229967926456,8
2942,1.0,0.535,0.415,0.135,0.78,0.3165,0.16899999999999998,0.2365,7.655585242977918,8
2946,1.0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,8.808551569397267,9
2967,1.0,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,6.343205277649558,6
2984,1.0,0.61,0.475,0.175,1.024,0.409,0.261,0.322,8.73281309775738,9
3019,1.0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,9.804046398494915,10
3032,1.0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,5.855704377199615,6
3034,1.0,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,5.711092566930229,6
3046,1.0,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,8.784579685733007,9
3057,1.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,2.8611811162120326,3
3067,1.0,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.118,6.156862754961306,6
3087,1.0,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,7.992810195928815,8
3094,1.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7.054524424623531,7
3097,1.0,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,5.752715503669816,6
3099,1.0,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,6.71365055586798,7
3102,1.0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8.092844753700174,8
3171,1.0,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,6.682203234603509,7
3176,1.0,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7.326364808380816,7
3178,1.0,0.635,0.5,0.19,1.29,0.593,0.3045,0.35200000000000004,8.30793974567797,8
3181,1.0,0.64,0.49,0.155,1.1285,0.477,0.269,0.34,8.729583893690881,9
3217,1.0,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009000000000000001,3.1249846011141895,3
3232,1.0,0.36,0.26,0.08,0.1795,0.07400000000000001,0.0315,0.06,5.167147545942471,5
3237,1.0,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7.1783756543450465,7
3244,1.0,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5.396649562021088,5
3247,1.0,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,8.86272702961605,9
3259,1.0,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,6.734672324551849,7
3260,1.0,0.45,0.33,0.1,0.411,0.1945,0.1,0.098,5.844523905169991,6
3266,1.0,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11.243497850447008,11
3270,1.0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,7.994319292516726,8
3274,1.0,0.515,0.41,0.14,0.7355,0.3065,0.13699999999999998,0.2,7.375418189063483,7
3303,1.0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,8.837180396564294,9
3307,1.0,0.4,0.31,0.1,0.306,0.13,0.06,0.094,5.798767262868386,6
3315,1.0,0.245,0.19,0.06,0.086,0.042,0.014,0.025,3.911510722346948,4
3325,1.0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424,10.192836205046795,10
3328,1.0,0.425,0.34,0.1,0.382,0.16399999999999998,0.096,0.1,6.024834282623143,6
3336,1.0,0.59,0.5,0.15,1.142,0.485,0.265,0.345,8.591073992193543,9
3339,1.0,0.55,0.425,0.13,0.664,0.2695,0.163,0.21,7.696251949109188,8
3346,1.0,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,5.729182387363943,6
3371,1.0,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,5.729384781751252,6
3380,1.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9.183673953214146,9
3407,1.0,0.655,0.52,0.165,1.4095,0.586,0.29100000000000004,0.405,9.30293318925633,9
3439,1.0,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,6.9142924028937705,7
3442,1.0,0.165,0.12,0.03,0.0215,0.006999999999999999,0.005,0.005,2.970593188720631,3
3445,1.0,0.55,0.435,0.165,0.804,0.34,0.194,0.244,7.780473830527046,8
3454,1.0,0.625,0.505,0.175,1.131,0.5425,0.2265,0.32299999999999995,8.237937085467774,8
3476,1.0,0.35,0.265,0.095,0.199,0.073,0.049,0.06,5.23224227194696,5
3484,1.0,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162,6.761918298064124,7
3490,1.0,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,7.8962884653687375,8
3532,1.0,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11.642619536782847,11
3548,1.0,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228,7.084330407138227,7
3567,1.0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,9.671397412687808,10
3573,1.0,0.61,0.5,0.18,1.4380000000000002,0.5185,0.3735,0.3345,9.154130222957779,9
3584,1.0,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,4.9537978621245315,5
3599,1.0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,10.874734767751583,11
3606,1.0,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,3.862964437421968,4
3613,1.0,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9.194806907684741,9
3624,1.0,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,9.865287035750862,10
3670,1.0,0.64,0.5,0.175,1.394,0.4935,0.29100000000000004,0.4,9.911667105772402,10
3672,1.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7.097924716965237,7
3685,1.0,0.41,0.325,0.1,0.3245,0.132,0.07200000000000001,0.106,6.036904727040951,6
3693,1.0,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,4.944301028137598,5
3697,1.0,0.665,0.525,0.16,1.3630000000000002,0.629,0.279,0.34,8.48884620490189,8
3704,1.0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9.19743878708169,9
3708,1.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10.25013424068482,10
3712,1.0,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,5.781643207476542,6
3724,1.0,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,3.890134333525699,4
3741,1.0,0.645,0.505,0.165,1.4325,0.684,0.308,0.336,7.882871945611432,8
3750,1.0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.3720000000000001,8.359642526522892,8
