,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
828,1.0,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,12.40774650277114,13
830,1.0,0.61,0.47,0.165,1.1785,0.5660000000000001,0.2785,0.294,11.617465514796166,11
840,1.0,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15.535441805967515,15
841,1.0,0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12.394240124343447,12
862,1.0,0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14.573285773700773,14
867,1.0,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,10.558079447527112,10
870,1.0,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,14.29760239101872,14
879,1.0,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10.222224497828426,10
895,1.0,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9.442119882285768,9
901,1.0,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13.64531341409386,13
914,1.0,0.355,0.27,0.1,0.21600000000000005,0.083,0.037000000000000005,0.075,10.239335942833598,10
918,1.0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,15.825388105448832,17
920,1.0,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,17.67418594619378,18
928,1.0,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11,10.753568848449872,11
947,1.0,0.585,0.45,0.15,1.047,0.4315,0.276,0.315,13.369237886110236,14
951,1.0,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,14.809342820103623,15
955,1.0,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9.289095805650776,9
956,1.0,0.55,0.44,0.165,0.8605,0.312,0.16899999999999998,0.3,15.860600596057472,17
972,1.0,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21.30299070543471,21
979,1.0,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,11.50725667517138,12
984,1.0,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,12.78361431358951,13
986,1.0,0.35,0.26,0.09,0.198,0.0725,0.056,0.06,9.494030503613889,10
990,1.0,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,9.626260875277861,9
999,1.0,0.535,0.42,0.165,0.9195,0.3355,0.1985,0.26,14.724323512490688,16
1029,1.0,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,17.623975110279908,19
1046,1.0,0.745,0.585,0.19,1.966,0.8435,0.4370000000000001,0.5855,16.908895570280166,18
1053,1.0,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,10.590693206317884,10
1054,1.0,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,11.778931219374247,12
1065,1.0,0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13.19233215479751,13
1067,1.0,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18.535177942013327,18
1086,1.0,0.6,0.445,0.175,1.057,0.383,0.21600000000000005,0.355,16.168046902939505,16
1105,1.0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18.632371315625395,18
1122,1.0,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,13.15604080156723,13
1134,1.0,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,13.745449142875936,14
1143,1.0,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,10.613866729038145,11
1148,1.0,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,11.836248669193312,12
1159,1.0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,9.773050039498914,10
1170,1.0,0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21.738651253047138,21
1174,1.0,0.715,0.55,0.175,1.825,0.938,0.3805,0.44,11.00241439193398,11
1186,1.0,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,8.367434250569598,9
1218,1.0,0.605,0.47,0.115,1.114,0.3925,0.29100000000000004,0.31,14.170265380714033,15
1220,1.0,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,8.618844950461305,9
1223,1.0,0.565,0.47,0.195,1.142,0.387,0.258,0.35,17.770777011458556,17
1229,1.0,0.68,0.54,0.21,1.7885,0.8345,0.408,0.4370000000000001,13.698027539901945,13
1233,1.0,0.63,0.5,0.155,1.005,0.3670000000000001,0.199,0.36,16.670396151791348,16
1259,1.0,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10.25176957666966,10
1260,1.0,0.505,0.395,0.135,0.5915,0.28800000000000003,0.1315,0.185,11.344110663799478,12
1285,1.0,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,14.167543140607059,15
1286,1.0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,18.443359170118075,19
1288,1.0,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,11.437754239306656,11
1290,1.0,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13.08478864439177,13
1301,1.0,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,9.637311653675454,10
1307,1.0,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,24.63762227939099,24
1316,1.0,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,14.139816605980347,14
1317,1.0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,14.498793476892253,15
1318,1.0,0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12.084987031773252,12
1327,1.0,0.535,0.405,0.185,0.8345,0.3175,0.1725,0.29,15.13842341623474,16
1349,1.0,0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12.343878233368207,12
1350,1.0,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,13.831681138420434,14
1358,1.0,0.575,0.45,0.17,1.0475,0.3775,0.1705,0.385,17.474124810817127,18
1384,1.0,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13.232266580576225,13
1389,1.0,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975,9.008714297467623,9
1391,1.0,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12.003001379879198,12
1398,1.0,0.61,0.48,0.16,1.234,0.598,0.238,0.315,12.309153658028373,12
1410,1.0,0.37,0.29,0.09,0.241,0.11,0.045,0.069,9.700659406958641,10
1422,1.0,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305,13.44315752834504,13
1429,1.0,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10.587102531828767,10
1431,1.0,0.565,0.39,0.125,0.7440000000000001,0.35200000000000004,0.13,0.1685,10.107144652458775,11
1433,1.0,0.36,0.265,0.09,0.2165,0.096,0.037000000000000005,0.0735,9.529188065452946,10
1450,1.0,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11.309313827868962,11
1451,1.0,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,26.900288623244773,27
1462,1.0,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,10.44605022929958,11
1486,1.0,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,13.374927947245792,14
1497,1.0,0.55,0.44,0.155,0.946,0.313,0.1825,0.335,16.85856356456875,16
1502,1.0,0.455,0.35,0.12,0.4835,0.1815,0.14400000000000002,0.16,11.581552886731876,11
1507,1.0,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10.417589677716277,10
1513,1.0,0.575,0.45,0.12,0.9585,0.447,0.16899999999999998,0.275,12.215642067562262,12
1535,1.0,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274,11.182303093164057,11
1554,1.0,0.51,0.39,0.105,0.612,0.187,0.15,0.195,13.08360161245903,13
1577,1.0,0.675,0.545,0.185,1.7375,0.8759999999999999,0.3135,0.469,13.382511797638033,13
1583,1.0,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.202,8.927950373573763,9
1608,1.0,0.52,0.425,0.165,0.9885,0.396,0.225,0.32,14.85563007600923,16
1634,1.0,0.255,0.195,0.065,0.08,0.0315,0.018000000000000002,0.027000000000000003,8.433222324583504,8
1657,1.0,0.28,0.205,0.08,0.127,0.052000000000000005,0.039,0.042,8.639633247022758,9
1681,1.0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,14.442307503034769,15
1706,1.0,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,15.205109386340695,16
1725,1.0,0.51,0.395,0.12,0.6175,0.262,0.122,0.193,12.075831732298063,12
1726,1.0,0.415,0.345,0.135,0.3865,0.128,0.07,0.14800000000000002,13.244143010590506,13
1737,1.0,0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12.539886254490767,12
1750,1.0,0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12.135176500323134,12
1753,1.0,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,12.488763761255793,13
1756,1.0,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795,10.525118272128601,11
1763,1.0,0.515,0.4,0.17,0.7959999999999999,0.258,0.1755,0.28,15.791894750289668,16
1770,1.0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,9.84313364717099,10
1783,1.0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,15.4881096098826,16
1785,1.0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,13.010517957319978,14
1787,1.0,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11.045830623636856,11
1797,1.0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11.377325300777677,11
1804,1.0,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12.2581981802071,12
1821,1.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,12.239701839739848,13
1860,1.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,15.278497789087098,16
1891,1.0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,13.270080172224649,13
1896,1.0,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,21.087594451726872,20
1903,1.0,0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11.545898621811968,11
1906,1.0,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,10.90063208515179,11
1907,1.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13.171979918883705,13
1909,1.0,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,11.985622603859952,12
1911,1.0,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,10.802709443808348,11
1939,1.0,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15.477911143069768,15
1962,1.0,0.505,0.38,0.13,0.6559999999999999,0.227,0.1785,0.22,13.004863749227768,13
1965,1.0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,13.471029300096987,14
1987,1.0,0.515,0.415,0.13,0.764,0.276,0.196,0.25,13.810854285111452,13
2017,1.0,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14.34425242254408,14
2023,1.0,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125,10.835181734305028,11
2031,1.0,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16.880425220797406,16
2042,1.0,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006,9.300718181212819,10
2066,1.0,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,13.457652818411095,14
2083,1.0,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,11.441444353959733,11
2087,1.0,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12.253577425093537,12
2090,1.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,11.11764008343844,12
2112,1.0,0.65,0.5,0.17,1.4045,0.6940000000000001,0.318,0.3235,11.124257337614496,11
2116,1.0,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,11.091746853855167,12
2117,1.0,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12.446300026874193,12
2131,1.0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,12.070944594966145,13
2140,1.0,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195,10.789900862681378,11
2148,1.0,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12.068944368472042,12
2171,1.0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8.210182316133976,8
2178,1.0,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18.29926435702164,18
2180,1.0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11.625615711415998,11
2186,1.0,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,16.79657827428959,16
2191,1.0,0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12.319715479808892,12
2209,1.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,11.442815017926781,12
2214,1.0,0.685,0.545,0.18,1.768,0.7495,0.392,0.485,15.811352973522856,16
2216,1.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,14.386185577562156,15
2236,1.0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12.201277509729582,12
2244,1.0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,7.923480163879141,8
2247,1.0,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10.60678634302457,10
2255,1.0,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,13.285128358881213,13
2269,1.0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,19.49881492348434,20
2281,1.0,0.635,0.495,0.175,1.211,0.7070000000000001,0.2725,0.32299999999999995,9.532738219321514,9
2284,1.0,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9.173277034609816,9
2289,1.0,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,17.506658634420447,17
2317,1.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,16.02356426127822,17
2338,1.0,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10.362634580832756,10
2346,1.0,0.47,0.37,0.12,0.4705,0.1845,0.1055,0.155,11.995967557035522,12
2347,1.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3,10.666255323667741,11
2364,1.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365,14.500990384688075,15
2370,1.0,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,11.584913220989433,12
2389,1.0,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,12.517395438435843,13
2395,1.0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,11.444498389237829,12
2406,1.0,0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13.370636813435663,13
2415,1.0,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12.298551792414642,12
2420,1.0,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9.352276297362026,9
2421,1.0,0.47,0.37,0.135,0.547,0.222,0.1325,0.17,12.11737773194047,12
2424,1.0,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,14.710611626797496,14
2431,1.0,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12.452284594377936,12
2434,1.0,0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14.122946774320557,14
2437,1.0,0.575,0.46,0.185,1.094,0.4485,0.217,0.345,15.662731022167444,15
2438,1.0,0.595,0.48,0.165,1.262,0.4835,0.28300000000000003,0.41,16.500206886501033,17
2456,1.0,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10.54977609834016,10
2471,1.0,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,12.48040212838463,12
2477,1.0,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12.381879333183187,12
2481,1.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,15.710598795588677,15
2504,1.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33,15.401571533837377,16
2525,1.0,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,13.695651920583352,14
2526,1.0,0.625,0.5,0.15,0.953,0.3445,0.2235,0.305,15.529157223628955,15
2529,1.0,0.6,0.495,0.165,1.2415,0.485,0.2775,0.34,15.543215958442222,15
2545,1.0,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,12.90472486615095,13
2559,1.0,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34,15.328366264150352,16
2560,1.0,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,10.521052155668198,10
2568,1.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,11.606089230307296,11
2582,1.0,0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,12.119203021588994,12
2586,1.0,0.53,0.415,0.16,0.7829999999999999,0.2935,0.158,0.245,14.420919599679788,15
2613,1.0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,9.448502252687812,9
2614,1.0,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,17.31547715565947,18
2616,1.0,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9.593526934215397,9
2624,1.0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14.564712512979703,14
2630,1.0,0.535,0.42,0.16,0.72,0.275,0.16399999999999998,0.225,13.897727347679066,15
2636,1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,13.735167576452813,14
2637,1.0,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,12.76406418542224,13
2638,1.0,0.4,0.305,0.085,0.297,0.108,0.0705,0.1,10.33592596859459,10
2641,1.0,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,9.453196895516992,10
2650,1.0,0.39,0.3,0.09,0.3055,0.14300000000000002,0.0645,0.085,9.55721753753756,9
2659,1.0,0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8.41916629401295,8
2665,1.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15.318116022819511,15
2666,1.0,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,11.838615242174022,12
2693,1.0,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11.659949882647389,11
2711,1.0,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12.264853880144265,12
2716,1.0,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18.09625868944388,18
2721,1.0,0.57,0.465,0.155,0.872,0.3245,0.239,0.285,14.723703516171074,14
2733,1.0,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,11.039041198677724,11
2748,1.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,13.310215140153968,14
2755,1.0,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10.52523144268096,10
2764,1.0,0.535,0.405,0.175,1.2705,0.5479999999999999,0.3265,0.337,12.80025547634104,13
2792,1.0,0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,10.272874430453975,10
2793,1.0,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195,12.632839314394314,13
2811,1.0,0.47,0.375,0.105,0.513,0.232,0.142,0.13,10.288369314459725,11
2825,1.0,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12.027928321811057,12
2834,1.0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,14.117741669125444,14
2835,1.0,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11.066141357557642,11
2838,1.0,0.385,0.315,0.11,0.28600000000000003,0.1225,0.0635,0.0835,10.64821687935747,10
2850,1.0,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13.468948636996327,13
2852,1.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,13.57094968800065,14
2860,1.0,0.51,0.38,0.13,0.584,0.224,0.1355,0.185,12.259300384811443,13
2875,1.0,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315,14.543037595469801,14
2901,1.0,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10.186659356381725,10
2909,1.0,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,13.728965697714198,13
2910,1.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,13.970485107982116,15
2917,1.0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,12.260853851982873,13
2925,1.0,0.655,0.46,0.16,1.494,0.6895,0.331,0.1825,8.782184508101428,9
2928,1.0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11.519349313940742,11
2932,1.0,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10.49701023920789,10
2947,1.0,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,11.068938849556012,11
2949,1.0,0.56,0.435,0.125,0.8775,0.3345,0.2145,0.29,13.732036754505652,13
2954,1.0,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,9.030935396333417,9
2968,1.0,0.465,0.36,0.08,0.488,0.191,0.125,0.155,10.777977590241633,11
2971,1.0,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485,9.615304812185892,10
2983,1.0,0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12.549677620864212,12
2988,1.0,0.4,0.31,0.11,0.314,0.138,0.057,0.1,10.59692518649188,11
2990,1.0,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25,14.165802955613781,15
3014,1.0,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,12.260040046013906,12
