,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
1578,1.0,5.6,3.9000000000000004,2.4,4.7,3.4000000000000004,2.7,0.77,9.906,3.28,3.5999999999999996,12.7,4.893188768382842,5
1581,1.0,7.2,4.0,6.2,10.8,4.1000000000000005,7.0,1.89,9.976,3.08,4.9,8.6,3.932702708197027,4
1609,1.0,9.2,1.6,4.9,2.0,4.3999999999999995,1.8,1.07,9.9514,3.1,5.300000000000001,10.2,3.87694258075247,4
1614,1.0,6.3,1.6,4.0,1.6,3.3000000000000003,5.9,1.48,9.914,3.44,5.300000000000001,11.4,4.93361729692819,5
1633,1.0,7.6,4.8,3.7,0.8,3.7000000000000006,0.4,1.0,9.902,3.03,3.9000000000000004,11.4,4.050177584654776,4
1635,1.0,5.1,2.3000000000000003,1.7999999999999998,1.0,5.3,1.3,0.99,9.8956,3.22,3.9000000000000004,11.5,4.961339495312458,5
1670,1.0,5.9,2.1,2.8000000000000003,4.6,5.3,4.0,1.99,9.963999999999999,3.72,7.0,10.0,4.2194992801816085,4
1705,1.0,6.9,2.8000000000000003,4.1,1.4,1.6,0.6,0.55,9.887599999999999,3.16,4.0,13.4,5.0718645126736135,5
1806,1.0,6.5,3.3000000000000003,7.199999999999999,1.1,6.1,0.7,1.51,9.93,3.09,5.699999999999999,9.5,4.169707719333772,4
1839,1.0,6.5,2.2,3.1,3.9,4.6,1.7,1.06,9.9098,3.15,3.1,11.5,4.869330363005446,5
1881,1.0,5.7,2.6,2.4,17.8,5.8999999999999995,2.3,1.24,9.9773,3.3,5.0,10.1,4.841930591863971,5
1908,1.0,7.6,3.1,2.3000000000000003,12.7,5.4,2.0,1.39,9.983600000000001,3.16,5.0,9.7,3.9607152485673396,4
1966,1.0,5.6,1.9,2.7,0.9,4.0,5.2,1.03,9.9026,3.5,3.9000000000000004,11.2,4.911524279014557,5
2158,1.0,6.7,2.4,4.1,2.9,3.9,4.8,1.22,9.905199999999999,3.25,4.3,12.0,4.983158187411462,5
2178,1.0,7.3,3.8,2.3000000000000003,6.5,5.0,1.8,1.02,9.9304,3.1,5.5,11.2,4.303466281738167,4
2277,1.0,7.2,4.0,6.2,10.8,4.1000000000000005,7.0,1.89,9.976,3.08,4.9,8.6,3.932702708197027,4
2314,1.0,5.2,2.5,2.3000000000000003,1.4,4.7,2.0,0.77,9.9001,3.32,6.2,11.4,4.910402233393967,5
2357,1.0,6.8,3.2,3.4000000000000004,1.2,4.3999999999999995,1.4,0.67,9.919,3.05,4.699999999999999,10.6,4.1935218391001,4
2379,1.0,8.7,3.0,5.8999999999999995,1.7,4.6,1.0,0.7,9.9373,3.06,5.6000000000000005,10.8,3.940925063790047,4
2413,1.0,6.1,2.8000000000000003,2.5,12.9,5.4,3.4,1.89,9.979,3.25,4.3,9.0,4.247426878003907,4
2475,1.0,6.0,2.1,3.0,8.7,3.6000000000000005,4.7,1.27,9.9368,3.18,3.9000000000000004,10.6,4.880855304978596,5
2543,1.0,7.7,2.8000000000000003,6.3,11.1,3.9,5.8,1.79,9.979,3.08,4.4,8.8,4.0916499153261014,4
2552,1.0,8.0,1.6,3.5999999999999996,1.5,3.3000000000000003,1.4,1.22,9.940999999999999,3.2,3.9000000000000004,10.3,4.051603453352541,4
2641,1.0,7.1,2.3000000000000003,2.4,5.4,3.9,6.0,1.96,9.948,3.19,7.800000000000001,10.0,4.300167260177076,4
2652,1.0,6.6,3.1,3.7,6.2,5.2,1.3,1.64,9.9602,3.24,3.9000000000000004,8.8,3.84928713737618,4
2677,1.0,6.2,2.3000000000000003,3.8,1.6,4.3999999999999995,1.2,1.13,9.9176,3.3,7.3,11.4,4.703007180253891,5
2685,1.0,6.0,2.1,3.0,8.7,3.6000000000000005,4.7,1.27,9.9368,3.18,3.9000000000000004,10.6,4.880855304978596,5
2750,1.0,6.0,3.95,0.0,1.4,4.2,0.7,0.55,9.913499999999999,3.37,3.8,11.2,4.091639423957801,4
2782,1.0,8.4,2.9,2.9,1.05,3.2,0.4,0.55,9.908,2.91,3.2,11.4,4.1933775082201095,4
2796,1.0,6.1,3.8,1.4000000000000001,3.9,6.0,2.7,1.13,9.9344,3.07,3.4000000000000004,9.2,3.8865482826264923,4
2837,1.0,7.1,2.1,2.8000000000000003,2.7,3.4000000000000004,2.3,1.11,9.9405,3.35,6.4,10.2,4.15061542617417,4
2862,1.0,5.7,2.6,2.4,17.8,5.8999999999999995,2.3,1.24,9.9773,3.3,5.0,10.1,4.841930591863971,5
2873,1.0,9.2,2.8000000000000003,4.9,11.8,4.2,2.9,1.37,9.98,3.1,3.4000000000000004,10.1,3.952116390363301,4
2892,1.0,6.6,3.8,1.7999999999999998,1.2,4.2,2.0,0.84,9.927,3.22,4.5,10.1,3.8359106933921083,4
2899,1.0,6.0,1.6,2.7,12.0,3.0,3.9,0.98,9.9402,3.15,3.4000000000000004,10.8,5.147716205216639,5
2971,1.0,8.3,2.7,4.5,1.3,4.8,0.8,0.72,9.943999999999999,3.08,6.1,10.3,3.802237509030064,4
2993,1.0,6.2,3.8,1.7999999999999998,7.4,9.5,2.8,1.95,9.9773,3.53,7.1,9.2,3.7187970730776527,4
3011,1.0,4.8,6.5,1.2,1.1,1.3,0.4,0.1,9.9246,3.32,3.5999999999999996,13.5,3.9531094972371648,4
3076,1.0,7.3,2.8000000000000003,4.2,1.2,3.3000000000000003,2.9,1.42,9.9205,3.17,4.3,10.7,4.279460929944847,4
3122,1.0,6.3,2.1,2.9,11.7,4.8,4.9,1.47,9.9482,3.22,3.8,10.8,4.956564930228041,5
3165,1.0,6.6,2.7,3.2,1.3,4.3999999999999995,1.8,0.93,9.904399999999999,3.11,5.6000000000000005,12.25,4.7936151536887905,5
3174,1.0,6.8,2.7,2.9,4.6,4.6,0.6,0.88,9.9458,3.34,4.8,10.6,4.157496661489688,4
3200,1.0,6.9,3.0,2.9,1.3,5.3,2.4,1.89,9.9362,3.29,5.4,9.9,3.960862856974586,4
3227,1.0,5.1,3.05,1.3,1.75,3.6000000000000005,1.7,0.73,9.9,3.4,5.1,12.333333333299999,4.888419089868563,5
3285,1.0,6.3,3.2,3.2,1.5,3.0,2.4,1.01,9.8923,3.21,4.2,13.0,4.985957646871668,5
3316,1.0,7.3,3.5999999999999996,5.4,13.3,5.4,6.3,1.93,9.9864,3.06,4.9,8.6,4.011329826280672,4
3329,1.0,6.5,3.8,5.300000000000001,1.4,14.2,0.5,0.69,9.926,3.14,5.2,10.1,4.168956144555736,4
3332,1.0,5.3,3.0,2.0,1.1,7.7,4.8,1.66,9.943999999999999,3.3,5.4,8.7,3.9058939053754784,4
3345,1.0,6.1,1.5,3.5,15.8,4.2,5.5,1.58,9.9642,3.24,3.7,10.6,5.207215587527443,5
3349,1.0,6.7,2.0,3.7,1.65,2.5,4.2,1.03,9.9022,3.11,4.5,11.4,4.874478172475904,5
3396,1.0,5.3,4.3,1.1,1.1,2.9000000000000004,0.6,0.51,9.9076,3.51,4.8,11.2,4.219560921269348,4
3441,1.0,5.3,4.699999999999999,1.0,1.3,3.6000000000000005,1.1,0.74,9.9082,3.48,5.4,11.2,4.178498077310948,4
3464,1.0,6.15,2.1,3.7,3.2,2.1,2.0,0.8,9.9076,3.39,4.699999999999999,12.0,5.000052360686439,5
3500,1.0,7.6,2.6,3.5999999999999996,1.6,3.2,0.6,1.06,9.93,3.15,4.0,10.4,4.044578385438868,4
3515,1.0,5.7,2.6,2.4,17.8,5.8999999999999995,2.3,1.24,9.9773,3.3,5.0,10.1,4.841930591863971,5
3536,1.0,7.6,2.3000000000000003,2.6,15.3,6.7,3.2,1.66,9.986,3.03,4.4,9.2,4.26625648220589,4
3564,1.0,7.1,2.6,3.2,16.2,4.3999999999999995,3.1,1.7,9.9644,3.17,3.7,11.2,4.909081623598254,5
3649,1.0,7.6,3.1,4.9,13.4,6.2,5.0,1.91,9.989,3.22,5.300000000000001,9.0,4.061703564815616,4
3691,1.0,6.9,2.5,2.4,3.6,5.7,1.3,0.85,9.942,2.99,4.8,9.5,4.008600876854018,4
3768,1.0,5.8,3.2,2.3000000000000003,1.5,3.3000000000000003,3.9,1.21,9.887,2.96,3.5,12.0,4.965416944069318,5
3786,1.0,6.0,5.8999999999999995,0.0,0.8,3.7000000000000006,3.0,0.95,9.9032,3.1,4.0,10.9,3.804064440297239,4
3896,1.0,6.15,2.1,3.7,3.2,2.1,2.0,0.8,9.9076,3.39,4.699999999999999,12.0,5.000052360686439,5
3941,1.0,8.0,2.3000000000000003,3.7,9.6,5.4,2.3,1.59,9.9795,3.32,4.699999999999999,9.8,3.990513725400902,4
3968,1.0,6.9,2.5,2.4,3.6,5.7,1.3,0.85,9.942,2.99,4.8,9.5,4.008600876854018,4
4023,1.0,6.4,2.9,2.0,15.6,4.0,2.0,1.42,9.962,3.1,5.4,10.6,4.770531515746114,5
4049,1.0,7.6,3.1,2.3000000000000003,12.7,5.4,2.0,1.39,9.983600000000001,3.16,5.0,9.7,3.9607152485673396,4
4087,1.0,6.1,3.8,1.4000000000000001,3.9,6.0,2.7,1.13,9.9344,3.07,3.4000000000000004,9.2,3.8865482826264923,4
4111,1.0,6.4,3.5,3.5,5.6,3.4000000000000004,0.9,1.48,9.9441,3.17,5.0,9.8,4.08552203975178,4
4128,1.0,7.9,1.6,3.0,4.8,3.7000000000000006,3.7,1.71,9.967,3.47,4.4,9.0,3.7964984496116614,4
4163,1.0,6.1,2.2,2.5,12.1,3.5000000000000004,5.4,1.35,9.9481,3.21,4.0,10.7,4.94799327810135,5
4184,1.0,6.4,1.6,3.2,8.75,3.8,3.8,1.18,9.9449,3.19,4.1,10.7,4.8398205578480855,5
4301,1.0,6.1,2.2,2.8000000000000003,16.55,5.8999999999999995,5.4,1.35,9.9665,3.2,3.8,10.5,5.0445160907325715,5
4314,1.0,9.8,3.5999999999999996,4.6000000000000005,10.5,3.8,0.4,0.83,9.956,2.89,3.0,10.1,3.8197827050878317,4
4330,1.0,6.3,3.9000000000000004,2.4,6.9,6.9,0.9,1.17,9.942,3.15,3.5,10.2,4.1432673063422385,4
4371,1.0,6.7,6.4,3.0,1.2,3.0,1.8,0.76,9.892,3.16,6.0,12.9,4.2303613900331385,4
4381,1.0,6.5,2.8000000000000003,2.8000000000000003,8.5,4.7,5.4,2.1,9.962,3.09,5.4,8.9,4.155122075459059,4
