,Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,y_pred,y_act
205,1.0,6.96215,0.0,18.1,0,0.7,5.712999999999999,97.0,1.9265,24,666,20.2,394.43,17.11,14.147999711552355,15.1
211,1.0,0.12757000000000002,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300,16.6,374.71,5.19,23.405808105542366,23.7
212,1.0,0.07165,0.0,25.65,0,0.581,6.004,84.1,2.1974,2,188,19.1,377.67,14.27,19.25327111530224,20.3
215,1.0,0.35809,0.0,6.2,1,0.507,6.9510000000000005,88.5,2.8617,8,307,17.4,391.7,9.71,27.509184752188766,26.7
216,1.0,1.27346,0.0,19.58,1,0.605,6.25,92.6,1.7984,5,403,14.7,338.92,5.5,26.712393379930443,27.0
218,1.0,0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.492044411552396,21.6
223,1.0,0.18337,0.0,27.74,0,0.609,5.414,98.3,1.7554,4,711,20.1,344.05,23.97,6.789429013993093,7.0
242,1.0,8.49213,0.0,18.1,0,0.584,6.348,86.1,2.0527,24,666,20.2,83.45,17.64,14.399027173690788,14.5
253,1.0,0.06151,0.0,5.19,0,0.515,5.968,58.5,4.8122,5,224,20.2,396.9,9.29,19.222828441158587,18.7
254,1.0,0.11425,0.0,13.89,1,0.55,6.372999999999998,92.4,3.3633,5,276,16.4,393.74,10.5,24.552435539589528,23.0
258,1.0,37.6619,0.0,18.1,0,0.679,6.202000000000001,78.7,1.8629,24,666,20.2,18.82,14.52,10.430155267476813,10.9
259,1.0,0.3494,0.0,9.9,0,0.544,5.972,76.7,3.1025,4,304,18.4,396.24,9.97,20.319948268678782,20.3
268,1.0,0.08014,0.0,5.96,0,0.499,5.85,41.5,3.9342,5,279,19.2,396.9,8.77,20.501240769246156,21.0
269,1.0,0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245,19.2,396.9,4.7,26.822779692785968,27.9
271,1.0,2.3139,0.0,19.58,0,0.605,5.88,97.3,2.3887,5,403,14.7,348.13,12.03,19.580256926555567,19.1
281,1.0,9.82349,0.0,18.1,0,0.6709999999999999,6.794,98.8,1.358,24,666,20.2,396.9,21.24,15.991512054930459,13.3
287,1.0,0.35114,0.0,7.38,0,0.493,6.041,49.9,4.7211,5,287,19.6,396.9,7.7,20.380015094241337,20.4
291,1.0,5.73116,0.0,18.1,0,0.532,7.061,77.0,3.4106,24,666,20.2,395.28,7.01,24.11178121221455,25.0
292,1.0,6.71772,0.0,18.1,0,0.713,6.749,92.6,2.3236,24,666,20.2,0.32,17.44,12.68996359839092,13.4
310,1.0,1.15172,0.0,8.14,0,0.5379999999999999,5.7010000000000005,95.0,3.7872,4,307,21.0,358.77,18.35,12.640564078384203,13.1
311,1.0,0.62356,0.0,6.2,1,0.507,6.879,77.7,3.2721,8,307,17.4,390.39,9.93,26.726240329088693,27.5
317,1.0,0.04684,0.0,3.41,0,0.489,6.417000000000002,66.1,3.0923,2,270,17.8,392.18,8.81,23.19268350306005,22.6
318,1.0,0.08244,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300,16.6,379.41,6.36,24.066617407508094,23.7
321,1.0,0.49298,0.0,9.9,0,0.544,6.635,82.5,3.3175,4,304,18.4,396.9,4.54,24.593419739450766,22.8
325,1.0,0.04379,80.0,3.37,0,0.398,5.787000000000001,31.1,6.6115,4,337,16.1,396.9,10.24,20.81410202228566,19.4
327,1.0,0.09252,30.0,4.93,0,0.428,6.606,42.2,6.1899,6,300,16.6,383.78,7.37,23.83813470261031,23.3
331,1.0,2.63548,0.0,9.9,0,0.544,4.973,37.8,2.5194,4,304,18.4,350.45,12.64,16.377167481384046,16.1
333,1.0,0.11329000000000003,30.0,4.93,0,0.428,6.897,54.3,6.3361,6,300,16.6,391.25,11.38,22.51163187649031,22.0
335,1.0,0.054970000000000005,0.0,5.19,0,0.515,5.985,45.4,4.8122,5,224,20.2,396.9,9.74,19.116946361110585,19.0
340,1.0,7.36711,0.0,18.1,0,0.679,6.193,78.1,1.9356,24,666,20.2,96.73,21.52,10.972468884864822,11.0
346,1.0,0.02875,28.0,15.04,0,0.464,6.211,28.9,3.6659,4,270,18.2,396.33,6.21,24.97196381327488,25.0
348,1.0,0.15098,0.0,10.01,0,0.547,6.021,82.6,2.7474,6,432,17.8,394.51,10.3,20.082334328457826,19.2
352,1.0,0.0456,0.0,13.89,1,0.55,5.888,56.0,3.1121,5,276,16.4,392.8,13.51,22.170907883001313,23.3
353,1.0,5.58107,0.0,18.1,0,0.713,6.436,87.9,2.3158,24,666,20.2,100.19,16.22,13.481541759863953,14.3
354,1.0,0.35233000000000003,0.0,21.89,0,0.624,6.454,98.4,1.8498,4,437,21.2,394.08,14.59,16.69925932515014,17.1
355,1.0,0.05644,40.0,6.41,1,0.447,6.757999999999999,32.9,4.0776,4,254,17.6,396.9,3.53,30.35119953282494,32.4
356,1.0,4.03841,0.0,18.1,0,0.532,6.229,90.7,3.0993,24,666,20.2,395.33,12.87,19.339129889739283,19.6
361,1.0,2.44953,0.0,19.58,0,0.605,6.402,95.2,2.2625,5,403,14.7,330.04,11.32,21.391244089016542,22.3
364,1.0,0.04527,0.0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21.0,396.9,9.08,19.91652556710265,20.6
369,1.0,0.02543,55.0,3.78,0,0.484,6.6960000000000015,56.4,5.7321,5,370,17.6,396.9,7.18,22.917405393000944,23.9
373,1.0,0.22438,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33,17.479909711969395,16.8
377,1.0,0.01096,55.0,2.25,0,0.389,6.4529999999999985,31.9,7.3073,1,300,15.3,394.72,8.23,22.515316515900857,22.0
380,1.0,0.52058,0.0,6.2,1,0.507,6.631,76.5,4.148,8,307,17.4,388.45,9.54,25.1827077970954,25.1
385,1.0,6.44405,0.0,18.1,0,0.584,6.425,74.8,2.2004,24,666,20.2,97.95,12.03,17.63923985167225,16.1
387,1.0,1.12658,0.0,19.58,1,0.871,5.012,88.0,1.6102,5,403,14.7,343.28,12.12,16.041395989383744,15.3
395,1.0,9.32909,0.0,18.1,0,0.713,6.185,98.7,2.2616,24,666,20.2,396.9,18.13,14.131410403103473,14.1
401,1.0,0.09065,20.0,6.96,1,0.464,5.92,61.5,3.9175,3,223,18.6,391.34,13.65,21.75473926451209,20.7
405,1.0,11.0874,0.0,18.1,0,0.718,6.4110000000000005,100.0,1.8589,24,666,20.2,318.75,15.02,15.786854177613105,16.7
413,1.0,0.03584,80.0,3.37,0,0.398,6.29,17.8,6.6115,4,337,16.1,396.9,4.67,25.066010252174095,23.5
415,1.0,0.22489,12.5,7.87,0,0.524,6.377000000000002,94.3,6.3467,5,311,15.2,392.52,20.45,14.885649843450945,15.0
420,1.0,0.10153,0.0,12.83,0,0.4370000000000001,6.279,74.5,4.0522,5,398,18.7,373.66,11.97,19.70949661890803,20.0
422,1.0,0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21.0,393.45,6.48,22.891457300269742,22.0
423,1.0,0.1146,20.0,6.96,0,0.464,6.5379999999999985,58.7,3.9175,3,223,18.6,394.96,7.73,24.38155852770531,24.4
427,1.0,0.03445,82.5,2.03,0,0.415,6.162000000000001,38.4,6.27,2,348,14.7,393.77,7.43,23.561997954300715,24.1
439,1.0,7.52601,0.0,18.1,0,0.713,6.417000000000002,98.3,2.185,24,666,20.2,304.21,19.31,13.651266576670164,13.0
443,1.0,0.01501,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280,17.0,390.94,5.99,22.737112970598062,24.5
451,1.0,0.04462,25.0,4.86,0,0.426,6.619,70.4,5.4007,4,281,19.0,395.63,7.22,23.137080384917738,23.9
