,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1021,1.0,6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.99678,3.11,0.38,10.6
1040,1.0,6.8,0.18,0.46,1.4,0.064,37.0,160.0,0.9924,3.37,0.45,11.1
1048,1.0,8.5,0.22,0.34,0.7,0.04,5.0,25.0,0.9918,3.04,0.37,10.5
1052,1.0,7.1,0.23,0.28,1.9,0.046,33.0,103.0,0.98997,3.12,0.31,12.0
1054,1.0,6.5,0.26,0.32,6.65,0.059,34.0,104.0,0.99254,3.18,0.42,11.1
1079,1.0,7.5,0.23,0.36,7.0,0.036000000000000004,43.0,161.0,0.9938,3.04,0.32,11.0
1085,1.0,6.1,0.2,0.4,1.9,0.028,32.0,138.0,0.9914,3.26,0.72,11.7
1092,1.0,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0
1094,1.0,6.9,0.17,0.25,1.6,0.047,34.0,132.0,0.9914,3.16,0.48,11.4
1097,1.0,5.2,0.405,0.15,1.45,0.038,10.0,44.0,0.99125,3.52,0.4,11.6
1098,1.0,6.0,0.14,0.37,1.2,0.032,63.0,148.0,0.99185,3.32,0.44,11.2
1099,1.0,6.9,0.33,0.31,7.7,0.04,29.0,135.0,0.99226,3.11,0.57,12.3
1111,1.0,6.6,0.35,0.34,4.9,0.032,9.0,125.0,0.99253,3.32,0.81,12.0
1121,1.0,5.8,0.27,0.2,14.95,0.044,22.0,179.0,0.9962,3.37,0.37,10.2
1152,1.0,7.5,0.17,0.34,1.4,0.035,13.0,102.0,0.9918,3.05,0.74,11.0
1195,1.0,6.3,0.2,0.37,11.8,0.045,58.0,130.0,0.99519,3.2,0.35,10.8
1203,1.0,7.0,0.23,0.36,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.8
1241,1.0,8.6,0.55,0.35,15.55,0.057,35.5,366.5,1.0001,3.04,0.63,11.0
1242,1.0,7.7,0.31,0.36,4.3,0.026,15.0,87.0,0.99152,3.11,0.48,12.0
1257,1.0,6.9,0.3,0.36,4.5,0.054000000000000006,31.0,203.0,0.99513,3.4,0.57,10.4
1271,1.0,6.2,0.2,0.26,1.7,0.093,40.0,161.0,0.9924,3.44,0.66,11.0
1282,1.0,6.5,0.25,0.27,15.2,0.049,75.0,217.0,0.9972,3.19,0.39,9.9
1295,1.0,6.6,0.35,0.19,10.5,0.06,15.0,82.0,0.99588,3.13,0.38,9.9
1318,1.0,5.5,0.18,0.22,5.5,0.037000000000000005,10.0,86.0,0.99156,3.46,0.44,12.2
1326,1.0,6.9,0.23,0.32,16.4,0.045,62.0,153.0,0.9972,3.22,0.42,10.5
1378,1.0,6.9,0.2,0.34,1.9,0.043,25.0,136.0,0.9935,3.31,0.6,10.1
1379,1.0,6.1,0.32,0.37,1.8,0.051,13.0,200.0,0.9945,3.49,0.44,10.5
1384,1.0,6.1,1.1,0.16,4.4,0.033,8.0,109.0,0.99058,3.35,0.47,12.4
1424,1.0,6.3,0.24,0.37,1.8,0.031,6.0,61.0,0.9897,3.3,0.34,12.2
1427,1.0,6.8,0.2,0.25,6.2,0.052000000000000005,22.0,106.0,0.9935,3.09,0.54,10.8
1432,1.0,6.8,0.67,0.3,13.0,0.29,22.0,193.0,0.9984,3.08,0.67,9.0
1441,1.0,6.0,0.615,0.04,0.8,0.032,8.0,50.0,0.99036,3.14,0.4,11.0
1443,1.0,5.8,0.36,0.38,0.9,0.037000000000000005,3.0,75.0,0.9904,3.28,0.34,11.4
1452,1.0,7.5,0.27,0.31,5.8,0.057,131.0,313.0,0.9946,3.18,0.59,10.5
1467,1.0,8.4,0.19,0.42,1.6,0.047,9.0,101.0,0.994,3.06,0.65,11.1
1499,1.0,10.3,0.17,0.47,1.4,0.037000000000000005,5.0,33.0,0.9939,2.89,0.28,9.6
1504,1.0,6.2,0.45,0.26,4.4,0.063,63.0,206.0,0.994,3.27,0.52,9.8
1529,1.0,5.8,0.28,0.27,2.6,0.054000000000000006,30.0,156.0,0.9914,3.53,0.42,12.4
1536,1.0,9.2,0.19,0.42,2.0,0.047,16.0,104.0,0.99517,3.09,0.66,10.0
1547,1.0,6.6,0.22,0.34,11.6,0.05,59.0,140.0,0.99526,3.22,0.4,10.8
1551,1.0,7.4,0.2,0.35,6.1,0.025,10.0,40.0,0.99244,2.79,0.52,10.9
1578,1.0,5.6,0.39,0.24,4.7,0.034,27.0,77.0,0.9906,3.28,0.36,12.7
1581,1.0,7.2,0.4,0.62,10.8,0.041,70.0,189.0,0.9976,3.08,0.49,8.6
1609,1.0,9.2,0.16,0.49,2.0,0.044,18.0,107.0,0.99514,3.1,0.53,10.2
1614,1.0,6.3,0.16,0.4,1.6,0.033,59.0,148.0,0.9914,3.44,0.53,11.4
1633,1.0,7.6,0.48,0.37,0.8,0.037000000000000005,4.0,100.0,0.9902,3.03,0.39,11.4
1635,1.0,5.1,0.23,0.18,1.0,0.053,13.0,99.0,0.98956,3.22,0.39,11.5
1656,1.0,5.7,0.26,0.25,10.4,0.02,7.0,57.0,0.994,3.39,0.37,10.6
1670,1.0,5.9,0.21,0.28,4.6,0.053,40.0,199.0,0.9964,3.72,0.7,10.0
1705,1.0,6.9,0.28,0.41,1.4,0.016,6.0,55.0,0.98876,3.16,0.4,13.4
1727,1.0,10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9
1732,1.0,6.8,0.28,0.39,1.4,0.036000000000000004,15.0,115.0,0.9918,3.27,0.72,11.7
1733,1.0,7.0,0.15,0.34,1.4,0.039,21.0,177.0,0.9927,3.32,0.62,10.8
1757,1.0,6.5,0.27,0.26,11.0,0.03,2.0,82.0,0.99402,3.07,0.36,11.2
1767,1.0,7.4,0.45,0.32,7.1,0.044,17.0,117.0,0.9962,3.32,0.41,10.4
1792,1.0,7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9
1806,1.0,6.5,0.33,0.72,1.1,0.061,7.0,151.0,0.993,3.09,0.57,9.5
1817,1.0,7.1,0.27,0.28,1.25,0.023,3.0,89.0,0.98993,2.95,0.3,11.4
1839,1.0,6.5,0.22,0.31,3.9,0.046,17.0,106.0,0.99098,3.15,0.31,11.5
1868,1.0,8.1,0.27,0.41,1.45,0.033,11.0,63.0,0.9908,2.99,0.56,12.0
1876,1.0,6.8,0.19,0.23,5.1,0.034,71.0,204.0,0.9942,3.23,0.69,10.1
1881,1.0,5.7,0.26,0.24,17.8,0.059,23.0,124.0,0.99773,3.3,0.5,10.1
1888,1.0,6.5,0.2,0.24,9.2,0.044,25.0,150.0,0.99502,3.22,0.44,10.5
1908,1.0,7.6,0.31,0.23,12.7,0.054000000000000006,20.0,139.0,0.99836,3.16,0.5,9.7
1929,1.0,6.0,0.33,0.18,3.0,0.036000000000000004,5.0,85.0,0.99125,3.28,0.4,11.5
1964,1.0,7.2,0.13,0.46,1.3,0.044,48.0,111.0,0.99127,2.97,0.45,11.1
1966,1.0,5.6,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2
1983,1.0,8.6,0.36,0.26,11.1,0.03,43.5,171.0,0.9948,3.03,0.49,12.0
2031,1.0,6.2,0.43,0.49,6.4,0.045,12.0,115.0,0.9963,3.27,0.57,9.0
2067,1.0,9.0,0.38,0.53,2.1,0.102,19.0,76.0,0.99001,2.93,0.57,12.9
2068,1.0,11.8,0.23,0.38,11.1,0.034,15.0,123.0,0.9997,2.93,0.55,9.7
2143,1.0,7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,11.4
2158,1.0,6.7,0.24,0.41,2.9,0.039,48.0,122.0,0.99052,3.25,0.43,12.0
2173,1.0,6.5,0.27,0.19,4.2,0.046,6.0,114.0,0.9955,3.25,0.35,8.6
2176,1.0,9.2,0.22,0.4,2.4,0.054000000000000006,18.0,151.0,0.9952,3.04,0.46,9.3
2178,1.0,7.3,0.38,0.23,6.5,0.05,18.0,102.0,0.99304,3.1,0.55,11.2
2185,1.0,7.1,0.39,0.35,12.5,0.044,26.0,72.0,0.9941,3.17,0.29,11.6
2196,1.0,8.4,0.18,0.42,5.1,0.036000000000000004,7.0,77.0,0.9939,3.16,0.52,11.7
2264,1.0,6.9,0.24,0.4,15.4,0.052000000000000005,81.0,198.0,0.9986,3.2,0.69,9.4
2277,1.0,7.2,0.4,0.62,10.8,0.041,70.0,189.0,0.9976,3.08,0.49,8.6
2285,1.0,5.3,0.23,0.56,0.9,0.041,46.0,141.0,0.99119,3.16,0.62,9.7
2306,1.0,8.2,0.2,0.38,3.5,0.053,41.0,174.0,0.99306,3.22,0.41,11.6
2314,1.0,5.2,0.25,0.23,1.4,0.047,20.0,77.0,0.99001,3.32,0.62,11.4
2326,1.0,6.4,0.31,0.31,12.9,0.045,55.0,161.0,0.99546,3.02,0.59,10.2
2327,1.0,7.9,0.28,0.32,3.6,0.038,9.0,76.0,0.992,3.05,0.31,11.7
2328,1.0,7.9,0.2,0.39,1.0,0.041,37.0,154.0,0.99093,3.08,0.43,11.9
2357,1.0,6.8,0.32,0.34,1.2,0.044,14.0,67.0,0.9919,3.05,0.47,10.6
2364,1.0,7.6,0.19,0.41,1.1,0.04,38.0,143.0,0.9907,2.92,0.42,11.4
2379,1.0,8.7,0.3,0.59,1.7,0.046,10.0,70.0,0.99373,3.06,0.56,10.8
2385,1.0,6.4,0.24,0.29,1.0,0.038,18.0,122.0,0.9906,3.3,0.42,11.5
2413,1.0,6.1,0.28,0.25,12.9,0.054000000000000006,34.0,189.0,0.9979,3.25,0.43,9.0
2457,1.0,6.4,0.24,0.32,0.95,0.041,23.0,131.0,0.99033,3.25,0.35,11.8
2464,1.0,6.9,0.19,0.38,1.15,0.023,30.0,105.0,0.99047,3.11,0.38,11.4
2465,1.0,6.1,0.2,0.34,9.5,0.041,38.0,201.0,0.995,3.14,0.44,10.1
2475,1.0,6.0,0.21,0.3,8.7,0.036000000000000004,47.0,127.0,0.99368,3.18,0.39,10.6
2497,1.0,6.9,0.24,0.4,15.4,0.052000000000000005,81.0,198.0,0.9986,3.2,0.69,9.4
2503,1.0,5.7,0.16,0.32,1.2,0.036000000000000004,7.0,89.0,0.99111,3.26,0.48,11.0
2528,1.0,6.6,0.27,0.25,3.1,0.052000000000000005,41.0,188.0,0.9915,3.24,0.4,11.3
2541,1.0,7.9,0.64,0.46,10.6,0.244,33.0,227.0,0.9983,2.87,0.74,9.1
2543,1.0,7.7,0.28,0.63,11.1,0.039,58.0,179.0,0.9979,3.08,0.44,8.8
2552,1.0,8.0,0.16,0.36,1.5,0.033,14.0,122.0,0.9941,3.2,0.39,10.3
2608,1.0,6.0,0.16,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,0.46,10.6
2634,1.0,6.7,0.31,0.31,9.9,0.04,10.0,175.0,0.9953,3.46,0.55,11.4
2641,1.0,7.1,0.23,0.24,5.4,0.039,60.0,196.0,0.9948,3.19,0.78,10.0
2649,1.0,6.9,0.19,0.6,4.0,0.037000000000000005,6.0,122.0,0.99255,2.92,0.59,10.4
2652,1.0,6.6,0.31,0.37,6.2,0.052000000000000005,13.0,164.0,0.99602,3.24,0.39,8.8
2677,1.0,6.2,0.23,0.38,1.6,0.044,12.0,113.0,0.99176,3.3,0.73,11.4
2682,1.0,7.5,0.27,0.31,17.7,0.051,33.0,173.0,0.999,3.09,0.64,10.2
2685,1.0,6.0,0.21,0.3,8.7,0.036000000000000004,47.0,127.0,0.99368,3.18,0.39,10.6
2687,1.0,8.0,0.22,0.31,5.6,0.049,24.0,97.0,0.993,3.1,0.42,10.9
2750,1.0,6.0,0.395,0.0,1.4,0.042,7.0,55.0,0.99135,3.37,0.38,11.2
2766,1.0,6.6,0.24,0.28,1.8,0.028,39.0,132.0,0.99182,3.34,0.46,11.4
2780,1.0,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4
2782,1.0,8.4,0.29,0.29,1.05,0.032,4.0,55.0,0.9908,2.91,0.32,11.4
2783,1.0,7.1,0.14,0.35,1.4,0.039,24.0,128.0,0.99212,2.97,0.68,10.4
2786,1.0,6.7,0.23,0.42,11.2,0.047,52.0,171.0,0.99758,3.54,0.74,10.4
2796,1.0,6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2
2802,1.0,7.8,0.29,0.29,3.15,0.044,41.0,117.0,0.99153,3.24,0.35,11.5
2805,1.0,6.4,0.37,0.12,5.9,0.056,6.0,91.0,0.99536,3.06,0.46,8.4
2828,1.0,5.9,0.22,0.45,22.6,0.12,55.0,122.0,0.99636,3.1,0.35,12.8
2833,1.0,6.7,0.18,0.25,14.3,0.048,79.0,149.0,0.9975,3.12,0.37,9.7
2837,1.0,7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.64,10.2
2851,1.0,6.4,0.22,0.31,13.9,0.04,57.0,135.0,0.99672,3.21,0.38,10.7
2862,1.0,5.7,0.26,0.24,17.8,0.059,23.0,124.0,0.99773,3.3,0.5,10.1
2873,1.0,9.2,0.28,0.49,11.8,0.042,29.0,137.0,0.998,3.1,0.34,10.1
2882,1.0,6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5
2892,1.0,6.6,0.38,0.18,1.2,0.042,20.0,84.0,0.9927,3.22,0.45,10.1
2899,1.0,6.0,0.16,0.27,12.0,0.03,39.0,98.0,0.99402,3.15,0.34,10.8
2901,1.0,5.9,0.26,0.24,2.4,0.046,27.0,132.0,0.99234,3.63,0.73,11.3
2904,1.0,6.4,0.3,0.33,5.2,0.05,30.0,137.0,0.99304,3.26,0.58,11.1
2918,1.0,7.1,0.28,0.31,1.5,0.053,20.0,98.0,0.99069,3.15,0.5,11.4
2937,1.0,5.1,0.21,0.28,1.4,0.047,48.0,148.0,0.99168,3.5,0.49,10.4
2971,1.0,8.3,0.27,0.45,1.3,0.048,8.0,72.0,0.9944,3.08,0.61,10.3
2993,1.0,6.2,0.38,0.18,7.4,0.095,28.0,195.0,0.99773,3.53,0.71,9.2
3011,1.0,4.8,0.65,0.12,1.1,0.013,4.0,10.0,0.99246,3.32,0.36,13.5
3020,1.0,7.1,0.32,0.32,11.0,0.038,16.0,66.0,0.9937,3.24,0.4,11.5
3037,1.0,7.3,0.22,0.37,15.5,0.048,70.0,203.0,0.99899,3.25,0.77,9.4
3074,1.0,7.5,0.3,0.21,6.55,0.026,33.0,143.0,0.99244,2.92,0.35,11.1
3076,1.0,7.3,0.28,0.42,1.2,0.033,29.0,142.0,0.99205,3.17,0.43,10.7
3081,1.0,7.7,0.18,0.53,1.2,0.041,42.0,167.0,0.9908,3.11,0.44,11.9
3122,1.0,6.3,0.21,0.29,11.7,0.048,49.0,147.0,0.99482,3.22,0.38,10.8
3135,1.0,7.1,0.28,0.35,3.5,0.028,35.0,91.0,0.99022,2.96,0.33,12.1
3138,1.0,7.3,0.31,0.25,6.65,0.032,30.0,138.0,0.99244,2.9,0.37,11.1
3159,1.0,6.0,0.11,0.47,10.6,0.052000000000000005,69.0,148.0,0.9958,2.91,0.34,9.3
3165,1.0,6.6,0.27,0.32,1.3,0.044,18.0,93.0,0.99044,3.11,0.56,12.25
3170,1.0,7.4,0.27,0.31,2.4,0.014,15.0,143.0,0.99094,3.03,0.65,12.0
3174,1.0,6.8,0.27,0.29,4.6,0.046,6.0,88.0,0.99458,3.34,0.48,10.6
3186,1.0,8.8,0.19,0.3,5.0,0.028,34.0,120.0,0.99242,2.94,0.47,11.2
3198,1.0,6.9,0.75,0.13,6.3,0.036000000000000004,19.0,50.0,0.99312,3.09,0.25,11.1
3200,1.0,6.9,0.3,0.29,1.3,0.053,24.0,189.0,0.99362,3.29,0.54,9.9
3225,1.0,7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4
3227,1.0,5.1,0.305,0.13,1.75,0.036000000000000004,17.0,73.0,0.99,3.4,0.51,12.333333333299999
3239,1.0,6.1,0.22,0.31,1.4,0.039,40.0,129.0,0.99193,3.45,0.59,10.9
3255,1.0,6.1,0.26,0.25,2.9,0.047,289.0,440.0,0.99314,3.44,0.64,10.5
3268,1.0,6.9,0.32,0.16,1.4,0.051,15.0,96.0,0.994,3.22,0.38,9.5
3285,1.0,6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.98923,3.21,0.42,13.0
3316,1.0,7.3,0.36,0.54,13.3,0.054000000000000006,63.0,193.0,0.99864,3.06,0.49,8.6
3317,1.0,7.0,0.29,0.33,0.9,0.041,20.0,117.0,0.99048,3.21,0.5,11.4
3319,1.0,6.3,0.28,0.22,9.5,0.04,30.0,111.0,0.99338,3.05,0.31,10.8
3329,1.0,6.5,0.38,0.53,1.4,0.142,5.0,69.0,0.9926,3.14,0.52,10.1
3332,1.0,5.3,0.3,0.2,1.1,0.077,48.0,166.0,0.9944,3.3,0.54,8.7
3345,1.0,6.1,0.15,0.35,15.8,0.042,55.0,158.0,0.99642,3.24,0.37,10.6
3349,1.0,6.7,0.2,0.37,1.65,0.025,42.0,103.0,0.99022,3.11,0.45,11.4
3366,1.0,8.4,0.31,0.31,0.95,0.021,52.0,148.0,0.99038,2.93,0.32,11.5
3394,1.0,7.2,0.34,0.34,12.6,0.048,7.0,41.0,0.9942,3.19,0.4,11.7
3396,1.0,5.3,0.43,0.11,1.1,0.029,6.0,51.0,0.99076,3.51,0.48,11.2
3441,1.0,5.3,0.47,0.1,1.3,0.036000000000000004,11.0,74.0,0.99082,3.48,0.54,11.2
3457,1.0,6.4,0.2,0.28,2.5,0.032,24.0,84.0,0.99168,3.31,0.55,11.5
3464,1.0,6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.99076,3.39,0.47,12.0
3471,1.0,6.1,0.6,0.12,1.8,0.05,11.0,76.0,0.99268,3.42,0.48,10.4
3500,1.0,7.6,0.26,0.36,1.6,0.032,6.0,106.0,0.993,3.15,0.4,10.4
3515,1.0,5.7,0.26,0.24,17.8,0.059,23.0,124.0,0.99773,3.3,0.5,10.1
3526,1.0,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4
3536,1.0,7.6,0.23,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,9.2
3551,1.0,5.8,0.24,0.44,3.5,0.029,5.0,109.0,0.9913,3.53,0.43,11.7
3552,1.0,7.6,0.19,0.41,1.1,0.04,38.0,143.0,0.9907,2.92,0.42,11.4
3564,1.0,7.1,0.26,0.32,16.2,0.044,31.0,170.0,0.99644,3.17,0.37,11.2
3581,1.0,6.6,0.24,0.35,7.7,0.031,36.0,135.0,0.9938,3.19,0.37,10.5
3601,1.0,6.4,0.18,0.74,11.9,0.046,54.0,168.0,0.9978,3.58,0.68,10.1
3612,1.0,7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9
3644,1.0,7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,11.4
3649,1.0,7.6,0.31,0.49,13.4,0.062,50.0,191.0,0.9989,3.22,0.53,9.0
3650,1.0,6.9,0.2,0.4,7.7,0.032,51.0,176.0,0.9939,3.22,0.27,11.4
3672,1.0,6.9,0.39,0.22,4.3,0.03,10.0,102.0,0.993,3.0,0.87,11.6
3675,1.0,7.4,0.25,0.49,1.1,0.042,35.0,156.0,0.9917,3.13,0.55,11.3
3681,1.0,6.2,0.23,0.35,0.7,0.051,24.0,111.0,0.9916,3.37,0.43,11.0
3684,1.0,6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5
3691,1.0,6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5
3698,1.0,7.5,0.34,0.24,3.85,0.031,5.0,34.0,0.99098,3.01,0.36,11.8
3712,1.0,7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9
3728,1.0,7.6,0.48,0.37,1.2,0.034,5.0,57.0,0.99256,3.05,0.54,10.4
3739,1.0,7.0,0.2,0.3,6.1,0.037000000000000005,31.0,120.0,0.9939,3.24,0.51,10.8
3768,1.0,5.8,0.32,0.23,1.5,0.033,39.0,121.0,0.9887,2.96,0.35,12.0
3771,1.0,5.8,0.26,0.3,2.6,0.034,75.0,129.0,0.9902,3.2,0.38,11.5
3778,1.0,6.0,0.16,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,0.46,10.6
3786,1.0,6.0,0.59,0.0,0.8,0.037000000000000005,30.0,95.0,0.99032,3.1,0.4,10.9
3793,1.0,7.8,0.23,0.28,4.75,0.042,45.0,166.0,0.9928,2.96,0.4,11.5
3821,1.0,8.0,0.66,0.72,17.55,0.042,62.0,233.0,0.9999,2.92,0.68,9.4
3832,1.0,6.8,0.22,0.26,1.2,0.041,29.0,182.0,0.99104,3.04,0.35,11.2
3843,1.0,6.4,0.22,0.3,11.2,0.046,53.0,149.0,0.99479,3.21,0.34,10.8
