,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
1636,1.0,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31
1654,1.0,0.43,0.335,0.12,0.444,0.155,0.1145,0.14
1674,1.0,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123
1675,1.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13
1691,1.0,0.4,0.31,0.11,0.314,0.138,0.057,0.1
1725,1.0,0.605,0.475,0.18,0.9365,0.394,0.219,0.295
1726,1.0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455
1738,1.0,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25
1741,1.0,0.565,0.465,0.15,1.1285,0.377,0.3525,0.33
1780,1.0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32
1786,1.0,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245
1788,1.0,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25
1800,1.0,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22
1825,1.0,0.72,0.55,0.205,2.165,1.1055,0.525,0.404
1856,1.0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28
1861,1.0,0.665,0.555,0.195,1.4385,0.581,0.354,0.36
1875,1.0,0.34,0.265,0.085,0.1835,0.077,0.046,0.065
1887,1.0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11
1897,1.0,0.45,0.355,0.115,0.4385,0.184,0.108,0.1125
1919,1.0,0.53,0.415,0.175,0.7395,0.261,0.1395,0.2645
1936,1.0,0.55,0.425,0.135,0.8515,0.362,0.196,0.27
1944,1.0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105
1992,1.0,0.315,0.25,0.09,0.203,0.0615,0.037000000000000005,0.0795
2016,1.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22
2033,1.0,0.43,0.34,0.125,0.384,0.1375,0.061,0.146
2045,1.0,0.43,0.325,0.115,0.3865,0.1475,0.1065,0.11
2049,1.0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23
2072,1.0,0.55,0.435,0.145,0.843,0.328,0.1915,0.255
2086,1.0,0.645,0.485,0.15,1.151,0.5935,0.2315,0.293
2127,1.0,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195
2195,1.0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331
2221,1.0,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34
2301,1.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395
2315,1.0,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195
2327,1.0,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085
2348,1.0,0.48,0.375,0.105,0.525,0.2185,0.1195,0.155
2350,1.0,0.465,0.34,0.11,0.34600000000000003,0.1425,0.073,0.113
2473,1.0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
2478,1.0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462
2487,1.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36
2495,1.0,0.45,0.335,0.14,0.4625,0.16399999999999998,0.076,0.15
2551,1.0,0.585,0.47,0.165,1.409,0.8,0.229,0.295
2564,1.0,0.67,0.52,0.165,1.39,0.711,0.2865,0.3
2566,1.0,0.61,0.485,0.145,1.3305,0.7829999999999999,0.2255,0.2865
2574,1.0,0.64,0.51,0.175,1.368,0.515,0.266,0.57
2600,1.0,0.605,0.475,0.16,1.616,0.5495,0.332,0.34
2604,1.0,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435
2633,1.0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2
2692,1.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295
2695,1.0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19
2754,1.0,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605
2774,1.0,0.45,0.345,0.115,0.496,0.1905,0.117,0.14
2776,1.0,0.635,0.525,0.205,1.484,0.55,0.3115,0.43
2785,1.0,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275
2791,1.0,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25
2804,1.0,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1
2808,1.0,0.555,0.42,0.14,0.868,0.33,0.243,0.21
2826,1.0,0.465,0.36,0.105,0.452,0.22,0.159,0.1035
2845,1.0,0.535,0.42,0.15,0.7365,0.2785,0.18600000000000005,0.215
2862,1.0,0.39,0.31,0.1,0.302,0.116,0.064,0.115
2884,1.0,0.645,0.525,0.19,1.8085,0.7035,0.3885,0.395
2885,1.0,0.52,0.395,0.115,0.6445,0.3155,0.1245,0.18600000000000005
2922,1.0,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01
2951,1.0,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06
2970,1.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42
2974,1.0,0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48
3012,1.0,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195
3019,1.0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25
3035,1.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3
3045,1.0,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28
3048,1.0,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104
3057,1.0,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195
3061,1.0,0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765
3076,1.0,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168
3089,1.0,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205
3092,1.0,0.58,0.44,0.125,0.7855,0.363,0.1955,0.195
3112,1.0,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275
3114,1.0,0.635,0.505,0.17,1.415,0.605,0.297,0.365
3117,1.0,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075
3121,1.0,0.54,0.435,0.18,0.996,0.3835,0.226,0.325
3130,1.0,0.295,0.225,0.08,0.124,0.0485,0.032,0.04
3164,1.0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33
3187,1.0,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51
3191,1.0,0.48,0.38,0.13,0.6175,0.3,0.142,0.175
3252,1.0,0.625,0.495,0.16,1.234,0.6335,0.192,0.35
3270,1.0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25
3289,1.0,0.585,0.45,0.15,1.047,0.4315,0.276,0.315
3353,1.0,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42
3364,1.0,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195
3380,1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36
3387,1.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285
3397,1.0,0.41,0.325,0.12,0.3745,0.158,0.081,0.125
3422,1.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875
3437,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445
3439,1.0,0.51,0.38,0.13,0.584,0.224,0.1355,0.185
3442,1.0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17
3454,1.0,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615
3465,1.0,0.485,0.38,0.15,0.605,0.2155,0.14,0.18
3468,1.0,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11
3470,1.0,0.255,0.195,0.065,0.08,0.0315,0.018000000000000002,0.027000000000000003
3482,1.0,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255
3501,1.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315
3540,1.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325
3554,1.0,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425
3565,1.0,0.55,0.44,0.165,0.8605,0.312,0.16899999999999998,0.3
3575,1.0,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578
3628,1.0,0.725,0.57,0.19,2.3305,1.253,0.541,0.52
3650,1.0,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985
3661,1.0,0.375,0.3,0.1,0.2465,0.104,0.0475,0.083
3664,1.0,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295
3679,1.0,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185
3689,1.0,0.78,0.63,0.215,2.657,1.4880000000000002,0.4985,0.586
3696,1.0,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08
3700,1.0,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245
3706,1.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085
3716,1.0,0.59,0.455,0.145,1.073,0.475,0.19,0.285
3741,1.0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
