,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
25,1.0,6.2,2.8000000000000003,2.2,7.3,4.1000000000000005,2.6,1.57,9.957,3.44,6.4,9.8
26,1.0,6.8,3.2,3.0,3.3,2.9000000000000004,1.5,0.8,9.9061,3.33,6.3,12.6
27,1.0,9.0,1.7000000000000002,4.9,1.0,3.9,4.6,1.31,9.93,3.09,5.1,10.5
28,1.0,6.4,1.7999999999999998,3.2,9.6,5.2,2.4,0.9,9.963,3.35,4.9,9.4
29,1.0,7.4,2.0,16.599999999999998,2.1,2.1999999999999997,3.4,1.13,9.916500000000001,3.26,5.5,12.2
30,1.0,7.2,1.4000000000000001,3.5,1.2,3.6000000000000005,1.5,0.73,9.938,3.46,3.9000000000000004,9.9
31,1.0,6.4,1.9,3.5,10.2,4.3,4.0,1.06,9.9632,3.16,5.0,9.7
32,1.0,6.0,1.7000000000000002,2.9,9.7,4.3999999999999995,3.3,0.98,9.9536,3.12,3.5999999999999996,9.2
33,1.0,7.0,2.3000000000000003,4.2,18.05,5.0,3.5,1.44,9.999,3.22,4.2,8.8
34,1.0,7.5,3.2,2.4,4.6,5.3,0.8,1.34,9.958,3.14,5.0,9.1
35,1.0,6.6,3.0,2.5,8.0,3.6000000000000005,2.1,1.24,9.9362,3.06,3.8,10.8
36,1.0,7.7,3.9000000000000004,3.0,5.2,3.7000000000000006,2.9,1.31,9.943,3.38,4.4,11.0
37,1.0,7.2,3.3000000000000003,3.4000000000000004,2.0,4.3999999999999995,6.1,1.71,9.8947,3.25,5.300000000000001,13.3
38,1.0,5.8,3.5999999999999996,3.2,1.7,3.3000000000000003,2.2,0.96,9.898,3.03,3.8,11.2
39,1.0,6.3,2.3000000000000003,3.1,1.5,2.1999999999999997,1.1,0.82,9.892,3.3,4.0,12.9
40,1.0,6.4,3.3000000000000003,2.8000000000000003,1.1,3.8,3.0,1.1,9.917,3.12,4.2,10.5
41,1.0,6.7,3.0,7.4,5.0,3.8,3.5,1.57,9.945,3.21,4.6000000000000005,9.9
42,1.0,6.4,3.0,2.7,5.0,5.800000000000001,2.7,1.51,9.9198,3.22,4.9,12.2
43,1.0,8.2,1.7000000000000002,3.2,1.5,5.0,1.7,1.01,9.94,3.14,5.8,9.5
44,1.0,6.8,1.7999999999999998,3.0,12.8,6.2,1.9,1.71,9.9808,3.0,5.2,9.0
45,1.0,7.7,3.8,2.3000000000000003,10.8,3.0,2.8,0.95,9.9164,2.93,4.1,13.6
46,1.0,6.7,2.7,2.5,8.0,5.3,5.4,2.02,9.961,3.22,4.3,9.3
47,1.0,6.2,3.2,2.4,4.1,5.1,3.4,1.49,9.9306,3.36,5.2,11.0
48,1.0,6.2,6.6000000000000005,4.8,1.2,2.9000000000000004,2.9,0.75,9.892,3.33,3.9000000000000004,12.8
49,1.0,8.3,2.2,3.4000000000000004,1.1,4.3,2.0,1.16,9.927,3.0,4.699999999999999,10.2
50,1.0,6.6,5.6000000000000005,2.2,8.9,3.4000000000000004,2.7,1.33,9.967500000000001,3.2,5.1,9.1
51,1.0,9.8,3.5999999999999996,4.5,1.6,4.2,1.1,1.24,9.943999999999999,2.93,4.6000000000000005,10.8
52,1.0,6.7,2.7,2.6,2.3,4.3,6.1,1.81,9.939400000000001,3.45,6.3,10.6
53,1.0,5.9,4.8,3.0,1.5,3.7000000000000006,1.9,0.78,9.9057,3.47,4.2,11.9
54,1.0,6.5,3.5999999999999996,3.1,13.55,5.3,2.0,1.13,9.9544,3.2,5.6000000000000005,11.0
55,1.0,6.8,2.8000000000000003,6.0,1.1,13.200000000000001,4.2,1.27,9.934,3.09,4.4,9.1
56,1.0,6.7,2.4,3.2,9.0,2.3,2.0,1.09,9.9262,3.34,3.5,12.6
57,1.0,7.3,4.2,3.8,6.8,4.5,2.9,1.22,9.925,3.19,3.7,12.6
58,1.0,6.2,2.2,2.8000000000000003,2.2,4.0,2.4,1.25,9.917,3.19,4.8,10.5
59,1.0,6.2,2.0,2.6,1.1,4.7,4.2,1.19,9.9158,3.48,6.0,11.0
60,1.0,7.2,2.3000000000000003,3.2,8.5,5.800000000000001,4.7,1.86,9.956,3.19,4.0,9.9
61,1.0,7.5,1.7999999999999998,3.1,6.5,2.9000000000000004,5.3,1.6,9.9276,3.03,3.8,10.9
62,1.0,6.2,2.9,2.9,5.6,4.6,3.5,1.78,9.9313,3.25,5.1,10.5333333333
63,1.0,7.5,2.3000000000000003,2.9,2.6,3.1,2.4,0.98,9.9194,3.0,5.4,10.9
64,1.0,7.0,2.1,2.8000000000000003,8.6,4.5,3.7,2.21,9.953999999999999,3.25,5.4,10.4
65,1.0,5.7,2.2,3.3000000000000003,1.9,3.6000000000000005,3.7,1.1,9.8945,3.26,5.8,12.4
66,1.0,6.7,4.4,3.1,1.9,3.0,4.1,1.04,9.9,3.29,6.2,12.6
67,1.0,6.1,2.6,2.8000000000000003,1.7,4.3,2.4,0.98,9.8918,3.14,4.4,12.5
68,1.0,6.2,1.2,3.4000000000000004,1.5,4.5,4.3,1.17,9.939,3.42,5.1,9.0
69,1.0,6.0,2.9,2.7,2.3,4.3999999999999995,2.0,1.17,9.895,3.31,4.1,12.7
70,1.0,6.4,2.4,2.7,1.5,4.0,3.5,1.05,9.8914,3.13,3.0,12.4
71,1.0,7.1,2.6,2.9,12.4,4.3999999999999995,6.2,2.4,9.969,3.04,4.2,9.2
72,1.0,6.9,1.9,2.8000000000000003,5.0,5.800000000000001,1.4,1.46,9.952,3.29,3.5999999999999996,9.1
73,1.0,5.6,2.9,0.5,0.8,3.8,1.1,0.3,9.924,3.36,3.5,9.2
74,1.0,6.2,2.1,1.7999999999999998,11.6,4.3999999999999995,6.1,1.55,9.9655,3.14,5.2,9.4
75,1.0,5.7,3.5999999999999996,3.4000000000000004,4.2,2.6,2.1,0.77,9.907,3.41,4.5,11.9
76,1.0,6.1,2.7,3.1,1.5,3.5000000000000004,1.7,0.83,9.9076,3.32,4.4,11.1
77,1.0,7.8,3.0,3.5999999999999996,4.6,2.4,2.0,1.98,9.9222,3.06,6.6000000000000005,11.9
78,1.0,6.5,2.3000000000000003,3.5999999999999996,16.3,3.8,4.3,1.33,9.9924,3.26,4.1,8.8
79,1.0,6.8,3.1,2.5,10.5,4.3,3.0,1.65,9.972,3.36,5.5,10.55
80,1.0,6.1,5.5,1.5,9.8,3.1,1.9,1.25,9.957,3.36,4.699999999999999,10.2
81,1.0,7.3,2.2,4.0,14.75,4.2,4.45,1.295,9.998000000000001,3.36,4.1,9.1
82,1.0,8.4,2.0,3.1,2.8,5.4,1.6,0.89,9.941600000000001,2.96,4.5,9.5
83,1.0,7.8,3.0,2.9,16.85,5.4,2.3,1.35,9.998000000000001,3.16,3.8,9.0
84,1.0,8.2,2.6,3.3000000000000003,2.6,5.3,1.1,0.71,9.9402,2.89,4.9,9.5
85,1.0,7.5,1.7000000000000002,3.7,1.5,6.0,1.8,0.75,9.936,3.54,8.8,10.7
86,1.0,9.0,2.6,3.4000000000000004,6.7,2.9000000000000004,2.1,1.62,9.9497,3.08,5.0,10.6
87,1.0,8.0,3.5999999999999996,3.9000000000000004,1.6,2.4,2.6,0.93,9.9116,3.15,4.9,11.9
88,1.0,8.2,3.1,4.3,7.0,4.7,1.8,0.87,9.962800000000001,3.23,6.4,10.6
89,1.0,7.1,3.7,3.0,6.2,4.0,4.9,1.39,9.9021,3.17,2.7,13.6
90,1.0,6.6,2.2,2.9,14.4,4.6,3.9,1.18,9.9834,3.05,5.0,9.1
91,1.0,6.8,2.1,6.2,6.4,4.1000000000000005,0.7,1.13,9.9358,2.96,5.8999999999999995,10.2
92,1.0,5.5,6.2,3.3000000000000003,1.7,3.7000000000000006,2.4,1.18,9.8758,3.15,3.9000000000000004,13.55
93,1.0,9.9,10.049999999999999,4.6000000000000005,1.4,4.6,3.4,1.85,9.966000000000001,3.02,4.9,10.2
94,1.0,7.5,2.9,3.5999999999999996,15.7,5.0,2.9,1.24,9.968,3.06,5.4,10.4
95,1.0,6.6,1.7999999999999998,2.8000000000000003,1.7,4.1000000000000005,5.3,1.61,9.9207,3.13,4.5,10.2
96,1.0,7.6,2.3000000000000003,3.4000000000000004,1.6,4.3,2.4,1.29,9.9305,3.12,7.0,10.4
97,1.0,6.3,2.9,2.9,3.3,3.7000000000000006,3.2,1.4,9.895,3.17,3.5999999999999996,12.8
98,1.0,7.2,3.2,3.0,8.25,2.0,1.4,1.04,9.9362,2.99,4.4,11.4
99,1.0,7.0,2.3000000000000003,3.5,1.4,3.6000000000000005,3.1,1.13,9.911999999999999,3.16,4.8,10.8
100,1.0,5.1,4.2,0.1,1.5,1.7000000000000002,2.5,1.02,9.894,3.38,3.5999999999999996,12.3
101,1.0,6.7,2.1,4.9,1.4,4.7,3.0,1.14,9.914,2.92,4.2,10.8
102,1.0,6.5,2.2,5.0,16.4,4.8,3.6,1.82,9.990400000000001,3.02,4.9,8.8
103,1.0,6.5,2.2,3.2,2.2,2.8000000000000003,3.6,0.92,9.9076,3.27,5.8999999999999995,11.9
104,1.0,7.5,3.3000000000000003,3.8,8.7,12.6,4.9,1.99,9.9711,2.98,5.699999999999999,9.4
105,1.0,7.3,1.7999999999999998,2.9,1.0,3.6000000000000005,2.6,1.01,9.9,3.09,3.7,11.7
106,1.0,6.7,1.3,2.9,5.3,5.1,3.1,1.22,9.943999999999999,3.44,3.7,9.7
107,1.0,7.4,3.2,2.7,12.9,4.0,6.0,2.21,9.9831,3.05,6.6000000000000005,9.4
108,1.0,7.3,2.5,3.5999999999999996,2.1,3.4000000000000004,3.0,1.77,9.9085,3.25,4.0,11.9
109,1.0,8.1,1.2,3.8,0.9,3.4000000000000004,3.6,0.86,9.9026,2.8,5.5,12.0
110,1.0,7.2,2.4,3.5999999999999996,2.0,2.9000000000000004,2.1,0.63,9.9076,3.13,6.3,12.5
111,1.0,5.8,1.7000000000000002,3.5999999999999996,1.3,3.6000000000000005,1.1,0.7,9.9202,3.43,6.800000000000001,10.4
112,1.0,7.5,3.3000000000000003,3.9000000000000004,12.4,6.5,2.9,1.19,9.974,3.16,3.9000000000000004,9.4
113,1.0,6.7,3.0,4.5,10.6,3.2,5.6,2.12,9.97,3.22,5.8999999999999995,9.5
114,1.0,7.5,7.05,1.0,13.0,4.3999999999999995,4.4,2.14,9.9741,3.1,5.0,9.1
115,1.0,6.5,3.2,3.0,2.3,5.1,2.0,1.27,9.8964,3.13,5.2,12.8
116,1.0,7.7,2.8000000000000003,3.9000000000000004,8.9,3.6000000000000005,0.8,1.17,9.935,3.06,3.8,12.0
117,1.0,6.5,2.1,3.5,5.7,4.3,4.7,1.97,9.9392,3.24,5.0,10.1
118,1.0,6.5,3.7,3.0,2.2,3.3000000000000003,3.9,1.07,9.8894,3.22,5.300000000000001,13.5
119,1.0,5.4,2.05,1.6,12.55,5.1,3.1,1.15,9.9564,3.4,3.8,10.8
120,1.0,6.9,1.7999999999999998,3.5999999999999996,1.3,3.6000000000000005,4.0,1.17,9.934,3.27,9.5,9.5
121,1.0,5.5,2.4,3.2,8.7,6.0,1.9,1.02,9.94,3.27,3.1,10.4
122,1.0,7.2,2.4,2.7,1.4,3.8,3.1,1.22,9.927,3.15,4.6000000000000005,10.3
123,1.0,8.1,2.0,3.0,1.3,3.6000000000000005,0.7,0.49,9.924199999999999,2.99,7.3,10.3
124,1.0,5.0,3.3000000000000003,1.6,1.5,4.9,1.0,0.97,9.917,3.48,4.4,10.7
125,1.0,6.2,2.5,5.4,7.0,4.6,5.8,1.76,9.9454,3.19,7.0,10.4
126,1.0,6.3,2.5,2.3000000000000003,14.9,3.9,4.7,1.42,9.9705,3.14,3.5,9.7
127,1.0,7.3,3.4000000000000004,2.1,3.2,5.0,1.4,1.36,9.936,3.25,4.4,10.2
128,1.0,7.4,2.1,3.0,8.1,4.7,1.3,1.14,9.940999999999999,3.12,3.5,10.5
129,1.0,7.5,2.4,3.1,13.1,5.0,2.6,1.8,9.988399999999999,3.05,5.300000000000001,9.1
130,1.0,6.2,4.4,1.7999999999999998,7.7,9.6,2.8,2.1,9.9771,3.56,7.199999999999999,9.2
131,1.0,7.0,2.0,3.1,8.0,5.0,2.9,2.13,9.9596,3.28,5.699999999999999,10.4
132,1.0,6.2,3.5,2.9,3.9,4.1000000000000005,2.2,0.79,9.9005,3.1,5.8999999999999995,12.066666666700002
133,1.0,7.1,3.5999999999999996,2.4,1.8,2.5,3.2,1.02,9.902999999999999,3.34,5.8999999999999995,12.8
134,1.0,5.8,2.8000000000000003,1.7999999999999998,1.2,5.800000000000001,0.7,1.08,9.928799999999999,3.23,5.8,9.55
135,1.0,6.5,2.8000000000000003,2.5,4.8,2.9000000000000004,5.4,1.28,9.907399999999999,3.17,4.4,12.2
136,1.0,7.0,2.1,2.8000000000000003,8.7,4.5,3.7,2.22,9.953999999999999,3.25,5.4,10.4
137,1.0,6.9,4.5,2.7,4.7,3.5000000000000004,1.7,0.8,9.9058,3.12,3.5999999999999996,12.5
138,1.0,6.9,4.0,3.7,8.9,5.3,3.6,1.48,9.96,3.16,5.0,9.3
139,1.0,7.2,5.5,0.8999999999999999,1.5,10.8,1.6,1.51,9.938,3.07,5.699999999999999,9.2
140,1.0,6.7,2.3000000000000003,1.7000000000000002,1.3,6.1,1.4,1.0,9.925,3.07,5.5,9.5
141,1.0,5.8,4.1499999999999995,1.3,1.4,4.0,1.1,0.64,9.922,3.29,5.2,10.5
142,1.0,5.6,2.5,1.9,2.4,4.9,4.2,1.66,9.92,3.25,4.3,10.4
143,1.0,7.2,2.5,2.8000000000000003,14.4,5.5,5.5,2.05,9.986,3.12,3.8,9.0
144,1.0,6.9,3.0,3.5999999999999996,0.9,3.7000000000000006,4.0,1.56,9.8968,3.08,3.5999999999999996,12.1
145,1.0,6.3,3.4000000000000004,2.8000000000000003,14.7,4.7,4.9,1.98,9.977,3.23,4.6000000000000005,9.5
146,1.0,4.9,3.35,1.4000000000000001,1.3,3.6000000000000005,6.9,1.68,9.9212,3.47,4.6000000000000005,10.4666666667
147,1.0,6.7,4.699999999999999,3.4000000000000004,8.9,4.3,3.1,1.72,9.963999999999999,3.22,6.0,9.2
148,1.0,6.2,3.4000000000000004,2.8000000000000003,7.5,3.4000000000000004,4.0,1.97,9.9485,3.14,6.0,9.7
149,1.0,7.8,1.7999999999999998,3.1,12.2,5.3,4.6,1.4,9.98,3.06,5.300000000000001,8.9
150,1.0,7.0,3.9000000000000004,3.1,5.3,16.9,3.2,1.62,9.965,3.2,4.8,9.4
151,1.0,6.0,2.7,3.2,3.6,3.5000000000000004,3.6,1.33,9.9215,3.23,4.6000000000000005,10.8
152,1.0,6.5,2.7,2.6,8.2,4.2,2.1,1.33,9.9612,3.43,6.4,9.8
153,1.0,8.0,2.3000000000000003,3.5,9.2,4.3999999999999995,5.3,1.86,9.97,3.09,5.6000000000000005,9.5
154,1.0,5.8,3.0,3.8,4.9,3.9,2.2,0.86,9.8963,3.23,5.8,13.1
155,1.0,7.0,1.2,2.9,10.3,3.9,4.1,0.98,9.9564,3.19,3.8,9.8
156,1.0,9.4,2.3000000000000003,5.6000000000000005,16.45,6.3,5.25,2.82,10.0098,3.1,5.1,9.3
157,1.0,6.5,1.7999999999999998,3.4000000000000004,1.6,4.0,4.3,1.48,9.911999999999999,3.32,5.8999999999999995,11.5
158,1.0,7.3,2.6,2.4,1.7,5.0,1.0,1.12,9.9286,3.11,4.3,9.9
159,1.0,7.9,3.3000000000000003,2.8000000000000003,31.6,5.3,3.5,1.76,10.103,3.15,3.8,8.8
160,1.0,6.2,3.0,3.3000000000000003,3.5,3.7000000000000006,3.7,1.55,9.8987,3.18,3.7,12.4
161,1.0,7.6,4.8,3.3000000000000003,7.0,2.4,1.4,1.3,9.918,3.25,4.5,12.5
162,1.0,9.2,2.7,3.4000000000000004,10.5,4.3,4.9,2.28,9.974,3.04,4.1,10.4
163,1.0,7.5,2.4,4.9,9.4,4.8,5.0,1.49,9.962,3.17,5.8999999999999995,10.5
164,1.0,6.1,3.8,2.0,6.6,3.3000000000000003,2.5,1.37,9.938,3.3,6.8999999999999995,10.4
165,1.0,6.9,2.9,3.2,5.8,4.0,1.6,1.12,9.93,3.04,5.8,11.2
166,1.0,7.1,2.3000000000000003,3.9000000000000004,1.6,3.2,1.2,0.65,9.898,3.25,4.0,12.7
167,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8
168,1.0,7.8,3.4000000000000004,2.7,1.2,4.0,2.5,1.06,9.932,3.01,5.5,10.4
169,1.0,6.0,2.7,4.0,1.7,2.1,1.8,0.82,9.891,3.24,9.5,13.1333333333
170,1.0,6.5,2.4,2.9,8.2,4.3,3.2,1.56,9.9453,3.13,7.0,10.1
171,1.0,6.8,2.7,3.7,8.2,5.5,5.2,1.92,9.9586,3.11,5.2,9.5
172,1.0,6.5,1.9,3.0,0.8,4.3,3.3,1.44,9.936,3.42,3.9000000000000004,9.1
173,1.0,7.3,2.4,3.4000000000000004,15.4,5.0,3.8,1.74,9.983,3.03,4.2,9.0
174,1.0,7.9,3.5,2.4,15.6,7.200000000000001,4.4,2.29,9.9785,3.03,5.8999999999999995,10.5
175,1.0,7.2,4.0,2.4,8.5,5.5,4.5,1.51,9.9626,3.2,5.2,9.2
176,1.0,6.1,2.8000000000000003,2.4,19.95,7.400000000000001,3.2,1.74,9.9922,3.19,4.4,9.3
177,1.0,7.4,2.1,8.0,12.3,3.8,7.7,1.83,9.9778,2.95,4.8,9.0
178,1.0,7.9,2.9,3.1,7.35,3.4000000000000004,3.7,1.54,9.938,3.06,3.1,10.8
179,1.0,6.7,2.4,3.5,13.1,5.0,6.4,2.05,9.97,3.15,5.0,9.5
180,1.0,6.7,3.1,0.8,1.3,3.8,5.8,1.47,9.922,3.18,4.6000000000000005,10.0
181,1.0,8.8,3.5,4.9,1.0,3.6000000000000005,1.4,0.56,9.92,2.96,3.3000000000000003,10.5
182,1.0,8.1,2.4,3.3000000000000003,10.2,4.8,4.6,1.41,9.972,3.16,4.8,10.3
183,1.0,8.1,2.0,4.9,11.8,4.8,4.6,2.12,9.968,3.09,4.6000000000000005,10.0
184,1.0,6.8,3.0,2.4,6.6,12.3,3.5,1.16,9.953,3.07,4.8,9.4
185,1.0,7.1,2.1,3.3000000000000003,1.2,3.9,3.4,0.97,9.911200000000001,3.11,7.5,11.2
186,1.0,6.5,3.2,2.3000000000000003,8.5,5.1,2.0,1.38,9.943,3.03,4.2,10.7
187,1.0,6.3,2.4,5.5,8.1,4.0,6.7,2.16,9.9596,3.24,5.0,9.2
188,1.0,7.9,3.5,3.5999999999999996,1.6,3.8,1.1,1.24,9.928,3.25,4.8,11.0
189,1.0,5.9,2.9,2.5,12.0,5.7,4.8,2.24,9.981,3.23,4.1,9.0
190,1.0,7.7,3.9000000000000004,3.4000000000000004,10.0,5.6000000000000005,3.5,1.78,9.974,3.26,6.0,10.2
191,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
192,1.0,7.7,2.6,5.1,2.6,4.5,2.6,1.59,9.912600000000001,3.0,5.0,11.2
193,1.0,5.7,2.1,3.2,0.9,3.8,3.8,1.21,9.907399999999999,3.24,4.6000000000000005,10.6
194,1.0,6.6,2.4,3.5,7.7,3.1,3.6,1.35,9.938,3.19,3.7,10.5
195,1.0,6.3,2.7,2.5,5.8,3.8,5.2,1.55,9.95,3.28,3.8,9.4
196,1.0,8.0,2.2,2.8000000000000003,14.0,5.3,8.3,1.97,9.981,3.14,4.5,9.8
197,1.0,7.3,2.9,2.9,4.6,2.9000000000000004,2.7,1.55,9.931,3.07,2.6,10.6
198,1.0,6.4,2.5,3.3000000000000003,1.7,3.7000000000000006,3.5,1.13,9.9164,3.23,6.6000000000000005,10.6
199,1.0,7.5,2.2,3.3000000000000003,6.7,3.6000000000000005,4.5,1.38,9.939,3.2,6.800000000000001,11.4
200,1.0,6.0,2.6,1.5,1.2,5.3,3.5,1.24,9.9347,3.08,4.6000000000000005,8.8
201,1.0,6.4,2.8000000000000003,4.3,7.1,4.5,6.0,2.21,9.952,3.09,4.5,9.4
202,1.0,6.6,2.7,3.0,1.9,2.5,1.4,1.53,9.928,3.29,6.2,10.5
203,1.0,7.7,3.2,6.2,10.6,3.6000000000000005,5.6,1.53,9.978,3.13,4.4,8.9
204,1.0,6.6,2.2,2.3000000000000003,17.3,4.7,3.7,1.18,9.990599999999999,3.08,4.6000000000000005,8.8
205,1.0,8.7,3.4000000000000004,4.6000000000000005,13.8,5.5,6.8,1.98,9.988,3.36,3.7,9.5
206,1.0,7.0,1.1,3.2,4.6,5.7,5.9,1.44,9.956,3.55,4.4,9.4
207,1.0,5.2,3.35,2.0,1.7,3.3000000000000003,1.7,0.74,9.9002,3.34,4.8,12.3
208,1.0,7.2,2.1,3.7,1.6,4.9,2.3,0.94,9.924,3.16,4.8,10.9
209,1.0,9.2,2.8000000000000003,4.1,1.0,4.2,1.4,0.59,9.922,2.96,2.5,10.5
210,1.0,8.0,2.5,3.5,1.1,5.4,1.3,1.36,9.9366,3.08,5.5,9.5
211,1.0,7.0,2.3000000000000003,4.2,5.1,4.2,3.7,1.44,9.951799999999999,3.5,5.8999999999999995,10.2
212,1.0,5.3,3.95,0.7000000000000001,1.3,3.5000000000000004,2.6,1.02,9.92,3.5,3.5,10.6
213,1.0,7.6,3.8,2.8000000000000003,4.2,2.9000000000000004,0.7,1.12,9.906,3.0,4.1,12.6
214,1.0,6.1,2.55,4.4,12.3,4.5,5.3,1.97,9.967,3.24,5.4,9.5
215,1.0,6.1,2.5,4.8,15.8,5.2,2.5,0.94,9.978200000000001,3.07,4.5,9.2
216,1.0,6.8,2.8000000000000003,4.4,11.5,4.0,5.8,2.23,9.969,3.22,5.6000000000000005,9.5
217,1.0,7.8,4.9,4.9,7.0,4.3,2.9,1.49,9.952,3.21,3.3000000000000003,10.0
218,1.0,6.1,2.4,2.6,1.7,3.3000000000000003,6.1,1.34,9.902999999999999,3.19,8.100000000000001,11.9
219,1.0,7.5,1.7999999999999998,3.7,6.2,5.0,2.1,1.38,9.9546,3.2,5.5,10.5
220,1.0,6.7,3.1,3.0,2.4,3.8,3.0,0.83,9.886700000000001,3.09,3.5999999999999996,12.8
221,1.0,7.3,2.0,3.9000000000000004,2.3,4.8,2.4,0.87,9.904399999999999,2.94,3.5,12.0
222,1.0,8.5,2.5,2.7,4.7,3.1,3.1,0.92,9.922,3.01,3.3000000000000003,12.0
223,1.0,8.9,3.2,4.9,1.6,5.0,1.7,1.31,9.956,3.13,3.4000000000000004,9.4
224,1.0,7.7,4.4,2.4,11.2,3.1,4.1,1.67,9.948,3.12,4.3,11.3
225,1.0,6.9,2.3000000000000003,4.1,8.0,3.0,3.0,1.14,9.9368,3.22,5.4,11.0
226,1.0,6.3,2.6,4.2,7.1,4.5,6.2,2.09,9.9544,3.2,5.300000000000001,9.5
227,1.0,7.8,2.4,3.8,2.1,5.800000000000001,1.4,1.67,9.94,3.21,5.5,9.9
228,1.0,7.0,3.5999999999999996,3.2,10.05,4.5,3.7,1.31,9.9352,3.09,3.3000000000000003,11.7
229,1.0,8.0,2.7,5.699999999999999,10.4,5.3,1.8,1.34,9.9732,3.12,6.800000000000001,9.0
230,1.0,7.0,3.5999999999999996,3.5,2.5,4.8,6.7,1.61,9.9146,3.05,5.6000000000000005,11.1
231,1.0,6.8,2.1,2.7,2.1,3.0,2.6,1.39,9.9,3.16,6.1,12.6
232,1.0,8.8,2.0,2.8000000000000003,1.1,1.8000000000000003,1.8,0.72,9.926,2.97,3.5,10.4
233,1.0,7.4,2.2,2.8000000000000003,9.0,4.6,2.2,1.21,9.9468,3.1,5.5,10.8
234,1.0,8.3,3.5999999999999996,5.699999999999999,15.0,5.2,3.5,2.56,10.001,2.93,6.4,8.6
235,1.0,6.8,2.5,2.4,4.55,5.3,4.1,2.11,9.955,3.37,6.7,9.5
236,1.0,6.9,1.7999999999999998,3.3000000000000003,1.0,5.4,2.4,1.64,9.926,3.42,5.1,10.5
237,1.0,8.5,2.0,4.0,1.1,4.6,3.1,1.06,9.9194,3.0,3.5,10.5
238,1.0,6.7,1.7999999999999998,2.4,10.3,5.7,6.4,1.85,9.9519,3.12,5.0,10.6
239,1.0,7.7,3.0,4.2,14.3,4.5,4.5,2.13,9.991,3.18,6.3,9.2
240,1.0,6.3,2.9,2.3000000000000003,14.2,3.7000000000000006,2.4,0.99,9.9528,3.08,3.8,10.6
241,1.0,6.6,2.6,2.4,7.2,3.8,2.8,1.37,9.952,3.35,6.0,10.4
242,1.0,7.0,3.9000000000000004,2.1,10.7,9.8,1.3,0.91,9.9657,3.03,4.699999999999999,9.3
