,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
94,1.0,7.5,2.9,3.5999999999999996,15.7,5.0,2.9,1.24,9.968,3.06,5.4,10.4,5.366742079195507,5
96,1.0,7.6,2.3000000000000003,3.4000000000000004,1.6,4.3,2.4,1.29,9.9305,3.12,7.0,10.4,5.072528513135738,5
107,1.0,7.4,3.2,2.7,12.9,4.0,6.0,2.21,9.9831,3.05,6.6000000000000005,9.4,4.944950076659583,5
109,1.0,8.1,1.2,3.8,0.9,3.4000000000000004,3.6,0.86,9.9026,2.8,5.5,12.0,5.744235188121494,6
112,1.0,7.5,3.3000000000000003,3.9000000000000004,12.4,6.5,2.9,1.19,9.974,3.16,3.9000000000000004,9.4,4.759117865807176,5
115,1.0,6.5,3.2,3.0,2.3,5.1,2.0,1.27,9.8964,3.13,5.2,12.8,5.7668050931460115,6
121,1.0,5.5,2.4,3.2,8.7,6.0,1.9,1.02,9.94,3.27,3.1,10.4,5.2548488878981505,5
123,1.0,8.1,2.0,3.0,1.3,3.6000000000000005,0.7,0.49,9.924199999999999,2.99,7.3,10.3,5.030681305419856,5
125,1.0,6.2,2.5,5.4,7.0,4.6,5.8,1.76,9.9454,3.19,7.0,10.4,5.44825336406274,5
139,1.0,7.2,5.5,0.8999999999999999,1.5,10.8,1.6,1.51,9.938,3.07,5.699999999999999,9.2,4.07232022247704,4
140,1.0,6.7,2.3000000000000003,1.7000000000000002,1.3,6.1,1.4,1.0,9.925,3.07,5.5,9.5,4.801055439686966,5
145,1.0,6.3,3.4000000000000004,2.8000000000000003,14.7,4.7,4.9,1.98,9.977,3.23,4.6000000000000005,9.5,5.037325613984206,5
146,1.0,4.9,3.35,1.4000000000000001,1.3,3.6000000000000005,6.9,1.68,9.9212,3.47,4.6000000000000005,10.4666666667,5.130769617994189,5
148,1.0,6.2,3.4000000000000004,2.8000000000000003,7.5,3.4000000000000004,4.0,1.97,9.9485,3.14,6.0,9.7,4.9804138800250275,5
156,1.0,9.4,2.3000000000000003,5.6000000000000005,16.45,6.3,5.25,2.82,10.0098,3.1,5.1,9.3,4.942762458720296,5
158,1.0,7.3,2.6,2.4,1.7,5.0,1.0,1.12,9.9286,3.11,4.3,9.9,4.742664479581239,5
160,1.0,6.2,3.0,3.3000000000000003,3.5,3.7000000000000006,3.7,1.55,9.8987,3.18,3.7,12.4,5.788912604466753,6
165,1.0,6.9,2.9,3.2,5.8,4.0,1.6,1.12,9.93,3.04,5.8,11.2,5.308775530566716,5
167,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8,5.292911550600299,5
169,1.0,6.0,2.7,4.0,1.7,2.1,1.8,0.82,9.891,3.24,9.5,13.1333333333,6.186443397263406,6
177,1.0,7.4,2.1,8.0,12.3,3.8,7.7,1.83,9.9778,2.95,4.8,9.0,5.132155308242204,5
178,1.0,7.9,2.9,3.1,7.35,3.4000000000000004,3.7,1.54,9.938,3.06,3.1,10.8,5.158890239821024,5
179,1.0,6.7,2.4,3.5,13.1,5.0,6.4,2.05,9.97,3.15,5.0,9.5,5.257138732990892,5
180,1.0,6.7,3.1,0.8,1.3,3.8,5.8,1.47,9.922,3.18,4.6000000000000005,10.0,4.9132372163751175,5
186,1.0,6.5,3.2,2.3000000000000003,8.5,5.1,2.0,1.38,9.943,3.03,4.2,10.7,5.112720769486616,5
187,1.0,6.3,2.4,5.5,8.1,4.0,6.7,2.16,9.9596,3.24,5.0,9.2,5.085036657576932,5
188,1.0,7.9,3.5,3.5999999999999996,1.6,3.8,1.1,1.24,9.928,3.25,4.8,11.0,4.869886057234174,5
190,1.0,7.7,3.9000000000000004,3.4000000000000004,10.0,5.6000000000000005,3.5,1.78,9.974,3.26,6.0,10.2,4.8106101734955065,5
194,1.0,6.6,2.4,3.5,7.7,3.1,3.6,1.35,9.938,3.19,3.7,10.5,5.29443359031515,5
216,1.0,6.8,2.8000000000000003,4.4,11.5,4.0,5.8,2.23,9.969,3.22,5.6000000000000005,9.5,5.144920774096343,5
227,1.0,7.8,2.4,3.8,2.1,5.800000000000001,1.4,1.67,9.94,3.21,5.5,9.9,4.807583624903102,5
229,1.0,8.0,2.7,5.699999999999999,10.4,5.3,1.8,1.34,9.9732,3.12,6.800000000000001,9.0,4.806220635214613,5
232,1.0,8.8,2.0,2.8000000000000003,1.1,1.8000000000000003,1.8,0.72,9.926,2.97,3.5,10.4,4.831279773493765,5
233,1.0,7.4,2.2,2.8000000000000003,9.0,4.6,2.2,1.21,9.9468,3.1,5.5,10.8,5.352716575000936,5
236,1.0,6.9,1.7999999999999998,3.3000000000000003,1.0,5.4,2.4,1.64,9.926,3.42,5.1,10.5,5.185685240345621,5
239,1.0,7.7,3.0,4.2,14.3,4.5,4.5,2.13,9.991,3.18,6.3,9.2,4.917280674515491,5
246,1.0,6.1,2.0,2.5,1.2,3.8,3.4,1.28,9.921,3.24,4.4,10.1,5.093336378823356,5
251,1.0,6.6,2.3000000000000003,1.7999999999999998,8.5,4.3999999999999995,5.9,1.88,9.9558,3.16,4.9,9.5,5.07683467830967,5
252,1.0,6.6,2.6,4.6000000000000005,7.8,4.7,4.8,1.86,9.958,3.2,5.4,9.1,4.938502839711483,5
254,1.0,7.0,1.6,3.2,8.3,4.5,3.8,1.26,9.958,3.21,3.4000000000000004,9.2,4.946988007842896,5
256,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8,5.292911550600299,5
261,1.0,7.2,1.7000000000000002,4.1,1.6,5.2,2.4,1.26,9.9228,3.19,4.9,10.8,5.278470638536784,5
265,1.0,6.6,2.1,3.4000000000000004,5.6,4.6,3.0,1.4,9.9299,3.22,3.8,11.0,5.398377339976862,5
275,1.0,7.8,2.9,3.3000000000000003,8.75,3.5000000000000004,3.3,1.81,9.962,3.11,4.6000000000000005,10.7,5.02900929483149,5
276,1.0,7.7,3.4000000000000004,3.0,8.0,4.8,2.5,1.92,9.951,2.97,4.699999999999999,10.9,5.029395199474742,5
279,1.0,8.7,2.2,4.2,2.3,5.3,2.7,1.14,9.94,2.99,4.3,10.0,4.769558251848223,5
284,1.0,7.2,2.4,3.0,1.6,4.8,2.7,1.31,9.933,3.25,4.5,10.5,4.947999623702914,5
288,1.0,7.0,3.1,5.2,1.7,2.9000000000000004,0.5,0.61,9.918,3.07,4.3,10.4,4.902683861432926,5
304,1.0,7.7,2.5,3.0,7.8,3.8,6.7,1.96,9.9555,3.1,5.0,10.1,5.1375635244785745,5
310,1.0,6.2,2.7,1.7999999999999998,1.5,2.8000000000000003,2.0,1.11,9.9228,3.41,5.0,10.0,4.935205176460794,5
311,1.0,6.0,2.2,2.8000000000000003,1.1,3.4000000000000004,4.7,0.9,9.8862,3.22,3.8,12.6,5.962304437081896,6
313,1.0,6.0,2.0,3.8,1.3,3.4000000000000004,3.7,1.04,9.8865,3.11,5.2,12.7,6.078335655354026,6
317,1.0,8.0,2.5,1.3,17.2,3.6000000000000005,4.9,2.19,9.996,2.96,4.6000000000000005,9.7,5.037442792928496,5
327,1.0,6.4,1.5,2.9,1.8,4.3999999999999995,2.1,1.15,9.916599999999999,3.1,3.8,10.2,5.190070890826203,5
331,1.0,7.2,5.0,0.0,0.8,3.4000000000000004,4.6,1.14,9.932,3.19,3.4000000000000004,9.2,4.122993963661113,4
333,1.0,6.9,3.5,5.5,11.95,3.8,2.2,1.11,9.9687,3.11,2.9,9.7,4.776713150899703,5
343,1.0,5.9,3.2,1.9,14.5,4.2,3.7,1.15,9.968399999999999,3.16,4.3,10.3,5.192308221693156,5
345,1.0,6.0,2.8000000000000003,4.9,6.8,4.8,6.1,2.22,9.953,3.19,4.699999999999999,9.3,4.98685338010863,5
346,1.0,6.6,2.3000000000000003,2.7,5.6,4.3,4.3,1.64,9.953,3.27,7.6,9.5,5.034953335323118,5
352,1.0,5.6,3.4000000000000004,2.5,2.5,4.6,4.7,1.82,9.9093,3.21,4.0,11.3,5.379240714060192,5
354,1.0,5.8,3.0,0.8999999999999999,6.3,4.2,3.6,1.38,9.9382,3.15,4.8,9.7,4.957879112104709,5
371,1.0,6.5,2.6,3.4000000000000004,1.4,4.0,2.5,1.84,9.9216,3.29,4.6000000000000005,10.7,5.143613774579335,5
375,1.0,8.0,2.3000000000000003,4.1,1.1,4.8,3.5,1.5,9.9168,3.09,4.699999999999999,11.2,5.29348572647661,5
377,1.0,6.1,3.0,4.699999999999999,1.4,4.9,5.0,1.87,9.927,3.19,4.5,9.5,4.883812899851526,5
383,1.0,6.9,1.9,3.3000000000000003,1.6,4.3,6.3,1.49,9.925,3.44,5.2,10.8,5.404444521282586,5
384,1.0,7.8,3.2,3.1,1.7,3.6000000000000005,4.6,1.95,9.93,3.03,4.8,10.5,4.9144532950901105,5
387,1.0,6.4,3.4000000000000004,4.4,8.2,4.3,5.4,2.01,9.9551,3.18,4.8,9.5,4.933740899243244,5
398,1.0,6.6,2.4,2.9,2.0,2.3,1.9,0.86,9.9,3.25,4.5,12.5,5.726242803858833,6
409,1.0,7.7,2.6,4.0,1.1,4.2,0.9,0.6,9.915000000000001,2.89,5.0,10.6,4.998122737131582,5
410,1.0,7.5,4.2,1.4000000000000001,10.7,4.6,1.8,0.95,9.959,3.22,3.3000000000000003,10.7,4.792578491986527,5
412,1.0,8.6,3.4000000000000004,3.5999999999999996,1.4,4.5,1.1,1.19,9.9556,3.17,4.699999999999999,9.4,4.182344827818768,4
413,1.0,7.8,3.0,7.4,1.8,3.3000000000000003,3.3,1.56,9.91,3.29,5.2,12.8,5.749761177593568,6
424,1.0,6.8,7.3,2.0,6.6,5.4,2.5,0.65,9.9324,3.12,2.8000000000000003,11.1,4.396925488625485,4
427,1.0,5.9,1.9,3.7,0.8,2.7,0.3,0.21,9.897,3.09,3.1,10.8,5.292582593422021,5
428,1.0,5.8,5.4,0.0,1.4,3.3000000000000003,4.0,1.07,9.8918,3.26,3.5,12.4,5.241804190380044,5
429,1.0,7.2,2.7,7.4,12.5,3.7000000000000006,4.7,1.56,9.981,3.04,4.4,8.7,4.816477632598197,5
430,1.0,7.6,2.9,2.9,4.4,5.1,2.6,1.46,9.939,3.16,3.9000000000000004,10.2,4.861859288785187,5
434,1.0,7.5,2.7,3.5999999999999996,7.0,3.6000000000000005,4.5,1.64,9.939,3.03,3.3000000000000003,11.0,5.255974757451982,5
437,1.0,6.4,2.6,4.0,1.7,17.9,0.5,0.6,9.925,3.09,5.4,10.1,4.932448060973476,5
441,1.0,6.2,3.0,2.8000000000000003,1.6,3.6000000000000005,2.8,1.06,9.88245,3.14,4.1,13.3,5.982733022955574,6
443,1.0,6.1,6.0,0.0,1.3,4.2,2.4,0.79,9.937000000000001,3.31,3.8,9.4,3.9419050923153307,4
449,1.0,7.5,2.7,3.5999999999999996,7.0,3.6000000000000005,4.5,1.64,9.939,3.03,3.3000000000000003,11.0,5.255974757451982,5
450,1.0,8.7,2.4,3.5,0.6,4.2,1.1,0.71,9.926,3.08,3.8,10.6,4.805145180246937,5
451,1.0,5.9,4.2,3.5999999999999996,2.4,3.4000000000000004,1.9,0.77,9.9184,3.25,4.8,10.9,4.957241885207892,5
455,1.0,7.8,2.5,3.4000000000000004,13.7,4.3999999999999995,6.6,1.84,9.9976,3.22,7.5,8.9,4.923644060057411,5
456,1.0,6.5,2.0,3.3000000000000003,1.5,3.9,3.6,1.1,9.9008,3.22,6.5,12.0,5.842094154103803,6
465,1.0,6.8,1.5,4.1,12.9,4.3999999999999995,7.95,1.82,9.9742,3.24,7.800000000000001,10.2,5.690070599159281,6
468,1.0,6.7,2.4,2.9,14.9,5.3,5.5,1.36,9.9839,3.03,5.2,9.0,5.01417842186711,5
476,1.0,8.8,2.7,2.5,5.0,2.4,5.2,0.99,9.925,2.87,4.9,11.4,5.352972512656906,5
490,1.0,7.4,2.8000000000000003,5.0,12.1,4.9,4.8,1.22,9.972999999999999,3.01,4.4,9.0,4.849850700963366,5
492,1.0,6.0,2.6,3.4000000000000004,1.3,4.6,0.6,0.29,9.924,3.29,6.3,10.4,5.00367143436026,5
493,1.0,8.0,2.8000000000000003,4.2,7.1,4.5,4.1,1.69,9.959,3.17,4.3,10.6,4.98807961866264,5
504,1.0,5.9,2.1,2.4,12.1,4.3999999999999995,5.3,1.65,9.969,3.25,3.9000000000000004,9.5,5.148666253635398,5
505,1.0,7.2,2.3000000000000003,4.6000000000000005,6.4,3.6000000000000005,1.7,0.85,9.9279,3.1,7.800000000000001,11.7,5.701491465691879,6
506,1.0,6.8,2.5,2.7,10.7,7.6,4.7,1.54,9.967,3.05,3.8,9.0,4.8419891865745965,5
513,1.0,7.2,3.4000000000000004,4.4,4.2,4.7,5.1,1.44,9.91,3.01,7.6,12.3,5.8235700517352464,6
517,1.0,6.7,3.1,0.8999999999999999,1.4,3.9,5.3,1.41,9.9206,3.12,4.4,10.1,4.918306164682455,5
521,1.0,6.3,3.0,2.4,6.6,4.0,3.8,1.41,9.95,3.22,4.699999999999999,9.5,4.8286985093356005,5
526,1.0,6.4,2.4,2.5,20.2,8.3,3.5,1.57,9.9976,3.17,5.0,9.1,5.1809885685963755,5
528,1.0,8.9,2.4,3.3000000000000003,15.75,3.5000000000000004,1.6,1.32,9.96,3.0,3.7,12.1,5.6937053467586995,6
531,1.0,6.9,2.2,3.9000000000000004,6.0,3.5000000000000004,4.4,1.41,9.9123,3.11,3.3000000000000003,12.5,5.917611514264533,6
532,1.0,7.4,2.7,2.6,11.8,5.3,5.5,1.73,9.9699,3.11,6.0,9.8,5.136018075801482,5
537,1.0,6.0,3.2,3.0,7.3,17.4,4.6,1.59,9.9519,3.18,4.9,9.4,4.897478573463036,5
541,1.0,6.8,3.3000000000000003,3.0,2.1,4.7,3.5,1.47,9.886000000000001,3.24,5.6000000000000005,13.4,6.073663575306529,6
542,1.0,6.7,5.4,2.7,7.1,4.9,0.8,1.78,9.9502,3.16,3.8,9.4,4.292520984910526,4
544,1.0,7.1,2.6,3.0,2.0,3.1,1.3,1.28,9.917,3.19,4.9,11.4,5.273935390895166,5
546,1.0,5.8,2.5,2.4,13.3,4.3999999999999995,4.1,1.37,9.972,3.34,4.2,9.5,5.1013103124048085,5
551,1.0,7.6,2.5,12.3,4.6,3.5000000000000004,5.1,2.94,9.9018,3.03,4.3,13.1,6.349827115051297,6
555,1.0,6.2,2.5,4.4,15.8,5.7,3.9,1.67,9.9804,3.14,5.1,9.2,5.168358008702715,5
562,1.0,6.9,3.7,2.3000000000000003,9.5,5.7,5.4,1.66,9.9568,3.23,4.2,10.0,4.940821553337723,5
563,1.0,5.9,2.9,1.6,7.9,4.3999999999999995,4.8,1.97,9.9512,3.21,3.5999999999999996,9.4,4.895985547542581,5
564,1.0,6.7,2.5,3.5999999999999996,8.6,3.7000000000000006,6.3,2.06,9.955300000000001,3.18,5.0,9.6,5.145263223285797,5
566,1.0,6.3,1.7999999999999998,2.2,1.5,4.3,4.5,1.55,9.9238,3.19,4.8,10.2,5.184144412728008,5
568,1.0,7.2,2.4,1.9,7.7,4.5,5.3,1.76,9.958,3.17,3.8,9.5,4.8826696918937955,5
569,1.0,6.1,2.7,3.0,16.7,3.9,4.9,1.72,9.9985,3.4,4.5,9.4,5.019058618028416,5
573,1.0,6.9,3.3000000000000003,2.8000000000000003,1.3,5.1,3.7,1.87,9.927,3.27,6.0,10.3,4.96226597645734,5
574,1.0,7.5,2.0,4.699999999999999,16.9,5.2,5.1,1.88,9.9944,3.09,6.2,9.3,5.241979618436972,5
575,1.0,8.1,2.2,2.8000000000000003,7.7,4.3,5.7,1.76,9.953999999999999,3.12,5.5,10.0,5.153369809847956,5
584,1.0,6.6,2.5,3.5999999999999996,8.1,4.5,5.4,1.8,9.958,3.08,4.2,9.2,4.9024605815061015,5
595,1.0,9.6,2.3000000000000003,4.0,1.5,4.3999999999999995,1.9,1.35,9.937000000000001,2.96,4.9,10.9,4.889078351996954,5
602,1.0,6.4,1.5,4.0,1.3,5.3,6.1,1.46,9.911200000000001,3.17,6.800000000000001,11.0,5.725836419816802,6
608,1.0,6.5,1.5,5.5,5.9,4.5,7.5,1.62,9.9482,2.97,4.0,9.3,5.146714057893011,5
615,1.0,6.1,3.0,4.699999999999999,1.4,4.9,5.0,1.87,9.927,3.19,4.5,9.5,4.883812899851526,5
621,1.0,7.1,3.3000000000000003,6.4,13.2,5.6000000000000005,1.2,1.05,9.972,3.05,3.9000000000000004,9.2,4.784079848581412,5
623,1.0,6.5,2.6,3.1,1.3,3.4000000000000004,5.9,1.45,9.8944,3.16,5.4,12.4,5.90401985688738,6
625,1.0,7.5,2.9,2.4,9.9,5.800000000000001,2.5,1.15,9.956700000000001,3.15,4.6000000000000005,10.9,5.146600846727104,5
627,1.0,5.5,1.4000000000000001,2.7,4.6,2.9000000000000004,2.2,1.04,9.949,3.34,4.4,9.0,4.843511440114591,5
629,1.0,7.2,2.3000000000000003,3.8,6.1,6.7,2.0,0.9,9.9496,3.17,7.9,9.7,5.046529090125635,5
631,1.0,5.7,2.2,2.9,3.5,4.0,2.7,1.46,9.8999,3.17,3.5999999999999996,12.1,5.813008988720886,6
637,1.0,6.4,3.1,3.1,12.9,4.5,5.5,1.61,9.9546,3.02,5.8999999999999995,10.2,5.418200705242849,5
644,1.0,5.9,2.3000000000000003,3.0,12.9,5.4,5.7,1.7,9.972,3.28,3.9000000000000004,9.4,5.1493644749604925,5
645,1.0,8.3,2.7,3.4000000000000004,10.2,4.8,5.0,1.18,9.9716,3.18,5.1,10.3,5.014566739502967,5
648,1.0,8.0,1.7000000000000002,2.9,2.4,2.9000000000000004,5.2,1.19,9.8944,3.03,3.3000000000000003,12.9,6.00945670088844,6
649,1.0,6.0,2.4,3.2,6.3,3.0,3.4,1.29,9.946,3.52,4.1,10.4,5.159142065906339,5
656,1.0,6.4,2.3000000000000003,3.5,10.3,4.2,5.4,1.4,9.967,3.23,4.699999999999999,9.2,5.0024225925643995,5
661,1.0,5.9,2.9,3.3000000000000003,7.4,3.7000000000000006,5.8,2.05,9.9495,3.26,4.1,9.6,5.033590491418306,5
669,1.0,6.2,3.3000000000000003,1.9,5.6,4.2,2.2,1.43,9.942499999999999,3.15,6.3,9.9,4.8927600107365,5
670,1.0,7.6,2.1,4.9,2.5,4.7,2.0,1.3,9.9178,3.15,4.8,11.1,5.37392491463213,5
673,1.0,7.0,3.5999999999999996,2.5,5.7,1.5,1.4,0.73,9.8963,2.82,5.8999999999999995,13.2,5.899375625785369,6
682,1.0,7.5,4.0,10.0,19.5,4.1000000000000005,3.3,1.48,9.977,3.24,3.8,12.0,5.74912605189116,6
690,1.0,5.9,3.0,2.3000000000000003,4.2,3.8,4.2,1.19,9.924,3.15,5.0,11.0,5.29394983026445,5
702,1.0,6.9,1.9,3.3000000000000003,1.6,4.3,6.3,1.49,9.925,3.44,5.2,10.8,5.404444521282586,5
703,1.0,7.4,2.6,3.7,9.4,4.7,4.2,1.47,9.982,3.46,7.199999999999999,10.0,4.9710128351495895,5
704,1.0,7.1,2.1,3.5,2.5,4.0,4.1,1.86,9.9128,3.32,5.6000000000000005,12.5,5.855000227707167,6
707,1.0,6.6,2.4,2.8000000000000003,1.8,2.8000000000000003,3.9,1.32,9.9182,3.34,4.6000000000000005,11.4,5.386209788655886,5
718,1.0,7.7,3.2,6.1,11.8,4.1000000000000005,6.6,1.88,9.9794,3.0,5.4,9.3,4.901905699140792,5
736,1.0,6.8,3.0,3.3000000000000003,12.8,4.1000000000000005,6.0,1.68,9.9659,3.1,5.6000000000000005,9.8,5.221981829443127,5
739,1.0,7.8,2.7,3.5,1.2,5.0,3.6,1.4,9.9138,3.09,4.5,11.2,5.248057827518839,5
741,1.0,6.6,2.7,3.3000000000000003,1.4,4.2,2.4,1.83,9.9215,3.29,4.6000000000000005,10.7,5.119364884029482,5
743,1.0,5.0,3.3000000000000003,2.3000000000000003,11.8,3.0,2.3,1.58,9.9322,3.41,6.4,11.8,5.899380859517351,6
744,1.0,6.8,2.7,2.2,17.8,3.4000000000000004,1.6,1.16,9.989,3.07,5.300000000000001,9.2,4.977793630467423,5
745,1.0,7.2,1.7999999999999998,4.1,1.2,4.8,4.1,0.97,9.919,3.14,4.5,10.4,5.214864264889712,5
746,1.0,7.1,5.300000000000001,2.4,0.8,2.9000000000000004,2.9,0.86,9.93,3.16,3.2,9.1,4.048682033492276,4
750,1.0,5.9,4.4,3.3000000000000003,1.2,4.9,1.2,1.17,9.9134,3.46,4.4,11.5,5.0327307296135295,5
754,1.0,7.5,1.5,3.8,1.8,5.4,1.9,1.01,9.946,3.24,4.4,10.0,4.818935165454559,5
756,1.0,8.2,2.8000000000000003,4.2,1.8,3.1,3.0,0.93,9.917,3.09,3.9000000000000004,11.4,5.191815109696114,5
760,1.0,6.6,2.7,2.9,5.3,4.5,5.7,1.89,9.953,3.31,7.9,9.8,5.09227088195114,5
763,1.0,6.7,2.6,5.1,8.0,6.2,5.0,1.94,9.9545,3.13,5.0,9.6,5.082507049962531,5
765,1.0,7.6,1.7999999999999998,3.5999999999999996,2.4,4.9,3.8,1.23,9.96,3.6,4.6000000000000005,10.3,4.829029190928369,5
766,1.0,6.0,2.2,2.8000000000000003,1.1,3.4000000000000004,4.7,0.9,9.8862,3.22,3.8,12.6,5.962304437081896,6
768,1.0,5.9,2.9,2.8000000000000003,3.2,3.5000000000000004,1.6,1.17,9.8959,3.26,4.2,12.6,5.804490606158018,6
769,1.0,6.6,3.2,4.1,7.2,4.8,5.5,1.78,9.9537,3.2,4.6000000000000005,9.4,4.871962286115879,5
772,1.0,6.8,2.6,2.4,7.8,5.2,5.4,2.14,9.961,3.13,4.699999999999999,8.9,4.7924936583280235,5
780,1.0,7.5,2.6,5.2,13.2,4.7,6.4,1.79,9.982,3.1,4.6000000000000005,9.0,4.957218647560671,5
781,1.0,7.0,1.2,2.8000000000000003,6.3,5.7,1.7,1.03,9.957,3.5,4.4,9.6,4.986066155936721,5
782,1.0,7.4,2.9,3.1,1.7,3.5000000000000004,2.3,1.1,9.926,3.07,3.8,10.9,4.933386035717076,5
784,1.0,6.6,2.6,4.6000000000000005,6.9,4.7,5.9,1.83,9.9594,3.2,4.5,9.3,4.88641654946316,5
789,1.0,6.7,3.1,3.4000000000000004,6.8,5.8999999999999995,5.1,2.15,9.953800000000001,3.33,5.6000000000000005,10.3,5.09977761801336,5
790,1.0,6.9,4.0,1.7000000000000002,12.9,3.3000000000000003,5.9,1.86,9.9754,3.08,4.9,9.4,4.785082624320526,5
793,1.0,6.4,2.8000000000000003,3.5999999999999996,1.3,5.3,2.8,1.86,9.921100000000001,3.31,4.5,10.8,5.148425575204732,5
796,1.0,6.0,4.2,4.1,12.4,3.2,5.0,1.79,9.9622,3.14,6.0,9.7,5.056670139781588,5
798,1.0,7.1,2.7,3.1,18.2,4.6,5.5,2.52,10.0,3.07,5.6000000000000005,8.7,5.008904034477875,5
800,1.0,7.6,1.0,3.3000000000000003,1.0,3.1,3.3,0.93,9.9094,3.06,6.800000000000001,11.2,5.655593745997121,6
802,1.0,6.7,2.6500000000000004,2.2,8.6,4.8,5.4,1.98,9.955,3.25,4.1,10.2,5.138204187154803,5
807,1.0,5.5,2.4,4.5,1.7,4.6,2.2,1.13,9.9224,3.22,4.8,10.0,5.057073453214687,5
808,1.0,6.2,3.7,3.0,6.6,34.6,7.9,2.0,9.953999999999999,3.29,5.8,9.6,5.0177788619811325,5
817,1.0,7.6,3.2,5.8,16.75,5.0,4.3,1.63,9.999,3.15,5.4,9.2,4.90070595959045,5
822,1.0,8.4,3.1,3.1,0.95,2.1,5.2,1.48,9.9038,2.93,3.2,11.5,5.273110712252515,5
823,1.0,6.1,3.5999999999999996,4.1,19.35,7.000000000000001,6.7,2.07,10.0118,3.39,5.300000000000001,9.1,4.971576975579788,5
831,1.0,6.8,2.4,3.4000000000000004,4.6,3.2,3.7,1.35,9.927,3.2,3.9000000000000004,10.6,5.253241817333516,5
835,1.0,6.0,3.5999999999999996,1.6,6.3,3.6000000000000005,3.6,1.91,9.942,3.17,6.2,9.8,4.943357195869466,5
843,1.0,5.5,1.7000000000000002,2.3000000000000003,2.9,3.9,1.0,1.08,9.9243,3.28,5.0,10.0,5.157037300384331,5
850,1.0,5.9,6.550000000000001,0.0,5.6,3.3000000000000003,0.8,0.31,9.936,3.32,5.1,10.5,4.350067783994858,4
854,1.0,6.1,2.8000000000000003,2.7,8.0,4.8,4.1,1.62,9.9498,3.21,5.1,9.9,5.090932925643933,5
