,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
83,1.0,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,8.732577139518067,9
86,1.0,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8.053543343223179,8
87,1.0,0.455,0.35,0.105,0.4445,0.213,0.107,0.1115,6.698129749596853,7
89,1.0,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,8.375241471263486,8
90,1.0,0.56,0.43,0.15,0.8825,0.3465,0.172,0.31,9.624877434153433,9
93,1.0,0.645,0.5,0.175,1.3375,0.5539999999999999,0.308,0.415,10.311992241866689,10
95,1.0,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,9.5669571645541,10
102,1.0,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,7.780669119453361,8
104,1.0,0.425,0.315,0.1,0.377,0.1645,0.07200000000000001,0.105,6.67960961762774,6
105,1.0,0.295,0.22,0.085,0.1285,0.0585,0.027000000000000003,0.0365,5.339983050238574,5
107,1.0,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6.276805803159577,6
110,1.0,0.415,0.31,0.095,0.34,0.181,0.057,0.083,6.125644873205851,6
111,1.0,0.57,0.43,0.145,0.833,0.354,0.14400000000000002,0.2815,9.18950373380479,10
114,1.0,0.565,0.445,0.15,0.7959999999999999,0.3635,0.184,0.219,8.36916783654902,8
116,1.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9.505447965027699,9
119,1.0,0.365,0.275,0.135,0.24,0.108,0.0445,0.0735,6.471568834936734,7
122,1.0,0.685,0.505,0.19,1.533,0.667,0.4055,0.41,9.462525056153966,10
126,1.0,0.66,0.525,0.2,1.463,0.6525,0.2995,0.422,10.272899228041789,11
132,1.0,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9.116412069613414,9
133,1.0,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,4.944287517993176,5
139,1.0,0.555,0.41,0.125,0.599,0.2345,0.1465,0.194,8.435526538074395,8
145,1.0,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,12.428476410354117,13
148,1.0,0.535,0.44,0.165,0.875,0.279,0.18,0.3,10.454775404650931,10
152,1.0,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8.827027957134685,8
158,1.0,0.635,0.495,0.18,1.596,0.617,0.317,0.37,10.183004395898621,11
159,1.0,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,7.501857881258774,8
160,1.0,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,6.950930640337725,7
161,1.0,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,6.95031262559014,7
165,1.0,0.62,0.48,0.16,1.1125,0.5635,0.2445,0.281,8.081768042369575,8
168,1.0,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,9.410988354825545,10
173,1.0,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,7.74523769112762,8
182,1.0,0.51,0.385,0.135,0.632,0.282,0.145,0.17,7.626384778428363,8
188,1.0,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,7.316790024940868,8
197,1.0,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,7.734003718266262,8
198,1.0,0.6,0.485,0.145,0.7759999999999999,0.3545,0.1585,0.239,9.088893962191475,9
201,1.0,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8.052301327145893,8
213,1.0,0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,9.88029962798626,10
215,1.0,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,11.373081144245104,12
216,1.0,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091,6.564314768369966,6
222,1.0,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,9.43093805772389,10
225,1.0,0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8.576861159583427,8
227,1.0,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6.31976125989571,6
231,1.0,0.625,0.485,0.165,1.2255,0.5075,0.29600000000000004,0.36,9.715176858237669,10
233,1.0,0.295,0.23,0.08,0.1625,0.065,0.05,0.0385,5.36991501611546,5
234,1.0,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,6.332619308086655,6
235,1.0,0.72,0.565,0.2,1.787,0.718,0.385,0.529,11.797383161132823,11
237,1.0,0.56,0.455,0.16,0.967,0.4525,0.207,0.274,8.605012899427571,9
238,1.0,0.59,0.405,0.15,0.853,0.326,0.2615,0.245,8.451958327234777,9
245,1.0,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,5.583697325608058,6
246,1.0,0.695,0.525,0.175,1.742,0.696,0.389,0.505,11.001419299153714,12
254,1.0,0.49,0.355,0.16,0.8795,0.3485,0.215,0.2825,8.397641913794965,8
256,1.0,0.59,0.47,0.135,1.1685,0.539,0.279,0.28,8.089016536800074,8
261,1.0,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4.551163972356224,4
263,1.0,0.39,0.3,0.1,0.2665,0.1105,0.059,0.084,6.558185597148384,7
264,1.0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8.06894762715882,8
266,1.0,0.5,0.4,0.12,0.616,0.261,0.14300000000000002,0.1935,8.054010473822286,8
272,1.0,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,8.678079808398396,9
273,1.0,0.62,0.51,0.175,1.2705,0.5415,0.32299999999999995,0.3225,9.382450646554066,9
274,1.0,0.645,0.525,0.17,1.37,0.6135,0.28300000000000003,0.34,9.448557860625872,10
276,1.0,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,6.344550973718824,6
278,1.0,0.51,0.375,0.11,0.5805,0.2865,0.118,0.14800000000000002,6.99999164297493,7
282,1.0,0.735,0.59,0.215,1.747,0.7275,0.403,0.557,12.072594473665708,11
289,1.0,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7.37585694149761,7
292,1.0,0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6.0812347307112145,6
294,1.0,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,6.288142546204806,6
295,1.0,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,8.695570647996785,9
302,1.0,0.51,0.38,0.115,0.5155,0.215,0.1135,0.166,7.827758209026685,8
308,1.0,0.515,0.405,0.13,0.573,0.213,0.134,0.195,8.623903803587664,9
310,1.0,0.675,0.525,0.17,1.711,0.8365,0.35200000000000004,0.475,9.146962242532494,9
314,1.0,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,10.364637538116146,10
321,1.0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,8.873531770061899,9
323,1.0,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,7.503608433227821,8
326,1.0,0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5.166571689822759,5
327,1.0,0.49,0.4,0.135,0.624,0.3035,0.1285,0.16899999999999998,7.575714934102432,8
329,1.0,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,6.227633316079357,6
336,1.0,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8.763227065222392,8
342,1.0,0.605,0.475,0.175,1.0759999999999998,0.463,0.2195,0.335,9.751542639627676,9
347,1.0,0.44,0.325,0.115,0.39,0.163,0.087,0.113,6.975308327161214,7
349,1.0,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,9.683149884478699,10
368,1.0,0.585,0.455,0.13,0.8755,0.411,0.2065,0.225,8.038680787924791,8
371,1.0,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,7.693432280442563,8
373,1.0,0.57,0.45,0.14,0.795,0.3385,0.14800000000000002,0.245,9.037656233690342,9
377,1.0,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10.314506887977155,10
378,1.0,0.685,0.535,0.175,1.432,0.637,0.247,0.46,10.838644418613956,11
381,1.0,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,6.502088975895488,7
383,1.0,0.61,0.495,0.16,1.089,0.469,0.198,0.384,10.371461869817402,11
385,1.0,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,9.979354381678233,10
391,1.0,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277,8.803531899362255,9
397,1.0,0.285,0.215,0.075,0.106,0.0415,0.023,0.035,5.313219750544654,5
406,1.0,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10.032787903169558,10
411,1.0,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6.309764309108546,6
420,1.0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10.599191435034317,10
421,1.0,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375,8.839752586787181,9
422,1.0,0.585,0.48,0.185,1.04,0.434,0.265,0.285,9.388596244236926,10
430,1.0,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,6.875377519367175,7
436,1.0,0.615,0.53,0.17,1.12,0.5775,0.2095,0.28600000000000003,8.780851665013174,9
440,1.0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,8.4834060943584,9
444,1.0,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,11.957465322959512,12
447,1.0,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085,6.70417264855716,7
454,1.0,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9.323581500975688,9
461,1.0,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9.1026200283948,9
462,1.0,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9.515629013532644,9
463,1.0,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11.571516887553782,11
468,1.0,0.69,0.53,0.19,1.5955,0.6779999999999999,0.331,0.48,10.856263229269645,10
472,1.0,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8.926408962589173,8
474,1.0,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,10.482863443428052,10
480,1.0,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,9.645651445740523,10
481,1.0,0.595,0.49,0.185,1.185,0.482,0.2015,0.361,10.536190361205772,10
482,1.0,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8.239805775932663,8
484,1.0,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,10.012199528107697,9
485,1.0,0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,16.478583731646054,17
490,1.0,0.425,0.31,0.095,0.3075,0.139,0.0745,0.093,6.47575284084748,7
494,1.0,0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,6.780013483828621,7
495,1.0,0.645,0.515,0.15,1.212,0.515,0.2055,0.385,10.457133519746566,10
496,1.0,0.65,0.49,0.155,1.122,0.545,0.228,0.3055,8.706592923005031,9
499,1.0,0.5,0.38,0.14,0.6355,0.277,0.14300000000000002,0.1785,7.76822384431372,8
500,1.0,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5.1144477033233695,5
502,1.0,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,9.07350707310744,9
504,1.0,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,6.8111935652206625,7
507,1.0,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,9.207376123108364,10
508,1.0,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,6.687451958886593,7
509,1.0,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6.074382984744384,6
517,1.0,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8.52229922225801,8
518,1.0,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6.627987578569868,6
520,1.0,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9.656288280695433,9
522,1.0,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8.053953936781348,8
528,1.0,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,10.410273669029158,11
529,1.0,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,5.255058972061251,5
531,1.0,0.6,0.465,0.2,1.259,0.6405,0.1985,0.35700000000000004,8.866738844414952,9
538,1.0,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,8.941718080611542,9
541,1.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8.373072182631203,8
547,1.0,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6.542268041952145,6
553,1.0,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,11.462341504752102,12
554,1.0,0.26,0.215,0.08,0.099,0.037000000000000005,0.0255,0.045,5.445535831650487,5
559,1.0,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8.397780570896225,8
560,1.0,0.555,0.43,0.15,0.7829999999999999,0.345,0.1755,0.247,8.658545350692169,9
561,1.0,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,4.6992722207979645,5
571,1.0,0.62,0.485,0.155,1.1945,0.5105,0.271,0.35200000000000004,9.52859919499561,9
576,1.0,0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,9.329008225648467,10
579,1.0,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,8.355447525247694,9
581,1.0,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,5.743682417336505,6
582,1.0,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,9.776261854962883,9
590,1.0,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,9.33741940596967,10
591,1.0,0.575,0.45,0.165,0.9655,0.498,0.19,0.23,7.766960173609835,8
596,1.0,0.555,0.44,0.14,0.8705,0.407,0.156,0.255,8.501253914766155,9
597,1.0,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,6.557689804933123,7
598,1.0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10.345689940560248,10
602,1.0,0.4,0.32,0.095,0.348,0.194,0.053,0.087,6.166717303956001,6
608,1.0,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,7.4823805891104165,8
610,1.0,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,8.518513475723603,9
611,1.0,0.36,0.285,0.105,0.2415,0.0915,0.057,0.075,6.477397376991017,7
614,1.0,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,7.901221324182438,8
616,1.0,0.32,0.205,0.08,0.181,0.08800000000000001,0.034,0.0495,5.105329128675203,5
618,1.0,0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7.0827837039736865,7
619,1.0,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,9.898365936666334,11
620,1.0,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9.570099849882547,9
628,1.0,0.405,0.305,0.1,0.268,0.1145,0.053,0.085,6.614956780508143,7
630,1.0,0.475,0.365,0.115,0.5660000000000001,0.281,0.117,0.1335,6.805098532803341,7
631,1.0,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,5.080754786741086,5
632,1.0,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,6.9867957443918165,7
643,1.0,0.525,0.4,0.155,0.7070000000000001,0.282,0.1605,0.225,8.665143920232664,9
644,1.0,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,11.183520245910335,10
647,1.0,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,9.669860444444227,9
648,1.0,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9.016212146392833,9
650,1.0,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9.200131529404803,9
652,1.0,0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5.0968171044955515,5
655,1.0,0.65,0.5,0.14,1.238,0.6165,0.2355,0.32,8.43693395679172,8
658,1.0,0.455,0.375,0.125,0.5329999999999999,0.233,0.106,0.185,7.912748815519265,8
662,1.0,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,5.587369196115549,6
672,1.0,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,9.124509283971602,9
678,1.0,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,3.804425827197881,4
685,1.0,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,8.763356980661277,9
690,1.0,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,7.61797680013081,8
691,1.0,0.22,0.16,0.05,0.049,0.0215,0.01,0.015,4.398059647853437,4
692,1.0,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8.064255308287763,8
693,1.0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,8.493899041753254,9
694,1.0,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,10.821278014047877,11
697,1.0,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,10.676026660324409,11
700,1.0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,6.729888732639242,7
702,1.0,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,6.907105853210265,7
703,1.0,0.645,0.515,0.16,1.1845,0.506,0.311,0.335,9.548722713431278,9
705,1.0,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,9.217057887993327,9
707,1.0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,12.459521546485135,12
711,1.0,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,8.45762017362863,9
712,1.0,0.675,0.515,0.15,1.3119999999999998,0.556,0.2845,0.4115,10.238412623299102,11
714,1.0,0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8.064088248152586,8
728,1.0,0.55,0.425,0.15,0.7665,0.339,0.17600000000000002,0.21,8.274549504584407,8
729,1.0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,9.5693519740448,10
732,1.0,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,6.460649380413609,7
734,1.0,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,8.330571684001095,9
735,1.0,0.315,0.23,0.08,0.1375,0.0545,0.031,0.0445,5.543674967323625,5
738,1.0,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9.197960103951406,9
739,1.0,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,4.992160230256786,5
741,1.0,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5.138006361694122,5
744,1.0,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,9.767027666164111,10
748,1.0,0.58,0.425,0.15,0.8440000000000001,0.3645,0.185,0.2705,8.798946097459169,9
751,1.0,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,12.142401160820203,13
753,1.0,0.615,0.495,0.2,1.219,0.564,0.227,0.3885,10.032838160700082,10
755,1.0,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999,13.471808315418778,13
759,1.0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,8.697224306381514,9
761,1.0,0.485,0.375,0.11,0.464,0.2015,0.09,0.149,7.640594303620513,8
763,1.0,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,7.01633362338599,7
765,1.0,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,8.988178088736147,9
770,1.0,0.555,0.435,0.14,0.7495,0.341,0.1645,0.214,8.302571660770122,8
780,1.0,0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,9.309904770085089,10
784,1.0,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8.306346960702797,8
788,1.0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,15.750236255041342,16
790,1.0,0.53,0.38,0.125,0.616,0.292,0.113,0.185,7.615262354757554,8
795,1.0,0.595,0.435,0.15,0.9,0.4175,0.17,0.265,8.558604069211203,8
796,1.0,0.385,0.28,0.125,0.244,0.102,0.038,0.085,6.669117699594779,6
802,1.0,0.56,0.445,0.165,0.8320000000000001,0.3455,0.179,0.279,9.399242867329182,9
803,1.0,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6.502573664072301,6
809,1.0,0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,8.634807786778822,9
810,1.0,0.7,0.575,0.205,1.773,0.605,0.447,0.5379999999999999,12.935378842942972,13
815,1.0,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,6.252129655325602,6
816,1.0,0.345,0.255,0.095,0.1945,0.0925,0.037000000000000005,0.055,5.797633097795461,6
820,1.0,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9.008511141292043,9
821,1.0,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,9.64709600047905,10
823,1.0,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,7.433739812038716,8
825,1.0,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,7.754341336264832,8
831,1.0,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,7.579857645490064,8
832,1.0,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9.895777222893399,9
833,1.0,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9.501684582759761,9
842,1.0,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,5.976216439105355,6
845,1.0,0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,5.933607125319263,6
850,1.0,0.545,0.42,0.125,0.7170000000000001,0.358,0.112,0.22,8.014301587875812,8
851,1.0,0.61,0.49,0.16,1.112,0.465,0.228,0.341,9.923480777915248,10
852,1.0,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,6.9440478825650676,7
857,1.0,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8.28014410658099,8
860,1.0,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,8.671157585327759,9
872,1.0,0.665,0.5,0.17,1.2975,0.6035,0.29100000000000004,0.3595,9.142916444552219,9
878,1.0,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,9.558802656422147,10
886,1.0,0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,6.674930178836845,7
890,1.0,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,7.839766459838923,8
892,1.0,0.405,0.305,0.09,0.2825,0.114,0.0575,0.095,6.6648106686085935,7
894,1.0,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6.096079869970945,6
904,1.0,0.495,0.38,0.12,0.573,0.2655,0.1285,0.14400000000000002,7.2495174984484345,7
911,1.0,0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,8.57996139993043,9
912,1.0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35,9.833419746171346,9
915,1.0,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9.60156379483492,9
923,1.0,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,7.668904289496728,8
924,1.0,0.645,0.52,0.18,1.285,0.5775,0.35200000000000004,0.317,8.987212822924675,9
929,1.0,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,10.117778806585303,11
935,1.0,0.46,0.35,0.11,0.4,0.17600000000000002,0.083,0.1205,7.18326294322822,7
941,1.0,0.37,0.29,0.095,0.249,0.1045,0.058,0.067,6.258085296666021,6
944,1.0,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11.026162156396232,11
952,1.0,0.195,0.145,0.05,0.032,0.01,0.008,0.012,4.278529189446152,4
953,1.0,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,10.371893016665297,11
958,1.0,0.425,0.325,0.1,0.3295,0.1365,0.0725,0.11,6.9533729400432795,7
966,1.0,0.6,0.47,0.19,1.1345,0.4920000000000001,0.2595,0.3375,9.54444705287158,10
968,1.0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,8.572272869083854,9
969,1.0,0.395,0.29,0.095,0.304,0.127,0.084,0.077,6.188773572255833,6
970,1.0,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,7.767464930585069,8
971,1.0,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,10.008638984411887,9
991,1.0,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,7.3993925078267235,8
995,1.0,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,5.838315601927022,6
998,1.0,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,8.484411041157328,9
1003,1.0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10.282038617418944,10
1006,1.0,0.605,0.48,0.155,0.9995,0.425,0.1985,0.3,9.561089359292001,10
1010,1.0,0.555,0.45,0.175,0.8740000000000001,0.3275,0.202,0.305,10.021670114746403,10
1012,1.0,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,8.723484080226267,9
1017,1.0,0.315,0.23,0.07,0.1145,0.046,0.0235,0.0385,5.45119186218824,5
1018,1.0,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8.156931496967093,8
1019,1.0,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9.193419678835113,9
1023,1.0,0.39,0.29,0.125,0.3055,0.121,0.08199999999999999,0.09,6.629973035322283,7
1024,1.0,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,9.974275502745643,10
1026,1.0,0.515,0.39,0.155,0.7125,0.3695,0.13699999999999998,0.155,7.077920955556453,7
1028,1.0,0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7.513372868115991,7
1031,1.0,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11.308833629890511,11
1033,1.0,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,9.910138749202929,10
1034,1.0,0.61,0.45,0.16,1.136,0.414,0.311,0.3,9.39582003034339,9
1035,1.0,0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,8.905659134741953,9
1042,1.0,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10.194360657946763,10
1044,1.0,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7.172836610930929,7
1048,1.0,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,7.99413122574771,8
