,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
233,1.0,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,10.431778503074986,10.0
237,1.0,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10.595930660844907,10.0
244,1.0,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,13.484680953313523,12.0
247,1.0,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8.404001856296455,8.0
248,1.0,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,10.869499102261782,11.0
250,1.0,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10.172443546218188,10.0
251,1.0,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8.271023448838527,8.0
255,1.0,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,15.672639215863795,14.0
256,1.0,0.555,0.44,0.15,1.092,0.416,0.212,0.4405,15.464166493347566,15.0
263,1.0,0.615,0.5,0.175,1.3769999999999998,0.5585,0.33,0.292,13.438913630773593,12.0
266,1.0,0.605,0.455,0.16,1.1215,0.5329999999999999,0.273,0.271,10.577684999142932,10.0
269,1.0,0.46,0.35,0.1,0.471,0.252,0.077,0.123,8.635527225914547,8.0
270,1.0,0.36,0.27,0.095,0.2,0.073,0.056,0.061,8.757361688531029,8.0
271,1.0,0.4,0.315,0.09,0.3245,0.151,0.073,0.08800000000000001,8.671582797528313,8.0
283,1.0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12.161986281559972,12.0
285,1.0,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9.475921320357001,9.0
288,1.0,0.52,0.41,0.155,0.727,0.29100000000000004,0.1835,0.235,12.46371551247449,12.0
291,1.0,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10.276889406824377,10.0
297,1.0,0.465,0.38,0.13,0.454,0.1895,0.08,0.155,11.541557583273754,11.0
298,1.0,0.47,0.375,0.105,0.441,0.16699999999999998,0.0865,0.145,10.943200991805861,10.0
299,1.0,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12.478137166749827,12.0
303,1.0,0.51,0.4,0.12,0.7005,0.34700000000000003,0.1105,0.195,10.285735663921383,10.0
311,1.0,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8.797971523734699,8.0
318,1.0,0.57,0.42,0.155,1.008,0.377,0.193,0.34,14.357572406041264,13.0
324,1.0,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,12.00078187957913,11.0
327,1.0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8.346798085398696,8.0
329,1.0,0.305,0.245,0.075,0.156,0.0675,0.038,0.045,7.882103033152266,7.0
335,1.0,0.525,0.405,0.135,0.7575,0.3305,0.21600000000000005,0.195,10.343566008657728,10.0
345,1.0,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11.217942333027606,11.0
357,1.0,0.575,0.45,0.15,0.858,0.449,0.166,0.215,10.286201306408104,10.0
364,1.0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10.823788876939172,10.0
370,1.0,0.395,0.3,0.09,0.279,0.134,0.049,0.075,8.529851582810593,8.0
375,1.0,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,12.226528919611392,11.0
376,1.0,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,9.726739693142175,9.0
386,1.0,0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,12.183001093037504,11.0
397,1.0,0.505,0.375,0.115,0.5895,0.2635,0.12,0.16699999999999998,10.111143679829667,10.0
407,1.0,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,11.944463644658459,11.0
410,1.0,0.525,0.43,0.135,0.8435,0.4325,0.18,0.1815,9.5996283087013,9.0
414,1.0,0.61,0.48,0.165,1.097,0.4215,0.264,0.335,14.304026094528979,13.0
416,1.0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,10.969865262169387,11.0
418,1.0,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,14.1695635571646,13.0
426,1.0,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,21.606676335067387,20.0
429,1.0,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,13.108566658331362,12.0
431,1.0,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,16.560536936382157,16.0
434,1.0,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10.996943050611351,10.0
439,1.0,0.59,0.46,0.155,0.906,0.327,0.1485,0.335,15.464195797868019,15.0
445,1.0,0.65,0.5,0.155,1.202,0.565,0.3135,0.294,10.72099718016372,11.0
453,1.0,0.5,0.405,0.155,0.772,0.34600000000000003,0.1535,0.245,12.198126996083559,12.0
459,1.0,0.48,0.38,0.145,0.59,0.232,0.141,0.23,12.345311873373596,12.0
468,1.0,0.69,0.56,0.215,1.719,0.68,0.299,0.47,18.21244059133376,17.0
471,1.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12.971674885533837,12.0
475,1.0,0.63,0.495,0.16,1.093,0.4970000000000001,0.221,0.315,12.753386599209382,12.0
480,1.0,0.43,0.35,0.11,0.406,0.1675,0.081,0.135,10.504784105934243,10.0
482,1.0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10.68552266421992,10.0
485,1.0,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12.368635918543232,12.0
489,1.0,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11.728177621177192,11.0
501,1.0,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10.71958521278608,10.0
507,1.0,0.275,0.215,0.075,0.1155,0.0485,0.029,0.035,7.607707628736504,7.0
509,1.0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,16.3675493616349,15.0
513,1.0,0.57,0.44,0.13,0.7665,0.34700000000000003,0.1785,0.202,10.736729871614523,10.0
514,1.0,0.63,0.485,0.16,1.243,0.623,0.275,0.3,10.377562516083504,10.0
524,1.0,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10.79235859518441,10.0
535,1.0,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,9.805668854743319,10.0
538,1.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,17.6341741012062,17.0
544,1.0,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7.67799614102232,7.0
550,1.0,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9.960198795692797,9.0
554,1.0,0.635,0.48,0.235,1.064,0.413,0.228,0.36,16.613387957246587,16.0
563,1.0,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8.66511242541114,8.0
566,1.0,0.54,0.425,0.13,0.8155,0.3675,0.1365,0.246,11.767361299949172,11.0
567,1.0,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,10.958371067762068,11.0
569,1.0,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,11.787255663277406,11.0
582,1.0,0.68,0.57,0.205,1.842,0.625,0.408,0.65,21.34820838683639,20.0
595,1.0,0.58,0.43,0.13,0.7979999999999999,0.365,0.173,0.2285,10.767612276439898,10.0
596,1.0,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10.179887040840846,10.0
598,1.0,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7.392501521214327,7.0
602,1.0,0.68,0.54,0.21,1.7885,0.8345,0.408,0.4370000000000001,13.085273937765566,13.0
612,1.0,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,15.544334246360059,14.0
617,1.0,0.545,0.425,0.135,0.8445,0.373,0.21,0.235,10.989644376801534,10.0
626,1.0,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10.159033076708305,10.0
629,1.0,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11.98383290093419,11.0
641,1.0,0.525,0.365,0.17,0.9605,0.438,0.2225,0.276,11.100251372014291,10.0
645,1.0,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,10.42659437963377,10.0
646,1.0,0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,10.87312667674113,11.0
656,1.0,0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,12.316574177949343,11.0
660,1.0,0.275,0.195,0.065,0.106,0.054000000000000006,0.02,0.028,6.801939204277403,6.0
662,1.0,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,8.669915005509349,8.0
666,1.0,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10.143233968274473,10.0
670,1.0,0.61,0.48,0.175,1.0675,0.391,0.21600000000000005,0.42,16.491698701326385,15.0
683,1.0,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,9.346460502285394,9.0
685,1.0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12.008653751836087,12.0
698,1.0,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10.312599033156115,10.0
700,1.0,0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,10.746540922994356,10.0
701,1.0,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,18.126169249270873,16.0
713,1.0,0.47,0.36,0.13,0.472,0.182,0.114,0.15,11.061921278977358,10.0
720,1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,12.215536909275375,12.0
721,1.0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11.035712228027716,11.0
732,1.0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,14.032589268360505,13.0
741,1.0,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,9.001088948476307,9.0
746,1.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10.976181288061351,10.0
747,1.0,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12.820500334470003,12.0
759,1.0,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,9.703894521863566,9.0
781,1.0,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8.187567418079501,8.0
782,1.0,0.265,0.2,0.065,0.084,0.034,0.0105,0.03,7.336099494776772,7.0
785,1.0,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12.065237739089863,12.0
788,1.0,0.235,0.175,0.055,0.067,0.027000000000000003,0.0125,0.018000000000000002,6.682069096275057,6.0
791,1.0,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9.793134682774298,9.0
792,1.0,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,14.483449444314912,13.0
793,1.0,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945,12.85517149560145,12.0
795,1.0,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,12.00960663967181,11.0
804,1.0,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,9.616071896031329,10.0
814,1.0,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8.545876979084046,8.0
816,1.0,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,9.9376491039591,10.0
821,1.0,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12.354182413615757,12.0
824,1.0,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,13.065407283593213,13.0
828,1.0,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,9.855188812235536,9.0
838,1.0,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,14.168402930083229,13.0
841,1.0,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12.551946607988413,12.0
843,1.0,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14.174774555275512,14.0
844,1.0,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33,14.500379305631167,14.0
845,1.0,0.61,0.47,0.145,1.153,0.403,0.29600000000000004,0.32,14.099880037545914,14.0
856,1.0,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12.930449683294777,12.0
858,1.0,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,8.137823398637213,8.0
865,1.0,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,11.814809463327318,12.0
866,1.0,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,12.23763200904639,12.0
867,1.0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12.008338619346178,12.0
875,1.0,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,18.039118616937586,17.0
876,1.0,0.625,0.485,0.15,1.0945,0.531,0.261,0.29600000000000004,10.817627690907521,10.0
880,1.0,0.605,0.435,0.13,0.9025,0.4320000000000001,0.174,0.26,10.552981876416645,11.0
886,1.0,0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,11.982700011887841,11.0
889,1.0,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,10.611877640725409,10.0
891,1.0,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16.73332099292668,16.0
892,1.0,0.62,0.515,0.175,1.221,0.535,0.241,0.395,14.676212583249695,13.0
895,1.0,0.51,0.405,0.12,0.61,0.229,0.131,0.235,12.345200344207639,11.0
912,1.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,15.490456223998157,15.0
916,1.0,0.52,0.385,0.165,0.7909999999999999,0.375,0.18,0.1815,10.505521291922431,10.0
920,1.0,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,14.129370438351682,13.0
922,1.0,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12.33725243604409,12.0
926,1.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,17.562871711845837,17.0
945,1.0,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13.924689744533628,13.0
959,1.0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,9.953957188185061,9.0
967,1.0,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,13.1317057000235,12.0
973,1.0,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,11.621842493809943,11.0
975,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12.24684718655248,12.0
993,1.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,16.07282394785956,15.0
998,1.0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10.989340903000958,10.0
1002,1.0,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,10.023972808746032,9.0
1012,1.0,0.63,0.495,0.165,1.3075,0.599,0.284,0.315,12.038212202452366,11.0
1018,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,15.27054670531543,15.0
1028,1.0,0.355,0.265,0.09,0.168,0.05,0.041,0.063,8.98201217689114,8.0
1039,1.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316,11.67704380864089,11.0
1045,1.0,0.65,0.515,0.18,1.3315,0.5665,0.34700000000000003,0.405,13.811230422360607,13.0
1047,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,12.420646440195972,12.0
1049,1.0,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,15.680794249856032,14.0
1051,1.0,0.46,0.355,0.14,0.491,0.207,0.115,0.174,11.170272452406124,10.0
1054,1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9.089172213931878,9.0
1057,1.0,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405,14.363800489168522,13.0
1062,1.0,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,12.044658299265254,11.0
1064,1.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,6.988612619807663,7.0
1075,1.0,0.275,0.2,0.075,0.086,0.0305,0.019,0.03,7.536578516163871,7.0
1087,1.0,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9.44487110994123,9.0
1089,1.0,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,12.337130600465812,11.0
1103,1.0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9.215288241097396,9.0
1106,1.0,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13.88906868548579,13.0
1108,1.0,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10.838360914032735,10.0
1111,1.0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,9.900662822321113,10.0
1117,1.0,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9.159389858320322,9.0
1118,1.0,0.605,0.475,0.19,1.1255,0.59,0.247,0.26,10.626956938722314,10.0
1123,1.0,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10.638204853234594,10.0
1132,1.0,0.4,0.31,0.1,0.127,0.106,0.071,0.085,7.696214763000173,7.0
1136,1.0,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,12.117281888134977,11.0
1139,1.0,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,16.296772416174758,16.0
1140,1.0,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,14.182191874127716,13.0
1141,1.0,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10.70995679181554,10.0
1142,1.0,0.55,0.445,0.11,0.7935,0.378,0.142,0.26,11.046590527139449,10.0
1146,1.0,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,14.23911202062156,13.0
1149,1.0,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11.806439969363282,11.0
1153,1.0,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9.880527301095805,9.0
1156,1.0,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,10.799677851411941,11.0
1173,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14.556992288695566,14.0
1180,1.0,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10.81957589864978,10.0
1189,1.0,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8.76465617771904,8.0
1202,1.0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9.151761438420671,9.0
1203,1.0,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10.471955954136341,10.0
1206,1.0,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9.877926592867322,9.0
1212,1.0,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,11.639140990703842,11.0
1232,1.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16.660674394091433,16.0
1238,1.0,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,13.873747010683424,13.0
1255,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15.685260242823361,15.0
1260,1.0,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8.465588218466833,8.0
