Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source
CCC,1141.0,±0.7,5.65,±1,0.8,8.0,91.2,0.5,Ar,5450.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1126.0,±0.7,6.04,±1,0.8,8.0,91.2,0.5,Ar,5460.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1095.0,±0.7,6.39,±1,0.8,8.0,91.2,0.5,Ar,7100.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1069.0,±0.7,6.77,±1,0.8,8.0,91.2,0.5,Ar,10190.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1052.0,±0.7,6.79,±1,0.8,8.0,91.2,0.5,Ar,12680.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1051.0,±0.7,6.82,±1,0.8,8.0,91.2,0.5,Ar,12470.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1044.0,±0.7,6.67,±1,0.8,8.0,91.2,0.5,Ar,16380.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1033.0,±0.7,6.73,±1,0.8,8.0,91.2,0.5,Ar,17900.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1027.0,±0.7,6.8,±1,0.8,8.0,91.2,0.5,Ar,21230.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1021.0,±0.7,6.59,±1,0.8,8.0,91.2,0.5,Ar,20940.0,Species,OH,±1,306.7,14.13,Stanford,Lam_2013_thesis / propane_const_V
CCC,1289.0,±0.7,27.1,±1,0.8,8.0,91.2,0.5,Ar,200.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1260.0,±0.7,21.9,±1,0.8,8.0,91.2,0.5,Ar,330.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1221.0,±0.7,25.2,±1,0.8,8.0,91.2,0.5,Ar,510.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1189.0,±0.7,26.0,±1,0.8,8.0,91.2,0.5,Ar,680.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1173.0,±0.7,22.4,±1,0.8,8.0,91.2,0.5,Ar,960.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1160.0,±0.7,23.3,±1,0.8,8.0,91.2,0.5,Ar,1010.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1155.0,±0.7,26.1,±1,0.8,8.0,91.2,0.5,Ar,990.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1123.0,±0.7,28.8,±1,0.8,8.0,91.2,0.5,Ar,1340.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1114.0,±0.7,29.5,±1,0.8,8.0,91.2,0.5,Ar,1430.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1113.0,±0.7,23.1,±1,0.8,8.0,91.2,0.5,Ar,1720.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1062.0,±0.7,22.7,±1,0.8,8.0,91.2,0.5,Ar,2670.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1053.0,±0.7,21.1,±1,0.8,8.0,91.2,0.5,Ar,2990.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1052.0,±0.7,25.5,±1,0.8,8.0,91.2,0.5,Ar,2650.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1009.0,±0.7,22.5,±1,0.8,8.0,91.2,0.5,Ar,4470.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1005.0,±0.7,21.9,±1,0.8,8.0,91.2,0.5,Ar,4290.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1004.0,±0.7,22.0,±1,0.8,8.0,91.2,0.5,Ar,4510.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,975.0,±0.7,21.4,±1,0.8,8.0,91.2,0.5,Ar,5540.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,968.0,±0.7,29.4,±1,0.8,8.0,91.2,0.5,Ar,4770.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,950.0,±0.7,21.4,±1,0.8,8.0,91.2,0.5,Ar,6790.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1273.0,±0.7,23.6,±1,0.8,8.0,91.2,0.5,Ar,260.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1254.0,±0.7,24.4,±1,0.8,8.0,91.2,0.5,Ar,340.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1247.0,±0.7,26.8,±1,0.8,8.0,91.2,0.5,Ar,350.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1206.0,±0.7,27.0,±1,0.8,8.0,91.2,0.5,Ar,600.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1180.0,±0.7,24.2,±1,0.8,8.0,91.2,0.5,Ar,900.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1154.0,±0.7,24.4,±1,0.8,8.0,91.2,0.5,Ar,1240.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1137.0,±0.7,26.4,±1,0.8,8.0,91.2,0.5,Ar,1420.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1114.0,±0.7,24.3,±1,0.8,8.0,91.2,0.5,Ar,2100.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1101.0,±0.7,30.7,±1,0.8,8.0,91.2,0.5,Ar,1840.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1088.0,±0.7,29.1,±1,0.8,8.0,91.2,0.5,Ar,2100.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1086.0,±0.7,25.8,±1,0.8,8.0,91.2,0.5,Ar,2950.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1077.0,±0.7,22.8,±1,0.8,8.0,91.2,0.5,Ar,3300.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1077.0,±0.7,27.4,±1,0.8,8.0,91.2,0.5,Ar,3170.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1060.0,±0.7,28.1,±1,0.8,8.0,91.2,0.5,Ar,3700.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1049.0,±0.7,30.7,±1,0.8,8.0,91.2,0.5,Ar,3360.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1042.0,±0.7,31.1,±1,0.8,8.0,91.2,0.5,Ar,3530.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1009.0,±0.7,30.9,±1,0.8,8.0,91.2,0.5,Ar,8490.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,988.0,±0.7,29.2,±1,0.8,8.0,91.2,0.5,Ar,9280.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1244.0,±0.7,66.8,±1,0.8,8.0,91.2,0.5,Ar,170.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1219.0,±0.7,59.8,±1,0.8,8.0,91.2,0.5,Ar,260.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1145.0,±0.7,64.0,±1,0.8,8.0,91.2,0.5,Ar,530.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1093.0,±0.7,55.4,±1,0.8,8.0,91.2,0.5,Ar,1000.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1071.0,±0.7,62.2,±1,0.8,8.0,91.2,0.5,Ar,1190.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1026.0,±0.7,57.7,±1,0.8,8.0,91.2,0.5,Ar,2070.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1022.0,±0.7,61.2,±1,0.8,8.0,91.2,0.5,Ar,1950.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,996.0,±0.7,54.7,±1,0.8,8.0,91.2,0.5,Ar,2710.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,983.0,±0.7,56.0,±1,0.8,8.0,91.2,0.5,Ar,3140.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,980.0,±0.7,54.6,±1,0.8,8.0,91.2,0.5,Ar,3260.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1247.0,±0.7,59.5,±1,0.8,8.0,91.2,0.5,Ar,200.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1202.0,±0.7,55.9,±1,0.8,8.0,91.2,0.5,Ar,340.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1178.0,±0.7,63.4,±1,0.8,8.0,91.2,0.5,Ar,390.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1129.0,±0.7,67.4,±1,0.8,8.0,91.2,0.5,Ar,650.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1114.0,±0.7,60.4,±1,0.8,8.0,91.2,0.5,Ar,820.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1100.0,±0.7,63.9,±1,0.8,8.0,91.2,0.5,Ar,910.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1071.0,±0.7,65.0,±1,0.8,8.0,91.2,0.5,Ar,1370.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1061.0,±0.7,63.8,±1,0.8,8.0,91.2,0.5,Ar,1600.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1043.0,±0.7,67.8,±1,0.8,8.0,91.2,0.5,Ar,2010.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1035.0,±0.7,54.1,±1,0.8,8.0,91.2,0.5,Ar,2610.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1022.0,±0.7,59.4,±1,0.8,8.0,91.2,0.5,Ar,2940.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1008.0,±0.7,53.7,±1,0.8,8.0,91.2,0.5,Ar,3890.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,994.0,±0.7,54.0,±1,0.8,8.0,91.2,0.5,Ar,4750.0,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V
CCC,1195.0,±1,49.8,±1,0.888,4.0,95.11200000000001,1.0,Ar,1454.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1226.0,±1,47.4,±1,0.888,4.0,95.11200000000001,1.0,Ar,1044.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1371.0,±1,46.4,±1,0.888,4.0,95.11200000000001,1.0,Ar,251.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1242.0,±1,43.9,±1,0.888,4.0,95.11200000000001,1.0,Ar,930.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1175.0,±1,51.2,±1,0.888,4.0,95.11200000000001,1.0,Ar,1877.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1327.0,±1,46.4,±1,0.888,4.0,95.11200000000001,1.0,Ar,372.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1428.0,±1,45.6,±1,0.888,4.0,95.11200000000001,1.0,Ar,134.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1318.0,±1,47.1,±1,0.888,4.0,95.11200000000001,1.0,Ar,394.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1302.0,±1,47.5,±1,0.888,4.0,95.11200000000001,1.0,Ar,456.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1223.0,±1,46.2,±1,1.78,4.0,94.22,2.0,Ar,1044.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1281.0,±1,46.4,±1,1.78,4.0,94.22,2.0,Ar,555.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1210.0,±1,46.8,±1,1.78,4.0,94.22,2.0,Ar,1300.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1316.0,±1,44.8,±1,1.78,4.0,94.22,2.0,Ar,457.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1371.0,±1,44.0,±1,1.78,4.0,94.22,2.0,Ar,280.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1200.0,±1,45.7,±1,1.78,4.0,94.22,2.0,Ar,1543.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1432.0,±1,44.2,±1,1.78,4.0,94.22,2.0,Ar,158.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1249.0,±1,45.2,±1,1.78,4.0,94.22,2.0,Ar,910.0,Species,OH,±3,306.7,5.0,Stanford,propene_oxidation
CCC,1554.0,±0.7,2.08,±1,0.888,4.0,95.11200000000001,1.0,Ar,268.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1432.0,±0.7,2.19,±1,0.888,4.0,95.11200000000001,1.0,Ar,1072.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1597.0,±0.7,1.94,±1,0.888,4.0,95.11200000000001,1.0,Ar,159.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1587.0,±0.7,1.92,±1,0.888,4.0,95.11200000000001,1.0,Ar,183.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1720.0,±0.7,1.97,±1,0.888,4.0,95.11200000000001,1.0,Ar,52.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1656.0,±0.7,1.95,±1,0.888,4.0,95.11200000000001,1.0,Ar,95.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1438.0,±0.7,2.28,±1,0.888,4.0,95.11200000000001,1.0,Ar,1003.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1408.0,±0.7,2.26,±1,0.888,4.0,95.11200000000001,1.0,Ar,1527.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1644.0,±0.7,2.18,±1,0.444,4.0,95.556,0.5,Ar,63.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1557.0,±0.7,2.26,±1,0.444,4.0,95.556,0.5,Ar,150.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1493.0,±0.7,2.32,±1,0.444,4.0,95.556,0.5,Ar,323.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1446.0,±0.7,2.4,±1,0.444,4.0,95.556,0.5,Ar,583.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1370.0,±0.7,2.45,±1,0.444,4.0,95.556,0.5,Ar,1635.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1360.0,±0.7,2.49,±1,0.444,4.0,95.556,0.5,Ar,2002.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1698.0,±0.7,2.14,±1,0.444,4.0,95.556,0.5,Ar,37.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1485.0,±0.7,2.29,±1,1.78,4.0,94.22,2.0,Ar,792.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1554.0,±0.7,2.22,±1,1.78,4.0,94.22,2.0,Ar,417.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1660.0,±0.7,2.14,±1,1.78,4.0,94.22,2.0,Ar,164.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1756.0,±0.7,2.04,±1,1.78,4.0,94.22,2.0,Ar,76.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1409.0,±0.7,2.34,±1,1.78,4.0,94.22,2.0,Ar,1809.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1388.0,±0.7,2.41,±1,1.78,4.0,94.22,2.0,Ar,2324.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1566.0,±0.7,4.35,±1,0.888,4.0,95.11200000000001,1.0,Ar,163.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1413.0,±0.7,4.08,±1,0.888,4.0,95.11200000000001,1.0,Ar,904.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1408.0,±0.7,4.25,±1,0.888,4.0,95.11200000000001,1.0,Ar,920.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1465.0,±0.7,4.74,±1,0.888,4.0,95.11200000000001,1.0,Ar,438.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1405.0,±0.7,4.8,±1,0.888,4.0,95.11200000000001,1.0,Ar,884.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1333.0,±0.7,4.76,±1,0.888,4.0,95.11200000000001,1.0,Ar,2472.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1486.0,±0.7,4.43,±1,1.6,7.2,91.2,1.0,Ar,227.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1496.0,±0.7,4.24,±1,1.6,7.2,91.2,1.0,Ar,205.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1567.0,±0.7,4.33,±1,1.6,7.2,91.2,1.0,Ar,86.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1609.0,±0.7,4.2,±1,1.6,7.2,91.2,1.0,Ar,62.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1431.0,±0.7,4.47,±1,1.6,7.2,91.2,1.0,Ar,404.0,Species,OH,±1,306.7,15.3,Stanford,propene_oxidation
CCC,1453.0,±3,1.27,,1.23,6.17,92.59,5.0,Ar,276.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1415.0,±3,1.33,,1.23,6.17,92.59,5.0,Ar,416.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1333.0,±3,1.27,,1.23,6.17,92.59,5.0,Ar,977.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1280.0,±3,1.29,,1.23,6.17,92.59,5.0,Ar,1899.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1229.0,±3,1.28,,1.23,6.17,92.59,5.0,Ar,2780.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1570.0,±3,1.27,,1.23,6.17,92.59,5.0,Ar,97.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1606.0,±3,1.29,,1.23,6.17,92.59,5.0,Ar,71.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1689.0,±3,1.31,,1.23,6.17,92.59,5.0,Ar,44.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1769.0,±3,1.33,,1.23,6.17,92.59,5.0,Ar,26.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
CCC,1841.0,±3,1.33,,1.23,6.17,92.59,5.0,Ar,19.0,Species,OH,±2.32,306.7,11.5,Xi’an_Jiaotong,C1_C4_Alkanes
