Constant,P_H,P_S,S_H,S_S,Temp(K),Testing_R2,Training_R2,log_Fuel(%),log_Oxidizer(%),log_P(atm)
38.2953,-1.325,-0.4417,0.0,0.1382,-16.6025,0.9500344274684672,0.9538188260291992,0.9477,-1.6975,-0.5424
37.3873,-1.0807,-0.3602,0.0,0.1089,-16.2665,0.9510628583106976,0.953558438239426,0.9196,-1.6713,-0.5459
36.2174,-0.7279,-0.2426,0.0,0.1262,-15.8116,0.9518385428836628,0.953605875068642,0.9351,-1.6892,-0.5489999999999999
37.2413,-1.0366,-0.3455,0.0,0.1177,-16.1901,0.9504870317407412,0.9536248472836292,0.9332,-1.6911,-0.5446
37.2816,-1.0241,-0.3414,0.0,0.1251,-16.2282,0.9510582826814546,0.9538424486533792,0.9348,-1.6881,-0.5484
33.6016,0.0,0.0,0.0,0.1398,-14.7895,0.9490032219849204,0.9540830151280876,0.9468,-1.6909999999999998,-0.5487
36.1094,-0.6705,-0.2235,0.0,0.1392,-15.7947,0.9492454552504164,0.9546937398625728,0.9423,-1.6897,-0.5484
37.6768,-1.131,-0.377,0.0,0.1145,-16.3733,0.9544078399098034,0.9529958896963364,0.9408,-1.6929,-0.5488
38.3242,-1.2862,-0.4287,0.0,0.1215,-16.6379,0.9518222362739592,0.9540235927889228,0.9451,-1.7036,-0.5487
37.2269,-1.013,-0.3377,0.0,0.1269,-16.2027,0.951679161395706,0.9536889748726411,0.9383,-1.6907,-0.5459
36.7601,-0.8547,-0.2849,0.0,0.128,-16.051,0.9522077053739262,0.954004023119716,0.9378,-1.6817,-0.5481
36.9918,-0.9433,-0.3144,0.0,0.124,-16.1136,0.9538022182019986,0.9532593123195424,0.9361,-1.69,-0.5471
33.7226,0.0,0.0,0.0,0.1502,-14.8726,0.948060955105322,0.9550155966419324,0.9428,-1.6901,-0.5489999999999999
36.8156,-0.8923,-0.2974,0.0,0.1277,-16.0451,0.9509087255952444,0.9540113794570692,0.9362,-1.6951,-0.5446
36.1787,-0.7085,-0.2362,0.0,0.1474,-15.8202,0.9443942899000748,0.9557201888160654,0.9399,-1.6818,-0.5459
33.6083,0.0,0.0,0.0,0.1595,-14.8179,0.9476258534596242,0.954730493938267,0.9385,-1.6803,-0.546
36.6316,-0.8393,-0.2798,0.0,0.1249,-15.9622,0.949447157067422,0.9541496652767416,0.9435,-1.7009999999999998,-0.5476
38.5302,-1.3495,-0.4498,0.0,0.1116,-16.7134,0.9600069056363858,0.951958476505416,0.9422,-1.7005,-0.546
36.3741,-0.7559999999999999,-0.252,0.0,0.1097,-15.8706,0.9521703945725064,0.9536011488936912,0.9361,-1.6968,-0.5516
38.281,-1.3123,-0.4374,0.0,0.11900000000000001,-16.6022,0.9541470610087784,0.9529770737652788,0.9381,-1.695,-0.5442
33.651,0.0,0.0,0.0,0.1246,-14.8222,0.9511185992239826,0.9538198067707966,0.9335,-1.6879,-0.552
36.4109,-0.7771,-0.259,0.0,0.1268,-15.8909,0.952420101855327,0.9535627407347892,0.9363,-1.6885,-0.5492
37.307,-0.9869,-0.329,0.0,0.1278,-16.2595,0.951466165158832,0.954162449554332,0.9457,-1.6966,-0.556
36.0969,-0.6934,-0.2311,0.0,0.128,-15.7737,0.949632008342002,0.953971616740446,0.9363,-1.68,-0.5522
36.3225,-0.7143,-0.2381,0.0,0.1319,-15.8709,0.951656311571728,0.95429930945753,0.9516,-1.7022,-0.5479
37.9582,-1.1631,-0.3877,0.0,0.1261,-16.5078,0.956195375259106,0.9532446467259036,0.9520000000000001,-1.705,-0.5501
36.7556,-0.8501,-0.2834,0.0,0.1248,-16.0323,0.9556361548484144,0.9530443231101816,0.9413,-1.6966,-0.5512
37.13,-0.9667,-0.3222,0.0,0.1379,-16.184,0.9437495523466088,0.9556841726543412,0.9417,-1.6901,-0.5475
33.6897,0.0,0.0,0.0,0.1441,-14.8478,0.9483741162961014,0.9547215775482104,0.9408,-1.6918,-0.5501
33.6805,0.0,0.0,0.0,0.1472,-14.8478,0.9505274097425428,0.9541066056962336,0.9448,-1.6844,-0.5512
37.9005,-1.2217,-0.4072,0.0,0.1181,-16.4474,0.9557453737269068,0.952371522748856,0.9365,-1.6887,-0.5444
36.9439,-0.8958,-0.2986,0.0,0.1299,-16.1295,0.9486607713608342,0.9547788948462904,0.9357,-1.6832,-0.551
36.9938,-0.9321,-0.3107,0.0,0.1216,-16.1201,0.955945388585429,0.9528752582805354,0.9393,-1.6921,-0.5473
33.5943,0.0,0.0,0.0,0.1451,-14.796,0.9494963274253876,0.9541162648235368,0.9362,-1.6879,-0.5479
38.5148,-1.3751,-0.4584,0.0,0.1216,-16.7009,0.95129319531682,0.9536558777881788,0.941,-1.6888,-0.5463
33.6935,0.0,0.0,0.0,0.1521,-14.8516,0.9454001181928979,0.9556143813100972,0.9420000000000001,-1.6936,-0.5485
36.1674,-0.7224,-0.2408,0.0,0.1425,-15.8004,0.9437608872906801,0.9552654655584654,0.9405,-1.6799,-0.5459
33.6426,0.0,0.0,0.0,0.132,-14.8245,0.9496776257179432,0.95424217003376,0.9362,-1.6843,-0.5481
37.3279,-1.031,-0.3437,0.0,0.1216,-16.2455,0.9562574822086028,0.9526994330269184,0.9377,-1.6909999999999998,-0.5476
33.7491,0.0,0.0,0.0,0.1321,-14.8815,0.9490066905620814,0.954764088724576,0.9411,-1.6892,-0.5522
37.4313,-1.0422,-0.3474,0.0,0.1216,-16.3083,0.9518666712154621,0.9540513558252608,0.932,-1.6868,-0.5497
38.9707,-1.4879,-0.496,-0.0516,0.2222,-16.8848,0.9546107337106982,0.9529297303921012,0.9324,-1.6825,-0.5473
36.4036,-0.7543,-0.2514,0.0,0.127,-15.8962,0.9538430997948346,0.9535625081871844,0.9443,-1.6964,-0.546
37.6164,-1.1069,-0.369,0.0,0.1275,-16.352999999999998,0.9522993323010862,0.9535459037812282,0.9476,-1.6976,-0.55
38.0491,-1.2662,-0.4221,0.0,0.1203,-16.4986,0.9563940756475684,0.9521147655850962,0.9382,-1.6924,-0.5438
38.0854,-1.2528,-0.4176,0.0,0.1126,-16.5329,0.9529526069925632,0.9533861194835724,0.9334,-1.6898,-0.5467
37.6696,-1.1388,-0.3796,0.0,0.1191,-16.3665,0.9520637961019934,0.9535060945980319,0.9351,-1.6951,-0.5465
37.9515,-1.1891,-0.3964,0.0,0.1205,-16.495,0.9521933776222572,0.9538982415865376,0.9387,-1.6982,-0.5484
37.5335,-1.088,-0.3627,0.0,0.1288,-16.3286,0.9532716632109124,0.9533703059670748,0.9388,-1.6902,-0.5487
36.8835,-0.9037,-0.3012,0.0,0.1267,-16.0666,0.950291650778588,0.9541999707950699,0.9468,-1.7015,-0.5426
38.1869,-1.2601,-0.42,0.0,0.1319,-16.5902,0.9514649340776958,0.95399657315826,0.9439,-1.6922,-0.5489999999999999
36.5475,-0.8238,-0.2746,0.0,0.1314,-15.9429,0.9532066649316276,0.9532764091062624,0.9365,-1.6873,-0.5468
33.6458,0.0,0.0,0.0,0.1285,-14.8172,0.9512960970136026,0.9538742074665804,0.9386,-1.6915,-0.5483
36.0404,-0.6822,-0.2274,0.0,0.1201,-15.7397,0.9519193207545672,0.9535942162176472,0.9349,-1.6903,-0.5453
36.6648,-0.8420000000000001,-0.2807,0.0,0.124,-15.9955,0.950799656068242,0.9539375538510859,0.9355,-1.6872,-0.5516
37.4013,-1.0636,-0.3545,0.0,0.1259,-16.2838,0.9513412283658952,0.9538309155275516,0.9326,-1.6782,-0.546
37.74800000000001,-1.1283,-0.3761,0.0,0.1301,-16.4228,0.9513664838433232,0.9541714951717772,0.9458,-1.6963,-0.5473
36.3389,-0.7473,-0.2491,0.0,0.1315,-15.8748,0.948163720388888,0.954712931301588,0.9390000000000001,-1.6865,-0.5474
37.1757,-0.9784,-0.3261,0.0,0.1346,-16.1956,0.9540602163363032,0.9533262866700021,0.9461,-1.6931,-0.5486
37.8579,-1.1647,-0.3882,0.0,0.1263,-16.4653,0.9503706929365566,0.9543680892020294,0.9418,-1.6923,-0.546
37.5426,-1.0734,-0.3578,0.0,0.1213,-16.3438,0.9532118021100932,0.953653622467612,0.9378,-1.6893,-0.5513
37.3123,-1.0393,-0.3464,0.0,0.1197,-16.2286,0.9564346512739366,0.952444470311701,0.9367,-1.6927,-0.5466
38.096,-1.2179,-0.406,0.0,0.1355,-16.5545,0.9483848851101266,0.9548501144134622,0.9547,-1.7028,-0.5475
36.8227,-0.8766,-0.2922,0.0,0.1229,-16.0485,0.954552665434684,0.9532377965618648,0.9452,-1.7,-0.5495
36.55,-0.799,-0.2663,0.0,0.1269,-15.969,0.9533080426273498,0.9537609465847406,0.9306,-1.6831,-0.5468
38.1303,-1.2721,-0.424,0.0,0.1256,-16.546,0.9491474018286941,0.9540313701795082,0.9422,-1.6901,-0.5464
33.7421,0.0,0.0,0.0,0.134,-14.8859,0.9517007221403584,0.9541305843517172,0.9357,-1.6829,-0.5523
36.1759,-0.7311,-0.2437,0.0,0.132,-15.7882,0.9482546847040516,0.9542187817953086,0.9359,-1.6893,-0.5462
37.2206,-1.0024,-0.3341,0.0,0.13,-16.2166,0.950602971250996,0.9541415247258364,0.9369,-1.6837,-0.5461
36.4628,-0.7927,-0.2642,0.0,0.1336,-15.9125,0.9496324983420772,0.9543993607806056,0.9416,-1.6909999999999998,-0.5434
38.2293,-1.2869,-0.429,0.0,0.1274,-16.6082,0.9520142188811316,0.9537179841454452,0.9359,-1.6816,-0.5465
33.6569,0.0,0.0,0.0,0.1333,-14.8234,0.9521979750093016,0.953701755840017,0.9373,-1.6944,-0.5495
37.1982,-0.9988,-0.3329,0.0,0.1299,-16.1971,0.956889046616015,0.9525362787546624,0.9413,-1.6878,-0.5482
33.6489,0.0,0.0,0.0,0.1348,-14.8255,0.9530040798880164,0.9535555775130876,0.9348,-1.6887,-0.5486
33.6469,0.0,0.0,0.0,0.1363,-14.8372,0.9525103416594652,0.9536995506124544,0.9286,-1.6804,-0.5479999999999999
33.6437,0.0,0.0,0.0,0.1439,-14.8136,0.9515158585364664,0.9537755924437538,0.9429,-1.6962,-0.5485
37.1528,-0.9973,-0.3324,0.0,0.127,-16.1803,0.9524567571715178,0.9534161408157702,0.9342,-1.6808,-0.5474
38.4564,-1.3491,-0.4497,0.0,0.1237,-16.699,0.9527775872234338,0.9534466456125544,0.9327,-1.6778,-0.5496
36.7027,-0.8277,-0.2759,0.0,0.1325,-16.0275,0.949051478068095,0.9548420886340716,0.9426,-1.6918,-0.5488
36.5617,-0.7986,-0.2662,0.0,0.1225,-15.9533,0.9513135119735356,0.9541026088204256,0.9435,-1.6987,-0.5488
37.3403,-1.0193,-0.3398,0.0,0.1313,-16.266,0.9473675711664078,0.9550355259914696,0.9418,-1.6918,-0.5477
36.9785,-0.9017,-0.3006,0.0,0.1249,-16.1313,0.9496066340588352,0.9547263679994124,0.9406,-1.6944,-0.5507
33.6476,0.0,0.0,0.0,0.14400000000000002,-14.8282,0.95383571490616,0.9534039404667533,0.9389,-1.6880000000000002,-0.5462
38.2916,-1.3096,-0.4365,0.0,0.1455,-16.6191,0.9457332933234628,0.9549373223682172,0.9473,-1.6926,-0.5451
38.6181,-1.3885,-0.4628,0.0,0.12,-16.7567,0.9554035596874556,0.9530664067988468,0.936,-1.6875,-0.5451
38.6488,-1.4002,-0.4667,0.0,0.1224,-16.7592,0.9546935716462012,0.9531277041615912,0.9390000000000001,-1.6941,-0.5438
37.3838,-1.0623,-0.3541,0.0,0.1368,-16.2681,0.9441557579094628,0.9551947716056852,0.9422,-1.6840000000000002,-0.5451
37.5378,-1.0739,-0.358,0.0,0.1177,-16.3374,0.9543710373255628,0.9533411772471876,0.9381,-1.6918,-0.5493
37.5614,-1.0664,-0.3555,0.0,0.134,-16.3581,0.9491182283753368,0.9547502028987596,0.944,-1.6956,-0.5514
37.9255,-1.1934,-0.3978,0.0,0.1347,-16.4731,0.9492926750588856,0.9543881113252152,0.95,-1.702,-0.5461
37.5526,-1.0938,-0.3646,0.0,0.1202,-16.3247,0.9529341439783956,0.9534356792307298,0.9395,-1.6983,-0.5476
37.2852,-1.0003,-0.3334,0.0,0.1397,-16.2483,0.9509691164583132,0.9543393898340372,0.9491,-1.6916,-0.5459
38.9992,-1.5164,-0.5055,0.0,0.135,-16.8887,0.9515377963762588,0.9535367638378902,0.9436,-1.6893,-0.5446
33.7135,0.0,0.0,0.0,0.1443,-14.857000000000001,0.9499597147856448,0.9543755307981364,0.9421,-1.6965,-0.5521
37.2419,-1.0076,-0.3359,0.0,0.1268,-16.2197,0.9520158065315999,0.9535943794036288,0.9355,-1.6846,-0.5517
37.3842,-1.0414,-0.3471,0.0,0.1243,-16.2767,0.9478457947372366,0.954860885310338,0.9365,-1.6902,-0.5463
37.0813,-0.9507,-0.3169,0.0,0.1217,-16.1681,0.950420579829024,0.9544394487322776,0.932,-1.6865,-0.5462
36.5877,-0.8273,-0.2758,0.0,0.1223,-15.957,0.9531307796991878,0.9534598986487643,0.9341,-1.6931,-0.5462
37.9056,-1.222,-0.4073,0.0,0.1209,-16.4514,0.9550026382920744,0.9525319671757366,0.9371,-1.6874,-0.5439
38.0644,-1.2197,-0.4066,0.0,0.1233,-16.5585,0.9453392418829164,0.9555631845595728,0.9353,-1.682,-0.5481
37.759,-1.1824,-0.3941,0.0,0.1202,-16.3985,0.9486157984231576,0.9539619059396488,0.9364,-1.6840000000000002,-0.545
36.9489,-0.9297,-0.3099,0.0,0.1261,-16.1074,0.9498595714002976,0.9543052050473012,0.9323,-1.6857,-0.5446
36.0201,-0.6697,-0.2232,0.0,0.1299,-15.7268,0.9549123567745303,0.9528343202287012,0.9425,-1.6985,-0.5495
36.5917,-0.8617,-0.2872,0.0,0.1289,-15.9559,0.9523968110406452,0.953183436747116,0.9283,-1.6729,-0.546
38.3243,-1.3109,-0.4370000000000001,0.0,0.1179,-16.6187,0.9523572039582668,0.9535894170845486,0.9432,-1.7041,-0.5442
37.6505,-1.1111,-0.3704,0.0,0.1304,-16.3745,0.9505325245638856,0.95425472356872,0.9455,-1.6985,-0.5459
36.0097,-0.6639,-0.2213,0.0,0.1394,-15.745,0.9515784628168752,0.9537726520086528,0.9388,-1.6844,-0.5492
36.813,-0.9024,-0.3008,0.0,0.1316,-16.0394,0.9488264668488476,0.9541575394833496,0.9379,-1.6912,-0.5471
33.6289,0.0,0.0,0.0,0.1321,-14.8103,0.9457115913922388,0.9547985565256488,0.9365,-1.6874,-0.5507
38.3703,-1.3117,-0.4372,0.0,0.1054,-16.6561,0.9573581840427702,0.9525738678498852,0.9327,-1.6894,-0.5529
38.2548,-1.3026,-0.4342,0.0,0.1388,-16.5873,0.9513778430640036,0.953479601229436,0.949,-1.7033,-0.5464
36.9451,-0.9234,-0.3078,0.0,0.1215,-16.0994,0.9525363543366864,0.9535660972482972,0.9368,-1.6887,-0.5497
36.7524,-0.8592,-0.2864,0.0,0.1188,-16.0308,0.9558856784772408,0.9528553287098892,0.9359,-1.689,-0.5517
36.453,-0.7505,-0.2502,0.0,0.1276,-15.9393,0.945000599666308,0.9556866693689168,0.9397,-1.6892,-0.5494
33.6539,0.0,0.0,0.0,0.14300000000000002,-14.8356,0.9515514835807998,0.9539721274337932,0.937,-1.6838,-0.5468
33.6955,0.0,0.0,0.0,0.1451,-14.8628,0.9482889707343874,0.9546548907033688,0.9364,-1.6811,-0.5537
36.5103,-0.8118,-0.2706,0.0,0.1246,-15.9218,0.9499653136466928,0.95398591922317,0.9391,-1.6914,-0.5467
37.4697,-1.0414,-0.3471,0.0,0.1287,-16.3152,0.9516955508993484,0.9541806667326173,0.9449,-1.6982,-0.5505
36.2389,-0.7125,-0.2375,0.0,0.126,-15.8304,0.953337920303182,0.9535527379525646,0.9399,-1.6948,-0.5506
33.6865,0.0,0.0,0.0,0.1437,-14.8429,0.9505647010606776,0.9541403843690728,0.9445,-1.6921,-0.5504
33.697,0.0,0.0,0.0,0.1524,-14.8632,0.9461810440965986,0.9552172670167896,0.9419,-1.6837,-0.5488
39.9542,-1.7196,-0.5732,-0.0694,0.2519,-17.2809,0.9570126664263844,0.9529094296605994,0.9416,-1.6937,-0.5486
36.8172,-0.8838,-0.2946,0.0,0.1136,-16.0495,0.9528612638315452,0.9535736108611016,0.9345,-1.6897,-0.5489999999999999
36.7497,-0.8773,-0.2924,0.0,0.1184,-16.0163,0.9526595306301546,0.9533857008494748,0.9348,-1.689,-0.5487
36.5929,-0.8195,-0.2732,0.0,0.1352,-15.9703,0.9510307061478416,0.9540811082038106,0.9409,-1.6911,-0.5473
37.326,-1.0186,-0.3395,0.0,0.1424,-16.2764,0.9459140974320324,0.9553766068955288,0.9352,-1.6797,-0.5496
36.3159,-0.7307,-0.2436,0.0,0.1274,-15.8841,0.950294292753692,0.9543407786033304,0.9331,-1.6771,-0.5529
36.8903,-0.8884,-0.2961,0.0,0.1334,-16.0857,0.9466179147108132,0.9550298621128354,0.9479,-1.6959,-0.551
37.7924,-1.1735,-0.3912,0.0,0.117,-16.4257,0.9505248320237736,0.9540074029836041,0.9302,-1.6867,-0.5441
36.830999999999996,-0.9057,-0.3019,0.0,0.1211,-16.044,0.9522047110385512,0.9534715281985968,0.9355,-1.6912,-0.5465
38.8439,-1.4238,-0.4746,-0.0482,0.2132,-16.842,0.9574381285533864,0.9525878677470464,0.9418,-1.6945,-0.5511
37.4498,-1.0712,-0.3571,0.0,0.1276,-16.2964,0.9498944744373182,0.9541178619566418,0.9359999999999999,-1.686,-0.5485
36.7399,-0.8915,-0.2972,0.0,0.1395,-16.0179,0.9458336889437144,0.954925986673822,0.9362,-1.6809,-0.5435
36.35,-0.7645,-0.2548,0.0,0.1284,-15.8702,0.9511400112424759,0.9539477155274598,0.9375,-1.6866,-0.5442
33.7817,0.0,0.0,0.0,0.1589,-14.9045,0.9420587857883777,0.9564805592722004,0.9531,-1.6925,-0.5496
36.6159,-0.8387,-0.2796,0.0,0.1297,-15.9728,0.9502087441640568,0.9539753164512199,0.9383,-1.6840000000000002,-0.5491
36.0672,-0.6821,-0.2274,0.0,0.1359,-15.7514,0.9490678718488088,0.9543628565456028,0.9469,-1.6962,-0.5443
38.4883,-1.3518,-0.4506,0.0,0.1223,-16.7061,0.9546544823260809,0.9530935639283,0.9334,-1.6889,-0.5484
36.8177,-0.8816,-0.2939,0.0,0.1249,-16.0617,0.9502746669343568,0.9542172792260194,0.9335,-1.685,-0.5507
37.7537,-1.1754,-0.3918,0.0,0.1337,-16.4018,0.9501905719726872,0.9538562241530564,0.937,-1.6876,-0.5438
36.8755,-0.9025,-0.3008,0.0,0.1125,-16.0709,0.9577115007032024,0.9524429917443936,0.9367,-1.6909999999999998,-0.5459
37.0206,-0.9459,-0.3153,0.0,0.1255,-16.1255,0.9530278896833744,0.9534655524048562,0.9406,-1.6918,-0.5487
33.6803,0.0,0.0,0.0,0.1453,-14.864,0.9487819773237888,0.9547604800846676,0.9312,-1.6753,-0.5497
37.3364,-1.0607,-0.3536,0.0,0.1273,-16.2357,0.9487042330601176,0.95411263319129,0.9397,-1.6861,-0.5435
36.5731,-0.8147,-0.2716,0.0,0.1131,-15.9563,0.9538301662059409,0.9533952645065132,0.9334,-1.6895,-0.5489999999999999
38.4245,-1.3257,-0.4419,0.0,0.1212,-16.6739,0.9552258936803348,0.9531172231399198,0.9424,-1.6980000000000002,-0.5477
36.3436,-0.7408,-0.2469,0.0,0.1192,-15.8852,0.9553212375717516,0.9531624385776992,0.9296,-1.6822,-0.5519
33.5668,0.0,0.0,0.0,0.1403,-14.7895,0.9485782321285268,0.9541985104026968,0.9303,-1.6797,-0.5469
37.6545,-1.099,-0.3663,0.0,0.1225,-16.3843,0.9557113856244912,0.9531667739976128,0.9453,-1.6964,-0.5489999999999999
36.7749,-0.9011,-0.3004,0.0,0.133,-16.0313,0.9451956859118702,0.9549051104455776,0.9308,-1.6792,-0.546
38.6413,-1.3815,-0.4605,0.0,0.1162,-16.7592,0.9559338076531286,0.9530521227800977,0.9454,-1.6976,-0.5471
37.8063,-1.1493,-0.3831,0.0,0.1178,-16.4388,0.9518591417244582,0.9539869638469806,0.9425,-1.6954,-0.5472
37.791,-1.1438,-0.3813,0.0,0.124,-16.4273,0.9521029751666121,0.9536466884397072,0.941,-1.7006,-0.5543
39.2202,-1.5455,-0.5152,-0.0547,0.2302,-16.983,0.9506629648379692,0.9539893075502504,0.9391,-1.6896,-0.5467
36.19300000000001,-0.698,-0.2327,0.0,0.1428,-15.822,0.9443703682842391,0.9555151287866664,0.9467,-1.6888,-0.5501
37.2083,-0.9765,-0.3255,0.0,0.12,-16.2191,0.9517584830663159,0.9540465269852476,0.9366,-1.6888,-0.5511
37.0111,-0.9469,-0.3156,0.0,0.1261,-16.1182,0.9547004064393686,0.9529949610700882,0.9431,-1.6918,-0.5448
37.1257,-0.9989,-0.33299999999999996,0.0,0.1238,-16.1516,0.9514022258843888,0.9534647055051492,0.9397,-1.6892,-0.5448
33.7069,0.0,0.0,0.0,0.1464,-14.8503,0.947088008360896,0.9549081435339998,0.9485,-1.6967,-0.5521
37.045,-0.9465,-0.3155,0.0,0.1234,-16.1392,0.9525161705145004,0.9536287517523188,0.9381,-1.6924,-0.5498
37.2921,-1.0134,-0.3378,0.0,0.1389,-16.2375,0.9491917367461248,0.954385515405212,0.9474,-1.6958,-0.5473
36.1199,-0.6749,-0.225,0.0,0.1368,-15.7827,0.9493840669115402,0.9545539559652872,0.9488,-1.7013,-0.5486
33.7226,0.0,0.0,0.0,0.129,-14.8705,0.9549968033954896,0.9532852713966812,0.9331,-1.6866,-0.5526
36.5855,-0.8426,-0.2809,0.0,0.1447,-15.959000000000001,0.9516666243306912,0.9534434741879674,0.9357,-1.6849,-0.5474
33.6936,0.0,0.0,0.0,0.1637,-14.8505,0.9407263984431354,0.956182080466979,0.9549,-1.6935,-0.5491
36.4171,-0.7835,-0.2612,0.0,0.1261,-15.8986,0.9553953441277564,0.9529514562594682,0.9333,-1.6842,-0.5471
36.8633,-0.8807,-0.2936,0.0,0.1259,-16.1026,0.9508005489406356,0.9544138658820892,0.9294,-1.6757,-0.5495
33.6323,0.0,0.0,0.0,0.1437,-14.8138,0.941744642458425,0.9557368592350172,0.9421,-1.6912,-0.5484
36.6463,-0.8212,-0.2737,0.0,0.1138,-16.0035,0.9549760992405624,0.9534262376649788,0.9329,-1.6834,-0.5499
37.7732,-1.16,-0.3867,0.0,0.1293,-16.429000000000002,0.9523952672664592,0.9537120136182252,0.9338,-1.6841,-0.5451
