,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
92,1.0,5.5,6.2,3.3000000000000003,1.7,3.7000000000000006,2.4,1.18,9.8758,3.15,3.9000000000000004,13.55,6.058380246435197,6
93,1.0,9.9,10.049999999999999,4.6000000000000005,1.4,4.6,3.4,1.85,9.966000000000001,3.02,4.9,10.2,3.6706350624404407,4
95,1.0,6.6,1.7999999999999998,2.8000000000000003,1.7,4.1000000000000005,5.3,1.61,9.9207,3.13,4.5,10.2,5.9022470090503845,6
97,1.0,6.3,2.9,2.9,3.3,3.7000000000000006,3.2,1.4,9.895,3.17,3.5999999999999996,12.8,6.527532221968127,7
98,1.0,7.2,3.2,3.0,8.25,2.0,1.4,1.04,9.9362,2.99,4.4,11.4,5.9947320874322205,6
103,1.0,6.5,2.2,3.2,2.2,2.8000000000000003,3.6,0.92,9.9076,3.27,5.8999999999999995,11.9,6.548108696695578,7
104,1.0,7.5,3.3000000000000003,3.8,8.7,12.6,4.9,1.99,9.9711,2.98,5.699999999999999,9.4,5.236792296118603,5
105,1.0,7.3,1.7999999999999998,2.9,1.0,3.6000000000000005,2.6,1.01,9.9,3.09,3.7,11.7,6.275711037193879,6
106,1.0,6.7,1.3,2.9,5.3,5.1,3.1,1.22,9.943999999999999,3.44,3.7,9.7,5.933888108102428,6
113,1.0,6.7,3.0,4.5,10.6,3.2,5.6,2.12,9.97,3.22,5.8999999999999995,9.5,5.7546903357619845,6
114,1.0,7.5,7.05,1.0,13.0,4.3999999999999995,4.4,2.14,9.9741,3.1,5.0,9.1,4.823394130596378,5
117,1.0,6.5,2.1,3.5,5.7,4.3,4.7,1.97,9.9392,3.24,5.0,10.1,5.958349129129294,6
118,1.0,6.5,3.7,3.0,2.2,3.3000000000000003,3.9,1.07,9.8894,3.22,5.300000000000001,13.5,6.7282645254670825,7
119,1.0,5.4,2.05,1.6,12.55,5.1,3.1,1.15,9.9564,3.4,3.8,10.8,6.352054168662414,6
122,1.0,7.2,2.4,2.7,1.4,3.8,3.1,1.22,9.927,3.15,4.6000000000000005,10.3,5.680266662991674,6
124,1.0,5.0,3.3000000000000003,1.6,1.5,4.9,1.0,0.97,9.917,3.48,4.4,10.7,5.7086114654019475,6
126,1.0,6.3,2.5,2.3000000000000003,14.9,3.9,4.7,1.42,9.9705,3.14,3.5,9.7,5.947176214550848,6
128,1.0,7.4,2.1,3.0,8.1,4.7,1.3,1.14,9.940999999999999,3.12,3.5,10.5,5.92954238093843,6
130,1.0,6.2,4.4,1.7999999999999998,7.7,9.6,2.8,2.1,9.9771,3.56,7.199999999999999,9.2,5.225540427538941,5
131,1.0,7.0,2.0,3.1,8.0,5.0,2.9,2.13,9.9596,3.28,5.699999999999999,10.4,5.99983426813805,6
132,1.0,6.2,3.5,2.9,3.9,4.1000000000000005,2.2,0.79,9.9005,3.1,5.8999999999999995,12.066666666700002,6.328907537466394,6
135,1.0,6.5,2.8000000000000003,2.5,4.8,2.9000000000000004,5.4,1.28,9.907399999999999,3.17,4.4,12.2,6.57259859821993,7
136,1.0,7.0,2.1,2.8000000000000003,8.7,4.5,3.7,2.22,9.953999999999999,3.25,5.4,10.4,6.093886633763545,6
138,1.0,6.9,4.0,3.7,8.9,5.3,3.6,1.48,9.96,3.16,5.0,9.3,5.306468968485692,5
142,1.0,5.6,2.5,1.9,2.4,4.9,4.2,1.66,9.92,3.25,4.3,10.4,5.823948548599092,6
144,1.0,6.9,3.0,3.5999999999999996,0.9,3.7000000000000006,4.0,1.56,9.8968,3.08,3.5999999999999996,12.1,6.146189605459244,6
147,1.0,6.7,4.699999999999999,3.4000000000000004,8.9,4.3,3.1,1.72,9.963999999999999,3.22,6.0,9.2,5.192000718419598,5
149,1.0,7.8,1.7999999999999998,3.1,12.2,5.3,4.6,1.4,9.98,3.06,5.300000000000001,8.9,5.740680683069992,6
150,1.0,7.0,3.9000000000000004,3.1,5.3,16.9,3.2,1.62,9.965,3.2,4.8,9.4,4.863409450565175,5
151,1.0,6.0,2.7,3.2,3.6,3.5000000000000004,3.6,1.33,9.9215,3.23,4.6000000000000005,10.8,5.963912402924625,6
152,1.0,6.5,2.7,2.6,8.2,4.2,2.1,1.33,9.9612,3.43,6.4,9.8,5.855938754259811,6
154,1.0,5.8,3.0,3.8,4.9,3.9,2.2,0.86,9.8963,3.23,5.8,13.1,6.830177172796513,7
162,1.0,9.2,2.7,3.4000000000000004,10.5,4.3,4.9,2.28,9.974,3.04,4.1,10.4,5.787936745977522,6
164,1.0,6.1,3.8,2.0,6.6,3.3000000000000003,2.5,1.37,9.938,3.3,6.8999999999999995,10.4,5.884515759442557,6
166,1.0,7.1,2.3000000000000003,3.9000000000000004,1.6,3.2,1.2,0.65,9.898,3.25,4.0,12.7,6.525957772222756,7
170,1.0,6.5,2.4,2.9,8.2,4.3,3.2,1.56,9.9453,3.13,7.0,10.1,6.057290092240473,6
171,1.0,6.8,2.7,3.7,8.2,5.5,5.2,1.92,9.9586,3.11,5.2,9.5,5.61387656491721,6
173,1.0,7.3,2.4,3.4000000000000004,15.4,5.0,3.8,1.74,9.983,3.03,4.2,9.0,5.662388593396391,6
174,1.0,7.9,3.5,2.4,15.6,7.200000000000001,4.4,2.29,9.9785,3.03,5.8999999999999995,10.5,5.993764653811017,6
175,1.0,7.2,4.0,2.4,8.5,5.5,4.5,1.51,9.9626,3.2,5.2,9.2,5.332304798027747,5
176,1.0,6.1,2.8000000000000003,2.4,19.95,7.400000000000001,3.2,1.74,9.9922,3.19,4.4,9.3,5.888657625279539,6
182,1.0,8.1,2.4,3.3000000000000003,10.2,4.8,4.6,1.41,9.972,3.16,4.8,10.3,5.917443695172275,6
184,1.0,6.8,3.0,2.4,6.6,12.3,3.5,1.16,9.953,3.07,4.8,9.4,5.289109559200652,5
185,1.0,7.1,2.1,3.3000000000000003,1.2,3.9,3.4,0.97,9.911200000000001,3.11,7.5,11.2,6.326660620472064,6
192,1.0,7.7,2.6,5.1,2.6,4.5,2.6,1.59,9.912600000000001,3.0,5.0,11.2,5.982584702575697,6
193,1.0,5.7,2.1,3.2,0.9,3.8,3.8,1.21,9.907399999999999,3.24,4.6000000000000005,10.6,6.0055690131138055,6
196,1.0,8.0,2.2,2.8000000000000003,14.0,5.3,8.3,1.97,9.981,3.14,4.5,9.8,6.12274664905714,6
197,1.0,7.3,2.9,2.9,4.6,2.9000000000000004,2.7,1.55,9.931,3.07,2.6,10.6,5.607585748673073,6
198,1.0,6.4,2.5,3.3000000000000003,1.7,3.7000000000000006,3.5,1.13,9.9164,3.23,6.6000000000000005,10.6,6.059282476764231,6
200,1.0,6.0,2.6,1.5,1.2,5.3,3.5,1.24,9.9347,3.08,4.6000000000000005,8.8,5.1058932159499975,5
202,1.0,6.6,2.7,3.0,1.9,2.5,1.4,1.53,9.928,3.29,6.2,10.5,5.809465556598358,6
204,1.0,6.6,2.2,2.3000000000000003,17.3,4.7,3.7,1.18,9.990599999999999,3.08,4.6000000000000005,8.8,5.772660695023141,6
205,1.0,8.7,3.4000000000000004,4.6000000000000005,13.8,5.5,6.8,1.98,9.988,3.36,3.7,9.5,5.736936070538159,6
207,1.0,5.2,3.35,2.0,1.7,3.3000000000000003,1.7,0.74,9.9002,3.34,4.8,12.3,6.270699540128808,6
210,1.0,8.0,2.5,3.5,1.1,5.4,1.3,1.36,9.9366,3.08,5.5,9.5,5.301823723506055,5
211,1.0,7.0,2.3000000000000003,4.2,5.1,4.2,3.7,1.44,9.951799999999999,3.5,5.8999999999999995,10.2,5.9836907398185195,6
213,1.0,7.6,3.8,2.8000000000000003,4.2,2.9000000000000004,0.7,1.12,9.906,3.0,4.1,12.6,6.146292524998587,6
214,1.0,6.1,2.55,4.4,12.3,4.5,5.3,1.97,9.967,3.24,5.4,9.5,5.924430726347391,6
215,1.0,6.1,2.5,4.8,15.8,5.2,2.5,0.94,9.978200000000001,3.07,4.5,9.2,5.7121831170254085,6
217,1.0,7.8,4.9,4.9,7.0,4.3,2.9,1.49,9.952,3.21,3.3000000000000003,10.0,5.138099240472622,5
218,1.0,6.1,2.4,2.6,1.7,3.3000000000000003,6.1,1.34,9.902999999999999,3.19,8.100000000000001,11.9,6.72438432846322,7
219,1.0,7.5,1.7999999999999998,3.7,6.2,5.0,2.1,1.38,9.9546,3.2,5.5,10.5,5.927969793085962,6
220,1.0,6.7,3.1,3.0,2.4,3.8,3.0,0.83,9.886700000000001,3.09,3.5999999999999996,12.8,6.491254068902208,7
221,1.0,7.3,2.0,3.9000000000000004,2.3,4.8,2.4,0.87,9.904399999999999,2.94,3.5,12.0,6.201029641069405,6
222,1.0,8.5,2.5,2.7,4.7,3.1,3.1,0.92,9.922,3.01,3.3000000000000003,12.0,6.228438092307448,6
223,1.0,8.9,3.2,4.9,1.6,5.0,1.7,1.31,9.956,3.13,3.4000000000000004,9.4,4.864740293417107,5
225,1.0,6.9,2.3000000000000003,4.1,8.0,3.0,3.0,1.14,9.9368,3.22,5.4,11.0,6.319390224660201,6
226,1.0,6.3,2.6,4.2,7.1,4.5,6.2,2.09,9.9544,3.2,5.300000000000001,9.5,5.688941618096,6
230,1.0,7.0,3.5999999999999996,3.5,2.5,4.8,6.7,1.61,9.9146,3.05,5.6000000000000005,11.1,5.962291756469794,6
231,1.0,6.8,2.1,2.7,2.1,3.0,2.6,1.39,9.9,3.16,6.1,12.6,6.7089225435529585,7
234,1.0,8.3,3.5999999999999996,5.699999999999999,15.0,5.2,3.5,2.56,10.001,2.93,6.4,8.6,5.183818563206579,5
235,1.0,6.8,2.5,2.4,4.55,5.3,4.1,2.11,9.955,3.37,6.7,9.5,5.680773075041793,6
238,1.0,6.7,1.7999999999999998,2.4,10.3,5.7,6.4,1.85,9.9519,3.12,5.0,10.6,6.328249979647581,6
240,1.0,6.3,2.9,2.3000000000000003,14.2,3.7000000000000006,2.4,0.99,9.9528,3.08,3.8,10.6,6.12012403063265,6
241,1.0,6.6,2.6,2.4,7.2,3.8,2.8,1.37,9.952,3.35,6.0,10.4,6.000194158431129,6
242,1.0,7.0,3.9000000000000004,2.1,10.7,9.8,1.3,0.91,9.9657,3.03,4.699999999999999,9.3,5.165391972081176,5
244,1.0,6.6,1.6,3.0,1.6,3.4000000000000004,1.5,0.78,9.92,3.38,4.4,11.2,6.1903603035306745,6
245,1.0,7.4,1.6,3.0,1.4,6.4,3.4,1.66,9.9136,3.11,4.2,11.433333333299998,6.161845337407991,6
247,1.0,8.0,2.5,2.7,9.7,3.6000000000000005,1.5,0.85,9.9406,2.99,3.5999999999999996,11.2,6.117201029520927,6
253,1.0,7.1,1.7999999999999998,3.2,12.2,4.8,3.6,1.25,9.967,2.92,5.4,9.4,5.851643455583076,6
257,1.0,5.8,2.3000000000000003,3.1,4.5,4.6,4.2,1.24,9.9324,3.31,6.4,10.8,6.189639834550183,6
259,1.0,7.6,3.7,3.4000000000000004,3.2,2.8000000000000003,4.2,1.62,9.902999999999999,3.01,3.3000000000000003,12.4,6.154562697589987,6
263,1.0,6.2,2.7,3.2,6.3,4.8,4.7,1.59,9.9282,3.21,6.0,11.0,6.26216744258181,6
264,1.0,5.7,3.85,0.4,12.6,3.4000000000000004,2.2,1.15,9.963999999999999,3.28,6.3,9.9,5.836329727868506,6
266,1.0,6.6,2.3000000000000003,3.7,8.5,3.6000000000000005,4.6,1.53,9.9576,3.2,4.8,9.4,5.73665323850997,6
268,1.0,7.5,1.4000000000000001,7.4,1.6,3.5000000000000004,2.1,1.26,9.933,3.26,4.5,10.2,5.7918767287596555,6
270,1.0,7.1,2.3000000000000003,3.5,16.5,4.0,6.0,1.71,9.99,3.16,5.8999999999999995,9.1,6.027187151940967,6
271,1.0,7.6,3.4499999999999997,2.6,1.9,4.3,1.5,1.34,9.936,3.08,3.8,9.5,5.049933442666775,5
272,1.0,6.4,2.3000000000000003,3.9000000000000004,1.8,3.2,2.3,1.18,9.911999999999999,3.32,5.0,11.8,6.300699996431382,6
274,1.0,5.2,2.4,1.5,7.1,4.3,3.2,1.34,9.9378,3.24,4.8,9.9,5.869308383495932,6
277,1.0,7.0,2.1,4.2,5.3,3.7000000000000006,3.6,1.23,9.9321,3.14,5.2,10.9,6.142255081944217,6
281,1.0,7.4,1.7999999999999998,3.5999999999999996,13.1,5.6000000000000005,7.2,1.63,10.0,3.42,3.5,9.1,5.78394415062545,6
282,1.0,7.4,1.7000000000000002,2.9,1.4,4.7,2.3,1.07,9.939,3.52,6.5,10.4,6.066986987497063,6
283,1.0,8.1,1.2,4.9,1.2,4.2,4.3,1.6,9.934,3.13,4.8,9.7,5.754435485326939,6
286,1.0,6.6,2.7,3.1,5.3,13.699999999999998,3.5,1.63,9.951,3.2,3.8,9.3,5.205316069192757,5
289,1.0,6.7,1.9,3.9000000000000004,1.0,3.2,1.4,0.71,9.8912,3.31,3.8,13.0,6.718357764646451,7
290,1.0,6.6,1.3,3.0,4.9,5.800000000000001,4.7,1.31,9.946,3.51,4.5,10.3,6.1758729029051835,6
292,1.0,8.9,2.1,3.4000000000000004,7.1,3.7000000000000006,3.3,1.5,9.962,3.1,4.5,9.7,5.663245105299927,6
296,1.0,8.0,3.2,3.5999999999999996,4.6,4.2,5.6,1.78,9.928,3.29,4.699999999999999,12.0,6.332053957045757,6
298,1.0,6.1,4.5,2.7,0.8,3.9,1.3,0.82,9.927,3.23,3.2,9.5,4.842805493108999,5
299,1.0,6.4,1.0,3.5,4.9,4.8,3.1,1.03,9.947000000000001,3.43,7.9,9.7,6.254019531011688,6
303,1.0,6.1,1.7000000000000002,2.7,1.5,5.6000000000000005,4.5,1.35,9.924,3.2,4.3,10.2,5.828174683720555,6
305,1.0,5.8,3.5999999999999996,2.6,3.3,3.8,4.0,1.53,9.911,3.34,5.5,11.3,6.136674726647968,6
308,1.0,7.1,2.9,3.4000000000000004,7.8,3.6000000000000005,4.9,1.28,9.9397,3.21,4.0,10.7,6.048770002510643,6
309,1.0,6.3,3.0,9.1,8.2,3.4000000000000004,5.0,1.99,9.939400000000001,3.39,4.9,11.7,6.350750669537553,6
316,1.0,7.5,1.4000000000000001,3.4000000000000004,1.3,5.5,5.0,1.53,9.945,3.29,8.0,9.6,5.93681659392163,6
319,1.0,6.4,2.8000000000000003,2.7,11.0,4.2,4.5,1.48,9.9786,3.14,4.6000000000000005,8.7,5.35627257000283,5
320,1.0,7.5,2.3000000000000003,3.2,9.2,3.8,5.4,1.91,9.966000000000001,3.04,5.6000000000000005,9.7,5.790159775463236,6
321,1.0,7.1,3.0,3.5999999999999996,6.8,5.5,4.45,2.34,9.972,3.49,6.4,10.2,5.763631923787875,6
322,1.0,6.4,2.4,3.2,14.9,4.7,5.4,1.62,9.968,3.28,5.0,10.2,6.3271881416666815,6
323,1.0,7.2,2.5,3.2,1.5,5.4,2.4,1.05,9.9154,3.17,4.8,11.1,5.954965136204246,6
326,1.0,6.5,2.0,5.0,18.1,5.4,5.0,2.21,9.9941,2.94,6.4,8.8,5.864084728936199,6
328,1.0,7.6,4.8,2.8000000000000003,10.4,4.9,5.7,2.05,9.9748,3.24,4.5,9.3,5.217149144418152,5
329,1.0,7.0,1.6,2.5,14.3,4.3999999999999995,2.7,1.49,9.98,2.91,4.6000000000000005,9.2,5.744034435675413,6
330,1.0,7.7,2.9,2.9,4.8,6.0,2.7,1.56,9.9572,3.49,5.8999999999999995,10.3,5.7694431998783,6
332,1.0,6.8,1.2,3.0,12.9,4.9,3.2,0.88,9.965399999999999,3.2,3.5,9.9,6.164378275316412,6
336,1.0,7.5,3.4000000000000004,2.8000000000000003,4.0,2.8000000000000003,4.6,1.0,9.8958,3.2,5.0,13.2,6.836958082477028,7
337,1.0,5.8,2.0,2.4,1.4,3.3000000000000003,6.5,1.69,9.904300000000001,3.59,5.6000000000000005,12.3,6.907950622528202,7
340,1.0,7.6,3.0,3.7,1.6,8.7,2.7,1.77,9.9438,3.09,5.0,9.8,5.164718979963833,5
341,1.0,7.5,3.8,2.9,4.9,2.1,3.8,1.13,9.9026,3.08,4.8,13.0,6.574101496104516,7
342,1.0,6.2,3.0,3.1,1.6,3.5000000000000004,4.0,1.06,9.8914,3.26,3.9000000000000004,12.9,6.569233213905887,7
349,1.0,6.4,1.5,4.0,1.5,4.2,2.3,0.87,9.8972,3.11,4.6000000000000005,12.2,6.52926303709038,7
353,1.0,7.9,1.6,3.0,7.4,5.0,5.8,1.52,9.9612,3.12,3.7,9.5,5.7453509351412375,6
355,1.0,6.3,2.0,4.0,1.5,3.7000000000000006,3.5,1.07,9.917,3.46,5.0,11.4,6.326681256617741,6
356,1.0,6.5,2.9,3.0,9.15,5.1,2.5,1.66,9.9339,3.24,5.6000000000000005,11.333333333299999,6.34226786277044,6
359,1.0,7.0,2.1,2.2,5.1,4.8,3.8,1.68,9.945,3.34,4.9,10.4,5.974453972179479,6
361,1.0,6.9,2.8000000000000003,4.1,1.7,5.0,1.0,1.36,9.93,3.16,7.1,11.4,5.896082478011215,6
362,1.0,7.3,2.4,2.9,1.2,3.7000000000000006,3.7,0.97,9.926,3.19,7.0,10.1,5.891186835697404,6
363,1.0,6.2,4.699999999999999,1.9,8.3,2.9000000000000004,2.4,1.42,9.92,3.22,4.5,12.3,6.215084357320455,6
365,1.0,7.8,4.3,4.9,13.0,3.3000000000000003,3.7,1.58,9.955,3.14,3.5,11.3,5.9762042265213475,6
366,1.0,7.3,1.4000000000000001,4.9,1.1,3.8,2.8,0.99,9.928,3.2,7.199999999999999,10.6,6.136065639565308,6
367,1.0,7.4,2.7,5.2,15.7,5.4,3.6,1.39,9.9788,3.04,6.2,10.0333333333,6.051385336636548,6
370,1.0,6.3,2.7,4.9,1.2,6.3,3.5,0.92,9.911,3.38,4.2,12.2,6.249476234311635,6
373,1.0,8.2,2.3000000000000003,4.0,7.5,4.9,1.2,0.76,9.966000000000001,3.06,8.4,9.7,5.770309212866199,6
374,1.0,6.5,3.5999999999999996,1.6,1.3,5.4,1.1,1.07,9.9398,3.19,3.9000000000000004,8.5,4.7202562145658975,5
376,1.0,7.8,2.2,3.5999999999999996,1.4,5.6000000000000005,2.1,1.53,9.93,3.2,5.300000000000001,10.4,5.738808602203742,6
378,1.0,7.0,5.5,0.5,8.0,3.6000000000000005,1.9,1.64,9.9269,3.26,4.6000000000000005,12.2,5.978301612379532,6
379,1.0,7.0,4.0,2.5,1.8,5.0,5.1,1.89,9.917399999999999,3.0,5.5,11.4,5.752804215959927,6
381,1.0,6.8,1.1,4.2,1.1,4.2,5.1,1.32,9.905899999999999,3.18,7.4,11.3,6.677901381087954,7
385,1.0,5.2,6.0,0.7000000000000001,7.0,4.3999999999999995,3.3,1.47,9.943999999999999,3.33,5.8,9.7,5.153166310004323,5
386,1.0,8.5,1.5,4.9,1.5,3.1,1.7,1.22,9.932,3.03,4.0,10.3,5.677136545918913,6
388,1.0,8.1,2.8000000000000003,4.0,6.9,5.0,3.0,0.97,9.951,3.26,4.4,10.1,5.754931675634796,6
390,1.0,7.1,3.1,1.7000000000000002,1.0,4.2,2.1,1.44,9.9304,3.13,4.0,9.6,5.2004557237425075,5
391,1.0,5.8,2.8000000000000003,3.4000000000000004,4.0,3.1,4.0,0.99,9.896,3.39,3.9000000000000004,12.8,6.780703251754277,7
393,1.0,6.0,2.8000000000000003,2.4,17.8,4.7,4.2,1.11,9.9896,3.1,4.5,8.9,5.717732107845839,6
394,1.0,8.0,2.6,2.8000000000000003,8.2,3.8,7.2,2.02,9.9566,3.12,5.6000000000000005,10.0,5.985645030935389,6
395,1.0,6.8,3.2,1.7999999999999998,7.5,4.1000000000000005,7.1,2.23,9.959,3.14,4.1,8.9,5.365398246989097,5
396,1.0,5.1,3.5,2.6,6.8,3.4000000000000004,3.6,1.2,9.9188,3.38,4.0,11.5,6.238778825731258,6
397,1.0,7.8,2.0,3.2,5.0,1.6,3.1,1.01,9.9186,2.99,3.9000000000000004,11.0,6.182421111511516,6
399,1.0,7.0,2.2,3.9000000000000004,2.1,5.5,3.9,1.98,9.951,3.52,5.4,10.2,5.7407129604377225,6
402,1.0,8.0,2.7,3.3000000000000003,1.2,5.0,4.1,1.03,9.9002,3.0,4.5,12.4,6.341052543338425,6
403,1.0,6.3,2.3000000000000003,3.3000000000000003,6.9,5.2,2.3,1.18,9.938,3.23,4.6000000000000005,10.4,5.94910205633065,6
405,1.0,8.3,2.8000000000000003,2.7,17.5,4.5,4.8,2.53,10.0014,3.02,5.6000000000000005,9.1,5.735266207107429,6
406,1.0,6.7,1.3,5.699999999999999,6.6,5.6000000000000005,6.0,1.5,9.9548,2.96,4.3,9.4,5.65399454578351,6
411,1.0,6.1,2.7,2.8000000000000003,9.8,4.2,6.1,1.25,9.953199999999999,3.14,4.2,10.2,5.943432942463063,6
414,1.0,6.6,4.5,4.3,7.2,6.4,3.1,1.86,9.953999999999999,3.12,4.4,9.4,5.02341237893203,5
415,1.0,6.6,2.5,3.0,14.4,5.2,4.0,1.83,9.98,3.02,5.0,9.1,5.655882875421396,6
416,1.0,6.4,4.5,0.7000000000000001,1.1,3.0,1.0,1.31,9.905000000000001,2.97,2.8000000000000003,10.8,5.2290032242134625,5
417,1.0,6.9,3.1,3.3000000000000003,12.7,3.8,3.3,1.16,9.953999999999999,3.04,6.5,10.4,6.153308063573832,6
419,1.0,7.4,1.6,3.2,1.4,6.5,2.3,1.4,9.9134,3.06,4.699999999999999,11.4,6.121959383298232,6
422,1.0,6.2,3.4000000000000004,3.0,11.1,4.7,2.8,2.37,9.981,3.18,4.9,8.7,5.139162409868225,5
423,1.0,7.8,2.7,3.4000000000000004,1.6,4.6,2.7,1.54,9.927,3.05,4.5,10.5,5.587806614336453,6
