,Unnamed: 0,Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source,Primary_C,Secondary_C,Tertiary_C,Quaternary_C,Other_Atom,P_P,P_S,P_T,P_Q,S_S,S_T,S_Q,T_T,T_Q,Q_Q,P_H,S_H,T_H,label
214,348,CCCCCCCCCCCC,1172,±1,6.19,±9.3,0.5336,21.0,78.4664,0.47,Ar,524,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
215,349,CCCCCCCCCCCC,1191,±1,6.4,±9.3,0.589,21.0,78.411,0.52,Ar,550,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
216,350,CCCCCCCCCCCC,1249,±1,6.23,±9.3,0.7572,21.0,78.2428,0.67,Ar,114,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
217,351,CCCCCCCCCCCC,1284,±1,6.42,±9.3,0.8276,21.0,78.1724,0.73,Ar,80,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
218,352,CCCCCCCCCCCC,1053,±1,6.56,±9.3,0.5649,21.0,78.4351,0.5,Ar,2105,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
219,353,CCCCCCCCCCCC,1045,±1,6.71,±9.3,0.6098,21.0,78.3902,0.54,Ar,2753,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
220,354,CCCCCCCCCCCC,1068,±1,6.4,±9.3,0.516,21.0,78.484,0.45,Ar,2126,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
221,355,CCCCCCCCCCCC,1078,±1,6.32,±9.3,0.5023,21.0,78.4977,0.44,Ar,1624,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
222,356,CCCCCCCCCCCC,1086,±1,6.32,±9.3,0.5655,21.0,78.4345,0.5,Ar,1422,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
223,357,CCCCCCCCCCCC,1107,±1,6.25,±9.3,0.5533,21.0,78.4467,0.49,Ar,1200,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
224,358,CCCCCCCCCCCC,1118,±1,6.18,±9.3,0.5678,21.0,78.4322,0.5,Ar,1081,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
225,359,CCCCCCCCCCCC,1140,±1,6.07,±9.3,0.5760000000000001,21.0,78.42399999999999,0.51,Ar,820,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
226,360,CCCCCCCCCCCC,1345,±1,5.92,±9.3,0.6297,21.0,78.3703,0.55,Ar,123,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
227,361,CCCCCCCCCCCC,1319,±1,5.78,±9.3,0.4595,21.0,78.5405,0.4,Ar,181,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
228,362,CCCCCCCCCCCC,1117,±1,8.09,±9.3,0.7901,21.0,78.2099,0.7,Ar,412,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
229,363,CCCCCCCCCCCC,1124,±1,8.24,±9.3,0.6972,21.0,78.3028,0.61,Ar,702,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
230,364,CCCCCCCCCCCC,993,±1,4.23,±9.3,0.6795,21.0,78.3205,0.6,Ar,5732,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
235,369,CCCCCCCCCCCC,1061,±1,4.1,±9.3,1.1159999999999999,21.0,77.884,0.98,Ar,959,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
236,370,CCCCCCCCCCCC,1019,±1,4.36,±9.3,0.9624,21.0,78.0376,0.85,Ar,1828,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
237,371,CCCCCCCCCCCC,976,±1,4.49,±9.3,1.0,21.0,78.0,0.88,Ar,2555,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
238,372,CCCCCCCCCCCC,1192,±1,4.57,±9.3,0.875,21.0,78.125,0.77,Ar,246,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
239,373,CCCCCCCCCCCC,1118,±1,4.88,±9.3,0.8929,21.0,78.1071,0.79,Ar,587,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
240,374,CCCCCCCCCCCC,1146,±1,4.01,±9.3,0.5656,21.0,78.4344,0.5,Ar,1027,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
241,375,CCCCCCCCCCCC,1035,±1,4.43,±9.3,0.83,21.0,78.17,0.73,Ar,1803,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
242,376,CCCCCCCCCCCC,1003,±1,4.68,±9.3,0.742,21.0,78.258,0.65,Ar,4081,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
243,377,CCCCCCCCCCCC,1147,±1,4.97,±9.3,1.276,21.0,77.72399999999999,1.12,Ar,357,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
244,378,CCCCCCCCCCCC,1220,±1,8.63,±9.3,0.4879,21.0,78.5121,0.43,Ar,292,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
245,379,CCCCCCCCCCCC,1172,±1,5.33,±9.3,0.7078,21.0,78.2922,0.62,Ar,663,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
250,384,CCCCCCCCCCCC,1037,±1,5.69,±9.3,0.5463,21.0,78.4537,0.48,Ar,2607,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
251,385,CCCCCCCCCCCC,1049,±1,5.76,±9.3,0.5734,21.0,78.4266,0.51,Ar,2581,Speceis,CH,,430.0,15.3,Stanford,aerosol_shock_tube / aerosol_shock_tube_low pressure / Second_generation_confo / Second_Generation_shock_tube ,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
252,386,CCCCCCCCCCCC,1126,,6.7,,0.57,21.0,78.43,0.5,N2,1069,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
253,387,CCCCCCCCCCCC,1145,,6.7,,0.57,21.0,78.43,0.5,N2,605,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
254,388,CCCCCCCCCCCC,1173,,6.7,,0.57,21.0,78.43,0.5,N2,475,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
255,389,CCCCCCCCCCCC,1175,,6.7,,0.57,21.0,78.43,0.5,N2,675,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
256,390,CCCCCCCCCCCC,1187,,7.1,,0.21,21.0,78.79,0.18,N2,793,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
257,391,CCCCCCCCCCCC,1141,,6.7,,0.57,21.0,78.43,0.5,N2,680,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
258,392,CCCCCCCCCCCC,1187,,6.7,,0.57,21.0,78.43,0.5,N2,395,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
259,393,CCCCCCCCCCCC,1224,,6.7,,0.57,21.0,78.43,0.5,N2,253,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
260,394,CCCCCCCCCCCC,1243,,7.53,,0.39,21.0,78.61,0.34,N2,130,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
261,395,CCCCCCCCCCCC,1249,,6.7,,0.57,21.0,78.43,0.5,N2,84,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
262,396,CCCCCCCCCCCC,1108,,6.7,,0.57,21.0,78.43,0.5,N2,1339,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
263,397,CCCCCCCCCCCC,1196,,6.7,,0.57,21.0,78.43,0.5,N2,229,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
264,398,CCCCCCCCCCCC,1238,,6.7,,0.57,21.0,78.43,0.5,N2,109,Speceis,CH,,430.0,15.3,Stanford,n_Dodecane_Nano,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
306,440,CCCCCCCCCCCC,1149,±1,21.0,,0.565,20.89,78.545,0.5,N2,261,Species,OH,±5,306.0,5.0,Stanford,n_Dodecane / Vasu_2010_thesis,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
307,441,CCCCCCCCCCCC,1163,±1,21.2,,0.565,20.89,78.545,0.5,N2,213,Species,OH,±5,306.0,5.0,Stanford,n_Dodecane / Vasu_2010_thesis,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
308,442,CCCCCCCCCCCC,1177,±1,20.8,,0.565,20.89,78.545,0.5,N2,165,Species,OH,±5,306.0,5.0,Stanford,n_Dodecane / Vasu_2010_thesis,2,10,,,,0,2,0,0,9,0,0,0,0,0,6,20,0,7
505,639,CCCCCCCCCC,1081, ±2,5.14, ±9.6,1.44,21.0,77.56,1.06,N2,1696,Species,CH, ±9.6,430.0,15.3,Stanford,Haylett_2011_thesis,2,8,,,,0,2,0,0,7,0,0,0,0,0,6,16,0,7
506,640,CCCCCCCCCC,1131, ±2,4.87, ±9.6,1.494,21.0,77.506,1.1,N2,1252,Species,CH, ±9.6,430.0,15.3,Stanford,Haylett_2011_thesis,2,8,,,,0,2,0,0,7,0,0,0,0,0,6,16,0,7
507,641,CCCCCCCCCC,1154, ±2,5.15, ±9.6,1.895,21.0,77.105,1.4,N2,921,Species,CH, ±9.6,430.0,15.3,Stanford,Haylett_2011_thesis,2,8,,,,0,2,0,0,7,0,0,0,0,0,6,16,0,7
508,642,CCCCCCCCCC,1109, ±2,4.56, ±9.6,1.472,21.0,77.528,1.09,N2,1358,Species,CH, ±9.6,430.0,15.3,Stanford,Haylett_2011_thesis,2,8,,,,0,2,0,0,7,0,0,0,0,0,6,16,0,7
509,643,CCCCCCCCCC,1173, ±2,4.93, ±9.6,2.5669999999999997,21.0,76.433,1.89,N2,950,Species,CH, ±9.6,430.0,15.3,Stanford,Haylett_2011_thesis,2,8,,,,0,2,0,0,7,0,0,0,0,0,6,16,0,7
