,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1761,1.0,0.7,0.535,0.175,1.773,0.6805,0.48,0.512,15.082850814839464,15
1799,1.0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,10.898950078146953,11
1809,1.0,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,15.786754787164675,16
1820,1.0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15.58244909386963,15
1835,1.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16.026319487220732,16
1864,1.0,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,9.710063043586867,10
1882,1.0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,8.886335699157899,9
1898,1.0,0.445,0.345,0.09,0.3795,0.14300000000000002,0.07400000000000001,0.125,10.187932335569453,10
1915,1.0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11.079360584605029,11
1923,1.0,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9.052880897477817,9
1926,1.0,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945,12.357710413195486,12
1930,1.0,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209,11.144568359022433,11
1935,1.0,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11.165975852617514,11
1938,1.0,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998,9.27148064491196,9
1946,1.0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8.156141947805965,8
1991,1.0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,14.789635530162478,15
2000,1.0,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10.199001814049172,10
2001,1.0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,9.614517302653711,10
2008,1.0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,9.90220799942817,10
2043,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,11.927880077853581,12
2056,1.0,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10.315433713048877,10
2068,1.0,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03,7.193546566674893,7
2082,1.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11.222750956256867,11
2083,1.0,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,10.860927695064234,11
2143,1.0,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,13.802576485929876,14
2144,1.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105,8.994673826325275,9
2145,1.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,11.937352347711359,12
2157,1.0,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10.20350675176954,10
2161,1.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13.278756127081166,13
2171,1.0,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,7.734682612095291,8
2180,1.0,0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,10.753559694963286,11
2187,1.0,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,12.914241476299159,13
2188,1.0,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,8.945982249673584,9
2190,1.0,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16.30446749638498,16
2201,1.0,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16.332528892491148,16
2207,1.0,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,9.678981334713516,10
2237,1.0,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,14.663613396977457,15
2238,1.0,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12.221939709464007,12
2248,1.0,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8.101356432764053,8
2259,1.0,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,12.105405483525288,12
2267,1.0,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10.31348649477949,10
2273,1.0,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915,11.087297631363175,11
2281,1.0,0.635,0.495,0.175,1.211,0.7070000000000001,0.2725,0.32299999999999995,8.780482360260336,9
2292,1.0,0.735,0.57,0.21,2.2355,1.1705,0.463,0.5315,10.18763409103992,10
2293,1.0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,16.974861909867187,17
2300,1.0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,11.838812719406278,12
2308,1.0,0.575,0.45,0.15,0.858,0.449,0.166,0.215,10.19522445105897,10
2312,1.0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10.193556658068246,10
2335,1.0,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998,9.11953637428363,9
2337,1.0,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025,6.886842681886641,7
2371,1.0,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10.421728635273523,10
2384,1.0,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10.131733776664237,10
2390,1.0,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,11.759480680792002,12
2402,1.0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,16.615333083298918,17
2410,1.0,0.495,0.375,0.15,0.597,0.2615,0.135,0.17800000000000002,10.85056439793136,11
2412,1.0,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7.17519632424414,7
2446,1.0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,11.826197217402074,12
2474,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,8.10726415854544,8
2478,1.0,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9.27079691208239,9
2480,1.0,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7.147026660191007,7
2484,1.0,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,9.802734052864645,10
2488,1.0,0.64,0.565,0.23,1.521,0.644,0.3720000000000001,0.406,14.940322283581722,15
2489,1.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,15.932418570628597,16
2491,1.0,0.61,0.475,0.15,1.142,0.62,0.237,0.245,8.965719632718459,9
2493,1.0,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,7.939340377067474,8
2501,1.0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,11.936150856997507,12
2502,1.0,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11.079557381344186,11
2503,1.0,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,10.16275593603573,10
2520,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,11.048115609913586,11
2551,1.0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,8.030784143995097,8
2553,1.0,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1,9.873970918188038,10
2562,1.0,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13.260186900232128,13
2568,1.0,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,10.804690020639228,11
2581,1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,8.964771945871556,9
2601,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15.137096297117255,15
2613,1.0,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,8.851727900159801,9
2623,1.0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10.21043073662404,10
2631,1.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,12.939555798143276,13
2642,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,14.885088597310137,15
2654,1.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,8.786979031001957,9
2677,1.0,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,8.788886090524631,9
2678,1.0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8.143001874235509,8
2694,1.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10.314593617757744,10
2719,1.0,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,14.7654066672715,15
2735,1.0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,14.261697671406854,14
2765,1.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13.261590566047442,13
2772,1.0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11.104268551446491,11
2783,1.0,0.61,0.47,0.145,1.153,0.403,0.29600000000000004,0.32,13.93017236247239,14
2803,1.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,9.092356188792444,9
2815,1.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,10.934352568809885,11
2840,1.0,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12.289301967939606,12
2841,1.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1,8.981072682812872,9
2842,1.0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12.095981098106726,12
2884,1.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,14.93939531250438,15
2903,1.0,0.58,0.45,0.14,1.013,0.38,0.21600000000000005,0.36,14.189655353303333,14
2905,1.0,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,10.73771463182111,11
2928,1.0,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,10.6876702059096,11
2945,1.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,16.833882003388325,17
2952,1.0,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,8.778371264929438,9
2953,1.0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,8.853539870625152,9
2976,1.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9.144460315026343,9
2999,1.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,13.190146822943142,13
3008,1.0,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,13.853243057556659,14
3016,1.0,0.65,0.495,0.18,1.793,0.8005,0.339,0.53,14.202108643352608,14
3029,1.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10.17104288893632,10
3031,1.0,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,10.654175563999006,11
3037,1.0,0.61,0.495,0.19,1.213,0.464,0.306,0.365,14.639846869826604,15
3042,1.0,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33,14.15881516564556,14
3060,1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,11.710888110193737,12
3103,1.0,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,10.735637214740226,11
3105,1.0,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,10.816490178708747,11
3139,1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,13.078276470259857,13
3158,1.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,11.178567705253254,11
3180,1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,11.994442021389865,12
3185,1.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,10.773349517055632,11
3187,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14.183352678603995,14
3202,1.0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10.407844743303825,10
3206,1.0,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,9.228369519102804,9
3215,1.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,12.951174788994354,13
3251,1.0,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7.065197021379628,7
3252,1.0,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9.241125320714481,9
3265,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,11.973344775872928,12
3320,1.0,0.5,0.405,0.155,0.772,0.34600000000000003,0.1535,0.245,11.765493588564375,12
3323,1.0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10.258802969731464,10
3341,1.0,0.475,0.4,0.115,0.541,0.18600000000000005,0.1025,0.21,12.594818043343409,13
3366,1.0,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12.374313061084624,12
3369,1.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,11.974525352421352,12
3399,1.0,0.75,0.57,0.21,2.236,1.109,0.5195,0.545,10.983526564874099,11
3401,1.0,0.58,0.455,0.195,1.859,0.945,0.426,0.441,9.359419064374649,9
3433,1.0,0.315,0.24,0.07,0.13699999999999998,0.0545,0.0315,0.04,7.775051042547747,8
3438,1.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12.14624483301167,12
3450,1.0,0.45,0.33,0.105,0.448,0.208,0.08900000000000001,0.12,9.19450287606713,9
3505,1.0,0.68,0.57,0.205,1.842,0.625,0.408,0.65,20.5553336523866,20
3511,1.0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,12.84674825233531,13
3515,1.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,8.908617012979862,9
3518,1.0,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,9.679969215377493,10
3528,1.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,16.789670092705904,17
3535,1.0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,9.731877750213277,10
3547,1.0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10.101923540400733,10
3556,1.0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10.054106262045547,10
3557,1.0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,8.98060291408259,9
3562,1.0,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105,9.973632624858244,10
3583,1.0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11.069937184965648,11
3590,1.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10.315478659042842,10
3597,1.0,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10.189619282326861,10
3608,1.0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,14.500880879896815,15
3634,1.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,9.914450988527026,10
3657,1.0,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,10.76632179401464,11
3660,1.0,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,10.16318622310747,10
3663,1.0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11.137804904865998,11
3669,1.0,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,10.953752040613574,11
3686,1.0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,13.508214287865734,13
3710,1.0,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9.379016210028349,9
3716,1.0,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,11.979964451258375,12
3723,1.0,0.445,0.355,0.15,0.485,0.181,0.125,0.155,11.222753866039016,11
3742,1.0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,14.911562809791608,15
3744,1.0,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13.047916761806569,13
