,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
39,1.0,6.3,2.3000000000000003,3.1,1.5,2.1999999999999997,1.1,0.82,9.892,3.3,4.0,12.9,6.644358923654963,7
42,1.0,6.4,3.0,2.7,5.0,5.800000000000001,2.7,1.51,9.9198,3.22,4.9,12.2,6.3162859148888515,6
49,1.0,8.3,2.2,3.4000000000000004,1.1,4.3,2.0,1.16,9.927,3.0,4.699999999999999,10.2,5.589856038167511,6
50,1.0,6.6,5.6000000000000005,2.2,8.9,3.4000000000000004,2.7,1.33,9.967500000000001,3.2,5.1,9.1,4.883430247328903,5
51,1.0,9.8,3.5999999999999996,4.5,1.6,4.2,1.1,1.24,9.943999999999999,2.93,4.6000000000000005,10.8,5.26789940454438,5
52,1.0,6.7,2.7,2.6,2.3,4.3,6.1,1.81,9.939400000000001,3.45,6.3,10.6,5.991541653128877,6
54,1.0,6.5,3.5999999999999996,3.1,13.55,5.3,2.0,1.13,9.9544,3.2,5.6000000000000005,11.0,6.206598060019388,6
58,1.0,6.2,2.2,2.8000000000000003,2.2,4.0,2.4,1.25,9.917,3.19,4.8,10.5,5.892875339820989,6
60,1.0,7.2,2.3000000000000003,3.2,8.5,5.800000000000001,4.7,1.86,9.956,3.19,4.0,9.9,5.783639711344904,6
61,1.0,7.5,1.7999999999999998,3.1,6.5,2.9000000000000004,5.3,1.6,9.9276,3.03,3.8,10.9,6.260672743038057,6
63,1.0,7.5,2.3000000000000003,2.9,2.6,3.1,2.4,0.98,9.9194,3.0,5.4,10.9,5.988797912589305,6
64,1.0,7.0,2.1,2.8000000000000003,8.6,4.5,3.7,2.21,9.953999999999999,3.25,5.4,10.4,6.0979485361746555,6
68,1.0,6.2,1.2,3.4000000000000004,1.5,4.5,4.3,1.17,9.939,3.42,5.1,9.0,5.66410540982578,6
69,1.0,6.0,2.9,2.7,2.3,4.3999999999999995,2.0,1.17,9.895,3.31,4.1,12.7,6.499505603265078,7
71,1.0,7.1,2.6,2.9,12.4,4.3999999999999995,6.2,2.4,9.969,3.04,4.2,9.2,5.69482134164663,6
73,1.0,5.6,2.9,0.5,0.8,3.8,1.1,0.3,9.924,3.36,3.5,9.2,5.228105440907967,5
74,1.0,6.2,2.1,1.7999999999999998,11.6,4.3999999999999995,6.1,1.55,9.9655,3.14,5.2,9.4,5.945634809812944,6
75,1.0,5.7,3.5999999999999996,3.4000000000000004,4.2,2.6,2.1,0.77,9.907,3.41,4.5,11.9,6.28709702869719,6
77,1.0,7.8,3.0,3.5999999999999996,4.6,2.4,2.0,1.98,9.9222,3.06,6.6000000000000005,11.9,6.319507249235812,6
79,1.0,6.8,3.1,2.5,10.5,4.3,3.0,1.65,9.972,3.36,5.5,10.55,5.9212683420766155,6
84,1.0,8.2,2.6,3.3000000000000003,2.6,5.3,1.1,0.71,9.9402,2.89,4.9,9.5,5.21886143940209,5
86,1.0,9.0,2.6,3.4000000000000004,6.7,2.9000000000000004,2.1,1.62,9.9497,3.08,5.0,10.6,5.888057615093857,6
87,1.0,8.0,3.5999999999999996,3.9000000000000004,1.6,2.4,2.6,0.93,9.9116,3.15,4.9,11.9,6.047695540514326,6
90,1.0,6.6,2.2,2.9,14.4,4.6,3.9,1.18,9.9834,3.05,5.0,9.1,5.7259778344838566,6
92,1.0,5.5,6.2,3.3000000000000003,1.7,3.7000000000000006,2.4,1.18,9.8758,3.15,3.9000000000000004,13.55,6.07567158158902,6
93,1.0,9.9,10.049999999999999,4.6000000000000005,1.4,4.6,3.4,1.85,9.966000000000001,3.02,4.9,10.2,3.698015772007338,4
95,1.0,6.6,1.7999999999999998,2.8000000000000003,1.7,4.1000000000000005,5.3,1.61,9.9207,3.13,4.5,10.2,5.876390496706122,6
97,1.0,6.3,2.9,2.9,3.3,3.7000000000000006,3.2,1.4,9.895,3.17,3.5999999999999996,12.8,6.531135468351835,7
98,1.0,7.2,3.2,3.0,8.25,2.0,1.4,1.04,9.9362,2.99,4.4,11.4,6.024060822910684,6
102,1.0,6.5,2.2,5.0,16.4,4.8,3.6,1.82,9.990400000000001,3.02,4.9,8.8,5.646326826730174,6
104,1.0,7.5,3.3000000000000003,3.8,8.7,12.6,4.9,1.99,9.9711,2.98,5.699999999999999,9.4,5.2422857408894,5
105,1.0,7.3,1.7999999999999998,2.9,1.0,3.6000000000000005,2.6,1.01,9.9,3.09,3.7,11.7,6.272736007257819,6
106,1.0,6.7,1.3,2.9,5.3,5.1,3.1,1.22,9.943999999999999,3.44,3.7,9.7,5.906407879567837,6
113,1.0,6.7,3.0,4.5,10.6,3.2,5.6,2.12,9.97,3.22,5.8999999999999995,9.5,5.750852035995933,6
114,1.0,7.5,7.05,1.0,13.0,4.3999999999999995,4.4,2.14,9.9741,3.1,5.0,9.1,4.84604103553508,5
117,1.0,6.5,2.1,3.5,5.7,4.3,4.7,1.97,9.9392,3.24,5.0,10.1,5.947516045113716,6
118,1.0,6.5,3.7,3.0,2.2,3.3000000000000003,3.9,1.07,9.8894,3.22,5.300000000000001,13.5,6.732048000951536,7
119,1.0,5.4,2.05,1.6,12.55,5.1,3.1,1.15,9.9564,3.4,3.8,10.8,6.342341151110759,6
122,1.0,7.2,2.4,2.7,1.4,3.8,3.1,1.22,9.927,3.15,4.6000000000000005,10.3,5.670718655249999,6
124,1.0,5.0,3.3000000000000003,1.6,1.5,4.9,1.0,0.97,9.917,3.48,4.4,10.7,5.6970832515487615,6
126,1.0,6.3,2.5,2.3000000000000003,14.9,3.9,4.7,1.42,9.9705,3.14,3.5,9.7,5.938800354279451,6
128,1.0,7.4,2.1,3.0,8.1,4.7,1.3,1.14,9.940999999999999,3.12,3.5,10.5,5.94324676947673,6
130,1.0,6.2,4.4,1.7999999999999998,7.7,9.6,2.8,2.1,9.9771,3.56,7.199999999999999,9.2,5.231359235484732,5
131,1.0,7.0,2.0,3.1,8.0,5.0,2.9,2.13,9.9596,3.28,5.699999999999999,10.4,6.015004723086349,6
132,1.0,6.2,3.5,2.9,3.9,4.1000000000000005,2.2,0.79,9.9005,3.1,5.8999999999999995,12.066666666700002,6.345209247540481,6
135,1.0,6.5,2.8000000000000003,2.5,4.8,2.9000000000000004,5.4,1.28,9.907399999999999,3.17,4.4,12.2,6.558731306949298,7
136,1.0,7.0,2.1,2.8000000000000003,8.7,4.5,3.7,2.22,9.953999999999999,3.25,5.4,10.4,6.1053493846849705,6
138,1.0,6.9,4.0,3.7,8.9,5.3,3.6,1.48,9.96,3.16,5.0,9.3,5.307632156682729,5
142,1.0,5.6,2.5,1.9,2.4,4.9,4.2,1.66,9.92,3.25,4.3,10.4,5.803337287062504,6
144,1.0,6.9,3.0,3.5999999999999996,0.9,3.7000000000000006,4.0,1.56,9.8968,3.08,3.5999999999999996,12.1,6.142417699927961,6
147,1.0,6.7,4.699999999999999,3.4000000000000004,8.9,4.3,3.1,1.72,9.963999999999999,3.22,6.0,9.2,5.2044794539601185,5
149,1.0,7.8,1.7999999999999998,3.1,12.2,5.3,4.6,1.4,9.98,3.06,5.300000000000001,8.9,5.738101316564297,6
150,1.0,7.0,3.9000000000000004,3.1,5.3,16.9,3.2,1.62,9.965,3.2,4.8,9.4,4.8569944423291105,5
151,1.0,6.0,2.7,3.2,3.6,3.5000000000000004,3.6,1.33,9.9215,3.23,4.6000000000000005,10.8,5.952430323775673,6
152,1.0,6.5,2.7,2.6,8.2,4.2,2.1,1.33,9.9612,3.43,6.4,9.8,5.861364325899601,6
154,1.0,5.8,3.0,3.8,4.9,3.9,2.2,0.86,9.8963,3.23,5.8,13.1,6.846589186357775,7
162,1.0,9.2,2.7,3.4000000000000004,10.5,4.3,4.9,2.28,9.974,3.04,4.1,10.4,5.8021873500009775,6
164,1.0,6.1,3.8,2.0,6.6,3.3000000000000003,2.5,1.37,9.938,3.3,6.8999999999999995,10.4,5.898446843095201,6
166,1.0,7.1,2.3000000000000003,3.9000000000000004,1.6,3.2,1.2,0.65,9.898,3.25,4.0,12.7,6.5319286017984695,7
170,1.0,6.5,2.4,2.9,8.2,4.3,3.2,1.56,9.9453,3.13,7.0,10.1,6.073924513608631,6
171,1.0,6.8,2.7,3.7,8.2,5.5,5.2,1.92,9.9586,3.11,5.2,9.5,5.606629988879163,6
173,1.0,7.3,2.4,3.4000000000000004,15.4,5.0,3.8,1.74,9.983,3.03,4.2,9.0,5.6740197244621555,6
174,1.0,7.9,3.5,2.4,15.6,7.200000000000001,4.4,2.29,9.9785,3.03,5.8999999999999995,10.5,6.029708235156562,6
175,1.0,7.2,4.0,2.4,8.5,5.5,4.5,1.51,9.9626,3.2,5.2,9.2,5.324957116268678,5
176,1.0,6.1,2.8000000000000003,2.4,19.95,7.400000000000001,3.2,1.74,9.9922,3.19,4.4,9.3,5.906365973957733,6
182,1.0,8.1,2.4,3.3000000000000003,10.2,4.8,4.6,1.41,9.972,3.16,4.8,10.3,5.914531546825074,6
184,1.0,6.8,3.0,2.4,6.6,12.3,3.5,1.16,9.953,3.07,4.8,9.4,5.280786394362423,5
185,1.0,7.1,2.1,3.3000000000000003,1.2,3.9,3.4,0.97,9.911200000000001,3.11,7.5,11.2,6.3318274827881,6
192,1.0,7.7,2.6,5.1,2.6,4.5,2.6,1.59,9.912600000000001,3.0,5.0,11.2,6.001110429660173,6
193,1.0,5.7,2.1,3.2,0.9,3.8,3.8,1.21,9.907399999999999,3.24,4.6000000000000005,10.6,5.982337641925341,6
196,1.0,8.0,2.2,2.8000000000000003,14.0,5.3,8.3,1.97,9.981,3.14,4.5,9.8,6.098174850196429,6
197,1.0,7.3,2.9,2.9,4.6,2.9000000000000004,2.7,1.55,9.931,3.07,2.6,10.6,5.6087796181078176,6
198,1.0,6.4,2.5,3.3000000000000003,1.7,3.7000000000000006,3.5,1.13,9.9164,3.23,6.6000000000000005,10.6,6.052565058810401,6
200,1.0,6.0,2.6,1.5,1.2,5.3,3.5,1.24,9.9347,3.08,4.6000000000000005,8.8,5.083506107919575,5
202,1.0,6.6,2.7,3.0,1.9,2.5,1.4,1.53,9.928,3.29,6.2,10.5,5.823247225772889,6
204,1.0,6.6,2.2,2.3000000000000003,17.3,4.7,3.7,1.18,9.990599999999999,3.08,4.6000000000000005,8.8,5.776385774059847,6
205,1.0,8.7,3.4000000000000004,4.6000000000000005,13.8,5.5,6.8,1.98,9.988,3.36,3.7,9.5,5.715133664927748,6
207,1.0,5.2,3.35,2.0,1.7,3.3000000000000003,1.7,0.74,9.9002,3.34,4.8,12.3,6.26842594845948,6
210,1.0,8.0,2.5,3.5,1.1,5.4,1.3,1.36,9.9366,3.08,5.5,9.5,5.314832617434334,5
211,1.0,7.0,2.3000000000000003,4.2,5.1,4.2,3.7,1.44,9.951799999999999,3.5,5.8999999999999995,10.2,5.968121099318964,6
213,1.0,7.6,3.8,2.8000000000000003,4.2,2.9000000000000004,0.7,1.12,9.906,3.0,4.1,12.6,6.1841543719637855,6
214,1.0,6.1,2.55,4.4,12.3,4.5,5.3,1.97,9.967,3.24,5.4,9.5,5.91780528352983,6
215,1.0,6.1,2.5,4.8,15.8,5.2,2.5,0.94,9.978200000000001,3.07,4.5,9.2,5.721416250320573,6
217,1.0,7.8,4.9,4.9,7.0,4.3,2.9,1.49,9.952,3.21,3.3000000000000003,10.0,5.140429095969182,5
218,1.0,6.1,2.4,2.6,1.7,3.3000000000000003,6.1,1.34,9.902999999999999,3.19,8.100000000000001,11.9,6.713852124989742,7
219,1.0,7.5,1.7999999999999998,3.7,6.2,5.0,2.1,1.38,9.9546,3.2,5.5,10.5,5.939634105979351,6
220,1.0,6.7,3.1,3.0,2.4,3.8,3.0,0.83,9.886700000000001,3.09,3.5999999999999996,12.8,6.492102177306819,7
221,1.0,7.3,2.0,3.9000000000000004,2.3,4.8,2.4,0.87,9.904399999999999,2.94,3.5,12.0,6.206508945387114,6
222,1.0,8.5,2.5,2.7,4.7,3.1,3.1,0.92,9.922,3.01,3.3000000000000003,12.0,6.233829351938795,6
223,1.0,8.9,3.2,4.9,1.6,5.0,1.7,1.31,9.956,3.13,3.4000000000000004,9.4,4.863843690702552,5
225,1.0,6.9,2.3000000000000003,4.1,8.0,3.0,3.0,1.14,9.9368,3.22,5.4,11.0,6.325641093957927,6
226,1.0,6.3,2.6,4.2,7.1,4.5,6.2,2.09,9.9544,3.2,5.300000000000001,9.5,5.6686305093569445,6
230,1.0,7.0,3.5999999999999996,3.5,2.5,4.8,6.7,1.61,9.9146,3.05,5.6000000000000005,11.1,5.945139016324276,6
231,1.0,6.8,2.1,2.7,2.1,3.0,2.6,1.39,9.9,3.16,6.1,12.6,6.727270116445212,7
234,1.0,8.3,3.5999999999999996,5.699999999999999,15.0,5.2,3.5,2.56,10.001,2.93,6.4,8.6,5.227455336431916,5
235,1.0,6.8,2.5,2.4,4.55,5.3,4.1,2.11,9.955,3.37,6.7,9.5,5.676038805627385,6
238,1.0,6.7,1.7999999999999998,2.4,10.3,5.7,6.4,1.85,9.9519,3.12,5.0,10.6,6.315807043737877,6
240,1.0,6.3,2.9,2.3000000000000003,14.2,3.7000000000000006,2.4,0.99,9.9528,3.08,3.8,10.6,6.135448094237091,6
241,1.0,6.6,2.6,2.4,7.2,3.8,2.8,1.37,9.952,3.35,6.0,10.4,6.003208944811661,6
242,1.0,7.0,3.9000000000000004,2.1,10.7,9.8,1.3,0.91,9.9657,3.03,4.699999999999999,9.3,5.18431097975143,5
244,1.0,6.6,1.6,3.0,1.6,3.4000000000000004,1.5,0.78,9.92,3.38,4.4,11.2,6.179581226944265,6
245,1.0,7.4,1.6,3.0,1.4,6.4,3.4,1.66,9.9136,3.11,4.2,11.433333333299998,6.160551551608577,6
247,1.0,8.0,2.5,2.7,9.7,3.6000000000000005,1.5,0.85,9.9406,2.99,3.5999999999999996,11.2,6.140777018753639,6
248,1.0,6.3,3.2,1.7000000000000002,17.75,6.0,5.1,1.9,9.9916,3.13,4.8,8.8,5.651243592003581,6
253,1.0,7.1,1.7999999999999998,3.2,12.2,4.8,3.6,1.25,9.967,2.92,5.4,9.4,5.863341316287006,6
257,1.0,5.8,2.3000000000000003,3.1,4.5,4.6,4.2,1.24,9.9324,3.31,6.4,10.8,6.176484095424982,6
259,1.0,7.6,3.7,3.4000000000000004,3.2,2.8000000000000003,4.2,1.62,9.902999999999999,3.01,3.3000000000000003,12.4,6.161206005347012,6
263,1.0,6.2,2.7,3.2,6.3,4.8,4.7,1.59,9.9282,3.21,6.0,11.0,6.25913606170559,6
264,1.0,5.7,3.85,0.4,12.6,3.4000000000000004,2.2,1.15,9.963999999999999,3.28,6.3,9.9,5.853612235121972,6
266,1.0,6.6,2.3000000000000003,3.7,8.5,3.6000000000000005,4.6,1.53,9.9576,3.2,4.8,9.4,5.722235494818577,6
268,1.0,7.5,1.4000000000000001,7.4,1.6,3.5000000000000004,2.1,1.26,9.933,3.26,4.5,10.2,5.784114262398759,6
270,1.0,7.1,2.3000000000000003,3.5,16.5,4.0,6.0,1.71,9.99,3.16,5.8999999999999995,9.1,6.023872638797272,6
271,1.0,7.6,3.4499999999999997,2.6,1.9,4.3,1.5,1.34,9.936,3.08,3.8,9.5,5.055076785181214,5
272,1.0,6.4,2.3000000000000003,3.9000000000000004,1.8,3.2,2.3,1.18,9.911999999999999,3.32,5.0,11.8,6.2994727710221525,6
274,1.0,5.2,2.4,1.5,7.1,4.3,3.2,1.34,9.9378,3.24,4.8,9.9,5.859878110986557,6
277,1.0,7.0,2.1,4.2,5.3,3.7000000000000006,3.6,1.23,9.9321,3.14,5.2,10.9,6.140806281645268,6
281,1.0,7.4,1.7999999999999998,3.5999999999999996,13.1,5.6000000000000005,7.2,1.63,10.0,3.42,3.5,9.1,5.737077644780911,6
282,1.0,7.4,1.7000000000000002,2.9,1.4,4.7,2.3,1.07,9.939,3.52,6.5,10.4,6.055206213316552,6
283,1.0,8.1,1.2,4.9,1.2,4.2,4.3,1.6,9.934,3.13,4.8,9.7,5.737462829288688,6
286,1.0,6.6,2.7,3.1,5.3,13.699999999999998,3.5,1.63,9.951,3.2,3.8,9.3,5.1886119265104185,5
289,1.0,6.7,1.9,3.9000000000000004,1.0,3.2,1.4,0.71,9.8912,3.31,3.8,13.0,6.718509545897888,7
290,1.0,6.6,1.3,3.0,4.9,5.800000000000001,4.7,1.31,9.946,3.51,4.5,10.3,6.138274880176638,6
292,1.0,8.9,2.1,3.4000000000000004,7.1,3.7000000000000006,3.3,1.5,9.962,3.1,4.5,9.7,5.668048497332791,6
296,1.0,8.0,3.2,3.5999999999999996,4.6,4.2,5.6,1.78,9.928,3.29,4.699999999999999,12.0,6.322831512261388,6
298,1.0,6.1,4.5,2.7,0.8,3.9,1.3,0.82,9.927,3.23,3.2,9.5,4.828801836344439,5
299,1.0,6.4,1.0,3.5,4.9,4.8,3.1,1.03,9.947000000000001,3.43,7.9,9.7,6.243201860715615,6
303,1.0,6.1,1.7000000000000002,2.7,1.5,5.6000000000000005,4.5,1.35,9.924,3.2,4.3,10.2,5.798521402416611,6
305,1.0,5.8,3.5999999999999996,2.6,3.3,3.8,4.0,1.53,9.911,3.34,5.5,11.3,6.129226141872223,6
308,1.0,7.1,2.9,3.4000000000000004,7.8,3.6000000000000005,4.9,1.28,9.9397,3.21,4.0,10.7,6.033257737038525,6
309,1.0,6.3,3.0,9.1,8.2,3.4000000000000004,5.0,1.99,9.939400000000001,3.39,4.9,11.7,6.344860021434997,6
316,1.0,7.5,1.4000000000000001,3.4000000000000004,1.3,5.5,5.0,1.53,9.945,3.29,8.0,9.6,5.91975405015765,6
319,1.0,6.4,2.8000000000000003,2.7,11.0,4.2,4.5,1.48,9.9786,3.14,4.6000000000000005,8.7,5.343577693653117,5
320,1.0,7.5,2.3000000000000003,3.2,9.2,3.8,5.4,1.91,9.966000000000001,3.04,5.6000000000000005,9.7,5.790270791565959,6
321,1.0,7.1,3.0,3.5999999999999996,6.8,5.5,4.45,2.34,9.972,3.49,6.4,10.2,5.761260913286918,6
322,1.0,6.4,2.4,3.2,14.9,4.7,5.4,1.62,9.968,3.28,5.0,10.2,6.3201740479420465,6
323,1.0,7.2,2.5,3.2,1.5,5.4,2.4,1.05,9.9154,3.17,4.8,11.1,5.9542605324854065,6
326,1.0,6.5,2.0,5.0,18.1,5.4,5.0,2.21,9.9941,2.94,6.4,8.8,5.886687258515593,6
328,1.0,7.6,4.8,2.8000000000000003,10.4,4.9,5.7,2.05,9.9748,3.24,4.5,9.3,5.208630752658863,5
329,1.0,7.0,1.6,2.5,14.3,4.3999999999999995,2.7,1.49,9.98,2.91,4.6000000000000005,9.2,5.765015748994159,6
330,1.0,7.7,2.9,2.9,4.8,6.0,2.7,1.56,9.9572,3.49,5.8999999999999995,10.3,5.7678650370969535,6
332,1.0,6.8,1.2,3.0,12.9,4.9,3.2,0.88,9.965399999999999,3.2,3.5,9.9,6.154297664030864,6
336,1.0,7.5,3.4000000000000004,2.8000000000000003,4.0,2.8000000000000003,4.6,1.0,9.8958,3.2,5.0,13.2,6.837190746664149,7
337,1.0,5.8,2.0,2.4,1.4,3.3000000000000003,6.5,1.69,9.904300000000001,3.59,5.6000000000000005,12.3,6.86901422149505,7
340,1.0,7.6,3.0,3.7,1.6,8.7,2.7,1.77,9.9438,3.09,5.0,9.8,5.169106230870128,5
341,1.0,7.5,3.8,2.9,4.9,2.1,3.8,1.13,9.9026,3.08,4.8,13.0,6.58860610887389,7
342,1.0,6.2,3.0,3.1,1.6,3.5000000000000004,4.0,1.06,9.8914,3.26,3.9000000000000004,12.9,6.555832313424787,7
349,1.0,6.4,1.5,4.0,1.5,4.2,2.3,0.87,9.8972,3.11,4.6000000000000005,12.2,6.530340602732849,7
353,1.0,7.9,1.6,3.0,7.4,5.0,5.8,1.52,9.9612,3.12,3.7,9.5,5.71799145039698,6
355,1.0,6.3,2.0,4.0,1.5,3.7000000000000006,3.5,1.07,9.917,3.46,5.0,11.4,6.303152185334582,6
356,1.0,6.5,2.9,3.0,9.15,5.1,2.5,1.66,9.9339,3.24,5.6000000000000005,11.333333333299999,6.364894404619662,6
359,1.0,7.0,2.1,2.2,5.1,4.8,3.8,1.68,9.945,3.34,4.9,10.4,5.964146075975009,6
361,1.0,6.9,2.8000000000000003,4.1,1.7,5.0,1.0,1.36,9.93,3.16,7.1,11.4,5.92509949784386,6
362,1.0,7.3,2.4,2.9,1.2,3.7000000000000006,3.7,0.97,9.926,3.19,7.0,10.1,5.882525075819146,6
363,1.0,6.2,4.699999999999999,1.9,8.3,2.9000000000000004,2.4,1.42,9.92,3.22,4.5,12.3,6.238597010921453,6
365,1.0,7.8,4.3,4.9,13.0,3.3000000000000003,3.7,1.58,9.955,3.14,3.5,11.3,5.993917343058342,6
366,1.0,7.3,1.4000000000000001,4.9,1.1,3.8,2.8,0.99,9.928,3.2,7.199999999999999,10.6,6.13563867519585,6
367,1.0,7.4,2.7,5.2,15.7,5.4,3.6,1.39,9.9788,3.04,6.2,10.0333333333,6.076404526494628,6
370,1.0,6.3,2.7,4.9,1.2,6.3,3.5,0.92,9.911,3.38,4.2,12.2,6.227492091377286,6
373,1.0,8.2,2.3000000000000003,4.0,7.5,4.9,1.2,0.76,9.966000000000001,3.06,8.4,9.7,5.8027722072037164,6
374,1.0,6.5,3.5999999999999996,1.6,1.3,5.4,1.1,1.07,9.9398,3.19,3.9000000000000004,8.5,4.710835398469413,5
376,1.0,7.8,2.2,3.5999999999999996,1.4,5.6000000000000005,2.1,1.53,9.93,3.2,5.300000000000001,10.4,5.7455231755705825,6
378,1.0,7.0,5.5,0.5,8.0,3.6000000000000005,1.9,1.64,9.9269,3.26,4.6000000000000005,12.2,6.011392973522447,6
379,1.0,7.0,4.0,2.5,1.8,5.0,5.1,1.89,9.917399999999999,3.0,5.5,11.4,5.7564264363998205,6
381,1.0,6.8,1.1,4.2,1.1,4.2,5.1,1.32,9.905899999999999,3.18,7.4,11.3,6.666941239756056,7
385,1.0,5.2,6.0,0.7000000000000001,7.0,4.3999999999999995,3.3,1.47,9.943999999999999,3.33,5.8,9.7,5.153473779840411,5
386,1.0,8.5,1.5,4.9,1.5,3.1,1.7,1.22,9.932,3.03,4.0,10.3,5.683633312708849,6
388,1.0,8.1,2.8000000000000003,4.0,6.9,5.0,3.0,0.97,9.951,3.26,4.4,10.1,5.748507236196858,6
390,1.0,7.1,3.1,1.7000000000000002,1.0,4.2,2.1,1.44,9.9304,3.13,4.0,9.6,5.197558421948443,5
391,1.0,5.8,2.8000000000000003,3.4000000000000004,4.0,3.1,4.0,0.99,9.896,3.39,3.9000000000000004,12.8,6.7631453094709,7
393,1.0,6.0,2.8000000000000003,2.4,17.8,4.7,4.2,1.11,9.9896,3.1,4.5,8.9,5.715635941546324,6
394,1.0,8.0,2.6,2.8000000000000003,8.2,3.8,7.2,2.02,9.9566,3.12,5.6000000000000005,10.0,5.970999811916542,6
395,1.0,6.8,3.2,1.7999999999999998,7.5,4.1000000000000005,7.1,2.23,9.959,3.14,4.1,8.9,5.3364437877984585,5
396,1.0,5.1,3.5,2.6,6.8,3.4000000000000004,3.6,1.2,9.9188,3.38,4.0,11.5,6.22534181448458,6
397,1.0,7.8,2.0,3.2,5.0,1.6,3.1,1.01,9.9186,2.99,3.9000000000000004,11.0,6.185838515675712,6
399,1.0,7.0,2.2,3.9000000000000004,2.1,5.5,3.9,1.98,9.951,3.52,5.4,10.2,5.7213986307626925,6
402,1.0,8.0,2.7,3.3000000000000003,1.2,5.0,4.1,1.03,9.9002,3.0,4.5,12.4,6.3408958725890585,6
403,1.0,6.3,2.3000000000000003,3.3000000000000003,6.9,5.2,2.3,1.18,9.938,3.23,4.6000000000000005,10.4,5.949661130363012,6
405,1.0,8.3,2.8000000000000003,2.7,17.5,4.5,4.8,2.53,10.0014,3.02,5.6000000000000005,9.1,5.765313326683454,6
406,1.0,6.7,1.3,5.699999999999999,6.6,5.6000000000000005,6.0,1.5,9.9548,2.96,4.3,9.4,5.627253779800796,6
411,1.0,6.1,2.7,2.8000000000000003,9.8,4.2,6.1,1.25,9.953199999999999,3.14,4.2,10.2,5.917061119362927,6
414,1.0,6.6,4.5,4.3,7.2,6.4,3.1,1.86,9.953999999999999,3.12,4.4,9.4,5.030563771699988,5
415,1.0,6.6,2.5,3.0,14.4,5.2,4.0,1.83,9.98,3.02,5.0,9.1,5.668258281809571,6
416,1.0,6.4,4.5,0.7000000000000001,1.1,3.0,1.0,1.31,9.905000000000001,2.97,2.8000000000000003,10.8,5.244209642728876,5
417,1.0,6.9,3.1,3.3000000000000003,12.7,3.8,3.3,1.16,9.953999999999999,3.04,6.5,10.4,6.177141388471881,6
419,1.0,7.4,1.6,3.2,1.4,6.5,2.3,1.4,9.9134,3.06,4.699999999999999,11.4,6.13097748112942,6
422,1.0,6.2,3.4000000000000004,3.0,11.1,4.7,2.8,2.37,9.981,3.18,4.9,8.7,5.155402536535277,5
