,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
537,1.0,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12.116871908064306,12
548,1.0,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,8.689905343040639,9
599,1.0,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,8.8029667568405,9
600,1.0,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,14.87364077906425,15
629,1.0,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,15.926852652115159,16
645,1.0,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,9.884919465690212,10
659,1.0,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,11.745259461999506,12
660,1.0,0.675,0.525,0.16,1.2835,0.5720000000000001,0.2755,0.3545,12.912066262446684,13
670,1.0,0.345,0.255,0.1,0.197,0.071,0.051,0.06,8.645581327403121,9
676,1.0,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265,10.029263008125675,10
677,1.0,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,9.030246743924264,9
713,1.0,0.37,0.28,0.105,0.234,0.0905,0.0585,0.075,9.041274074413117,9
754,1.0,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,12.876235878702191,13
766,1.0,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,10.771493067997135,11
768,1.0,0.295,0.215,0.075,0.116,0.037000000000000005,0.0295,0.04,7.783473940745293,8
776,1.0,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10.163550207044869,10
797,1.0,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,10.28250816517059,10
814,1.0,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,9.888864575057006,10
836,1.0,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,12.658783445326245,13
839,1.0,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8.217454739579662,8
854,1.0,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,10.01165095249259,10
867,1.0,0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,9.613302567916739,10
936,1.0,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,16.749118761933136,17
943,1.0,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,12.991249838217197,13
948,1.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16.310457522020805,16
960,1.0,0.605,0.475,0.19,1.1255,0.59,0.247,0.26,10.091290587302591,10
967,1.0,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,14.067547596236832,14
974,1.0,0.57,0.48,0.18,0.9395,0.399,0.2,0.295,13.598937657485488,14
985,1.0,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,13.15936765343774,13
1047,1.0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9.041756211237182,9
1051,1.0,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,10.972793714564528,11
1052,1.0,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14.114186968742585,14
1094,1.0,0.41,0.3,0.1,0.301,0.124,0.069,0.09,9.089285951959639,9
1103,1.0,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,12.007656992053688,12
1127,1.0,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14.300718486130044,14
1130,1.0,0.34,0.255,0.095,0.213,0.081,0.034,0.07,8.829270398204313,9
1138,1.0,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,9.70261600657467,10
1167,1.0,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,11.666824785117223,12
1230,1.0,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,13.95996000147279,14
1235,1.0,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,15.900057715125886,16
1246,1.0,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285,13.967792010312186,14
1254,1.0,0.68,0.52,0.175,1.543,0.7525,0.35100000000000003,0.374,10.881616986641854,11
1266,1.0,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10.47444263921081,10
1269,1.0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19.45681295427668,19
1283,1.0,0.55,0.435,0.16,0.906,0.342,0.219,0.295,13.399557861775303,13
1313,1.0,0.29,0.225,0.07,0.101,0.036000000000000004,0.0235,0.035,7.758573630101983,8
1315,1.0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12.097455673180782,12
1322,1.0,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,12.027446209624095,12
1325,1.0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,9.989056175125612,10
1344,1.0,0.59,0.45,0.185,1.283,0.473,0.276,0.425,15.540715366026834,16
1365,1.0,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11.225408394581128,11
1370,1.0,0.465,0.36,0.125,0.4365,0.16899999999999998,0.1075,0.145,10.757608863058504,11
1374,1.0,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11.145133348027198,11
1413,1.0,0.585,0.51,0.16,1.218,0.639,0.241,0.3,10.569607549005319,11
1429,1.0,0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,9.618337773811684,10
1441,1.0,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,8.042738121692285,8
1446,1.0,0.655,0.5,0.22,1.359,0.642,0.3255,0.405,12.758206800224269,13
1473,1.0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12.127495910668745,12
1519,1.0,0.27,0.195,0.07,0.106,0.0465,0.018000000000000002,0.036000000000000004,7.2528052083500425,7
1521,1.0,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8.076401805745169,8
1538,1.0,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,10.997433123914856,11
1543,1.0,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,12.030492784799506,12
1545,1.0,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,10.802841922987938,11
1546,1.0,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,10.927839037435325,11
1565,1.0,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11.045594084090787,11
1566,1.0,0.42,0.34,0.125,0.4495,0.165,0.1125,0.14400000000000002,10.75284340363559,11
1581,1.0,0.495,0.38,0.145,0.515,0.175,0.098,0.212,12.838763517683123,13
1597,1.0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,8.808917497804448,9
1603,1.0,0.37,0.29,0.115,0.25,0.111,0.057,0.075,9.065151309405586,9
1654,1.0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,10.219795656438455,10
1656,1.0,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,13.650958112333525,14
1664,1.0,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10.24839366039852,10
1690,1.0,0.17,0.125,0.055,0.0235,0.009000000000000001,0.0055,0.008,6.125868450201753,6
1695,1.0,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,10.655673345655696,11
1697,1.0,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12.046506826695753,12
1719,1.0,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18,10.94024981252296,11
1748,1.0,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,15.666652140571179,16
1757,1.0,0.46,0.375,0.135,0.4935,0.18600000000000005,0.0845,0.17,11.90523785321861,12
1759,1.0,0.625,0.47,0.145,0.984,0.475,0.2,0.265,11.043486944309697,11
1761,1.0,0.7,0.535,0.175,1.773,0.6805,0.48,0.512,15.120915914602941,15
1799,1.0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,10.882620340046547,11
1809,1.0,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,15.806387258377852,16
1820,1.0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15.614915840005803,15
1835,1.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,16.071267178843108,16
1864,1.0,0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,9.730192051634509,10
1882,1.0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,8.858538876270135,9
1898,1.0,0.445,0.345,0.09,0.3795,0.14300000000000002,0.07400000000000001,0.125,10.206075735104275,10
1915,1.0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11.027662546892637,11
1923,1.0,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9.0755599452481,9
1926,1.0,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945,12.393207291931908,12
1930,1.0,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209,11.135462482988011,11
1935,1.0,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11.131285526859257,11
1938,1.0,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998,9.190823436160896,9
1946,1.0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8.197225125716129,8
1991,1.0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,14.81332537488049,15
2000,1.0,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10.197434546890033,10
2001,1.0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,9.647309754724919,10
2008,1.0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,9.898432761363296,10
2043,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,11.870348074936063,12
2056,1.0,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10.358579425841649,10
2068,1.0,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03,7.212525286210685,7
2082,1.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11.203560364998186,11
2143,1.0,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,13.843740858884225,14
2144,1.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105,8.98972086888846,9
2145,1.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,11.967134193912425,12
2157,1.0,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10.215296250837568,10
2161,1.0,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13.202584746201985,13
2187,1.0,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,12.892192005160938,13
2188,1.0,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,8.967942328092231,9
2190,1.0,0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16.331801093627302,16
2201,1.0,0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16.383635238719087,16
2237,1.0,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,14.608424711517312,15
2238,1.0,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12.271654646240293,12
2248,1.0,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8.158909843867916,8
2259,1.0,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,11.9536151843853,12
2267,1.0,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10.239373578467664,10
2273,1.0,0.61,0.48,0.14,1.0625,0.516,0.225,0.2915,11.045347892887712,11
2281,1.0,0.635,0.495,0.175,1.211,0.7070000000000001,0.2725,0.32299999999999995,8.724293928725885,9
2292,1.0,0.735,0.57,0.21,2.2355,1.1705,0.463,0.5315,9.964957287531934,10
2293,1.0,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,16.930098917978587,17
2300,1.0,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,11.8291137633805,12
2308,1.0,0.575,0.45,0.15,0.858,0.449,0.166,0.215,10.127016452865035,10
2312,1.0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10.205879066671752,10
2335,1.0,0.525,0.4,0.125,0.6965,0.369,0.1385,0.16399999999999998,9.05600949372066,9
2337,1.0,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025,6.912688301566414,7
2371,1.0,0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10.47235496735317,10
2384,1.0,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10.117278625049586,10
2390,1.0,0.635,0.5,0.165,1.273,0.6535,0.213,0.365,11.646257544994311,12
2402,1.0,0.63,0.48,0.175,1.3675,0.5015,0.3035,0.515,16.669508589328576,17
2410,1.0,0.495,0.375,0.15,0.597,0.2615,0.135,0.17800000000000002,10.846932058445931,11
2412,1.0,0.265,0.2,0.065,0.0975,0.04,0.0205,0.028,7.204508888944383,7
2446,1.0,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,11.856280448911484,12
2474,1.0,0.565,0.435,0.15,0.99,0.5795,0.1825,0.206,7.968840158748996,8
2478,1.0,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9.248770327097823,9
2480,1.0,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7.153534756401702,7
2484,1.0,0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,9.854678942384794,10
2488,1.0,0.64,0.565,0.23,1.521,0.644,0.3720000000000001,0.406,14.981246491302695,15
2489,1.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,15.969987926482354,16
2491,1.0,0.61,0.475,0.15,1.142,0.62,0.237,0.245,8.846827146552691,9
2493,1.0,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,7.934908575046481,8
2498,1.0,0.45,0.32,0.1,0.381,0.1705,0.075,0.115,9.224130627582932,9
2501,1.0,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,11.956611958515392,12
2502,1.0,0.53,0.415,0.115,0.5915,0.233,0.1585,0.18,11.12655754951506,11
2503,1.0,0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,10.107830245157539,10
2520,1.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,10.984477854390452,11
2551,1.0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054000000000000006,8.053992517287282,8
2553,1.0,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1,9.871807547524606,10
2562,1.0,0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13.212004689965887,13
2581,1.0,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9.007764020332365,9
2601,1.0,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15.172121491172376,15
2623,1.0,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10.13863566829205,10
2631,1.0,0.56,0.41,0.165,0.93,0.3505,0.237,0.3,12.95741639711343,13
2642,1.0,0.64,0.54,0.175,1.221,0.51,0.259,0.39,14.919622074750865,15
2654,1.0,0.36,0.275,0.085,0.1975,0.0745,0.0415,0.07,8.817938801938451,9
2677,1.0,0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,8.786536033200907,9
2678,1.0,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8.170420973747046,8
2693,1.0,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,10.526914814018088,11
2694,1.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10.264211093164711,10
2698,1.0,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9.073299099193315,9
2719,1.0,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,14.727571271625173,15
2735,1.0,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,14.266099971316432,14
2765,1.0,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13.307813897044156,13
2772,1.0,0.68,0.515,0.16,1.2345,0.618,0.2625,0.325,11.01311089729424,11
2783,1.0,0.61,0.47,0.145,1.153,0.403,0.29600000000000004,0.32,13.940791915378725,14
2803,1.0,0.57,0.45,0.15,0.9645,0.531,0.189,0.209,8.991972730235688,9
2815,1.0,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,10.898551946804865,11
2840,1.0,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12.20537953624428,12
2841,1.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1,9.014094032200902,9
2842,1.0,0.6,0.45,0.15,0.8665,0.3695,0.1955,0.255,12.071014196153088,12
2884,1.0,0.56,0.45,0.175,1.011,0.3835,0.2065,0.37,14.981131698775894,15
2903,1.0,0.58,0.45,0.14,1.013,0.38,0.21600000000000005,0.36,14.218726501508694,14
2945,1.0,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,16.805042604701043,17
2952,1.0,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,8.815476440162229,9
2953,1.0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,8.808898256895425,9
2976,1.0,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9.038481952017824,9
2977,1.0,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,8.628155663645112,9
2999,1.0,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,13.170667855451136,13
3008,1.0,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,13.831174139436893,14
3016,1.0,0.65,0.495,0.18,1.793,0.8005,0.339,0.53,14.075143395328054,14
3029,1.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10.106928494160522,10
3031,1.0,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,10.697729945160514,11
3037,1.0,0.61,0.495,0.19,1.213,0.464,0.306,0.365,14.68902857260073,15
3042,1.0,0.605,0.485,0.165,1.0735,0.4370000000000001,0.205,0.33,14.130903611456581,14
3060,1.0,0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,11.747715611172225,12
3090,1.0,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14.062540578242345,14
3105,1.0,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,10.781857861389472,11
3139,1.0,0.695,0.525,0.205,1.8185,0.8190000000000001,0.4025,0.4525,12.937243011547856,13
3158,1.0,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,11.171607336044474,11
3180,1.0,0.515,0.395,0.14,0.6859999999999999,0.281,0.1255,0.22,11.973206924797553,12
3187,1.0,0.605,0.495,0.17,1.2385,0.528,0.2465,0.39,14.174795519829388,14
3202,1.0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10.462332593980884,10
3206,1.0,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,9.318730942766523,9
3215,1.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,13.045448237297116,13
3251,1.0,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,7.083412194132657,7
3252,1.0,0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9.236160942799177,9
3265,1.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,11.925627085143667,12
3272,1.0,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9.26137896066647,9
3320,1.0,0.5,0.405,0.155,0.772,0.34600000000000003,0.1535,0.245,11.773822421539649,12
3323,1.0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10.298979120490213,10
3341,1.0,0.475,0.4,0.115,0.541,0.18600000000000005,0.1025,0.21,12.66349372989545,13
3366,1.0,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,12.411217243322252,12
3369,1.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,11.926055186020012,12
3401,1.0,0.58,0.455,0.195,1.859,0.945,0.426,0.441,9.236933764238493,9
3433,1.0,0.315,0.24,0.07,0.13699999999999998,0.0545,0.0315,0.04,7.805024417169487,8
3438,1.0,0.625,0.5,0.18,1.3705,0.645,0.303,0.3705,12.099929009871625,12
3450,1.0,0.45,0.33,0.105,0.448,0.208,0.08900000000000001,0.12,9.16403419193243,9
3482,1.0,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,6.636264171433638,7
3505,1.0,0.68,0.57,0.205,1.842,0.625,0.408,0.65,20.64585910873999,20
3511,1.0,0.71,0.55,0.2,1.9045,0.882,0.44,0.5,12.756553667327834,13
3515,1.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,8.919007829061993,9
3518,1.0,0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,9.716097677623036,10
3528,1.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,16.799474796415424,17
3535,1.0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,9.74209841987028,10
3547,1.0,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10.061129742231543,10
3557,1.0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,8.895311596864605,9
3562,1.0,0.38,0.325,0.11,0.3105,0.12,0.07400000000000001,0.105,10.047035725304795,10
3583,1.0,0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11.045591369407061,11
3590,1.0,0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10.164276273344798,10
3597,1.0,0.475,0.365,0.115,0.499,0.232,0.0885,0.156,10.176747509777812,10
3608,1.0,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,14.548662456495464,15
3634,1.0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,9.858492485783124,10
3657,1.0,0.495,0.39,0.125,0.6655,0.284,0.162,0.2,10.79599095980685,11
3660,1.0,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,10.18301944386981,10
3663,1.0,0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11.087273196858868,11
3669,1.0,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,10.858223805870534,11
3710,1.0,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9.425204557079859,9
3716,1.0,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12.028175268488166,12
3723,1.0,0.445,0.355,0.15,0.485,0.181,0.125,0.155,11.27343804082445,11
3742,1.0,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,14.926653003659812,15
3744,1.0,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,12.913278724018419,13
