,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
309,1.0,6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.99394,3.39,0.49,11.7
319,1.0,6.4,0.28,0.27,11.0,0.042,45.0,148.0,0.99786,3.14,0.46,8.7
333,1.0,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7
356,1.0,6.5,0.29,0.3,9.15,0.051,25.0,166.0,0.99339,3.24,0.56,11.333333333299999
364,1.0,7.2,0.2,0.22,1.6,0.044,17.0,101.0,0.99471,3.37,0.53,10.0
380,1.0,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0
395,1.0,6.8,0.32,0.18,7.5,0.041,71.0,223.0,0.9959,3.14,0.41,8.9
398,1.0,6.6,0.24,0.29,2.0,0.023,19.0,86.0,0.99,3.25,0.45,12.5
400,1.0,7.2,0.34,0.3,8.4,0.051,40.0,167.0,0.99756,3.48,0.62,9.7
402,1.0,8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.99002,3.0,0.45,12.4
404,1.0,9.8,0.31,0.49,15.4,0.046,13.0,119.0,1.0004,3.18,0.45,9.5
416,1.0,6.4,0.45,0.07,1.1,0.03,10.0,131.0,0.9905,2.97,0.28,10.8
425,1.0,7.5,0.21,0.68,10.9,0.045,38.0,133.0,0.9978,3.0,0.36,8.7
432,1.0,7.6,0.26,0.58,7.9,0.041,62.0,180.0,0.9966,3.07,0.38,9.0
457,1.0,6.8,0.32,0.18,7.5,0.041,71.0,223.0,0.9959,3.14,0.41,8.9
461,1.0,6.8,0.33,0.44,7.0,0.05,29.0,155.0,0.9955,3.14,0.42,9.5
465,1.0,6.8,0.15,0.41,12.9,0.044,79.5,182.0,0.99742,3.24,0.78,10.2
495,1.0,8.8,0.33,0.36,2.1,0.034,19.0,125.0,0.99166,2.96,0.98,12.7
498,1.0,7.1,0.32,0.4,1.5,0.034,13.0,84.0,0.9944,3.42,0.6,10.4
505,1.0,7.2,0.23,0.46,6.4,0.036000000000000004,17.0,85.0,0.99279,3.1,0.78,11.7
515,1.0,8.1,0.45,0.34,8.3,0.037000000000000005,33.0,216.0,0.9976,3.31,0.64,9.7
528,1.0,8.9,0.24,0.33,15.75,0.035,16.0,132.0,0.996,3.0,0.37,12.1
538,1.0,8.0,0.59,0.71,17.35,0.038,61.0,228.0,1.0,2.95,0.75,9.3
548,1.0,6.8,0.14,0.35,1.5,0.047,40.0,117.0,0.99111,3.07,0.72,11.1
556,1.0,7.6,0.36,0.49,11.3,0.046,87.0,221.0,0.9984,3.01,0.43,9.2
557,1.0,6.5,0.32,0.12,11.5,0.033,35.0,165.0,0.9974,3.22,0.32,9.0
565,1.0,6.7,0.31,0.33,2.0,0.033,12.0,74.0,0.99064,3.29,0.65,12.5
570,1.0,5.8,0.29,0.38,10.7,0.038,49.0,136.0,0.99366,3.11,0.59,11.2
602,1.0,6.4,0.15,0.4,1.3,0.053,61.0,146.0,0.99112,3.17,0.68,11.0
609,1.0,6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.99628,3.07,0.4,9.4
613,1.0,6.6,0.26,0.31,4.8,0.138,41.0,168.0,0.9951,3.2,0.38,9.3
622,1.0,7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1
633,1.0,6.6,0.29,0.73,2.2,0.027000000000000003,21.0,92.0,0.99,3.12,0.48,12.4
635,1.0,6.4,0.41,0.01,6.1,0.048,20.0,70.0,0.99362,3.19,0.42,10.0
650,1.0,7.6,0.32,0.25,9.5,0.03,15.0,136.0,0.99367,3.1,0.44,12.1
659,1.0,7.2,0.31,0.24,1.4,0.057,17.0,117.0,0.9928,3.16,0.35,10.5
692,1.0,6.4,0.19,0.42,2.9,0.032,32.0,83.0,0.9908,3.3,0.41,11.7
693,1.0,7.4,0.38,0.27,7.5,0.041,24.0,160.0,0.99535,3.17,0.43,10.0
697,1.0,6.2,0.26,0.29,2.0,0.036000000000000004,16.0,87.0,0.99081,3.33,0.61,11.8
719,1.0,6.3,0.24,0.35,2.3,0.039,43.0,109.0,0.99056,3.34,0.44,11.8
721,1.0,7.7,0.3,0.23,2.0,0.068,28.0,138.0,0.99382,3.11,0.62,9.8
748,1.0,6.8,0.24,0.34,5.1,0.038,31.0,99.0,0.9921,3.24,0.46,11.8
761,1.0,5.9,0.28,0.34,3.6,0.04,50.0,194.0,0.9912,3.31,0.52,11.6
765,1.0,7.6,0.18,0.36,2.4,0.049,38.0,123.0,0.996,3.6,0.46,10.3
771,1.0,6.4,0.39,0.21,1.2,0.041,35.0,136.0,0.99225,3.15,0.46,10.2
774,1.0,8.0,0.18,0.37,1.3,0.04,15.0,96.0,0.9912,3.06,0.61,12.1
776,1.0,7.1,0.2,0.3,0.9,0.019,4.0,28.0,0.98931,3.2,0.36,12.0
797,1.0,6.9,0.4,0.22,5.95,0.081,76.0,303.0,0.99705,3.4,0.57,9.4
800,1.0,7.6,0.1,0.33,1.0,0.031,33.0,93.0,0.99094,3.06,0.68,11.2
837,1.0,5.7,0.4,0.35,5.1,0.026,17.0,113.0,0.99052,3.18,0.67,12.4
844,1.0,8.5,0.17,0.74,3.6,0.05,29.0,128.0,0.9928,3.28,0.4,12.4
870,1.0,6.7,0.25,0.31,1.35,0.061,30.5,218.0,0.99388,3.16,0.53,9.5
881,1.0,7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7
886,1.0,6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4
888,1.0,7.6,0.36,0.49,11.3,0.046,87.0,221.0,0.9984,3.01,0.43,9.2
900,1.0,6.2,0.25,0.31,3.2,0.03,32.0,150.0,0.99014,3.18,0.31,12.0
905,1.0,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3
909,1.0,7.5,0.35,0.37,2.5,0.066,29.0,89.0,0.98964,3.14,0.42,12.7
938,1.0,8.2,0.32,0.26,2.1,0.062,26.0,87.0,0.98974,3.1,0.47,12.8
943,1.0,6.2,0.3,0.31,1.2,0.048,19.0,125.0,0.98999,3.32,0.54,12.6
962,1.0,6.8,0.14,0.35,1.5,0.047,40.0,117.0,0.99111,3.07,0.72,11.1
968,1.0,6.2,0.36,0.14,8.9,0.036000000000000004,38.0,155.0,0.99622,3.27,0.5,9.4
995,1.0,6.8,0.28,0.34,7.5,0.035,34.0,177.0,0.99692,3.33,0.43,9.1
1000,1.0,7.0,0.22,0.3,1.4,0.04,14.0,63.0,0.98985,3.2,0.33,12.0
1004,1.0,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.99475,3.21,0.48,9.4
1010,1.0,7.6,0.2,0.26,4.5,0.086,37.0,133.0,0.9963,3.15,0.42,9.2
1014,1.0,6.9,0.13,0.28,13.3,0.05,47.0,132.0,0.99655,3.34,0.42,10.1
1023,1.0,9.2,0.28,0.46,3.2,0.058,39.0,133.0,0.996,3.14,0.58,9.5
1034,1.0,6.3,0.28,0.34,8.1,0.038,44.0,129.0,0.99248,3.26,0.29,12.1
1042,1.0,7.7,0.31,0.23,2.0,0.069,29.0,134.0,0.99382,3.11,0.62,9.8
1043,1.0,8.3,0.27,0.39,2.4,0.058,16.0,107.0,0.9955,3.28,0.59,10.3
1067,1.0,7.6,0.27,0.33,2.0,0.059,19.0,175.0,0.9944,3.22,0.56,9.9
1076,1.0,6.5,0.21,0.4,7.3,0.041,49.0,115.0,0.99268,3.21,0.43,11.0
1087,1.0,7.3,0.23,0.24,0.9,0.031,29.0,86.0,0.98926,2.9,0.38,12.2
1100,1.0,8.2,0.21,0.48,1.4,0.041,11.0,99.0,0.9958,3.17,0.57,9.9
1103,1.0,8.0,0.33,0.32,4.6,0.041,31.0,180.0,0.99184,2.92,0.74,12.2
1112,1.0,7.5,0.23,0.68,11.0,0.047,37.0,133.0,0.9978,2.99,0.38,8.8
1158,1.0,6.6,0.4,0.3,5.3,0.038,20.0,125.0,0.99204,3.36,0.73,12.6
1174,1.0,7.9,0.44,0.26,4.45,0.033,23.0,100.0,0.99117,3.17,0.52,12.7
1179,1.0,7.3,0.24,0.34,7.5,0.048,29.0,152.0,0.9962,3.1,0.54,9.0
1207,1.0,6.4,0.13,0.28,0.9,0.045,32.0,87.0,0.99175,3.47,0.52,11.2
1213,1.0,5.8,0.42,0.3,2.2,0.035,26.0,129.0,0.989,3.32,0.47,12.9
1260,1.0,8.0,0.3,0.36,11.0,0.034,8.0,70.0,0.99354,3.05,0.41,12.2
1261,1.0,7.0,0.16,0.32,1.1,0.032,29.0,80.0,0.98972,3.23,0.36,12.1
1279,1.0,8.3,0.24,0.27,2.1,0.03,22.0,162.0,0.9914,2.99,0.68,11.9
1280,1.0,6.3,0.21,0.33,13.9,0.046,68.0,179.0,0.9971,3.36,0.5,10.4
1285,1.0,9.3,0.34,0.49,7.3,0.052000000000000005,30.0,146.0,0.998,3.17,0.61,10.2
1290,1.0,6.5,0.31,0.14,7.5,0.044,34.0,133.0,0.9955,3.22,0.5,9.5
1300,1.0,6.9,0.41,0.33,10.1,0.043,28.0,152.0,0.9968,3.2,0.52,9.4
1335,1.0,7.1,0.43,0.25,2.8,0.036000000000000004,43.0,132.0,0.98975,3.21,0.47,13.4
1341,1.0,6.1,0.27,0.32,1.1,0.034,24.0,110.0,0.9898,3.36,0.4,12.5
1348,1.0,6.5,0.24,0.24,1.6,0.046,15.0,60.0,0.9928,3.19,0.39,9.8
1351,1.0,7.0,0.13,0.37,12.85,0.042,36.0,105.0,0.99581,3.05,0.55,10.7
1364,1.0,6.3,0.21,0.4,1.7,0.031,48.0,134.0,0.9917,3.42,0.49,11.5
1365,1.0,7.9,0.34,0.44,6.5,0.027000000000000003,47.0,126.0,0.99124,2.96,0.37,12.5
1370,1.0,9.7,0.14,0.59,1.5,0.049,23.0,142.0,0.9958,2.98,0.62,9.5
1375,1.0,7.8,0.28,0.22,1.4,0.056,24.0,130.0,0.9944,3.28,0.48,9.5
1382,1.0,6.3,0.19,0.28,1.8,0.022,28.0,158.0,0.9907,3.2,0.64,11.4
1392,1.0,5.7,0.21,0.32,1.6,0.03,33.0,122.0,0.99044,3.33,0.52,11.9
1395,1.0,7.6,0.35,0.47,13.3,0.037000000000000005,42.0,116.0,0.99822,3.04,0.5,9.2
1400,1.0,6.5,0.36,0.36,6.7,0.185,51.5,151.0,0.99528,3.17,0.42,9.3
1402,1.0,6.3,0.27,0.23,2.9,0.047,13.0,100.0,0.9936,3.28,0.43,9.8
1403,1.0,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.99475,3.21,0.48,9.4
1412,1.0,6.7,0.38,0.26,9.55,0.036000000000000004,35.0,91.0,0.9919,2.98,0.37,12.4
1417,1.0,4.7,0.145,0.29,1.0,0.042,35.0,90.0,0.9908,3.76,0.49,11.3
1419,1.0,7.5,0.26,0.26,18.35,0.084,33.0,139.0,1.0011,3.17,0.39,8.8
1422,1.0,8.0,0.23,0.46,1.5,0.03,30.0,125.0,0.9907,3.23,0.47,12.5
1430,1.0,6.6,0.23,0.32,1.7,0.024,26.0,102.0,0.99084,3.29,0.6,11.8
1431,1.0,7.7,0.49,1.0,19.6,0.03,28.0,135.0,0.9973,3.24,0.4,12.0
1444,1.0,6.2,0.33,0.29,1.3,0.042,26.0,138.0,0.9956,3.77,0.64,9.5
1445,1.0,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0
1475,1.0,8.3,0.2,0.74,4.45,0.044,33.0,130.0,0.9924,3.25,0.42,12.2
1476,1.0,6.7,0.4,0.22,8.8,0.052000000000000005,24.0,113.0,0.99576,3.22,0.45,9.4
1483,1.0,6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9967,3.17,0.44,8.8
1512,1.0,7.2,0.2,0.22,1.6,0.044,17.0,101.0,0.99471,3.37,0.53,10.0
1514,1.0,7.6,0.25,0.34,1.3,0.056,34.0,176.0,0.99434,3.1,0.51,9.5
1521,1.0,7.0,0.29,0.37,1.6,0.035,34.0,126.0,0.99058,3.26,0.47,12.3
1524,1.0,6.7,0.32,0.32,1.7,0.031,31.0,114.0,0.98946,3.12,0.35,12.5
1554,1.0,8.3,0.2,0.74,4.45,0.044,33.0,130.0,0.9924,3.25,0.42,12.2
1561,1.0,7.1,0.42,0.2,2.8,0.038,28.0,109.0,0.98968,3.23,0.47,13.4
1587,1.0,6.2,0.2,0.28,1.1,0.039,24.0,78.0,0.9899,3.36,0.47,12.1
1590,1.0,7.2,0.4,0.24,8.5,0.055,45.0,151.0,0.99626,3.2,0.52,9.2
1607,1.0,5.9,0.2,0.23,1.5,0.037000000000000005,38.0,93.0,0.99021,3.36,0.49,12.0
1617,1.0,7.9,0.36,0.53,12.9,0.049,63.0,139.0,0.99792,2.94,0.45,9.1
1619,1.0,7.1,0.36,0.2,1.6,0.271,24.0,140.0,0.99356,3.11,0.63,9.8
1620,1.0,8.5,0.56,0.74,17.85,0.051,51.0,243.0,1.0005,2.99,0.7,9.2
1641,1.0,5.9,0.2,0.23,1.5,0.037000000000000005,38.0,93.0,0.99021,3.36,0.49,12.0
1667,1.0,6.5,0.32,0.12,11.5,0.033,35.0,165.0,0.9974,3.22,0.32,9.0
1684,1.0,7.0,0.14,0.4,1.7,0.035,16.0,85.0,0.9911,3.19,0.42,11.8
1704,1.0,6.5,0.24,0.38,1.0,0.027000000000000003,31.0,90.0,0.98926,3.24,0.36,12.3
1710,1.0,6.5,0.19,0.27,4.9,0.037000000000000005,13.0,101.0,0.9916,3.17,0.41,11.8
1713,1.0,5.7,0.22,0.25,1.1,0.05,97.0,175.0,0.99099,3.44,0.62,11.1
1715,1.0,9.8,0.42,0.48,9.85,0.034,5.0,110.0,0.9958,2.87,0.29,10.0
1717,1.0,7.2,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,12.0
1722,1.0,6.6,0.22,0.36,5.5,0.029,30.0,105.0,0.99206,3.2,0.47,11.8
1730,1.0,5.0,0.255,0.22,2.7,0.043,46.0,153.0,0.99238,3.75,0.76,11.3
1737,1.0,7.7,0.26,0.34,6.4,0.05,36.0,163.0,0.9937,3.19,0.7,11.5
1746,1.0,6.8,0.22,0.41,6.7,0.034,39.0,116.0,0.99245,3.18,0.46,11.5
1748,1.0,6.4,0.18,0.28,17.05,0.047,53.0,139.0,0.99724,3.25,0.35,10.5
1752,1.0,7.8,0.21,0.27,1.2,0.051,20.0,89.0,0.9936,3.06,0.46,9.1
1763,1.0,9.1,0.27,0.32,1.1,0.031,15.0,151.0,0.9936,3.03,0.41,10.6
1776,1.0,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,11.9
1812,1.0,6.5,0.2,0.35,3.9,0.04,27.0,140.0,0.99102,2.98,0.53,11.8
1823,1.0,6.0,0.26,0.18,7.0,0.055,50.0,194.0,0.99591,3.21,0.43,9.0
1828,1.0,7.0,0.17,0.42,1.0,0.075,19.0,71.0,0.99103,3.32,0.62,11.4
1830,1.0,7.4,0.41,0.34,4.7,0.042,19.0,127.0,0.9953,3.25,0.42,10.4
1832,1.0,8.5,0.21,0.26,9.25,0.034,73.0,142.0,0.9945,3.05,0.37,11.4
1835,1.0,7.0,0.2,0.34,5.7,0.035,32.0,83.0,0.9928,3.19,0.46,11.5
1846,1.0,6.8,0.31,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.44,9.6
1865,1.0,7.0,0.2,0.34,5.7,0.035,32.0,83.0,0.9928,3.19,0.46,11.5
1867,1.0,6.1,0.34,0.46,4.7,0.029,21.0,94.0,0.991,3.29,0.62,12.3
1871,1.0,6.6,0.27,0.25,1.2,0.033,36.0,111.0,0.98918,3.16,0.37,12.4
1879,1.0,6.8,0.16,0.29,10.4,0.046,59.0,143.0,0.99518,3.2,0.4,10.8
1894,1.0,6.9,0.25,0.34,1.3,0.035,27.0,82.0,0.99045,3.18,0.44,12.2
1895,1.0,7.3,0.34,0.22,1.4,0.044,43.0,176.0,0.99286,3.14,0.46,9.9
1905,1.0,8.2,0.37,0.27,1.7,0.028,10.0,59.0,0.9923,2.97,0.48,10.4
1938,1.0,8.4,0.19,0.43,2.1,0.052000000000000005,20.0,104.0,0.994,2.85,0.46,9.5
1947,1.0,6.5,0.19,0.1,1.3,0.046,23.0,107.0,0.9937,3.29,0.45,10.0
1953,1.0,6.4,0.3,0.16,7.5,0.05,55.0,191.0,0.9959,3.17,0.49,9.0
1960,1.0,6.6,0.33,0.41,2.0,0.027000000000000003,14.0,79.0,0.99063,3.27,0.63,12.4
1962,1.0,6.2,0.32,0.32,2.2,0.036000000000000004,15.0,70.0,0.9899,3.16,0.48,12.7
1978,1.0,7.0,0.3,0.32,6.4,0.034,28.0,97.0,0.9924,3.23,0.44,11.8
1993,1.0,7.4,0.2,0.37,1.2,0.028,28.0,89.0,0.99132,3.14,0.61,11.8
2009,1.0,6.1,0.19,0.25,4.0,0.023,23.0,112.0,0.9923,3.37,0.51,11.6
2012,1.0,6.3,0.3,0.91,8.2,0.034,50.0,199.0,0.99394,3.39,0.49,11.7
2027,1.0,6.6,0.28,0.34,0.8,0.037000000000000005,42.0,119.0,0.9888,3.03,0.37,12.5
2049,1.0,8.1,0.24,0.32,10.5,0.03,34.0,105.0,0.99407,3.11,0.42,11.8
2051,1.0,6.8,0.32,0.37,3.4,0.023,19.0,87.0,0.9902,3.14,0.53,12.7
2053,1.0,7.6,0.31,0.29,10.5,0.04,21.0,145.0,0.9966,3.04,0.35,9.4
2058,1.0,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7
2059,1.0,6.6,0.24,0.28,6.7,0.032,26.0,91.0,0.99172,3.13,0.32,12.3
2064,1.0,7.6,0.28,0.49,20.15,0.06,30.0,145.0,1.00196,3.01,0.44,8.5
2074,1.0,6.6,0.34,0.25,4.8,0.038,16.0,121.0,0.99198,3.36,0.71,12.6
2081,1.0,6.4,0.41,0.01,6.1,0.048,20.0,70.0,0.99362,3.19,0.42,10.0
2087,1.0,7.0,0.24,0.34,3.0,0.035,36.0,102.0,0.9905,3.18,0.43,12.2
2096,1.0,6.9,0.19,0.35,13.5,0.038,49.0,118.0,0.99546,3.0,0.63,10.7
2097,1.0,8.3,0.33,0.43,9.2,0.046,22.0,126.0,0.9982,3.38,0.47,9.3
2136,1.0,7.6,0.3,0.4,2.2,0.054000000000000006,29.0,175.0,0.99445,3.19,0.53,9.8
2139,1.0,6.7,0.15,0.38,1.7,0.037000000000000005,20.0,84.0,0.99046,3.09,0.53,11.4
2141,1.0,6.8,0.25,0.37,3.1,0.026,29.0,93.0,0.99035,3.14,0.45,12.2
2146,1.0,6.2,0.46,0.25,4.4,0.066,62.0,207.0,0.9939,3.25,0.52,9.8
2151,1.0,6.8,0.35,0.44,6.5,0.056,31.0,161.0,0.9952,3.14,0.44,9.5
2166,1.0,6.8,0.32,0.37,3.4,0.023,19.0,87.0,0.9902,3.14,0.53,12.7
2167,1.0,6.9,0.28,0.22,10.0,0.052000000000000005,36.0,131.0,0.99696,3.08,0.46,9.6
2183,1.0,7.0,0.34,0.39,6.9,0.066,43.0,162.0,0.99561,3.11,0.53,9.5
2198,1.0,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.31,0.56,9.4
2200,1.0,6.0,0.28,0.27,4.1,0.046,50.0,147.0,0.99126,3.27,0.56,11.6
2216,1.0,6.3,0.34,0.36,4.9,0.035,31.0,185.0,0.9946,3.15,0.49,9.7
2217,1.0,4.7,0.785,0.0,3.4,0.036000000000000004,23.0,134.0,0.98981,3.53,0.92,13.8
2227,1.0,6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,12.4
2259,1.0,7.6,0.19,0.37,13.1,0.033,52.0,151.0,0.99726,3.18,0.79,10.4
2263,1.0,6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0
2268,1.0,6.6,0.36,0.52,11.3,0.046,8.0,110.0,0.9966,3.07,0.46,9.4
2281,1.0,6.9,0.29,0.23,8.6,0.056,56.0,215.0,0.9967,3.17,0.44,8.8
2308,1.0,9.2,0.28,0.46,3.2,0.058,39.0,133.0,0.996,3.14,0.58,9.5
2313,1.0,7.6,0.36,0.48,13.5,0.038,44.0,116.0,0.9982,3.04,0.48,9.2
2317,1.0,6.8,0.3,0.27,11.6,0.028,22.0,97.0,0.99314,2.96,0.38,11.7
2323,1.0,9.8,0.93,0.45,8.6,0.052000000000000005,34.0,187.0,0.9994,3.12,0.59,10.2
2329,1.0,7.2,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,12.0
2333,1.0,8.5,0.21,0.26,9.25,0.034,73.0,142.0,0.9945,3.05,0.37,11.4
2360,1.0,5.9,0.2,0.28,1.0,0.043,45.0,100.0,0.99033,3.4,0.41,11.4
2371,1.0,6.9,0.32,0.17,7.6,0.042,69.0,219.0,0.9959,3.13,0.4,8.9
2378,1.0,6.3,0.27,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,9.0
2408,1.0,6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,12.4
2411,1.0,7.4,0.38,0.34,8.3,0.052000000000000005,44.0,168.0,0.99627,3.11,0.52,9.2
2427,1.0,7.2,0.2,0.25,4.5,0.044,31.0,109.0,0.9949,3.23,0.36,9.4
2437,1.0,6.0,0.17,0.3,7.3,0.039,39.0,104.0,0.99252,2.91,0.57,11.0
2444,1.0,6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,3.17,0.43,9.4
2445,1.0,7.1,0.3,0.46,1.5,0.066,29.0,133.0,0.9906,3.12,0.54,12.7
2458,1.0,7.1,0.2,0.3,0.9,0.019,4.0,28.0,0.98931,3.2,0.36,12.0
2488,1.0,7.9,0.34,0.44,6.5,0.027000000000000003,47.0,126.0,0.99124,2.96,0.37,12.5
2506,1.0,7.2,0.22,0.49,1.0,0.045,34.0,140.0,0.99,3.05,0.34,12.7
2523,1.0,6.4,0.26,0.26,1.1,0.052000000000000005,22.0,176.0,0.99304,3.09,0.54,9.3
2537,1.0,7.0,0.23,0.28,2.7,0.053,16.0,92.0,0.99372,3.18,0.56,9.3
2572,1.0,8.4,0.28,0.4,8.9,0.048,33.0,146.0,0.9988,3.4,0.46,9.3
2586,1.0,6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2
2611,1.0,7.3,0.29,0.37,8.3,0.044,45.0,227.0,0.9966,3.12,0.47,9.0
2643,1.0,4.6,0.445,0.0,1.4,0.053,11.0,178.0,0.99426,3.79,0.55,10.2
2663,1.0,8.2,0.25,0.46,3.75,0.05,14.0,102.0,0.99524,3.28,0.58,9.7
2664,1.0,7.0,0.32,0.29,4.9,0.036000000000000004,41.0,150.0,0.99168,3.38,0.43,12.2
2674,1.0,6.8,0.34,0.44,6.6,0.052000000000000005,28.0,156.0,0.9955,3.14,0.41,9.6
2686,1.0,7.5,0.35,0.48,12.4,0.056,61.0,176.5,0.99803,2.97,0.52,8.8
2697,1.0,6.0,0.26,0.26,2.2,0.035,10.0,72.0,0.989465,3.11,0.48,12.15
2698,1.0,8.1,0.33,0.22,5.2,0.047,24.0,151.0,0.99527,3.22,0.47,10.3
2722,1.0,7.5,0.25,0.47,4.1,0.041,95.0,163.0,0.99184,2.92,0.59,11.3
2724,1.0,6.8,0.32,0.23,3.3,0.026,31.0,99.0,0.9896,3.1,0.4,12.4
2730,1.0,6.3,0.29,0.14,7.05,0.045,50.0,177.0,0.99564,3.23,0.42,9.0
2740,1.0,8.9,0.27,0.28,0.8,0.024,29.0,128.0,0.98984,3.01,0.35,12.4
2751,1.0,6.6,0.17,0.36,1.9,0.036000000000000004,38.0,110.0,0.99056,3.05,0.54,11.4
2777,1.0,7.8,0.13,0.3,1.8,0.04,43.0,179.0,0.9955,3.43,0.41,9.0
2793,1.0,7.3,0.26,0.32,1.2,0.041,29.0,94.0,0.98978,3.07,0.45,12.0
2794,1.0,5.9,0.26,0.4,1.3,0.047,12.0,139.0,0.9945,3.45,0.53,10.4
2808,1.0,8.3,0.39,0.7,10.6,0.045,33.0,169.0,0.9976,3.09,0.57,9.4
2823,1.0,7.5,0.21,0.68,10.9,0.045,38.0,133.0,0.9978,3.0,0.36,8.7
2868,1.0,5.6,0.15,0.26,5.55,0.051,51.0,139.0,0.99336,3.47,0.5,11.0
2870,1.0,6.0,0.3,0.44,1.5,0.046,15.0,182.0,0.99455,3.5,0.52,10.4
2878,1.0,6.9,0.54,0.32,13.2,0.05,53.0,236.0,0.9973,3.2,0.5,9.6
2883,1.0,6.4,0.225,0.48,2.2,0.115,29.0,104.0,0.9918,3.24,0.58,12.1
2890,1.0,7.2,0.34,0.23,8.9,0.105,22.0,155.0,0.99692,3.01,0.58,9.5
2894,1.0,6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.99752,3.52,0.77,10.4
2896,1.0,6.4,0.2,0.22,7.4,0.032,53.0,172.0,0.99404,3.24,0.58,11.0
2910,1.0,6.8,0.37,0.51,11.8,0.044,62.0,163.0,0.9976,3.19,0.44,8.8
2915,1.0,7.1,0.46,0.23,13.7,0.045,44.0,192.0,0.9981,3.11,0.53,9.4
