,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1427,1.0,6.8,2.0,2.5,6.2,5.2,2.2,1.06,9.935,3.09,5.4,10.8
1432,1.0,6.8,6.7,3.0,13.0,28.999999999999996,2.2,1.93,9.984,3.08,6.7,9.0
1452,1.0,7.5,2.7,3.1,5.8,5.7,13.1,3.13,9.946,3.18,5.8999999999999995,10.5
1547,1.0,6.6,2.2,3.4000000000000004,11.6,5.0,5.9,1.4,9.9526,3.22,4.0,10.8
1727,1.0,10.2,4.4,8.8,6.2,4.9,2.0,1.24,9.968,2.99,5.1,9.9
1767,1.0,7.4,4.5,3.2,7.1,4.3999999999999995,1.7,1.17,9.962,3.32,4.1,10.4
1792,1.0,7.9,2.1,3.9000000000000004,2.0,5.7,2.1,1.38,9.9176,3.05,5.2,10.9
1868,1.0,8.1,2.7,4.1,1.45,3.3000000000000003,1.1,0.63,9.908,2.99,5.6000000000000005,12.0
1876,1.0,6.8,1.9,2.3000000000000003,5.1,3.4000000000000004,7.1,2.04,9.942,3.23,6.8999999999999995,10.1
1888,1.0,6.5,2.0,2.4,9.2,4.3999999999999995,2.5,1.5,9.9502,3.22,4.4,10.5
1964,1.0,7.2,1.3,4.6000000000000005,1.3,4.3999999999999995,4.8,1.11,9.9127,2.97,4.5,11.1
1983,1.0,8.6,3.5999999999999996,2.6,11.1,3.0,4.35,1.71,9.948,3.03,4.9,12.0
2143,1.0,7.0,3.0,2.8000000000000003,2.2,4.2,2.1,1.77,9.916599999999999,3.2,5.699999999999999,11.4
2173,1.0,6.5,2.7,1.9,4.2,4.6,0.6,1.14,9.955,3.25,3.5,8.6
2185,1.0,7.1,3.9000000000000004,3.5,12.5,4.3999999999999995,2.6,0.72,9.940999999999999,3.17,2.9,11.6
2196,1.0,8.4,1.7999999999999998,4.2,5.1,3.6000000000000005,0.7,0.77,9.939,3.16,5.2,11.7
2264,1.0,6.9,2.4,4.0,15.4,5.2,8.1,1.98,9.986,3.2,6.8999999999999995,9.4
2306,1.0,8.2,2.0,3.8,3.5,5.3,4.1,1.74,9.9306,3.22,4.1,11.6
2328,1.0,7.9,2.0,3.9000000000000004,1.0,4.1000000000000005,3.7,1.54,9.9093,3.08,4.3,11.9
2364,1.0,7.6,1.9,4.1,1.1,4.0,3.8,1.43,9.907,2.92,4.2,11.4
2497,1.0,6.9,2.4,4.0,15.4,5.2,8.1,1.98,9.986,3.2,6.8999999999999995,9.4
2528,1.0,6.6,2.7,2.5,3.1,5.2,4.1,1.88,9.915000000000001,3.24,4.0,11.3
2608,1.0,6.0,1.6,3.0,6.7,4.3,4.3,1.53,9.951,3.63,4.6000000000000005,10.6
2682,1.0,7.5,2.7,3.1,17.7,5.1,3.3,1.73,9.99,3.09,6.4,10.2
2687,1.0,8.0,2.2,3.1,5.6,4.9,2.4,0.97,9.93,3.1,4.2,10.9
2766,1.0,6.6,2.4,2.8000000000000003,1.8,2.8000000000000003,3.9,1.32,9.9182,3.34,4.6000000000000005,11.4
2780,1.0,6.7,5.4,2.7,7.1,4.9,0.8,1.78,9.9502,3.16,3.8,9.4
2786,1.0,6.7,2.3000000000000003,4.2,11.2,4.7,5.2,1.71,9.9758,3.54,7.4,10.4
2802,1.0,7.8,2.9,2.9,3.15,4.3999999999999995,4.1,1.17,9.9153,3.24,3.5,11.5
2805,1.0,6.4,3.7,1.2,5.9,5.6000000000000005,0.6,0.91,9.9536,3.06,4.6000000000000005,8.4
2833,1.0,6.7,1.7999999999999998,2.5,14.3,4.8,7.9,1.49,9.975000000000001,3.12,3.7,9.7
2851,1.0,6.4,2.2,3.1,13.9,4.0,5.7,1.35,9.9672,3.21,3.8,10.7
2904,1.0,6.4,3.0,3.3000000000000003,5.2,5.0,3.0,1.37,9.9304,3.26,5.8,11.1
2918,1.0,7.1,2.8000000000000003,3.1,1.5,5.3,2.0,0.98,9.9069,3.15,5.0,11.4
3011,1.0,4.8,6.5,1.2,1.1,1.3,0.4,0.1,9.9246,3.32,3.5999999999999996,13.5
3037,1.0,7.3,2.2,3.7,15.5,4.8,7.0,2.03,9.9899,3.25,7.7,9.4
3074,1.0,7.5,3.0,2.1,6.55,2.6,3.3,1.43,9.9244,2.92,3.5,11.1
3138,1.0,7.3,3.1,2.5,6.65,3.2,3.0,1.38,9.9244,2.9,3.7,11.1
3186,1.0,8.8,1.9,3.0,5.0,2.8000000000000003,3.4,1.2,9.924199999999999,2.94,4.699999999999999,11.2
3198,1.0,6.9,7.5,1.3,6.3,3.6000000000000005,1.9,0.5,9.9312,3.09,2.5,11.1
3225,1.0,7.2,2.1,3.5999999999999996,15.7,4.5,6.8,1.83,9.9922,3.25,7.6,9.4
3239,1.0,6.1,2.2,3.1,1.4,3.9,4.0,1.29,9.9193,3.45,5.8999999999999995,10.9
3268,1.0,6.9,3.2,1.6,1.4,5.1,1.5,0.96,9.94,3.22,3.8,9.5
3317,1.0,7.0,2.9,3.3000000000000003,0.9,4.1000000000000005,2.0,1.17,9.9048,3.21,5.0,11.4
3366,1.0,8.4,3.1,3.1,0.95,2.1,5.2,1.48,9.9038,2.93,3.2,11.5
3471,1.0,6.1,6.0,1.2,1.8,5.0,1.1,0.76,9.9268,3.42,4.8,10.4
3552,1.0,7.6,1.9,4.1,1.1,4.0,3.8,1.43,9.907,2.92,4.2,11.4
3581,1.0,6.6,2.4,3.5,7.7,3.1,3.6,1.35,9.938,3.19,3.7,10.5
3612,1.0,7.9,2.1,3.9000000000000004,2.0,5.7,2.1,1.38,9.9176,3.05,5.2,10.9
3644,1.0,7.0,3.0,2.8000000000000003,2.2,4.2,2.1,1.77,9.916599999999999,3.2,5.699999999999999,11.4
3650,1.0,6.9,2.0,4.0,7.7,3.2,5.1,1.76,9.939,3.22,2.7,11.4
3675,1.0,7.4,2.5,4.9,1.1,4.2,3.5,1.56,9.917,3.13,5.5,11.3
3712,1.0,7.9,2.1,3.9000000000000004,2.0,5.7,2.1,1.38,9.9176,3.05,5.2,10.9
3739,1.0,7.0,2.0,3.0,6.1,3.7000000000000006,3.1,1.2,9.939,3.24,5.1,10.8
3778,1.0,6.0,1.6,3.0,6.7,4.3,4.3,1.53,9.951,3.63,4.6000000000000005,10.6
3793,1.0,7.8,2.3000000000000003,2.8000000000000003,4.75,4.2,4.5,1.66,9.928,2.96,4.0,11.5
3832,1.0,6.8,2.2,2.6,1.2,4.1000000000000005,2.9,1.82,9.910400000000001,3.04,3.5,11.2
4094,1.0,7.0,2.9,3.3000000000000003,0.9,4.1000000000000005,2.0,1.17,9.9048,3.21,5.0,11.4
4121,1.0,6.4,4.3,2.7,1.1,5.4,0.5,1.1,9.939,3.24,5.2,9.1
4139,1.0,7.3,4.9,3.2,5.2,4.3,1.8,1.04,9.952,3.24,4.5,10.7
4184,1.0,6.4,1.6,3.2,8.75,3.8,3.8,1.18,9.9449,3.19,4.1,10.7
4196,1.0,6.8,2.6,2.2,4.8,4.1000000000000005,11.0,1.98,9.9437,3.29,6.7,10.6
4251,1.0,9.1,5.8999999999999995,3.8,1.6,6.6000000000000005,3.4,1.82,9.968,3.23,3.8,8.5
4262,1.0,9.3,2.0,3.3000000000000003,1.7,5.0,2.8,1.78,9.953999999999999,3.16,4.3,9.0
