,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1166,1.0,0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10.27651064716759,10
1356,1.0,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,15.789203686248971,16
1359,1.0,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12.309889680463451,12
1434,1.0,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,12.726385466376819,13
1585,1.0,0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14.127174370356864,14
1587,1.0,0.555,0.435,0.165,0.97,0.336,0.2315,0.295,16.913581555787523,17
1591,1.0,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245,13.733280800092881,14
1677,1.0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,17.661705288532186,18
1733,1.0,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,10.383523948620894,10
1767,1.0,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,12.034088226665546,12
1768,1.0,0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,11.497254170632091,12
1840,1.0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12.12826120343903,12
1852,1.0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,11.226135524324842,11
1854,1.0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,10.3575239388532,11
1904,1.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395,17.00200493382244,17
2069,1.0,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,14.071342226803743,14
2093,1.0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,11.269642750255953,11
2110,1.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,12.301796416227603,12
2141,1.0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12.44482720767846,12
2199,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20.145948128732268,20
2204,1.0,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,11.019652250301633,11
2369,1.0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,11.302207177668619,11
2378,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341,11.190492791970996,11
2429,1.0,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,11.014295325692768,11
2564,1.0,0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12.02669091761052,12
2602,1.0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,13.855041937976079,14
2609,1.0,0.635,0.48,0.145,1.181,0.665,0.229,0.225,9.577077443170003,10
2683,1.0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13.223832402433942,13
2689,1.0,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12.135160073321533,12
2705,1.0,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,14.955033983894143,15
2836,1.0,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,13.72419271974789,14
2856,1.0,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17.08488386665263,17
2887,1.0,0.46,0.355,0.13,0.458,0.192,0.1055,0.13,12.651232299015863,13
2911,1.0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,11.878756495538545,12
2914,1.0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,14.15224949195619,14
2972,1.0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21.038155837041423,21
3070,1.0,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205,13.257394842803787,13
3104,1.0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10.37245306105395,10
3373,1.0,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,11.981150525617231,12
3391,1.0,0.435,0.35,0.11,0.384,0.14300000000000002,0.1005,0.125,12.675962168930118,13
3537,1.0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,11.17448624552751,11
3561,1.0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,14.97206096213868,15
3610,1.0,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14.16735349167893,14
3700,1.0,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,12.760496262912486,13
3711,1.0,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,13.638909875068155,14
3736,1.0,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13.082730547936043,13
