Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-0.4141,-0.4917,-0.2322,-0.0204,2.198,7.2632,0.9210058498110796,0.2565276396800369
-0.4739,-0.4864,-0.2598,-0.0036,2.7397,7.2518,0.915683754016654,0.930630909251244
-0.4492,-0.5313,-0.1977,-0.0576,2.0264,7.5272,0.9230421681599656,-3.5426800475294398
-0.55,-0.5024,-0.3113,0.0856,2.4317,7.1693,0.9119131395969564,-7.6698714062999676
-0.1532,-0.5137,-0.224,0.0593,0.6196,7.0118,0.8952343510935032,0.9897927467167168
-0.5914,-0.5253,-0.2213,-0.0298,2.5669,7.5606,0.9144830464128894,0.9508880256367932
-0.3732,-0.5129,-0.1884,-0.0565,2.0265,7.4093,0.9217849032139804,-0.3371985895327461
-0.9679,-0.4847,-0.3429,0.0572,3.4651,7.5047,0.9106179655412404,0.26980005931349804
-0.5909,-0.4992,-0.2953,0.0634,2.8080000000000003,7.2002,0.9275130150460208,-2.774867801029109
-0.6214,-0.5481,-0.252,0.0024,2.1363,7.61,0.8988169876606347,0.9370483711721468
-0.6486,-0.5143,-0.2899,0.0394,3.2809,7.3103,0.9128931853750428,-1.387745695991696
-0.5323,-0.5716,-0.2183,-0.0307,2.3366,7.6124,0.9132454948522932,0.7939376799558352
-0.4171,-0.4766,-0.2716,0.0134,2.5089,7.1484,0.9250968904453206,0.5761896430653685
-0.7226,-0.5185,-0.2931,0.0203,2.8377,7.4894,0.9132424637807696,0.7889871045926338
-0.6535,-0.5005,-0.29100000000000004,0.0333,2.583,7.3833,0.912571484536158,0.9647333453159492
-0.8413,-0.5247,-0.3341,0.0644,3.5547,7.4416,0.9082637390301579,0.7940435840687202
-0.4476,-0.4807,-0.234,-0.0142,2.492,7.27,0.9109047348344704,0.976641117749673
-0.7841,-0.5321,-0.2518,-0.0285,2.891,7.7158,0.8901943246312181,0.8893087030603142
-0.9689,-0.5401,-0.3574,0.0955,3.2753,7.5665,0.8723039991893196,0.9615405614121934
-0.6146,-0.4985,-0.2946,0.0393,3.1789,7.2707,0.922246261511332,0.9591989490296904
-0.1902,-0.5065,-0.1586,-0.0728,1.5443,7.3166,0.9279263341323276,-1.6609619610337023
-0.8543,-0.5016,-0.3324,0.0408,3.4461,7.4896,0.9272818002633436,-4.548240435058167
-0.4337,-0.4804,-0.2824,0.0554,2.2973,7.0561,0.9170559850154526,0.911739982739676
-0.7663,-0.4905,-0.3318,0.0966,3.1116,7.277,0.9032570582859338,0.8909118542820396
-0.4809,-0.5181,-0.2879,0.0674,2.1741,7.1542,0.9229328145349708,0.6433527952696487
-0.3033,-0.5123,-0.2124,-0.0145,1.7666,7.2559,0.912957100248908,0.9510488478797112
-0.3462,-0.4792,-0.1932,-0.0503,2.3818,7.2516,0.9245068985473404,0.5975599939960787
-0.13,-0.5745,-0.0346,-0.1877,0.7361,7.8723,0.93207118884773,-1.0851116914619028
-0.5268,-0.4689,-0.2698,0.0198,2.8364,7.1849,0.9156190356016864,0.9390472369459762
-0.8997,-0.5606,-0.2503,-0.0312,3.572,7.9133,0.9066647592898064,0.937894136192558
-0.1547,-0.4916,-0.2643,0.1014,0.7597,6.8215,0.9154674435765632,0.5980875780236667
-0.2882,-0.5188,-0.2282,0.0401,0.7625,7.1545,0.9201231656580084,0.4807749701033466
-0.1965,-0.4954,-0.17800000000000002,-0.058,1.9389,7.22,0.9299397743467104,0.5425034851789688
-0.5432,-0.4871,-0.2771,0.040999999999999995,2.6341,7.1932,0.922743005656846,-8.801215154279005
-0.3123,-0.5361,-0.1993,-0.0117,1.5346,7.3668,0.9186892348136892,0.8827822963606371
-0.5078,-0.513,-0.2226,-0.0233,2.124,7.5129,0.9115394307192553,0.8568611485310773
-0.5067,-0.4899,-0.2586,0.0067,2.7811,7.2527,0.9133049212190304,0.9860628007414932
-0.3706,-0.4678,-0.2394,-0.0071,2.5295,7.1132,0.9166992359266436,0.9394153426560896
-0.3587,-0.4938,-0.1995,-0.053,2.474,7.2939,0.9217368792577959,-0.7196755832598063
-0.4669,-0.5048,-0.2418,-0.0101,2.5033,7.3123,0.9082356466185876,0.9838076355601169
-0.4441,-0.4545,-0.2624,0.026,2.7243,7.0607,0.9266666060408376,-0.21940760523058667
-0.5342,-0.4838,-0.2596,0.0111,3.2706,7.1903,0.9242248341028948,0.06503296777844503
-0.5504,-0.4867,-0.2967,0.04,2.9921,7.1654,0.9282411583792118,0.08071212451698195
-0.4578,-0.5614,-0.1364,-0.115,2.1065,7.8163,0.9146642135198044,0.989866981573062
-0.3869,-0.5178,-0.25,0.0371,2.1742,7.1703,0.9076792169816112,0.8912174134362703
-0.4949,-0.5023,-0.2661,0.0179,2.1503,7.2945,0.9199796055992564,0.9777370143685444
-0.5259,-0.5071,-0.2532,0.0105,2.2743,7.3828,0.9082973921335912,0.9409561872814336
-0.8417,-0.593,-0.2717,0.0002,2.5374,7.8298,0.9154611154335396,0.6356254497312617
-0.3412,-0.4605,-0.2381,-0.0205,2.2713,7.1246,0.9297942375146746,-0.14527720531226662
-0.2768,-0.4871,-0.1995,-0.0332,2.4744,7.1613,0.9141277687833432,0.9614073356428352
-0.3749,-0.5409,-0.1275,-0.1158,1.8352,7.7471,0.9180352800195366,0.13118415489108592
-0.4045,-0.5005,-0.2625,0.0228,2.0117,7.2042,0.9188229010885772,0.9230676508344404
-0.2989,-0.5128,-0.2054,-0.0338,2.0976,7.2684,0.8917000327120783,-13.77779972272026
-0.4946,-0.5256,-0.2384,0.0032,2.5095,7.3836,0.9244511462556644,0.6123941942653497
-0.4578,-0.5223,-0.2287,-0.0089,2.1343,7.4028,0.9075074148729624,0.8968969310683442
-0.4997,-0.5631,-0.1362,-0.1358,2.0611,7.8906,0.9168800293614168,0.942946498054524
-0.2793,-0.5178,-0.1749,-0.0331,1.6244,7.3357,0.9199108986655664,0.16659271595780778
-0.4151,-0.5039,-0.2518,0.0235,2.5672,7.1468,0.9134584608566192,0.8485991117788863
-0.0371,-0.5244,-0.1159,-0.1122,1.1605,7.3738,0.927403610379276,0.7595418355859678
-0.6329,-0.5547,-0.2451,0.0035,3.1694,7.5118,0.9174214814648703,0.8862081504715348
-0.5566,-0.4946,-0.29,0.0371,2.5246,7.2471,0.8994698339274146,0.3190654716495765
-0.6462,-0.4896,-0.2827,0.0298,2.8885,7.3284,0.9128108752939714,0.9568898742242136
-0.7077,-0.5622,-0.1921,-0.0808,2.3392,7.9462,0.9215821518835948,0.7835391748508931
-0.1677,-0.5027,-0.1741,-0.0443,1.6462,7.1814,0.8978656226720969,0.9699217287780432
-0.5232,-0.5263,-0.1652,-0.0832,2.3255,7.699,0.917364394318717,0.9608678817802142
-0.5251,-0.5577,-0.2259,-0.0281,1.953,7.6309,0.9334794273959574,-0.2814268554189889
-0.3274,-0.5507,-0.1618,-0.0586,1.6784,7.5206,0.9302348391857032,0.6709667008102812
-0.3384,-0.4785,-0.2134,-0.033,1.9204,7.2459,0.9148584794095996,0.7139102433115609
-0.2837,-0.5437,-0.1947,-0.0198,1.1333,7.3747,0.9241256282962178,0.6553725951221183
0.0198,-0.6051,0.0161,-0.2229,-0.0272,7.9755,0.925150050322028,-0.3740852228277096
-0.5258,-0.4744,-0.2883,0.0443,2.7322,7.1284,0.9066229582594504,0.04281109409403805
-0.3778,-0.4786,-0.2555,0.0072,2.2795,7.1185,0.9097365839497178,0.9504702205235912
-0.3322,-0.5363,-0.1974,-0.0284,1.5821,7.4151,0.9160398540811248,-4.5210809531502445
-0.9462,-0.5545,-0.2577,-0.0216,3.0531,7.9327,0.916613001247213,0.8373204448510212
-0.747,-0.5106,-0.2902,0.0136,2.8641,7.5284,0.8946399844462609,0.9847679539112424
-0.5143,-0.4858,-0.284,0.0421,2.6808,7.1670000000000025,0.9210547579241029,0.9734805196360816
-0.3918,-0.4677,-0.2616,-0.0019,2.6228,7.0870000000000015,0.9176205701141752,0.7933531159466796
-0.5399,-0.5275,-0.2602,0.016,2.5284,7.3434,0.9087019501408248,0.5730691351416186
-0.7361,-0.5069,-0.2844,0.0176,2.8969,7.4877,0.9085313726630196,0.7668828618385136
-0.4059,-0.473,-0.267,0.0089,2.721,7.0858,0.9238661242422028,0.84985261687152
-0.6076,-0.5149,-0.2762,0.0266,2.7014,7.3784,0.9196574447155504,0.7187860637812129
-0.1195,-0.5262,-0.1436,-0.0792,1.3679,7.3143,0.9237550843238164,0.7674508292691338
-0.4794,-0.419,-0.3394,0.0924,3.1393,6.7913,0.9236734586216422,0.7848171442739504
-0.2463,-0.5236,-0.1677,-0.0534,1.2492,7.402,0.9213759293030208,0.9685195142080164
-0.5457,-0.5037,-0.2778,0.0191,2.8109,7.2865,0.9209306089208108,-2.969959606809112
-0.4251,-0.4826,-0.266,0.004,2.6053,7.1699,0.9149077882014024,-0.31182145582406706
-0.6133,-0.519,-0.1933,-0.0574,2.79,7.6599,0.9224295440479268,-3.8846014067607237
-0.3546,-0.5214,-0.2426,0.0263,1.5129,7.2313,0.9218688624858028,0.5933030593787058
-0.1239,-0.5506,-0.0852,-0.15,1.1963,7.6079,0.9297399981239832,0.32264118603754355
-0.3716,-0.4759,-0.2376,-0.0144,2.9865,7.0628,0.9034036652180758,0.9023945539983546
-0.1962,-0.4669,-0.2054,-0.0356,2.1228,7.0686,0.9123740397513156,0.7285610793009053
-0.8627,-0.6028,-0.1748,-0.0887,1.8531,8.3063,0.9099506697821438,0.05583086434791373
-0.6743,-0.5148,-0.3071,0.0649,2.7922,7.3427,0.8954232362616584,0.6498784051649933
-0.3024,-0.5203,-0.1695,-0.0564,1.8079,7.4101,0.9292825736400916,0.7143776674924243
-0.5049,-0.5205,-0.2571,0.0189,2.7288,7.3339,0.9054479914739296,0.9391737643627674
-0.3324,-0.4969,-0.2393,0.0065,2.2096,7.132999999999999,0.9329619533635176,0.7757723791585417
-0.4236,-0.4842,-0.26,0.0202,2.3865,7.1337,0.9268427914045329,-5.034652994158879
-0.4481,-0.4731,-0.2489,0.0108,2.5337,7.1785,0.9141360786496998,-0.4262341026233432
-0.5604,-0.5798,-0.2075,-0.0519,2.0135,7.6907,0.9249037617971928,0.9034222096398438
-0.4399,-0.5554,-0.1965,-0.055,1.9478,7.575,0.9307848013766916,0.4679493185132245
-0.4417,-0.4719,-0.2676,0.0108,2.5668,7.1398,0.91757961129279,0.9673681699871224
-0.5394,-0.5577,-0.22699999999999998,-0.0345,2.0283,7.5786,0.9193510137460034,0.9524259005446924
-0.4503,-0.5219,-0.236,0.0077,2.612,7.2947,0.917467434200512,0.9008974040439612
-0.5434,-0.5055,-0.2649,0.012,2.7869,7.2959,0.9126980002557286,0.9675642443676186
-0.3772,-0.5415,-0.1769,-0.0455,1.6682,7.4913,0.9196301613890177,0.823990396163246
-0.5607,-0.517,-0.2443,-0.0014,3.2228,7.3867,0.9254978960033508,0.6752687544583078
-0.374,-0.4963,-0.2319,-0.0313,2.0706,7.3189,0.9133037216322186,0.9559534272844004
-0.4358,-0.4732,-0.2698,0.0133,2.5245,7.1415,0.9181570629910908,0.5957382024649951
-0.5204,-0.4737,-0.249,-0.0157,2.7992,7.2795,0.921743764832277,-0.9201338644937642
-0.6264,-0.5025,-0.2748,0.0129,2.57,7.4135,0.9078945833103044,0.9855831441194614
-0.609,-0.5227,-0.2457,-0.0019,3.0389,7.451,0.918824545835414,0.7990465797915349
-0.6208,-0.5305,-0.2308,-0.0313,2.5533,7.6083,0.9226051888904936,-1.0641412612981838
-0.4111,-0.5016,-0.2667,0.0068,2.2091,7.2184,0.923794402092356,-1.1142002016886794
-0.4332,-0.499,-0.2771,0.0465,2.1376,7.1741,0.9102247713262076,0.5711504603218996
-0.523,-0.5048,-0.2371,-0.0191,2.9252,7.3612,0.9088274929350496,0.941503051140124
-0.5003,-0.4637,-0.257,0.0104,2.6112,7.2064,0.9164617275911352,0.7578216435165516
-0.392,-0.5698,-0.2411,0.0478,1.0027,7.3702,0.9292901226438116,-1.5700781232666563
-0.7142,-0.5736,-0.2197,-0.0452,2.1136,7.8682,0.9117812898422636,-0.1891150559296837
-0.7327,-0.5287,-0.265,0.0055,2.7311,7.5817,0.9156838544796332,0.4358321794039601
-0.3434,-0.4794,-0.2356,-0.0028,2.0018,7.1332,0.916338137284246,0.9466889116401008
-0.5223,-0.4758,-0.279,0.0285,2.7631,7.1747,0.9198198076307202,0.2117416859494005
-0.5229,-0.5365,-0.22,-0.0343,2.6051,7.4998,0.8993340977915246,0.9823084397142638
-0.5012,-0.5698,-0.1911,-0.0473,1.8684,7.6481,0.9256408769522064,0.8989784088259989
-0.5549,-0.4974,-0.2839,0.0379,2.4125,7.2667,0.9005877514697203,0.9666904447509485
-0.563,-0.5901,-0.1222,-0.1322,1.5859,8.097000000000001,0.91906996684994,0.7482420210147507
-0.4385,-0.4936,-0.2556,0.0138,2.9363,7.1451,0.9025832416283228,0.8760520795515221
-0.4353,-0.5165,-0.2338,0.0027,2.3378,7.3216,0.9210931865825236,0.5812591386742674
-0.3565,-0.4766,-0.2652,0.0181,2.7173,7.0205,0.9023096815681996,0.9855905862788448
-0.6618,-0.4884,-0.3001,0.0388,3.3794,7.2611,0.9205049414743476,0.7022448341471401
-0.483,-0.4761,-0.2661,0.0107,2.73,7.1856,0.9252884728894192,0.2465827453433669
-0.4794,-0.4883,-0.2692,0.0233,2.583,7.2118,0.9179721162451879,-14.107307254992168
-0.35,-0.5058,-0.2148,-0.0152,2.1261,7.2674,0.9162913034514828,0.9661037510571524
-0.3193,-0.4936,-0.2222,-0.0137,2.2106,7.1466,0.9267738134509212,0.8825775383948585
-0.359,-0.5222,-0.2088,-0.0346,1.8802,7.3542,0.916222762274994,0.9427139807734576
-0.535,-0.4555,-0.2996,0.0353,3.6538,7.0511,0.9281576869286442,0.2921678176644329
-0.6763,-0.6227,-0.21,-0.0451,2.6789,7.851,0.9303800805798697,0.6664830297410301
-0.5687,-0.4661,-0.2732,0.0043,2.8944,7.2591,0.9201562723711892,0.17350399245461112
-0.3316,-0.5641,-0.1186,-0.1287,1.8107,7.6933,0.9265848547639276,0.8204009574252744
-0.3771,-0.5265,-0.2278,-0.0108,2.0663,7.2856,0.9097420073640632,0.6070120268989221
-0.2177,-0.5195,-0.1894,-0.0454,1.4977,7.2905,0.9243299006955348,0.8246808828443505
-0.4145,-0.5216,-0.2268,-0.0,2.1479,7.3321,0.926083678253855,0.9477210378896092
-0.6569,-0.48100000000000004,-0.2968,0.0285,3.3873,7.2531,0.9351058516526832,0.25982847868551
-0.4003,-0.4675,-0.2998,0.0801,2.1092,6.9531,0.9187387677837068,-1.3863117671130358
-0.4514,-0.5549,-0.2258,-0.018000000000000002,2.0584,7.4793,0.917807598097935,0.9766805199431664
-0.511,-0.5303,-0.2408,-0.0131,2.5065,7.4586,0.9286288359752896,0.3324842450667689
-0.37,-0.4475,-0.239,-0.0157,2.7636,7.0867,0.9316951212989072,0.7799753687744785
-0.6334,-0.5835,-0.2227,-0.0382,2.2816,7.7321,0.9183235464247141,0.2028375410545422
-0.3581,-0.5126,-0.2264,-0.0196,1.7881,7.3321,0.927831035958379,0.5431487133937658
-1.3256,-0.5103,-0.4489,0.155,4.6097,7.6033,0.9153888700955201,0.9337625803428072
-0.3244,-0.4915,-0.2355,-0.0031,2.5021,7.1334,0.9220452482835751,0.2569203383120943
-0.4632,-0.4826,-0.2321,-0.0244,2.6258,7.3028,0.9103966866738712,0.6509209372221174
-0.4295,-0.5023,-0.2446,0.0104,2.2431,7.2402,0.9216795053569136,0.7506543222236359
-0.5079,-0.4695,-0.2848,0.0185,2.7959,7.1518,0.9199233073333496,0.9340865196519134
-0.3487,-0.4754,-0.2928,0.0847,1.8738,6.9389,0.9244911370327956,-2.5288089989587594
-0.4544,-0.4945,-0.2738,0.0422,2.6937,7.14,0.905950259389516,-1.8110047475094715
-0.5822,-0.4894,-0.2841,0.0344,2.9086,7.2327,0.9077381914247676,0.8290544958976236
-0.5422,-0.4855,-0.2674,0.0183,2.6479,7.2424,0.9118971572790326,0.9600206991527004
-0.5571,-0.5104,-0.2634,0.0107,2.7574,7.3199,0.9131917129346055,0.3672012105576411
-0.945,-0.5429,-0.3435,0.0621,3.1038,7.6341,0.9009949879354464,0.9350755194223824
-0.3018,-0.47700000000000004,-0.225,-0.0074,2.1522,7.1192,0.9220409560680792,-2.2830327421860668
-0.5141,-0.5233,-0.2511,-0.0012,2.2021,7.4455,0.9195048306193644,0.5842314846083558
-0.5328,-0.4824,-0.2997,0.0412,2.8064,7.1394,0.9348516480512832,0.6939848178680218
-0.6615,-0.5282,-0.2898,0.0243,2.6994,7.4469,0.9320992923292568,0.8138718371722029
-0.5385,-0.4571,-0.2796,0.0238,2.8923,7.1404,0.9214913251616952,-0.2852557317192024
-0.5547,-0.5026,-0.2625,0.0133,2.6896,7.3158,0.9156310905897952,0.40877564728655424
-0.37799999999999995,-0.5173,-0.1824,-0.0536,2.2419,7.4235,0.9048944437017312,0.9398340723629248
-0.4066,-0.5014,-0.2223,-0.0135,1.9913,7.3301,0.9179213520285502,0.4819539120002302
-0.5232,-0.4976,-0.266,0.0031,2.5692,7.2891,0.9239811703435948,0.016374671148916553
-0.3706,-0.4902,-0.2362,0.0147,2.2651,7.1393,0.9209144263323026,0.6912118733887473
-0.6875,-0.5004,-0.271,0.0132,3.4465,7.4058,0.9019528019968054,0.949025653403697
-0.3052,-0.4743,-0.2125,-0.0344,2.4485,7.1476,0.9115472785901899,0.3058508011765784
-0.5267,-0.5109,-0.2888,0.0492,2.9104,7.2175,0.9282375652265776,0.8606522117731487
-0.3695,-0.516,-0.2355,0.0028,2.084,7.2554,0.933210086468235,0.8524265306431325
-0.4016,-0.4835,-0.2419,-0.0005,2.5777,7.1805,0.923129134851614,0.2535964056372414
-0.4295,-0.5748,-0.1311,-0.13,1.7613,7.8472,0.9287511703425348,0.9013735115250168
-0.5061,-0.4766,-0.2724,0.0207,2.7523,7.2036,0.9270773021943748,0.9691405151332247
-0.3826,-0.5603,-0.1535,-0.0815,1.7458,7.6754,0.9173956834365892,0.6753398777020128
-0.311,-0.4970000000000001,-0.2371,0.0001,2.5466,7.0965,0.9181670427341893,-0.9773521127258646
-0.3421,-0.4688,-0.2277,-0.0183,2.5608,7.0963,0.9066124549174648,0.9113645954018318
-0.6566,-0.5071,-0.3034,0.0537,2.7627,7.3364,0.9105560109277456,0.987641378211068
-0.5786,-0.4894,-0.2702,0.0087,2.9883,7.3034,0.8923864327712039,0.738185724262197
-0.5159,-0.4798,-0.2946,0.0628,2.7239,7.1056,0.9193666659245668,0.7247134780443221
-0.5424,-0.5153,-0.2981,0.0583,2.7542,7.1981,0.9166691486451988,0.8833981323840968
-0.6973,-0.5258,-0.2816,0.0234,3.2526,7.4728,0.9006884078603625,0.969316566983255
-0.2768,-0.4852,-0.1934,-0.0456,2.4171,7.1814,0.9160075437747964,-0.560429716878994
-0.8249,-0.4901,-0.2925,0.013999999999999999,3.3996,7.532,0.922446360819226,0.2632565881363417
-0.2608,-0.5072,-0.2009,-0.0356,1.4482,7.2591,0.9206901801649328,0.915037434608432
-0.5463,-0.4807,-0.2898,0.0338,2.7527,7.2068,0.931075132192036,0.4268087241790021
-0.3193,-0.5049,-0.2121,-0.0233,1.7552,7.3078,0.9112041505765835,0.9839401630999699
-0.4533,-0.4606,-0.2757,0.0197,3.1954,7.0597,0.9232310327771054,-1.0301691644023083
-0.8588,-0.5294,-0.3302,0.0484,3.1317,7.5217,0.905095303344849,0.7127051728807191
-0.2365,-0.4854,-0.2162,0.0006,1.1421,7.125,0.9217880198691232,-65.02798040783891
-0.4255,-0.4869,-0.2299,-0.0146,2.3886,7.2574,0.9131927621667436,0.5809076931983561
-0.47600000000000003,-0.45799999999999996,-0.2575,0.0338,2.7674,7.0943,0.9181310967542268,0.7569843006195317
-0.2978,-0.439,-0.225,-0.0173,2.7663,6.9933,0.9094101048396516,0.9911697386720174
-0.5233,-0.5197,-0.2334,-0.0177,2.3189,7.4782,0.9212871130229726,-0.8865769832162359
-0.4855,-0.6197,-0.1069,-0.1175,0.8126,8.1545,0.9242201179182324,0.382965610111234
-0.5053,-0.5035,-0.2697,0.0179,2.4263,7.26,0.9304699686257378,0.6809911268073114
-0.5144,-0.4856,-0.2979,0.0472,2.8043,7.1093,0.935186629623808,-1.9388955536812469
-0.3883,-0.4902,-0.21899999999999997,-0.0347,2.3675,7.2885,0.9265192484955959,0.9272442573006728
-0.3531,-0.4970000000000001,-0.2388,0.015,1.9875,7.2078,0.919112985015543,0.9178341015397528
-0.4162,-0.5012,-0.2302,-0.0205,2.2209,7.3008,0.9208618927231234,0.902075315400874
-0.43,-0.4554,-0.2557,0.0038,2.8983,7.0935,0.9121925701863732,0.7890153065797412
-0.4065,-0.4929,-0.2684,0.0404,2.3749,7.1179,0.907429004450352,0.9720841814943488
-0.6871,-0.5366,-0.2887,0.0234,3.1033,7.4579,0.9202660148254108,0.9626489618602247
-0.3401,-0.5102,-0.1898,-0.0591,2.1347,7.3401,0.9149548243380741,0.7676815290484753
-0.475,-0.5104,-0.2075,-0.0519,2.3794,7.4652,0.917856269462354,0.9232992388261044
-0.5774,-0.5584,-0.1582,-0.0996,2.3387,7.841,0.9062167234859096,0.3295780088811342
-0.8667,-0.5347,-0.2824,0.0037,2.7451,7.7785,0.9036773315632628,0.5281269191209081
-0.6462,-0.5514,-0.2596,0.0052,2.8127,7.5403,0.9230101530966182,-1.541808265145805
-0.2985,-0.5192,-0.2136,-0.0177,1.6206,7.3007,0.9194678633119384,0.7157352970363531
-0.2339,-0.5225,-0.1523,-0.0741,1.4693,7.4774,0.9235277874113385,0.9373000169005288
-0.4336,-0.4699,-0.2668,0.0365,2.3977,7.0799,0.9286107638221636,-2.5886563488018988
-0.4044,-0.5248,-0.163,-0.0952,2.1839,7.5476,0.9264331165884956,-0.6300667906664941
-0.438,-0.4863,-0.2519,0.0091,2.7095,7.16,0.9139757752201652,0.9291409515418948
-0.5461,-0.5196,-0.2581,0.0062,2.8864,7.3807,0.8866507837949282,0.9778871041503177
-0.7496,-0.478,-0.3358,0.0594,3.2839,7.3022,0.929423755166375,-10.821509059569435
-0.2998,-0.5351,-0.1774,-0.0684,1.6969,7.4674,0.9053057818223514,0.7651984646642649
-0.1336,-0.5978,-0.0795,-0.147,0.4868,7.7583,0.9327118232201208,0.8311271184927882
-0.2239,-0.5038,-0.1716,-0.0547,1.4669,7.3034,0.9241491457956168,0.9828623505951368
-0.8838,-0.5102,-0.3214,0.0447,3.4957,7.5504,0.9112405337476548,0.9607058656477144
-0.5102,-0.5185,-0.2574,-0.0005,2.2985,7.3967,0.9209040032773682,0.883959228080373
-0.4911,-0.4854,-0.2572,0.0045,2.4439,7.2617,0.9157596670132944,0.9885559232178124
-0.6589,-0.5498,-0.2569,-0.0104,2.6436,7.599,0.9226498473566962,0.5138166276061829
