Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,Training_R2,Testing_R2
-0.8302,-0.5366,-0.3252,0.0638,2.8399,7.5146,0.8875048197038381,0.9679315452784468
-0.3219,-0.5739,-0.1469,-0.0846,1.0294,7.6972,0.9071165218975,-0.35669227477024856
-0.2751,-0.493,-0.2045,-0.0145,1.7422,7.1908,0.894935427347804,0.5113444880343093
-0.562,-0.5439,-0.21,-0.0395,2.3087,7.6401,0.8977181782181548,0.6823387787508736
-0.3365,-0.4661,-0.273,0.0425,3.1488,6.8816,0.9091175755173057,-0.1948792444230476
-0.7706,-0.5242,-0.2871,0.0236,2.6163,7.5983,0.9002081177701425,0.7653515294546898
-0.6675,-0.5018,-0.2926,0.0362,3.2473,7.3171,0.9038272506224992,0.9872956609024248
-0.2978,-0.488,-0.2451,0.0115,2.5486,6.9973,0.9028542405475702,0.15390598454774507
-0.7421,-0.5482,-0.26899999999999996,-0.0153,2.6296,7.6958,0.9027767228577516,0.6869587331422604
-1.0507,-0.5397,-0.3477,0.0686,3.1637,7.6993,0.9094771205246924,-2.31716016122707
-0.3333,-0.4986,-0.2221,-0.0082,1.9069,7.2296,0.9293753808573268,-2.9079674530574664
-0.7035,-0.6273,-0.2838,0.0281,2.4974,7.6877,0.9352691539678096,0.7630924176040288
-0.3055,-0.5508,-0.1277,-0.1119,1.5042,7.6442,0.9211430510290792,0.32652994123388746
-0.5903,-0.4876,-0.2906,0.0404,2.7313,7.2385,0.9174483444021232,0.6800514735249501
-0.3653,-0.4847,-0.3087,0.0897,2.0708,6.9502,0.9112710436085132,-3.3444048644762145
-0.5524,-0.4804,-0.2794,0.0298,3.1085,7.1529,0.9189061217179992,-0.7093578355466126
-0.2547,-0.5034,-0.2038,-0.0406,2.0422,7.1961,0.9165525486381776,0.7079692290984088
-0.6022,-0.5214,-0.2833,0.0374,2.8659,7.2957,0.9204590321076114,-1.1232730857108466
-0.4092,-0.6604,-0.184,-0.0169,-0.1384,7.8129,0.9354519268830456,-6.422408214798077
-0.4754,-0.4997,-0.2391,0.02,2.4494,7.2512,0.9160810757704194,0.268513847324778
-0.5252,-0.5362,-0.2648,0.0103,2.2647,7.4063,0.9125760119139188,0.8526536150962778
-0.3466,-0.504,-0.2388,0.0156,2.4337,7.0616,0.9237858454585524,0.8748260022473116
-0.4641,-0.5027,-0.2547,-0.0107,2.5958,7.2804,0.9140296884073332,-1.2672634978163302
-0.9462,-0.4972,-0.3667,0.0947,3.1678,7.4538,0.8916082996812184,0.9763638131820518
-0.643,-0.5107,-0.2898,0.0409,3.016,7.3141,0.9156098759985,0.4463608338383963
-0.28800000000000003,-0.5084,-0.1987,-0.0107,2.037,7.2098,0.9218451449197218,0.6449873697718302
-0.1498,-0.5184,-0.1634,-0.0391,0.8623,7.2724,0.9114148740285496,0.9887793563634522
-0.1663,-0.4571,-0.2287,0.0046,2.337,6.8033,0.9046580040031376,0.7917344240759971
-0.4349,-0.462,-0.2774,0.0208,2.4473,7.1004,0.9250672885061074,0.34112092736489896
-0.7266,-0.5003,-0.3176,0.054000000000000006,2.7359,7.3915,0.9032252466447857,-0.9439359037220064
-0.8157,-0.6425,-0.2365,-0.0126,1.8862,8.0719,0.9181282266243792,-0.7733153042773939
-1.3624,-0.5805,-0.3871,0.0606,3.5009,8.0752,0.9127830613808959,0.8597992909008445
-0.4489,-0.5176,-0.2234,-0.0212,1.8955,7.4438,0.9158105727390776,0.7590357650023096
-0.3113,-0.4612,-0.2357,-0.0094,2.3785,7.0607,0.9244444192533912,0.9189301276908604
-0.8725,-0.57,-0.289,0.0282,3.0061,7.7479999999999976,0.9111370175341432,0.9256866278423987
-0.5154,-0.4964,-0.2886,0.0714,2.595,7.1289,0.918353504128576,-0.361504239503468
-0.3051,-0.5261,-0.2304,0.0268,1.1567,7.2105,0.9065295157818606,0.8330732562795472
-0.3323,-0.495,-0.2339,0.006,2.6422,7.065,0.9050865372591932,0.981058217591898
-0.3487,-0.496,-0.21899999999999997,-0.026000000000000002,1.9872,7.2811,0.9050663872275256,0.9682244630658924
-1.0098,-0.5872,-0.2736,-0.0249,2.8834,8.0262,0.9014028197331736,0.9820344793612192
-0.4912,-0.504,-0.2737,0.0247,2.6525,7.2034,0.9072011719715818,0.6024863760425354
-0.2083,-0.4618,-0.1932,-0.0449,2.3746,7.0349,0.911482536582522,0.9578480258055596
-0.4217,-0.5184,-0.255,-0.0015,2.3181,7.2347,0.8795826117775943,0.9594652969254412
-0.3202,-0.5023,-0.2106,-0.0384,2.2908,7.2428,0.8946902728497088,0.9348789871101564
-0.6501,-0.4885,-0.2949,0.0623,2.7077,7.2553,0.919839137386266,-1.9656915312229544
-0.452,-0.6262,-0.2055,0.0054,1.2818,7.6522,0.9291834398437758,0.4620227203940148
-0.44,-0.4776,-0.2811,0.0422,2.3675,7.0761,0.8915017949024721,0.17707875091999425
-0.6074,-0.4951,-0.3168,0.059,3.2301,7.1661,0.916964453222022,0.9533602602534178
-0.1928,-0.5062,-0.2233,0.0108,1.94,7.013999999999999,0.9129311881241258,-1.2527830947840943
-0.9213,-0.4764,-0.3168,0.0466,3.4347,7.4763,0.8997363158298101,0.180038721486371
-0.5204,-0.4935,-0.2802,0.026000000000000002,3.0906,7.178,0.9184211698752358,0.8297854827935902
-0.3435,-0.4891,-0.2288,-0.0083,2.0162,7.1818,0.9159027154466244,0.4589313341851145
-0.6686,-0.5029,-0.3408,0.1045,2.8584,7.1822,0.9245349609837896,-5.704534478945512
-0.84,-0.506,-0.3376,0.0388,3.1399,7.4767,0.9272717719125894,0.7208229802844686
-0.1282,-0.5492,-0.0904,-0.1397,0.9905,7.6005,0.9277782666987678,0.6208182320607712
-0.9101,-0.6278,-0.2442,-0.0146,1.95,8.1258,0.9134113048601916,-0.24291323717405744
-0.3645,-0.4917,-0.2333,-0.0163,2.5218,7.1695,0.9285824793578922,-2.456631504394147
-0.7533,-0.5218,-0.2707,0.0122,2.4959,7.6397,0.8928951691098012,0.510962615698819
-0.3423,-0.4804,-0.242,0.0062,2.3919,7.0562,0.9104161853571466,0.9721128907078496
-0.4503,-0.5024,-0.234,-0.0211,2.3017,7.3443,0.9108969743018894,0.9559099600724148
-0.25,-0.5002,-0.2401,0.052000000000000005,1.6006,7.0310000000000015,0.9194098714870635,0.7992252557431669
-0.7372,-0.5289,-0.3063,0.0302,2.6164,7.5449,0.9204579006759532,0.7088510863025205
-0.5489999999999999,-0.5577,-0.1999,-0.0591,2.4719,7.6361,0.9130426758261928,0.4702302926143994
-0.5944,-0.4975,-0.2909,0.0389,2.7014,7.2735,0.9244469475457694,0.6399221131411661
-0.8504,-0.4963,-0.3204,0.0545,3.1292,7.4832,0.9086662327596527,0.6526616954631974
-0.3773,-0.4998,-0.2481,0.0038,1.8982,7.2279,0.9184003184747084,0.9363229204938024
-0.7033,-0.5089,-0.35100000000000003,0.1224,2.7847,7.2107,0.9001836395023918,0.6857679096065346
-0.6509999999999999,-0.5061,-0.3123,0.0568,3.2241,7.2671,0.9177896294032586,0.5504610450716896
-0.6779,-0.4734,-0.3281,0.0787,3.0573,7.1698,0.9259803750576294,-6.7984515350897095
-0.3487,-0.4789,-0.2214,-0.009000000000000001,2.3331,7.1356,0.9148887930194992,0.9865693431531084
-0.5335,-0.4828,-0.2663,0.011000000000000001,2.7282,7.2488,0.9168067264459392,0.7495724809416835
-0.5223,-0.495,-0.2842,0.0636,2.945,7.124,0.9185791276669298,0.7146851571637223
-0.9159999999999999,-0.5071,-0.3395,0.0784,3.2379,7.4802,0.8959166828913957,-0.4268787542465673
-0.4393,-0.5146,-0.2573,0.0246,2.1976,7.2336,0.9230644031959152,-2.7587106582939795
-0.4846,-0.5622,-0.2167,-0.0364,1.6822,7.6105,0.9150159199276529,0.9839029848207722
-0.3316,-0.4603,-0.2819,0.0727,2.1754,6.8983,0.9209695520397698,0.3684472319420961
-0.6003,-0.5473,-0.2881,0.0641,2.6225,7.3597,0.9023003280238154,0.9747645958029424
-0.3323,-0.4912,-0.2587,0.0534,1.3421,7.0671,0.9086967970304356,0.9532264095701396
-0.7865,-0.5385,-0.3162,0.0567,2.7897,7.5091,0.9101605952713256,0.017533035836297506
-0.49,-0.5089,-0.2493,0.0069,2.5044,7.315,0.9017505609433863,0.08283078053778847
-0.6679,-0.5285,-0.2964,0.0316,2.3083,7.4728,0.9091833455799866,0.9861112640093332
-0.7041,-0.5394,-0.3268,0.0645,3.2328,7.3301,0.9275102492748076,0.8730818425484872
-0.6103,-0.4737,-0.3232,0.0685,2.8157,7.146,0.917802043787598,0.780545310573585
-0.6959,-0.5126,-0.3143,0.0607,3.0649,7.2587,0.9166493004429568,-1.1406168436021191
-0.4189,-0.4879,-0.3036,0.0785,3.696,6.8837,0.9218319987415682,-0.07432064333354438
-0.34,-0.5011,-0.2108,-0.025,2.4981,7.2175,0.92321219705813,0.8422186783598343
-0.5139,-0.5071,-0.2732,0.0251,3.0596,7.2374,0.9151703494111812,0.9713149522968096
-0.9343,-0.47,-0.4089,0.1475,3.3311,7.2276,0.9211583876011156,-0.9339776315085776
-0.581,-0.4852,-0.34,0.0991,3.312,7.0383,0.9156010107936224,0.9536562057314448
-0.3999,-0.5281,-0.249,0.001,2.1246,7.2616,0.9255108411520464,-0.009908549402021016
-0.3307,-0.5636,-0.1354,-0.0939,1.0922,7.7229,0.900777615094178,0.6403438102747456
-0.2813,-0.4967,-0.2373,0.028,2.3098,6.9868,0.9159091790466138,0.9255822466502645
-0.7493,-0.5771,-0.228,-0.0328,2.6683,7.8610000000000015,0.9059799097576592,0.2448450538148118
-0.5323,-0.5063,-0.2844,0.025,2.4531,7.2521,0.9234420403887748,0.5441997156420184
-0.8315,-0.604,-0.2848,0.0318,3.0766,7.7361,0.9164793592363504,0.9532105965604928
-1.055,-0.4842,-0.4147,0.118,4.4056,7.3262,0.9265607776080822,0.8640234995777529
-0.3448,-0.5710000000000001,-0.1431,-0.0938,1.5563,7.6621,0.9222613883787788,-7.8743667088130875
-0.6877,-0.5854,-0.2677,-0.002,2.5595,7.635,0.9208913534155716,0.14882247557895878
-0.2702,-0.4654,-0.231,-0.0308,2.2583,7.0919,0.9130598268912292,-0.08996917116946546
-0.4809,-0.464,-0.2764,0.0206,2.072,7.1703,0.9163404995387328,-1.5577211224800471
-0.2143,-0.4633,-0.2398,-0.0211,2.6934,6.9239999999999995,0.9100578066161408,0.09026194960150302
-0.3709,-0.4879,-0.2551,0.0269,2.5081,7.0592,0.9096886098078898,0.9015321616649064
-0.5306,-0.4589,-0.3131,0.0486,2.9651,7.0193,0.9267863125976252,-0.18412478650126074
-0.8601,-0.5062,-0.3473,0.087,2.7304,7.4802,0.8889150530533818,0.9495767849404376
-0.4704,-0.5,-0.2568,0.013000000000000001,3.2298,7.1766,0.875151984147305,-1.5654104911158804
-0.1763,-0.4826,-0.2007,-0.0211,1.6369,7.0924,0.9324549686837532,0.03584778500309793
-0.3318,-0.4943,-0.2288,-0.0109,2.254,7.1886,0.9157800164843524,0.8501543869694552
-0.3179,-0.5295,-0.2091,-0.0014,1.6914,7.2766,0.9170363788321668,0.6585651547268205
-0.3897,-0.4765,-0.2345,0.0107,1.9077,7.2082,0.9212067995173,0.7817404315325964
-0.5127,-0.5051,-0.2867,0.0388,2.694,7.1547,0.912940873191888,-1.7404468235488064
-0.4169,-0.5273,-0.2549,0.0368,2.0466,7.258999999999999,0.9303852150834488,0.8967244227477567
-1.1965,-0.5109,-0.3932,0.069,3.8476,7.7277,0.9233278671222824,0.5936633428449429
-0.55,-0.5341,-0.2954,0.0578,2.9375,7.2120000000000015,0.9194490782108636,0.6518098057430737
-0.28300000000000003,-0.4747,-0.2219,-0.0087,1.823,7.1069,0.9246671632134869,0.7657187658190338
-0.5512,-0.4954,-0.2842,0.0217,2.7283,7.2575,0.9188084741948598,0.8237373962442175
-0.9318,-0.5231,-0.3605,0.0981,3.4592,7.5011,0.9110213830761612,-17.020628087421976
-0.2609,-0.5085,-0.2454,0.0572,1.0782,7.064,0.9220255964437546,0.4502172042534735
-0.4815,-0.49,-0.249,-0.0009,2.4136,7.2817,0.9108667487539319,0.9521423297828578
-0.6421,-0.595,-0.2384,-0.0018,2.3356,7.6291,0.9171648155854464,0.5027045949476476
-0.501,-0.5087,-0.255,0.0061,2.1429,7.3479,0.9238345925764718,0.9425664114320792
-0.4674,-0.4675,-0.2759,0.0306,2.3691,7.1202,0.927171071877705,-3.5077878353623038
-0.5373,-0.4681,-0.2607,0.0027,2.8648,7.2224,0.9239130747955574,0.2057986950082432
-0.4321,-0.5131,-0.2168,-0.0282,2.1128,7.4131,0.9131320122159085,0.9187084735522224
-0.5273,-0.5637,-0.2329,-0.0201,1.9134,7.5934,0.9372406979611828,-8.672959276655995
-0.3351,-0.4970000000000001,-0.2079,-0.0245,1.9696,7.2439,0.9162703247649424,0.9629174221189534
-0.8858,-0.5913,-0.233,-0.0374,3.3546,7.9934,0.9130809066956888,0.9259555367009292
-0.2952,-0.5013,-0.2076,-0.0318,2.2024,7.1798,0.906947748289995,0.801820979625327
-0.129,-0.495,-0.1457,-0.0915,1.5524,7.2667,0.9281789418490412,0.8132964978006603
-0.6263,-0.4946,-0.2741,0.0124,3.2326,7.319,0.91343665272609,-0.402611965307041
-0.8013,-0.5379999999999999,-0.3352,0.0739,3.6758,7.3688,0.9181645721663576,0.8838591719882903
-0.4964,-0.5168,-0.28,0.0212,2.6483,7.224,0.9230187233573992,0.13741588866541155
-0.4335,-0.5077,-0.2455,0.0272,2.4846,7.1963,0.9131969837405572,0.6145689240976981
-0.5579999999999999,-0.4926,-0.2747,0.0231,2.8722,7.2489,0.9047693286713652,0.9592501119935486
-0.5414,-0.5653,-0.2684,0.0408,1.8341,7.4622,0.9196854260213012,0.4574540349374229
-0.5078,-0.4896,-0.2784,0.0292,2.7019,7.1891,0.9057333274064135,0.914055403081736
-0.365,-0.541,-0.1645,-0.0802,1.6358,7.5777,0.9177541434367504,0.4546564838320874
-0.6729,-0.5322,-0.2998,0.0356,2.7873,7.3916,0.9187863571944644,0.6876868333589223
-0.3479,-0.4702,-0.2437,0.0062,2.2126,7.0848,0.914584287171408,-5.573387447867674
-0.48200000000000004,-0.4875,-0.2679,0.0227,2.8324,7.1512,0.9114586822114478,0.6380248748066221
-0.4618,-0.4818,-0.2533,-0.0114,2.7843,7.2285,0.9165178523027478,-2.7663724725875984
-0.2223,-0.4685,-0.2203,0.0242,1.8442,6.95,0.921477891795835,-0.30116492713090937
-0.1227,-0.4625,-0.1873,-0.0541,1.7941,7.0478,0.9180971407214888,-0.3556570562321517
-0.4796,-0.4948,-0.2484,0.006999999999999999,2.9682,7.2184,0.9018683674734408,0.7903203041175949
-0.4247,-0.4767,-0.2462,0.0181,2.6721,7.1255,0.9176763626021924,0.7173789555216412
-0.1398,-0.4964,-0.2387,0.091,0.5673,6.9147,0.9058917937176424,0.9542583216599898
-0.5312,-0.5351,-0.2775,0.0267,2.7833,7.2748,0.9181725961728742,0.26659236611414794
-0.5011,-0.5187,-0.2155,-0.0287,2.295,7.4654,0.9091350158479764,0.4273139687947585
-0.3456,-0.6381,-0.0518,-0.1746,0.4804,8.2483,0.9248717139087662,0.941507857420348
-0.4454,-0.5409,-0.3031,0.0739,2.0635,7.1509,0.9276084152219088,0.7879014780469503
-0.3692,-0.5287,-0.1747,-0.0605,2.204,7.4075,0.8594916818504346,0.9736615004708316
-0.3194,-0.4622,-0.2713,0.0627,1.9298,6.9186,0.9149015196493832,0.43775213412787495
-0.4115,-0.4802,-0.2613,0.0106,2.3729,7.1488,0.917536477235048,0.8264418409216521
-0.7456,-0.5302,-0.2288,-0.0523,2.7488,7.7979,0.8865523419177538,0.8402071627916391
-0.1275,-0.4442,-0.2287,0.0331,1.4258,6.8456,0.9169008529861564,0.8388708707057266
-0.5227,-0.6198,-0.1975,-0.0431,1.7342,7.7266,0.9239986309160712,0.5942848121562554
-0.5758,-0.5019,-0.3376,0.0904,3.1675,7.0492,0.9239042866557048,0.9866634781455724
-0.1137,-0.4709,-0.2262,0.0158,2.0208,6.8167,0.9051964083232612,-0.6698450994491003
-0.4772,-0.5058,-0.2395,-0.0025,2.4074,7.3261,0.9134492986220392,0.9246150641978303
-0.5555,-0.5556,-0.2576,-0.006999999999999999,2.5269,7.4282,0.9198484558404184,0.8222013302217218
-0.5611,-0.5039,-0.2978,0.0787,2.2902,7.2079,0.9172621543062648,0.8348650466780829
-0.2709,-0.475,-0.2083,-0.0255,1.9546,7.1527,0.9214456309704134,0.2057967807457844
-0.3714,-0.4788,-0.2884,0.0689,2.1993,6.9708,0.9136266158192492,0.9563807782726228
-0.4509,-0.4776,-0.2832,0.0239,2.6863,7.0687,0.9116045782261636,0.9845020012837395
-0.2539,-0.4617,-0.3125,0.1112,2.0264,6.734,0.9236705762839522,0.8579316432862133
-0.5753,-0.5168,-0.2532,0.0126,2.4498,7.4060000000000015,0.9073733145350484,0.6062095736981701
-0.359,-0.5059,-0.207,-0.0161,1.8935,7.2928,0.9243317716457914,0.39652600762588
-0.499,-0.5265,-0.2153,-0.0146,1.906,7.496,0.9043599005057412,0.19257574184273674
-0.4843,-0.4978,-0.2715,0.0324,2.5513,7.2002,0.9212706368001208,0.5926199161135762
-0.4558,-0.5227,-0.2736,0.0097,2.1022,7.2474,0.9256026879614264,0.6864203509011271
-0.7109,-0.4976,-0.3161,0.0497,2.9309,7.3347,0.8882796829334043,0.9894447827676178
-0.4077,-0.5044,-0.2591,-0.0011,2.2985,7.1805,0.9206734636857841,0.10686789713070488
-0.28600000000000003,-0.5145,-0.1985,-0.0188,2.3402,7.2001,0.9219601139583466,0.8470600797151778
-0.4579,-0.5357,-0.2244,0.0057,2.1565,7.4064,0.9242357974832428,0.9661181160395312
-0.5195,-0.5099,-0.2974,0.0651,2.6623,7.1119,0.9274179227739368,0.05550469630551713
-0.2391,-0.5781,-0.1534,-0.0387,0.9866,7.4804,0.9124934214089072,0.9744647129763856
-0.4456,-0.5214,-0.2549,0.0436,2.1493,7.2051,0.9229003080330386,-3.0702062632492457
-0.8059999999999999,-0.5141,-0.3366,0.07,3.1927,7.3722,0.8755267538419006,0.9422114918958596
-0.4023,-0.4627,-0.2465,-0.0139,2.4246,7.1711,0.9178141672541924,0.8388957242373708
-0.71,-0.4987,-0.3072,0.0542,3.1003,7.3351,0.9185453622675368,-0.8953968082443482
-0.3223,-0.4713,-0.2352,-0.0266,3.0168,7.0772,0.9202775726200241,0.049890198375159615
-0.5804,-0.4682,-0.2904,0.0523,2.9581,7.1328,0.9316559465684442,0.27796523461345024
-0.5076,-0.4909,-0.2777,0.0158,3.2028,7.1482,0.9195010915646412,-0.692709146222158
-0.5968,-0.4786,-0.3054,0.0621,3.3326,7.1046,0.9234888386953805,0.482658880595474
-0.3331,-0.4745,-0.2599,0.0286,2.1164,7.0457,0.9245071875739214,0.7296748774308786
-0.6989,-0.5157,-0.2935,0.0379,2.9542,7.3959,0.893167853251748,0.978763542692902
-0.3842,-0.4715,-0.2709,0.0746,2.1194,6.9629,0.9112919040691392,-0.021519779126651255
-0.621,-0.561,-0.29600000000000004,0.0565,1.6318,7.4999,0.9215200002421372,0.9728173566036848
-0.4573,-0.5853,-0.165,-0.0726,1.7222,7.7455,0.9218454423541088,0.8738475223810096
-0.4079,-0.4749,-0.2487,0.0078,2.4388,7.1407,0.9151713373535262,0.6157060428050459
-0.857,-0.5038,-0.3357,0.06,3.091,7.4699,0.8990301297148707,0.4537682647395575
-0.5872,-0.5238,-0.2701,0.012,2.8793,7.3179,0.9153790047652846,0.21516353846716552
-0.5444,-0.5769,-0.21600000000000005,-0.048,2.8161,7.5808,0.9238190615392802,0.005711860264713709
-0.5453,-0.6294,-0.1646,-0.0587,0.6482,8.0157,0.9275668454807056,0.17154692811603056
-0.6785,-0.5264,-0.3123,0.0591,2.8017,7.3287,0.9200615439374932,0.37049003819337467
-0.4045,-0.5211,-0.2522,0.0428,3.2508,7.0805,0.9289653367973612,0.7059238930506813
-0.6298,-0.5316,-0.2765,0.0312,2.7481,7.3958,0.9112173363662632,0.7302002586095716
-0.5445,-0.535,-0.193,-0.0784,2.6194,7.6712,0.9160863429944938,-0.4101812152298929
-0.5428,-0.5115,-0.2666,0.027000000000000003,2.6262,7.2603,0.9200991034853157,0.6329641451403674
-0.7821,-0.5156,-0.2966,0.0298,2.7488,7.5768,0.9111473961115016,-0.7823553869608604
-0.6224,-0.496,-0.309,0.0756,2.7078,7.1966,0.9128347997918456,-0.19902050983845787
-0.4869,-0.4852,-0.2746,0.0208,3.1179,7.1303,0.9144762363584832,0.9886649954334578
-0.2432,-0.534,-0.1846,-0.0413,1.6695,7.326,0.9208072493198434,-19.010275496729733
-0.431,-0.4776,-0.267,0.0323,2.5849,7.0645,0.9150973088669244,0.8684422294640368
-0.4949,-0.5059,-0.2826,0.0193,2.7884,7.2306,0.9230791554349168,-1.9025320152856509
-0.3461,-0.5489999999999999,-0.1396,-0.0911,1.636,7.6395,0.9187337159500646,0.9827977706425852
-0.5117,-0.4896,-0.2743,0.035,3.0522,7.1389,0.9054502048053824,0.9744318271111302
-0.8253,-0.52,-0.3054,0.0317,2.9233,7.5613,0.9012534131621286,0.4705128732565815
-0.4022,-0.5556,-0.1809,-0.0549,2.0057,7.5127,0.9158979601762728,0.500306956179162
-0.8582,-0.4978,-0.3488,0.0596,3.0411,7.4833,0.9153078283413992,0.93413826755965
-0.4769,-0.4938,-0.2727,0.0532,2.3863,7.1454,0.9053915679706356,0.9439192549891744
-0.7695,-0.5258,-0.3417,0.0819,3.3022,7.3572,0.91148701204273,0.9662322532906812
-0.376,-0.4354,-0.2423,0.0153,3.0,6.9522,0.9308820020919928,-4.884801155420667
-0.4628,-0.5166,-0.2392,0.0209,2.0247,7.3244,0.9054044958379898,-5.204287065684492
-0.4184,-0.5129,-0.25,0.0125,2.0972,7.2549,0.9212138357840728,0.5558476777085439
-0.6512,-0.5569,-0.3361,0.0852,2.5576,7.3024,0.9098663315617193,0.7827920431682793
-0.4791,-0.5056,-0.2371,-0.005,2.3222,7.3179,0.9025067733608414,-1.0431770674324228
-0.3155,-0.4733,-0.2319,0.0087,2.4318,7.0442,0.9322572070047658,-2.143450758770154
-0.6147,-0.4981,-0.305,0.058,2.9167,7.1992,0.9252644036679016,0.8254243857037828
-0.5836,-0.5354,-0.2641,0.0049,2.6310000000000002,7.4431,0.9141717003097752,0.8682265682380719
-0.6764,-0.499,-0.316,0.0861,2.5757,7.2725,0.8950214658924912,0.9787352683112884
-0.7129,-0.5332,-0.3067,0.0602,2.4489,7.4231,0.9201346181021534,0.2431940860922421
-0.2806,-0.4882,-0.239,-0.0136,2.4947,7.0733,0.9375083259718258,-13.085454022127955
-0.968,-0.5535,-0.24,-0.0479,2.5906,8.1494,0.8908947460540364,0.9462450980530248
-0.7695,-0.5375,-0.3183,0.0438,2.855,7.5091,0.9015542915568436,0.9747614235894496
-0.2503,-0.4593,-0.1994,-0.045,2.4227,7.0672,0.9138405072383698,-0.3514504342224547
-0.4934,-0.4984,-0.2875,0.0478,2.4692,7.1812,0.9131767318606006,0.6049969482096813
-0.4309,-0.4707,-0.2615,0.0464,2.9369,7.0265,0.9111531558676976,0.9000944868026246
-0.4289,-0.5073,-0.2777,0.0506,3.3791,7.022,0.9223162462458396,-3.220689363078864
-0.5437,-0.5049,-0.2814,0.0348,2.8067,7.2432,0.9194675396571288,0.8019065881566133
-0.6286,-0.5383,-0.2872,0.037000000000000005,2.4088,7.4106,0.9111093941784152,-0.18641907612649306
-0.1448,-0.514,-0.1463,-0.0619,0.7695,7.3610000000000015,0.9161526496273176,-2.966836541659077
-0.8556,-0.5739,-0.2043,-0.0643,2.2622,8.1265,0.8988506115081243,-0.7950469609861455
-0.6633,-0.5127,-0.2934,0.0388,2.6717,7.3610000000000015,0.9205020071947372,0.8259123075969009
-0.5942,-0.5529,-0.2751,0.0386,2.3233,7.4134,0.9088434543845478,0.9735433830031331
-0.3246,-0.4788,-0.2216,-0.0081,2.0912,7.1366,0.8882644151438776,0.5920721251365764
-0.3715,-0.5379,-0.1466,-0.0952,1.2561,7.6963,0.8994359692908085,0.6875841299198586
-0.4313,-0.5917,-0.198,-0.0526,1.899,7.5973,0.9164491358653836,0.8971105255100602
-0.378,-0.5118,-0.2165,-0.0012,1.8909,7.273,0.9196626216444476,0.8976049620334638
-0.2508,-0.4809,-0.222,0.0078,1.901,7.0471,0.9236842978054268,0.2033868369935342
-0.6631,-0.5038,-0.2973,0.0253,2.64,7.4035,0.9147187960006068,0.8542276449233508
