,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1785,1.0,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14.00361159309837,14
1840,1.0,0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,11.668183064000822,12
1852,1.0,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,10.78800323351646,11
1860,1.0,0.675,0.535,0.16,1.41,0.5920000000000001,0.3175,0.42,16.37462513604435,16
1904,1.0,0.645,0.5,0.19,1.229,0.524,0.278,0.395,16.822281622752275,17
2042,1.0,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006,10.05469568147342,10
2069,1.0,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,13.95982377837078,14
2090,1.0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,11.823685461147596,12
2093,1.0,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075,10.754993218389457,11
2110,1.0,0.45,0.36,0.11,0.447,0.203,0.08199999999999999,0.13,11.82959342873756,12
2116,1.0,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12.041205806483188,12
2131,1.0,0.575,0.44,0.16,0.9615,0.483,0.166,0.275,13.35463833213386,13
2141,1.0,0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12.068208771508797,12
2199,1.0,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,19.940717839486695,20
2204,1.0,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,10.54593185638377,11
2209,1.0,0.61,0.485,0.15,1.2405,0.6025,0.2915,0.3085,12.174143889319206,12
2216,1.0,0.625,0.515,0.15,1.2415,0.5235,0.3065,0.36,15.139022967959605,15
2244,1.0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8.007974976692214,8
2317,1.0,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17.350039726896313,17
2369,1.0,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,10.893830822426942,11
2378,1.0,0.675,0.51,0.17,1.527,0.809,0.318,0.341,10.78010359192849,11
2389,1.0,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13.48191462559597,13
2429,1.0,0.38,0.285,0.1,0.2665,0.115,0.061,0.075,10.569402959068196,11
2559,1.0,0.635,0.515,0.17,1.275,0.509,0.28600000000000003,0.34,16.33232296954645,16
2630,1.0,0.535,0.42,0.16,0.72,0.275,0.16399999999999998,0.225,15.075368145084045,15
2683,1.0,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,12.956073088742983,13
2689,1.0,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,11.649043712098262,12
2705,1.0,0.47,0.36,0.145,0.537,0.1725,0.1375,0.195,14.700050693862092,15
2811,1.0,0.47,0.375,0.105,0.513,0.232,0.142,0.13,10.848374918708156,11
2852,1.0,0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14.28936109072882,14
2856,1.0,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,16.754808614712445,17
2860,1.0,0.51,0.38,0.13,0.584,0.224,0.1355,0.185,13.396062641365262,13
2910,1.0,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,14.983587453307514,15
2911,1.0,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,11.655397774669407,12
2914,1.0,0.585,0.475,0.12,0.945,0.41,0.2115,0.28,13.695749747390018,14
2917,1.0,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13.219309563190414,13
2971,1.0,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485,10.353331968035107,10
2972,1.0,0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,20.79862825896941,21
2988,1.0,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11.498395418970299,11
2990,1.0,0.545,0.44,0.165,0.7440000000000001,0.2875,0.204,0.25,15.191594603841128,15
3062,1.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10.120361061144745,10
3070,1.0,0.515,0.42,0.135,0.711,0.337,0.14400000000000002,0.205,12.807326942955353,13
3101,1.0,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12.408072065959153,12
3104,1.0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,9.694325097788088,10
3112,1.0,0.47,0.37,0.12,0.5795,0.293,0.227,0.14,9.264813344544114,9
3127,1.0,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2,13.28018702797176,13
3267,1.0,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12.226946488285268,12
3286,1.0,0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11.13916406150938,11
3305,1.0,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42,18.394092351602193,18
3353,1.0,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12.20255393960752,12
3373,1.0,0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,11.681282718987044,12
3426,1.0,0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,12.383969508691772,12
3481,1.0,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,10.24701550302665,10
3537,1.0,0.655,0.515,0.17,1.527,0.8485,0.2635,0.331,10.635663840281296,11
3550,1.0,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,10.196051731510826,10
3561,1.0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,14.614662927765426,15
3610,1.0,0.48,0.385,0.135,0.536,0.1895,0.142,0.173,13.814447735375282,14
3736,1.0,0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,12.632355417032029,13
