,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
2599,1.0,0.46,0.355,0.14,0.4935,0.21600000000000005,0.133,0.115,14.061309638461777,13
2605,1.0,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13.7143586713321,13
2632,1.0,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,26.302121795462128,27
2640,1.0,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,14.928174298841013,15
2648,1.0,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,11.98728688735953,13
2682,1.0,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563,14.758663197800113,14
2718,1.0,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16.55945022958,16
2720,1.0,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,16.020648792329006,17
2732,1.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15.563968079705585,15
2758,1.0,0.52,0.395,0.18,0.64,0.158,0.11,0.245,20.744478087261978,22
2816,1.0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21.278440122535546,21
2819,1.0,0.5,0.38,0.155,0.655,0.2405,0.14300000000000002,0.205,16.971280492925285,17
2828,1.0,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19.958941947451972,19
2892,1.0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18.742364717349652,18
3024,1.0,0.455,0.365,0.095,0.514,0.2245,0.101,0.15,14.031246236284582,15
3058,1.0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12.862118401328095,12
3077,1.0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17.357910666180484,17
3079,1.0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,17.16530712838991,18
3082,1.0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19.255476983452603,19
3179,1.0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,14.422912507627634,15
3246,1.0,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205,16.266645239903074,18
3281,1.0,0.52,0.39,0.14,0.7325,0.2415,0.14400000000000002,0.26,18.19122713751696,19
3283,1.0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19.09570872429118,19
3300,1.0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19.884200725382343,19
3304,1.0,0.6,0.47,0.155,1.036,0.4375,0.196,0.325,18.221701336569716,20
3314,1.0,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20.972844468618806,20
3374,1.0,0.53,0.42,0.185,0.752,0.299,0.156,0.205,17.733495023266933,20
3387,1.0,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,17.19812758370171,18
3423,1.0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,17.30017672209415,18
3429,1.0,0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14.829155331128783,14
3469,1.0,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16.788715789526087,16
3543,1.0,0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15.767195761626057,15
3566,1.0,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,14.549074704085102,15
3630,1.0,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19.622565595983428,19
3647,1.0,0.56,0.455,0.125,0.943,0.344,0.129,0.375,20.401077307708405,21
3650,1.0,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,10.63455131405269,11
3654,1.0,0.465,0.36,0.105,0.498,0.214,0.116,0.14,13.886256665816017,15
3702,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,18.793954629908345,19
3703,1.0,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17.740182749130927,17
