,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
68,1.0,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8.457695524896357,8
73,1.0,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,10.345131389908165,11
75,1.0,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,6.480299746065815,7
76,1.0,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10.882315770819929,10
77,1.0,0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,8.646737140352098,8
81,1.0,0.62,0.48,0.17,1.1045,0.535,0.25,0.287,9.81346168089997,10
85,1.0,0.625,0.505,0.175,1.15,0.5475,0.256,0.3045,10.475507544075452,11
91,1.0,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,9.839098188991095,10
92,1.0,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,15.021689498236704,16
96,1.0,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11.982371650638083,11
100,1.0,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,11.460363660415757,12
101,1.0,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,11.976767544530372,12
103,1.0,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,9.167573945599662,9
108,1.0,0.52,0.405,0.14,0.5775,0.2,0.145,0.179,10.574668369912768,11
109,1.0,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,8.73097688282665,9
115,1.0,0.59,0.45,0.125,0.86,0.4370000000000001,0.1515,0.245,9.289392614059096,9
117,1.0,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9.244995492694004,9
118,1.0,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,8.819195890271756,9
124,1.0,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8.288011216342987,8
128,1.0,0.52,0.41,0.14,0.6990000000000001,0.3395,0.129,0.1945,9.303828204048948,10
130,1.0,0.26,0.2,0.065,0.096,0.044,0.027000000000000003,0.03,6.033048730412356,6
131,1.0,0.58,0.44,0.18,0.8540000000000001,0.3665,0.1635,0.245,11.022343702769689,12
134,1.0,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,8.458719980313075,9
135,1.0,0.53,0.43,0.15,0.741,0.325,0.1855,0.196,9.771318417804936,9
138,1.0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,7.827980481425201,8
141,1.0,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10.134775631565844,10
142,1.0,0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,10.486950046489861,10
147,1.0,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10.46590040972528,10
149,1.0,0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9.263179167084596,9
151,1.0,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,7.331927937153471,8
153,1.0,0.505,0.38,0.13,0.693,0.391,0.1195,0.1515,7.424379541502593,8
154,1.0,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9.489842853242855,9
155,1.0,0.55,0.43,0.145,0.7120000000000001,0.3025,0.152,0.225,10.467248395718691,10
156,1.0,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9.675424211945002,9
162,1.0,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,10.687400434910828,11
163,1.0,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9.597214016347356,9
170,1.0,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,6.731061580779787,7
172,1.0,0.19,0.13,0.045,0.0265,0.009000000000000001,0.005,0.009000000000000001,5.086917862089418,5
174,1.0,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9.797473990839167,9
175,1.0,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8.432751204367252,8
179,1.0,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,10.545835790305143,10
180,1.0,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,8.953941415298186,9
181,1.0,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10.144066529449647,10
187,1.0,0.615,0.475,0.175,1.194,0.5589999999999999,0.259,0.3165,10.331825029229586,11
189,1.0,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,8.131783615613825,9
191,1.0,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,10.046086296184532,10
192,1.0,0.645,0.51,0.19,1.4865,0.6445,0.29600000000000004,0.425,12.51282191052968,12
196,1.0,0.55,0.425,0.16,0.7929999999999999,0.343,0.2035,0.215,9.877671405411839,9
202,1.0,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1835,9.688972773914545,9
203,1.0,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,8.42525159751725,9
207,1.0,0.64,0.505,0.155,1.1955,0.5565,0.211,0.34600000000000003,11.289180251175976,11
208,1.0,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,9.446627759522965,9
209,1.0,0.525,0.39,0.12,0.664,0.3115,0.147,0.17800000000000002,8.672983059155086,9
210,1.0,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9.52999212025778,9
211,1.0,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9.34781051881829,9
217,1.0,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,7.7732127338194115,8
219,1.0,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,6.186545491570884,6
220,1.0,0.55,0.445,0.11,0.7935,0.378,0.142,0.26,9.95269502365959,10
221,1.0,0.5,0.375,0.14,0.5589999999999999,0.2375,0.135,0.16899999999999998,9.313628208308604,9
224,1.0,0.365,0.28,0.09,0.196,0.0865,0.036000000000000004,0.0605,7.436119464703108,7
228,1.0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,8.40834575499768,8
229,1.0,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,10.143549107861803,11
230,1.0,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15.213682282624921,15
232,1.0,0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,13.907695790292747,15
236,1.0,0.63,0.49,0.155,1.229,0.535,0.29,0.335,10.913282679718384,11
243,1.0,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,18.267724490001395,17
247,1.0,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11.350896299163841,11
250,1.0,0.605,0.46,0.17,1.122,0.34700000000000003,0.3045,0.315,13.121503228048425,13
251,1.0,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,10.55308712612534,10
253,1.0,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6.268973100332349,6
255,1.0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,9.861646823429139,10
257,1.0,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,8.838113351745141,9
258,1.0,0.45,0.35,0.12,0.468,0.2005,0.1065,0.1325,8.710156762896926,8
259,1.0,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,6.971913126389573,7
260,1.0,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11.181183905448885,11
265,1.0,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,9.978175117742103,11
267,1.0,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8.388303923593671,8
268,1.0,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,9.848984746597507,10
269,1.0,0.68,0.58,0.2,1.787,0.585,0.453,0.6,17.446022441975604,19
271,1.0,0.48,0.36,0.1,0.439,0.194,0.099,0.115,8.31691464039947,8
275,1.0,0.66,0.525,0.16,1.277,0.4975,0.319,0.394,12.821314394005977,13
277,1.0,0.6,0.48,0.155,1.014,0.451,0.1885,0.325,11.523525820891251,11
279,1.0,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,9.385757469293694,10
280,1.0,0.53,0.405,0.12,0.632,0.2715,0.14800000000000002,0.1875,9.451236010994707,9
283,1.0,0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11.320901654832824,11
285,1.0,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,11.755819694031775,13
286,1.0,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9.45500027910543,9
293,1.0,0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,9.381160214171878,10
296,1.0,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11.030729075846347,11
298,1.0,0.55,0.45,0.17,0.81,0.317,0.157,0.22,11.522794814599306,11
299,1.0,0.625,0.47,0.175,1.179,0.605,0.258,0.271,8.77306442858907,9
300,1.0,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,8.601969315852577,8
301,1.0,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6.3936195741843935,6
303,1.0,0.635,0.5,0.17,1.4345,0.611,0.309,0.418,12.15977483635893,12
304,1.0,0.6,0.505,0.19,1.129,0.4385,0.256,0.36,13.198643740489453,13
306,1.0,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,17.922499538956927,17
311,1.0,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,11.118153292279642,11
312,1.0,0.185,0.135,0.04,0.027000000000000003,0.0105,0.0055,0.009000000000000001,5.08089275955836,5
313,1.0,0.51,0.4,0.12,0.7005,0.34700000000000003,0.1105,0.195,9.014391495029123,10
315,1.0,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9.84278608866474,9
316,1.0,0.35,0.275,0.11,0.2925,0.1225,0.0635,0.0905,7.799765527750263,8
317,1.0,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8.402976689911245,8
318,1.0,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,8.559435179569494,9
319,1.0,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7.336708544663392,7
322,1.0,0.57,0.43,0.16,0.8109999999999999,0.3875,0.159,0.2285,9.768517791895388,9
324,1.0,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,9.142167720148892,10
333,1.0,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,9.183116223067039,9
334,1.0,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6.332480395976591,6
337,1.0,0.53,0.43,0.13,0.7045,0.34600000000000003,0.1415,0.189,9.182292911999875,9
338,1.0,0.67,0.515,0.17,1.4265,0.6605,0.3395,0.37,10.46699041371126,11
340,1.0,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,11.426928056104048,12
343,1.0,0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,7.861758159801678,8
344,1.0,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11.23595039186831,11
345,1.0,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,10.231267721906,11
350,1.0,0.46,0.355,0.14,0.491,0.207,0.115,0.174,9.38183991786228,10
352,1.0,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,8.239084633537331,9
353,1.0,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10.073322067951286,10
354,1.0,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315,10.88974722210927,11
355,1.0,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8.412704693256607,8
357,1.0,0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8.742456252795078,8
359,1.0,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7.351386846043353,7
362,1.0,0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9.112372072268453,9
363,1.0,0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,9.097176859426474,10
370,1.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,9.40232704069409,10
375,1.0,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8.39423397142748,8
379,1.0,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,9.473916716660685,10
386,1.0,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,8.673839731322833,9
387,1.0,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,8.76608556627992,9
390,1.0,0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,7.301065484621788,8
392,1.0,0.315,0.23,0.09,0.1285,0.043,0.04,0.04,6.878017747085464,7
393,1.0,0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8.034140065535649,8
394,1.0,0.53,0.405,0.15,0.8315,0.35200000000000004,0.187,0.2525,10.227551687473197,10
395,1.0,0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,10.712534810077873,11
396,1.0,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8.385599122669905,8
399,1.0,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,12.060094254604909,11
400,1.0,0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8.280145752042793,8
401,1.0,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8.211055258717543,8
403,1.0,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,9.38730822534904,9
404,1.0,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10.199966304680423,10
405,1.0,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5.116726714285086,5
407,1.0,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,8.914526732943079,9
414,1.0,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,11.33675951876255,12
415,1.0,0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,10.478884759599103,10
416,1.0,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7.206896374717509,7
417,1.0,0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5.440524993671057,5
418,1.0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8.222336944506313,8
419,1.0,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8.65277574033066,8
425,1.0,0.5,0.41,0.15,0.662,0.2815,0.13699999999999998,0.22,10.444783197338268,11
426,1.0,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9.090894561080098,9
428,1.0,0.505,0.41,0.125,0.642,0.289,0.133,0.155,9.225520825548768,9
429,1.0,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,11.905141273727697,11
431,1.0,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,10.563777713797736,11
433,1.0,0.625,0.475,0.175,1.3405,0.6559999999999999,0.28300000000000003,0.337,9.660683822822492,10
434,1.0,0.55,0.445,0.155,0.9905,0.544,0.17800000000000002,0.218,8.202214150556816,9
435,1.0,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,12.06495954381274,11
437,1.0,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,11.456914092443514,12
438,1.0,0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10.98866400735744,10
441,1.0,0.63,0.505,0.155,1.105,0.4920000000000001,0.226,0.325,11.41948541204353,11
445,1.0,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,9.879728784970311,10
446,1.0,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7.568063189645537,7
449,1.0,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11.620414841926461,11
452,1.0,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,12.817200515701508,13
455,1.0,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,7.199919084829448,8
456,1.0,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10.092452562715614,10
457,1.0,0.625,0.515,0.165,1.217,0.667,0.2065,0.3115,9.323995277091198,10
458,1.0,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085,7.8004579821639375,8
459,1.0,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,11.913675744092403,13
467,1.0,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10.455177960259851,10
469,1.0,0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9.313649844594591,9
471,1.0,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,10.09838027682782,11
476,1.0,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345,9.23522018548457,9
477,1.0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10.832363968581374,10
478,1.0,0.53,0.435,0.17,0.8155,0.2985,0.155,0.275,12.328404678756387,13
479,1.0,0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,10.721959127593163,11
483,1.0,0.585,0.42,0.155,1.034,0.4370000000000001,0.2225,0.32,10.780273158313863,11
486,1.0,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8.243254614607832,8
489,1.0,0.53,0.425,0.13,0.7809999999999999,0.3905,0.2005,0.215,8.572660933916598,9
490,1.0,0.425,0.31,0.095,0.3075,0.139,0.0745,0.093,7.646521719013253,7
491,1.0,0.44,0.32,0.105,0.3875,0.1755,0.07400000000000001,0.12,8.126178067546377,9
492,1.0,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,6.740989461126317,7
493,1.0,0.635,0.505,0.165,1.251,0.5770000000000001,0.227,0.3825,11.700775196607461,11
501,1.0,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8.599108332058613,8
503,1.0,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10.745008301284184,10
505,1.0,0.62,0.51,0.18,1.233,0.5920000000000001,0.274,0.322,10.467497227009657,10
506,1.0,0.645,0.5,0.225,1.626,0.5870000000000001,0.4055,0.41,13.883875803933622,15
510,1.0,0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,10.40573904854508,11
516,1.0,0.67,0.545,0.2,1.7025,0.833,0.374,0.41,10.342764226537655,11
524,1.0,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7.484344825722476,7
527,1.0,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,9.623801896536035,10
534,1.0,0.6,0.465,0.165,0.8875,0.309,0.246,0.262,11.894229620657418,12
535,1.0,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,12.241877871972717,13
536,1.0,0.62,0.5,0.175,1.146,0.477,0.23,0.39,12.855268619473529,13
539,1.0,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9.551748307031609,9
540,1.0,0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,9.942603540378673,11
542,1.0,0.54,0.455,0.14,0.972,0.419,0.255,0.269,10.186307328284808,10
543,1.0,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,9.116417278819434,10
545,1.0,0.745,0.565,0.215,1.931,0.8959999999999999,0.4585,0.5,11.413358731879029,11
546,1.0,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,8.671204351037595,8
549,1.0,0.595,0.47,0.155,1.121,0.4515,0.17800000000000002,0.155,10.788271448293191,11
550,1.0,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,8.277784393515294,9
551,1.0,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,9.171384530993958,9
552,1.0,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10.050091580016293,10
555,1.0,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9.089205743575398,9
557,1.0,0.415,0.325,0.14,0.417,0.1535,0.1015,0.14400000000000002,9.313840712224028,10
558,1.0,0.355,0.265,0.085,0.201,0.069,0.053,0.0695,7.49460855081307,8
564,1.0,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8.604933136472123,8
567,1.0,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,9.653259315739696,9
568,1.0,0.515,0.435,0.17,0.631,0.2765,0.111,0.21600000000000005,11.038868341459601,12
569,1.0,0.43,0.35,0.11,0.406,0.1675,0.081,0.135,9.02367325950378,10
570,1.0,0.66,0.515,0.2,1.6465,0.7490000000000001,0.422,0.401,10.521997180132598,11
572,1.0,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8.041539753272806,8
575,1.0,0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,10.270594999983853,11
578,1.0,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,10.489025889063395,10
583,1.0,0.57,0.445,0.16,1.0145,0.516,0.16399999999999998,0.3,9.908088814458022,10
584,1.0,0.515,0.4,0.14,0.6335,0.28800000000000003,0.145,0.168,9.185070224197073,9
586,1.0,0.565,0.45,0.165,0.887,0.37,0.239,0.249,10.520702723175717,11
587,1.0,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,10.879625978034708,11
588,1.0,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9.127836479234633,9
592,1.0,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,10.044923638365141,11
593,1.0,0.58,0.445,0.15,0.8865,0.383,0.209,0.255,10.341357684675456,11
595,1.0,0.385,0.3,0.125,0.343,0.1705,0.0735,0.081,7.5504726342150335,7
601,1.0,0.66,0.515,0.18,1.523,0.54,0.3365,0.555,15.645149212308667,16
604,1.0,0.575,0.445,0.16,0.8390000000000001,0.4005,0.198,0.239,9.665185040571256,9
607,1.0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6.0583489544215325,6
612,1.0,0.31,0.225,0.075,0.155,0.065,0.037000000000000005,0.0365,6.445769953199576,6
615,1.0,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,9.610822916710553,9
617,1.0,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,7.640101829485829,8
621,1.0,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6.525207345968052,6
624,1.0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10.620785059876763,10
626,1.0,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,9.17853005694781,10
635,1.0,0.51,0.385,0.145,0.7665,0.3985,0.14,0.1805,8.233926277028983,8
636,1.0,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,6.726656949470628,7
637,1.0,0.395,0.305,0.105,0.284,0.1135,0.0595,0.0945,8.226999624839944,8
640,1.0,0.595,0.43,0.21,1.5245,0.653,0.396,0.41,10.765282797087536,11
641,1.0,0.555,0.45,0.145,0.915,0.4,0.246,0.285,10.251380307920217,11
646,1.0,0.63,0.495,0.16,1.093,0.4970000000000001,0.221,0.315,11.088075033343452,12
651,1.0,0.575,0.455,0.16,0.9895,0.495,0.195,0.246,9.385999067984597,9
653,1.0,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,6.2923942214559965,7
656,1.0,0.65,0.52,0.15,1.238,0.5495,0.29600000000000004,0.3305,10.914890825398658,10
665,1.0,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,6.973225903571018,7
666,1.0,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.08900000000000001,7.359033402681287,7
668,1.0,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,10.421203648896306,11
669,1.0,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,9.705268664495968,10
673,1.0,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11.913243638134505,11
674,1.0,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11.278029117358566,11
679,1.0,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,10.919876665989333,11
680,1.0,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7.5500562975723895,7
686,1.0,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,5.790905722103245,6
687,1.0,0.54,0.415,0.155,0.7020000000000001,0.322,0.16699999999999998,0.19,9.438319429278575,10
688,1.0,0.695,0.55,0.16,1.6365,0.6940000000000001,0.3005,0.44,13.052426571855673,13
695,1.0,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11.237211563030515,11
696,1.0,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,8.652859110227567,9
701,1.0,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,8.749590863150209,9
706,1.0,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10.742064715049946,10
709,1.0,0.445,0.335,0.1,0.4895,0.2745,0.086,0.1105,7.016633084052284,7
715,1.0,0.275,0.195,0.065,0.106,0.054000000000000006,0.02,0.028,5.869780698640658,6
716,1.0,0.385,0.28,0.085,0.2175,0.097,0.038,0.067,7.354693332370975,8
717,1.0,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,12.672693694157198,13
720,1.0,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9.065345899094169,9
721,1.0,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,14.127790022943598,14
722,1.0,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,10.240945591058242,11
723,1.0,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,13.811504276324511,15
724,1.0,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10.390603685789937,10
725,1.0,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,9.415590239225367,10
726,1.0,0.51,0.395,0.145,0.6185,0.21600000000000005,0.1385,0.24,11.226575479942955,12
730,1.0,0.41,0.31,0.11,0.315,0.124,0.08199999999999999,0.095,8.16288620339727,9
736,1.0,0.6,0.485,0.165,1.1405,0.5870000000000001,0.2175,0.28800000000000003,9.516154998009236,9
