,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
2332,1.0,7.3,1.7000000000000002,2.4,8.1,12.1,3.2,1.62,9.9508,3.17,3.8,10.4,7.908593013648158,8
2348,1.0,6.4,3.5,2.8000000000000003,1.1,5.5,0.9,1.6,9.9405,3.42,5.0,9.1,6.690359268670079,7
2370,1.0,8.1,2.7,3.5,1.7,3.0,3.8,1.03,9.9255,3.22,6.3,10.4,8.026399931585303,8
2391,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.708204693026687,8
2405,1.0,8.2,2.2,3.5999999999999996,6.8,3.4000000000000004,1.2,0.9,9.943999999999999,3.01,3.8,10.5,7.931886602547166,8
2556,1.0,6.7,2.5,3.3000000000000003,2.9,5.7,5.2,1.73,9.934,3.02,4.8,9.5,6.9760407578488355,7
2565,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.708204693026687,8
2620,1.0,7.2,3.9000000000000004,5.4,1.4,15.7,3.4,1.32,9.9449,3.11,5.300000000000001,9.0,6.177792067983404,6
2635,1.0,7.2,2.6,4.4,7.1,2.7,2.5,1.26,9.93,3.02,3.4000000000000004,11.1,7.78904373952156,8
2645,1.0,7.1,4.5,2.4,2.7,4.0,2.4,0.87,9.8862,2.94,3.8,13.4,7.980530903668438,8
2656,1.0,7.5,4.2,3.4000000000000004,4.3,4.0,3.4,1.08,9.9155,3.14,4.5,12.8,8.019865816666737,8
2695,1.0,7.8,2.9,3.5999999999999996,7.0,4.2,3.8,1.61,9.940999999999999,3.26,3.7,11.2,8.069105033929588,8
2700,1.0,6.9,3.5999999999999996,3.5,8.6,3.8,3.7,1.25,9.916,3.0,3.2,12.4,8.154754146279402,8
2713,1.0,5.2,4.4,0.4,1.4,3.6000000000000005,4.3,1.19,9.894,3.36,3.3000000000000003,12.1,7.773583121311361,8
2725,1.0,5.0,5.5,1.4000000000000001,8.3,3.2,3.5,1.64,9.918,3.53,5.1,12.5,8.022381662501061,8
2735,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.708204693026687,8
2752,1.0,7.0,3.5999999999999996,3.2,10.5,4.5,3.5,1.35,9.935,3.09,3.3000000000000003,11.6,8.095581449836487,8
2778,1.0,5.3,2.4,3.3000000000000003,1.3,3.3000000000000003,2.5,0.97,9.906,3.59,3.8,11.0,8.044313488484647,8
2849,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.708204693026687,8
2906,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.708204693026687,8
2913,1.0,6.8,2.6,4.2,1.7,4.9,4.1,1.22,9.93,3.47,4.8,10.5,7.761348399044209,8
2936,1.0,5.3,3.0,1.6,4.2,2.9000000000000004,3.7,1.0,9.905000000000001,3.3,3.5999999999999996,11.8,8.150863138097009,8
2997,1.0,7.4,2.4,2.6,1.6,5.800000000000001,5.3,1.5,9.936,3.18,5.0,9.9,7.455015110669507,7
3053,1.0,7.1,2.6,3.1,2.2,4.3999999999999995,2.9,1.28,9.937000000000001,3.34,6.4,10.9,7.7479822806504615,8
3066,1.0,6.8,2.4,2.9,2.0,4.3999999999999995,1.5,0.96,9.9232,3.23,6.4,10.4,7.7500908900051115,8
3093,1.0,8.0,4.4,4.9,9.1,3.1,4.6,1.51,9.926,3.16,2.7,12.7,8.251876507322464,8
3212,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.708204693026687,8
3224,1.0,7.3,3.9000000000000004,3.7,1.1,4.3,3.6,1.13,9.91,3.39,4.8,12.7,8.072262698609137,8
3240,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.708204693026687,8
3277,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9,7.8033217256613625,8
3293,1.0,6.7,2.3000000000000003,3.1,2.1,4.6,3.0,0.96,9.926,3.33,6.4,10.7,7.970318760912846,8
3321,1.0,6.7,3.3000000000000003,3.5999999999999996,6.6,4.2,3.4,1.16,9.9123,2.97,3.1,12.2,7.904443494106175,8
3327,1.0,5.4,4.1499999999999995,1.9,1.6,3.9,2.7,0.88,9.9265,3.54,4.1,10.0,7.269374652978996,7
3346,1.0,6.6,3.3000000000000003,3.1,1.3,2.0,2.9,0.89,9.9035,3.26,4.4,12.4,8.039159744602557,8
3351,1.0,6.9,3.0,3.3000000000000003,4.1,3.5000000000000004,2.6,1.55,9.925,3.25,7.9,12.3,8.062981984388898,8
3374,1.0,6.8,3.5,3.2,2.4,4.8,3.5,1.03,9.911,3.28,4.6000000000000005,12.0,7.976994911511497,8
3435,1.0,7.3,2.5,3.5999999999999996,2.1,3.4000000000000004,3.0,1.77,9.9085,3.25,4.0,11.9,7.975809692923548,8
3440,1.0,6.8,4.6000000000000005,2.6,2.7,4.2,2.8,0.83,9.9114,3.38,5.1,12.0,8.001380603344586,8
3534,1.0,7.5,2.8000000000000003,3.4000000000000004,4.2,2.8000000000000003,3.6,1.16,9.91,2.99,4.1,12.3,8.147209898277424,8
3538,1.0,8.2,3.7,3.5999999999999996,1.0,3.4000000000000004,1.7,0.93,9.906,3.04,3.2,11.7,7.663142225601689,8
3550,1.0,7.7,3.5,4.9,8.65,3.3000000000000003,4.2,1.86,9.931,3.14,3.8,12.4,8.091453387890539,8
3569,1.0,6.0,1.7999999999999998,3.1,1.4,3.6000000000000005,1.4,0.75,9.9085,3.34,5.8,11.1,8.145908924690985,8
3602,1.0,5.2,2.4,4.5,3.8,2.7,2.1,1.28,9.92,3.55,4.9,11.2,7.887567688539264,8
3638,1.0,7.4,2.4,3.5999999999999996,2.0,3.1,2.7,1.39,9.9055,3.28,4.8,12.5,8.366211918383499,9
3779,1.0,6.8,5.300000000000001,3.5,3.8,3.4000000000000004,2.6,1.09,9.906,3.26,5.699999999999999,12.7,7.832669115932163,8
3792,1.0,6.5,1.7999999999999998,3.4000000000000004,1.6,4.0,4.3,1.48,9.911999999999999,3.32,5.8999999999999995,11.5,8.157545189717439,8
3823,1.0,6.4,3.2,2.5,5.0,5.5,2.8,1.38,9.9171,3.27,5.0,12.4,8.108325428553314,8
3826,1.0,8.1,1.7000000000000002,4.4,14.1,5.3,4.3,1.45,10.006,3.28,7.5,8.8,8.16433835238729,8
3841,1.0,7.7,4.0,2.7,4.5,3.4000000000000004,2.7,0.95,9.9175,3.21,5.8999999999999995,12.3,8.318612224235125,8
3857,1.0,6.6,1.6,5.699999999999999,1.1,13.0,5.8,1.4,9.927,3.12,3.9000000000000004,9.3,6.974413835535614,7
3883,1.0,7.8,1.7999999999999998,4.6000000000000005,12.6,4.2,4.1,1.43,10.0,3.24,7.6,8.5,7.867248056370357,8
3890,1.0,7.4,4.0,2.9,5.4,4.3999999999999995,3.1,1.22,9.94,3.3,5.0,11.1,7.768012913946592,8
3912,1.0,6.7,2.4,3.0,3.85,4.2,10.5,1.79,9.9189,3.04,5.8999999999999995,11.3,8.06884668435191,8
3959,1.0,7.5,4.2,2.0,1.4,6.0,1.5,1.68,9.943999999999999,3.06,4.0,9.4,6.305287157360709,6
3974,1.0,6.5,3.3000000000000003,2.4,14.5,4.8,2.0,0.96,9.9456,3.06,3.0,11.5,8.39591017669784,8
3992,1.0,5.9,4.6000000000000005,1.4000000000000001,2.7,4.2,2.7,1.6,9.931,3.46,5.1,10.6,7.15438018052194,7
4017,1.0,7.0,1.7000000000000002,3.5999999999999996,6.4,5.5,4.2,1.23,9.931799999999999,3.11,5.0,11.0,8.198269378046916,8
4020,1.0,6.7,2.3000000000000003,3.1,2.1,4.6,3.0,0.96,9.926,3.33,6.4,10.7,7.970318760912846,8
4033,1.0,6.0,3.4000000000000004,2.4,5.4,6.0,2.3,1.26,9.951,3.25,4.4,9.0,6.895808894779378,7
4038,1.0,8.0,1.3,2.5,1.1,3.3000000000000003,1.5,0.86,9.904399999999999,2.98,3.9000000000000004,11.2,8.25710206084267,8
4071,1.0,7.0,2.8000000000000003,2.6,1.7,4.2,3.4,1.3,9.925,3.43,5.0,10.7,7.913911954548894,8
4325,1.0,7.3,2.1,2.9,1.6,3.4000000000000004,2.9,1.18,9.917,3.3,5.0,11.0,8.149371427575716,8
4352,1.0,7.2,3.9000000000000004,5.4,1.4,15.7,3.4,1.32,9.9449,3.11,5.300000000000001,9.0,6.177792067983404,6
4399,1.0,7.1,5.5,1.3,1.7,7.3,2.1,1.65,9.94,2.97,5.8,9.2,6.001283819054805,6
4406,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9,7.261429884399973,7
