,Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,y_pred,y_act
183,1.0,0.07977999999999999,40.0,6.41,0,0.447,6.482,32.1,4.1403,4,254,17.6,396.9,7.19,29.615076808103286,29.1
184,1.0,0.7258,0.0,8.14,0,0.5379999999999999,5.727,69.5,3.7965,4,307,21.0,390.95,11.28,18.60439066496749,18.2
185,1.0,0.20608,22.0,5.86,0,0.431,5.593,76.5,7.9549,7,330,19.1,372.49,12.5,16.061276297759548,17.6
186,1.0,13.0751,0.0,18.1,0,0.58,5.712999999999999,56.7,2.8237,24,666,20.2,396.9,14.76,18.63067521286073,20.1
187,1.0,0.10574,0.0,27.74,0,0.609,5.983,98.8,1.8681,4,711,20.1,390.11,18.07,14.218597699150308,13.6
190,1.0,0.55007,20.0,3.97,0,0.647,7.206,91.6,1.9301,5,264,13.0,387.89,8.1,34.9651078682481,36.5
191,1.0,0.0837,45.0,3.44,0,0.4370000000000001,7.185,38.9,4.5667,5,398,15.2,396.9,5.39,34.032795632769684,34.9
193,1.0,1.05393,0.0,8.14,0,0.5379999999999999,5.935,29.3,4.4986,4,307,21.0,386.85,6.58,21.110797282405485,23.1
196,1.0,0.26363000000000003,0.0,8.56,0,0.52,6.229,91.2,2.5451,5,384,20.9,391.23,15.55,20.029408707205857,19.4
198,1.0,9.72418,0.0,18.1,0,0.74,6.4060000000000015,97.2,2.0651,24,666,20.2,385.96,19.52,18.078413979697395,17.1
200,1.0,1.4250200000000002,0.0,19.58,0,0.871,6.51,100.0,1.7659,5,403,14.7,364.31,7.39,25.524323545998964,23.3
201,1.0,0.0686,0.0,2.89,0,0.445,7.416,62.5,3.4952,2,276,18.0,396.9,6.19,32.51111348041798,33.2
208,1.0,0.22876,0.0,8.56,0,0.52,6.405,85.4,2.7147,5,384,20.9,70.8,10.63,19.51817962103193,18.6
209,1.0,0.14932,25.0,5.13,0,0.453,5.7410000000000005,66.2,7.2254,8,284,19.7,395.11,13.15,17.7160085112841,18.7
210,1.0,6.65492,0.0,18.1,0,0.713,6.317,83.0,2.7344,24,666,20.2,396.9,13.99,20.412058151387587,19.5
212,1.0,0.07165,0.0,25.65,0,0.581,6.004,84.1,2.1974,2,188,19.1,377.67,14.27,21.47843604735081,20.3
213,1.0,0.15936,0.0,6.91,0,0.448,6.211,6.5,5.7209,3,233,17.9,394.46,7.44,24.589514148089883,24.7
214,1.0,0.13587,0.0,10.59,1,0.489,6.064,59.1,4.2392,4,277,18.6,381.32,14.66,22.31288615063138,24.4
217,1.0,0.32543,0.0,21.89,0,0.624,6.431,98.8,1.8125,4,437,21.2,396.9,15.39,19.405291630959994,18.0
220,1.0,0.12269,0.0,6.91,0,0.448,6.069,40.0,5.7209,3,233,17.9,389.39,9.55,22.68079390353282,21.2
221,1.0,0.09266,34.0,6.09,0,0.433,6.495,18.4,5.4917,7,329,16.1,383.61,8.67,28.219986359530544,26.4
226,1.0,0.17505,0.0,5.96,0,0.499,5.966,30.2,3.8473,5,279,19.2,393.43,10.13,22.85711045916077,24.7
229,1.0,0.19539,0.0,10.81,0,0.413,6.245,6.2,5.2873,4,305,19.2,377.17,7.54,24.05511728842328,23.4
230,1.0,0.12204,0.0,2.89,0,0.445,6.625,57.8,3.4952,2,276,18.0,357.98,6.65,28.37106127270981,28.4
231,1.0,16.8118,0.0,18.1,0,0.7,5.277,98.1,1.4261,24,666,20.2,396.9,30.81,8.307455117730477,7.2
233,1.0,0.25915,0.0,21.89,0,0.624,5.693,96.0,1.7883,4,437,21.2,392.11,17.19,15.237287607946882,16.2
234,1.0,0.08872999999999999,21.0,5.64,0,0.439,5.962999999999999,45.7,6.8147,4,243,16.8,395.56,13.45,20.76490719750572,19.7
236,1.0,0.03113,0.0,4.39,0,0.442,6.0139999999999985,48.5,8.0136,3,352,18.8,385.64,10.53,17.19651420151328,17.5
237,1.0,0.17783,0.0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,395.77,15.1,18.238206632630238,17.5
238,1.0,0.01778,95.0,1.47,0,0.403,7.135,13.9,7.6534,3,402,17.0,384.3,4.45,30.72699485429392,32.9
239,1.0,5.69175,0.0,18.1,0,0.583,6.114,79.8,3.5459,24,666,20.2,392.68,14.98,19.76087112526041,19.1
241,1.0,0.29916,20.0,6.96,0,0.464,5.856,42.1,4.4289999999999985,3,223,18.6,388.65,13.0,21.730344637595095,21.1
243,1.0,0.1403,22.0,5.86,0,0.431,6.487,13.0,7.3967,7,330,19.1,396.28,5.9,24.636328420425688,24.4
246,1.0,0.10008,0.0,2.46,0,0.488,6.563,95.6,2.847,3,193,17.8,396.9,5.68,30.31152353711498,32.5
247,1.0,4.668830000000002,0.0,18.1,0,0.713,5.976,87.9,2.5806,24,666,20.2,10.48,19.01,12.399252345261681,12.7
248,1.0,0.08265,0.0,13.92,0,0.4370000000000001,6.127000000000002,18.4,5.5027,4,289,16.0,396.9,8.58,25.07695825194126,23.9
250,1.0,0.5401100000000001,20.0,3.97,0,0.647,7.2029999999999985,81.8,2.1121,5,264,13.0,392.8,9.59,34.07122186209979,33.8
251,1.0,0.06211000000000001,40.0,1.25,0,0.429,6.49,44.4,8.7921,1,335,19.7,396.9,5.98,21.402083150184996,22.9
252,1.0,0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.804791697306605,30.8
262,1.0,0.28392,0.0,7.38,0,0.493,5.707999999999998,74.3,4.7211,5,287,19.6,391.13,11.74,19.214721726202274,18.5
263,1.0,0.23912,0.0,9.69,0,0.585,6.019,65.3,2.4091,6,391,19.2,396.9,12.92,21.35914625537766,21.2
264,1.0,8.20058,0.0,18.1,0,0.713,5.936,80.3,2.7792,24,666,20.2,3.5,16.94,12.680357540862293,13.5
267,1.0,0.06663999999999999,0.0,4.05,0,0.51,6.546,33.1,3.1323,5,296,16.6,390.96,5.33,30.369626421361076,29.4
270,1.0,0.62976,0.0,8.14,0,0.5379999999999999,5.949,61.8,4.7075,4,307,21.0,396.9,8.26,20.043638404345344,20.4
273,1.0,0.03049,55.0,3.78,0,0.484,6.874,28.1,6.4654,5,370,17.6,387.97,4.61,28.783504417858307,31.2
274,1.0,5.82401,0.0,18.1,0,0.532,6.242000000000001,64.7,3.4242,24,666,20.2,396.9,10.74,23.412194523909896,23.0
277,1.0,0.07013,0.0,13.89,0,0.55,6.642,85.1,3.4211,5,276,16.4,392.78,9.69,27.668128726942005,28.7
278,1.0,6.80117,0.0,18.1,0,0.713,6.081,84.4,2.7175,24,666,20.2,396.9,14.7,19.01542748094231,20.0
282,1.0,12.8023,0.0,18.1,0,0.74,5.854,96.6,1.8956,24,666,20.2,240.52,23.79,11.83696934091726,10.8
283,1.0,0.2498,0.0,21.89,0,0.624,5.857,98.2,1.6686,4,437,21.2,392.04,21.32,14.025298660737178,13.3
284,1.0,0.51183,0.0,6.2,0,0.507,7.358,71.6,4.148,8,307,17.4,390.07,4.73,32.78071562957067,31.5
285,1.0,0.21038,20.0,3.33,0,0.4429,6.812,32.2,4.1007,5,216,14.9,396.9,4.85,34.284624622151355,35.1
295,1.0,0.06899,0.0,25.65,0,0.581,5.87,69.7,2.2577,2,188,19.1,389.15,14.37,20.95835171306108,22.0
297,1.0,0.11432,0.0,8.56,0,0.52,6.7810000000000015,71.3,2.8561,5,384,20.9,395.58,7.67,26.19282144967724,26.5
298,1.0,51.1358,0.0,18.1,0,0.597,5.7570000000000014,100.0,1.413,24,666,20.2,2.6,10.11,15.032277774877885,15.0
300,1.0,0.2909,0.0,21.89,0,0.624,6.174,93.6,1.6119,4,437,21.2,388.08,24.16,14.043291777227955,14.0
301,1.0,0.07896,0.0,12.83,0,0.4370000000000001,6.273,6.0,4.2515,5,398,18.7,394.92,6.78,25.47503055907923,24.1
303,1.0,0.03961,0.0,5.19,0,0.515,6.037000000000001,34.5,5.9853,5,224,20.2,396.9,8.01,21.09950242387241,21.1
305,1.0,9.39063,0.0,18.1,0,0.74,5.627000000000002,93.9,1.8172,24,666,20.2,396.9,22.88,13.432134322164519,12.8
307,1.0,0.04113,25.0,4.86,0,0.426,6.727,33.5,5.4007,4,281,19.0,396.9,5.29,28.47180477753031,28.0
308,1.0,3.8497,0.0,18.1,1,0.77,6.395,91.0,2.5052,24,666,20.2,391.34,13.27,22.575548181128326,21.7
312,1.0,0.47547,0.0,9.9,0,0.544,6.113,58.8,4.0019,4,304,18.4,396.23,12.73,21.306809420234394,21.0
313,1.0,2.81838,0.0,18.1,0,0.532,5.7620000000000005,40.3,4.0983,24,666,20.2,392.92,10.42,20.906738106791884,21.8
314,1.0,1.19294,0.0,21.89,0,0.624,6.3260000000000005,97.7,2.271,4,437,21.2,396.9,12.26,19.861434115982618,19.6
315,1.0,0.12579,45.0,3.44,0,0.4370000000000001,6.556,29.1,4.5667,5,398,15.2,382.84,4.56,31.561367666352503,29.8
316,1.0,2.924,0.0,19.58,0,0.605,6.101,93.0,2.2834,5,403,14.7,240.16,9.81,23.923311154211973,25.0
320,1.0,5.66637,0.0,18.1,0,0.74,6.2189999999999985,100.0,2.0048,24,666,20.2,395.69,16.59,19.231690711258317,18.4
322,1.0,0.14052,0.0,10.59,0,0.489,6.375,32.3,3.9454,4,277,18.6,385.81,9.38,25.107805413178916,28.1
323,1.0,0.08829,12.5,7.87,0,0.524,6.0120000000000005,66.6,5.5605,5,311,15.2,395.6,12.43,22.3086040682374,22.9
324,1.0,0.31827,0.0,9.9,0,0.544,5.914,83.2,3.9986,4,304,18.4,390.7,18.33,17.44312828648178,17.8
326,1.0,0.05789,12.5,6.07,0,0.409,5.877999999999999,21.4,6.497999999999998,4,345,18.9,396.21,8.1,21.14844867820666,22.0
328,1.0,0.02055,85.0,0.74,0,0.41,6.382999999999999,35.7,9.1876,2,313,17.3,396.9,5.77,24.738053590263984,24.7
330,1.0,15.1772,0.0,18.1,0,0.74,6.152,100.0,1.9142,24,666,20.2,9.32,26.45,8.996787644132814,8.7
337,1.0,4.34879,0.0,18.1,0,0.58,6.167000000000002,84.0,3.0334,24,666,20.2,396.9,16.29,20.1718935422075,19.9
338,1.0,0.04297,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293,16.6,371.72,9.51,26.39263216372628,24.8
341,1.0,0.06911,45.0,3.44,0,0.4370000000000001,6.739,30.8,6.4798,5,398,15.2,389.71,4.69,29.91158310772391,30.5
342,1.0,0.34109,0.0,7.38,0,0.493,6.415,40.1,4.7211,5,287,19.6,396.9,6.12,25.395115546146577,25.0
343,1.0,1.6566,0.0,19.58,0,0.871,6.122000000000001,97.3,1.618,5,403,14.7,372.8,14.1,20.71244080938677,21.5
344,1.0,4.75237,0.0,18.1,0,0.713,6.525,86.5,2.4358,24,666,20.2,50.92,18.13,15.904788110076815,14.1
345,1.0,8.98296,0.0,18.1,1,0.77,6.2120000000000015,97.4,2.1222,24,666,20.2,377.73,17.6,19.47827468812696,17.8
347,1.0,0.035480000000000005,80.0,3.64,0,0.392,5.876,19.1,9.2203,1,315,16.4,395.18,9.25,21.183527771016344,20.9
349,1.0,0.7857,20.0,3.97,0,0.647,7.0139999999999985,84.6,2.1329,5,264,13.0,384.07,14.79,30.460263744873252,30.7
358,1.0,0.03705,20.0,3.33,0,0.4429,6.968,37.2,5.2447,5,216,14.9,392.23,4.59,33.56740547599153,35.4
360,1.0,3.56868,0.0,18.1,0,0.58,6.437,75.0,2.8965,24,666,20.2,393.37,14.36,22.581021902045965,23.2
362,1.0,0.033589999999999995,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252,18.3,395.62,1.98,33.90632535868076,34.9
363,1.0,0.19657,22.0,5.86,0,0.431,6.226,79.2,8.0555,7,330,19.1,376.14,10.15,19.938077327633415,20.5
365,1.0,0.14866,0.0,8.56,0,0.52,6.727,79.9,2.7778,5,384,20.9,394.76,9.42,25.119652714680004,27.5
366,1.0,7.05042,0.0,18.1,0,0.614,6.103,85.1,2.0218,24,666,20.2,2.52,23.29,12.58233055695803,13.4
368,1.0,0.66351,20.0,3.97,0,0.647,7.332999999999998,100.0,1.8946,5,264,13.0,383.29,7.79,35.62553266646281,36.0
370,1.0,0.1415,0.0,6.91,0,0.448,6.169,6.6,5.7209,3,233,17.9,383.37,5.81,25.10188787333018,25.3
371,1.0,0.6379600000000001,0.0,8.14,0,0.5379999999999999,6.096,84.5,4.4619,4,307,21.0,380.02,10.26,19.70073491256949,18.2
372,1.0,0.41238,0.0,6.2,0,0.504,7.1629999999999985,79.9,3.2157,8,307,17.4,372.08,6.36,32.106733852529146,31.6
374,1.0,0.95577,0.0,8.14,0,0.5379999999999999,6.0470000000000015,88.8,4.4534,4,307,21.0,306.38,17.28,15.091088946242515,14.8
376,1.0,15.0234,0.0,18.1,0,0.614,5.3039999999999985,97.3,2.1007,24,666,20.2,349.48,24.91,11.300809224109353,12.0
378,1.0,0.33045,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307,17.4,376.75,10.88,24.622927578608973,24.0
383,1.0,0.6147,0.0,6.2,0,0.507,6.6179999999999986,80.8,3.2721,8,307,17.4,396.9,7.6,29.219284055794294,30.1
384,1.0,0.40771,0.0,6.2,1,0.507,6.164,91.3,3.048,8,307,17.4,395.24,21.46,22.268990191512174,21.7
386,1.0,11.5779,0.0,18.1,0,0.7,5.0360000000000005,97.0,1.77,24,666,20.2,396.9,25.68,9.815749532635746,9.7
389,1.0,0.10793,0.0,8.56,0,0.52,6.195,54.4,2.7778,5,384,20.9,393.49,13.0,21.08331544953702,21.7
390,1.0,0.67191,0.0,8.14,0,0.5379999999999999,5.813,90.3,4.682,4,307,21.0,376.88,14.81,15.810036483910315,16.6
391,1.0,0.12083,0.0,2.89,0,0.445,8.068999999999999,76.0,3.4952,2,276,18.0,396.9,4.21,36.320345742527714,38.7
392,1.0,0.15445,25.0,5.13,0,0.453,6.145,29.2,7.8148,8,284,19.7,390.68,6.86,22.040508497845035,23.3
393,1.0,0.16902,0.0,25.65,0,0.581,5.9860000000000015,88.4,1.9929,2,188,19.1,385.02,14.81,21.443462244966625,21.4
394,1.0,14.3337,0.0,18.1,0,0.614,6.229,88.0,1.9512,24,666,20.2,383.32,13.11,21.999394771572877,21.4
396,1.0,2.24236,0.0,19.58,0,0.605,5.854,91.8,2.422,5,403,14.7,395.11,11.64,23.52472040371119,22.7
398,1.0,0.40202,0.0,9.9,0,0.544,6.3820000000000014,67.2,3.5325,4,304,18.4,395.21,10.36,24.245837295150952,23.1
399,1.0,0.07886,80.0,4.95,0,0.411,7.148,27.7,5.1167,4,245,19.2,396.9,3.56,34.013455963392545,37.3
400,1.0,0.10328,25.0,5.13,0,0.453,5.9270000000000005,47.2,6.932,8,284,19.7,396.9,9.22,21.01188376112929,19.6
402,1.0,0.54452,0.0,21.89,0,0.624,6.151,97.9,1.6687,4,437,21.2,396.9,18.46,16.795063320366978,17.8
404,1.0,3.67367,0.0,18.1,0,0.583,6.312,51.9,3.9917,24,666,20.2,388.62,10.58,22.533448216293134,21.2
408,1.0,0.21161,0.0,8.56,0,0.52,6.1370000000000005,87.4,2.7147,5,384,20.9,394.47,13.44,20.52625214650069,19.3
409,1.0,0.21719,0.0,10.59,1,0.489,5.807,53.8,3.6526,4,277,18.6,390.94,16.03,21.37123137224257,22.4
410,1.0,0.8520399999999999,0.0,8.14,0,0.5379999999999999,5.965,89.2,4.0123,4,307,21.0,392.53,13.83,18.00315498650367,19.6
414,1.0,0.98843,0.0,8.14,0,0.5379999999999999,5.813,100.0,4.0952,4,307,21.0,394.54,19.88,14.13685458476101,14.5
416,1.0,0.05059,0.0,4.49,0,0.449,6.3889999999999985,48.0,4.7794,3,247,18.5,396.9,9.62,24.757188419356666,23.9
417,1.0,0.62739,0.0,8.14,0,0.5379999999999999,5.834,56.5,4.4986,4,307,21.0,395.62,8.47,19.71142940068816,19.9
419,1.0,0.19802,0.0,10.59,0,0.489,6.182,42.4,3.9454,4,277,18.6,393.63,9.47,24.242984955767902,25.0
421,1.0,0.17331,0.0,9.69,0,0.585,5.707000000000002,54.0,2.3817,6,391,19.2,396.9,12.01,20.536270335162982,21.8
424,1.0,4.83567,0.0,18.1,0,0.583,5.905,53.2,3.1523,24,666,20.2,388.22,11.45,21.274243384757618,20.6
425,1.0,0.05735,0.0,4.49,0,0.449,6.63,56.1,4.4377,3,247,18.5,392.3,6.53,27.725502653320763,26.6
428,1.0,1.49632,0.0,19.58,0,0.871,5.404,100.0,1.5916,5,403,14.7,341.6,13.28,17.640289036055638,19.6
430,1.0,0.09378,12.5,7.87,0,0.524,5.8889999999999985,39.0,5.4509,5,311,15.2,390.5,15.71,20.334335234586305,21.7
433,1.0,0.06642,0.0,4.05,0,0.51,6.86,74.4,2.9153,5,296,16.6,391.27,6.92,31.03436531324659,29.9
434,1.0,10.6718,0.0,18.1,0,0.74,6.459,94.8,1.9879,24,666,20.2,43.06,23.98,12.271274521581965,11.8
435,1.0,0.03427,0.0,5.19,0,0.515,5.869,46.3,5.2311,5,224,20.2,396.9,9.8,20.370390966075,19.5
436,1.0,0.05515,33.0,2.18,0,0.472,7.2360000000000015,41.1,4.022,7,222,18.4,393.68,6.93,33.08923928290958,36.1
