,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1483,1.0,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8.37710371638634,8
1489,1.0,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,8.887179625888757,9
1490,1.0,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,15.338877416346532,15
1491,1.0,0.58,0.455,0.17,0.93,0.408,0.259,0.22,9.148152109177992,9
1515,1.0,0.615,0.485,0.215,0.9615,0.422,0.17600000000000002,0.29,11.005991676453046,11
1516,1.0,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8.160841775183869,8
1542,1.0,0.235,0.13,0.075,0.1585,0.0685,0.037000000000000005,0.0465,4.887072692681431,5
1555,1.0,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11.037804609437337,11
1559,1.0,0.625,0.48,0.17,1.3525,0.6235,0.278,0.365,9.88710693438975,10
1560,1.0,0.44,0.33,0.115,0.4005,0.14300000000000002,0.113,0.12,8.075467133673143,8
1563,1.0,0.6,0.465,0.165,1.038,0.4975,0.2205,0.251,9.027998393828444,9
1567,1.0,0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,6.156338909512331,6
1588,1.0,0.245,0.175,0.055,0.0785,0.04,0.018000000000000002,0.02,5.0396212517169445,5
1600,1.0,0.52,0.41,0.16,0.7120000000000001,0.2845,0.153,0.225,9.801911348684813,10
1601,1.0,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,4.990880768728113,5
1618,1.0,0.65,0.495,0.175,1.227,0.528,0.258,0.37,10.974430475258899,11
1619,1.0,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,7.158576898515063,7
1628,1.0,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,6.120025314445949,6
1629,1.0,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,8.167430421253705,8
1632,1.0,0.56,0.425,0.135,0.8490000000000001,0.3265,0.221,0.2645,9.885734101919091,10
1633,1.0,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,8.99897342070123,9
1640,1.0,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,8.294064596318346,8
1641,1.0,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,8.890923010011008,9
1644,1.0,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,9.828606251572154,10
1658,1.0,0.575,0.48,0.17,1.1,0.506,0.2485,0.31,9.780095107624533,10
1663,1.0,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11.511500943469287,11
1669,1.0,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12.518707352577088,12
1676,1.0,0.63,0.51,0.19,1.4985,0.4125,0.3075,0.545,16.086902877460254,16
1678,1.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9.03072651218568,9
1694,1.0,0.33,0.25,0.105,0.1715,0.0655,0.035,0.06,6.777724854807276,7
1705,1.0,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,7.978348635623007,8
1709,1.0,0.48,0.355,0.115,0.4725,0.2065,0.112,0.132,7.939465060937474,8
1713,1.0,0.45,0.34,0.125,0.4045,0.171,0.07,0.1345,8.258814781366482,8
1727,1.0,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6.002589552700774,6
1729,1.0,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7.1686743148070695,7
1739,1.0,0.6,0.475,0.155,1.0590000000000002,0.441,0.19,0.39,11.425012224394973,11
1746,1.0,0.565,0.45,0.185,0.9285,0.302,0.1805,0.265,11.843343669432883,12
1758,1.0,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,8.772316494294522,9
1764,1.0,0.575,0.47,0.165,0.8690000000000001,0.435,0.197,0.238,8.963560859860802,9
1771,1.0,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,9.718181380581674,10
1773,1.0,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7.116881690602129,7
1774,1.0,0.325,0.24,0.075,0.187,0.0825,0.0445,0.05,6.090864655244982,6
1796,1.0,0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,7.986303504648675,8
1801,1.0,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,7.8941533474193175,8
1807,1.0,0.61,0.47,0.195,1.2735,0.469,0.3315,0.398,11.852222614027173,12
1819,1.0,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,6.963000490840743,7
1823,1.0,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,7.88883606778058,8
1828,1.0,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7.156940408216592,7
1830,1.0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,9.908911545761118,10
1832,1.0,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955,8.151436847669036,8
1836,1.0,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14.349453087622232,14
1837,1.0,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,9.646765273886697,10
1838,1.0,0.57,0.44,0.12,0.8029999999999999,0.382,0.1525,0.234,8.928460729185652,9
1843,1.0,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,7.957172135019896,8
1844,1.0,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10.30303300528462,10
1846,1.0,0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,8.880234380618973,9
1847,1.0,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9.310350912530154,9
1853,1.0,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11.422544808987801,11
1862,1.0,0.42,0.34,0.115,0.4215,0.175,0.093,0.135,8.048930039640533,8
1876,1.0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12.515330295612056,12
1878,1.0,0.355,0.275,0.09,0.251,0.097,0.053,0.08,7.009997538168233,7
1879,1.0,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03,5.743993352564188,6
1888,1.0,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10.158891157613066,10
1893,1.0,0.36,0.26,0.09,0.1785,0.0645,0.037000000000000005,0.075,6.94615584028308,7
1901,1.0,0.64,0.585,0.195,1.6469999999999998,0.7225,0.331,0.471,12.162470999564679,12
1922,1.0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,9.870419426248873,10
1929,1.0,0.525,0.4,0.13,0.8295,0.2405,0.1825,0.275,11.172452754593898,11
1943,1.0,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11.166029958813763,11
1948,1.0,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,8.199129446716121,8
1952,1.0,0.435,0.325,0.105,0.335,0.136,0.065,0.115,7.879866637473586,8
1954,1.0,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8.0112077920373,8
1966,1.0,0.375,0.305,0.115,0.2715,0.092,0.07400000000000001,0.09,7.725184208020009,8
1975,1.0,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795,9.34153095694368,9
1977,1.0,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,11.720972581447487,12
1989,1.0,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,9.655246323171262,10
1995,1.0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,8.84225273847489,9
1998,1.0,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,10.912733413741007,11
2005,1.0,0.575,0.47,0.155,1.116,0.509,0.238,0.34,9.912317123676047,10
2009,1.0,0.6,0.47,0.165,1.0590000000000002,0.504,0.241,0.275,9.168185120189083,9
2010,1.0,0.41,0.3,0.1,0.282,0.1255,0.057,0.0875,7.187441888167976,7
2014,1.0,0.275,0.205,0.075,0.1105,0.045,0.0285,0.035,5.747305497452742,6
2035,1.0,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,10.205156635964268,10
2038,1.0,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315,10.051499590775885,10
2045,1.0,0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7.058628006841609,7
2048,1.0,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,8.705090502069414,9
2054,1.0,0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,7.9303631038819224,8
2058,1.0,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,7.118781774538133,7
2063,1.0,0.435,0.335,0.11,0.411,0.2025,0.0945,0.1,7.151824310882757,7
2064,1.0,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8.379980728134878,8
2070,1.0,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,8.032242718110036,8
2078,1.0,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8.044929808044879,8
2079,1.0,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,7.919737615100427,8
2080,1.0,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,9.011750255780957,9
