,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1144,1.0,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,8.862795359728654,9
1156,1.0,0.47,0.355,0.145,0.4485,0.156,0.102,0.123,7.05674092875632,7
1162,1.0,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,10.907647500007048,11
1172,1.0,0.51,0.405,0.125,0.6925,0.327,0.155,0.1805,6.924039962657737,7
1178,1.0,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385,9.29295328079786,9
1196,1.0,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8.336044625555825,8
1201,1.0,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,8.869155000721161,9
1225,1.0,0.475,0.38,0.14,0.6890000000000001,0.3165,0.1315,0.1955,6.756018732450813,7
1258,1.0,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8.340815024844563,8
1267,1.0,0.705,0.54,0.205,1.757,0.8265,0.417,0.461,8.81898857087598,9
1289,1.0,0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4.149258142716364,4
1295,1.0,0.56,0.45,0.14,0.9,0.472,0.182,0.218,6.933322164557703,7
1304,1.0,0.51,0.375,0.1,0.5785,0.238,0.1225,0.175,7.143630094267416,7
1306,1.0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,8.922819791332909,9
1331,1.0,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,6.852937561075242,7
1347,1.0,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036000000000000004,3.9101731303788156,4
1352,1.0,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,7.7592345867667945,8
1355,1.0,0.255,0.185,0.065,0.07400000000000001,0.0305,0.0165,0.02,4.080058757692856,4
1366,1.0,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005,2.9326584377151685,3
1368,1.0,0.495,0.38,0.13,0.5125,0.2185,0.116,0.16,7.0889689038200006,7
1390,1.0,0.59,0.47,0.15,0.861,0.413,0.16399999999999998,0.249,7.8729401567316,8
1463,1.0,0.72,0.55,0.18,1.52,0.637,0.325,0.435,9.935708451745803,10
1468,1.0,0.52,0.415,0.175,0.753,0.258,0.171,0.255,8.402097914474282,8
1472,1.0,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7.287702732225334,7
1492,1.0,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,8.933857887080844,9
1500,1.0,0.495,0.4,0.135,0.61,0.272,0.1435,0.14400000000000002,6.950586954249804,7
1530,1.0,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6.333976665809815,6
1531,1.0,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,8.895353734824258,9
1537,1.0,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,11.52504505955726,12
1548,1.0,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7.170420990660507,7
1573,1.0,0.485,0.37,0.1,0.513,0.219,0.1075,0.13,6.7490136139434656,7
1590,1.0,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6.057305503332804,6
1598,1.0,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8.194029704744244,8
1602,1.0,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8.10023373371547,8
1604,1.0,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,9.650361430629992,10
1614,1.0,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,6.2551470559465265,6
1624,1.0,0.415,0.31,0.105,0.3595,0.16699999999999998,0.083,0.0915,5.8037060863390835,6
1627,1.0,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,5.123933947926639,5
1631,1.0,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5.0716845816698495,5
1643,1.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7.22959583457093,7
1655,1.0,0.62,0.49,0.15,1.195,0.4605,0.302,0.355,9.268414409705995,9
1660,1.0,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8.1775200268333,8
1672,1.0,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,6.901071955484761,7
1673,1.0,0.65,0.51,0.185,1.375,0.531,0.384,0.3985,9.725092452250703,10
1687,1.0,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,7.867810638499986,8
1691,1.0,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235,7.98647138203822,8
1708,1.0,0.525,0.4,0.14,0.654,0.305,0.16,0.16899999999999998,7.040755966169369,7
1715,1.0,0.6,0.46,0.155,0.9735,0.4270000000000001,0.2045,0.3,8.319033561205725,8
1718,1.0,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6.290970508791676,6
1721,1.0,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,9.759855895469414,10
1732,1.0,0.59,0.45,0.155,0.8740000000000001,0.369,0.2135,0.24,8.176499325004613,8
1742,1.0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8.028369372002025,8
1749,1.0,0.525,0.38,0.125,0.65,0.303,0.155,0.159,6.8150988049119015,7
1777,1.0,0.66,0.525,0.2,1.489,0.6065,0.3795,0.421,9.633514229127334,10
1788,1.0,0.56,0.455,0.19,0.7140000000000001,0.28300000000000003,0.129,0.275,8.658053908888338,9
1794,1.0,0.325,0.25,0.055,0.166,0.076,0.051,0.045,4.858263478295184,5
1795,1.0,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,9.824495716593898,10
1808,1.0,0.59,0.47,0.145,0.974,0.453,0.236,0.289,8.011540364596705,8
1833,1.0,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10.248312563824147,10
1849,1.0,0.5,0.375,0.145,0.6215,0.274,0.166,0.1485,6.848293064549763,7
1863,1.0,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4.004618948691937,4
1868,1.0,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,9.945264136331382,10
1889,1.0,0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9.359086507601818,9
1892,1.0,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,7.0504311552554375,7
1920,1.0,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10.011584486565496,10
1925,1.0,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10.226785007263695,10
1940,1.0,0.495,0.38,0.12,0.512,0.233,0.1205,0.136,6.805991826375135,7
1942,1.0,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,7.969953937845101,8
1944,1.0,0.555,0.435,0.145,0.9205,0.404,0.2275,0.255,7.7310688948768425,8
1958,1.0,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,5.8443286572855815,6
1961,1.0,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,6.817683817747497,7
1968,1.0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,9.642602445555006,10
1970,1.0,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9.05877719822093,9
1992,1.0,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,10.917708317641019,11
2007,1.0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,8.926789805425855,9
2044,1.0,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6.174506533314406,6
2051,1.0,0.52,0.46,0.15,1.019,0.523,0.1985,0.254,6.866619378702797,7
2075,1.0,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,9.983965928630312,10
2076,1.0,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,7.749892123799244,8
2092,1.0,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7.18104280247169,7
2105,1.0,0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,10.006793110762775,10
2122,1.0,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,8.997116833692242,9
2124,1.0,0.47,0.355,0.115,0.4155,0.16699999999999998,0.084,0.139,6.8472354096210655,7
2132,1.0,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,7.738817640088067,8
2139,1.0,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8.146196683065313,8
2146,1.0,0.705,0.53,0.17,1.564,0.612,0.394,0.44,10.10401582522054,10
2151,1.0,0.625,0.495,0.155,1.025,0.46,0.1945,0.34,8.730688327863366,9
2168,1.0,0.665,0.505,0.165,1.349,0.5985,0.3175,0.36,8.771612320475663,9
2169,1.0,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,7.965780284310206,8
2174,1.0,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,6.297693675737547,6
2176,1.0,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,8.032137905310865,8
2198,1.0,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5.270442417078638,5
2211,1.0,0.65,0.515,0.125,1.1805,0.5235,0.28300000000000003,0.3275,8.742515583475024,9
2219,1.0,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11.305599451430194,11
2222,1.0,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6.247731812896828,6
2241,1.0,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8.45677314387227,8
2253,1.0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12.530717738676252,12
2268,1.0,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,8.778145056516433,9
2275,1.0,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,7.347812492646088,7
2309,1.0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,9.936861404889381,10
2328,1.0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8.009465261050693,8
2330,1.0,0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,7.842843274569013,8
2353,1.0,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,7.921567537509944,8
2380,1.0,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,8.83958755505263,9
2391,1.0,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,5.968671863886469,6
2398,1.0,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,7.927421225655729,8
2405,1.0,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,8.682281490628911,9
2408,1.0,0.485,0.385,0.13,0.568,0.2505,0.17800000000000002,0.154,6.9063434211444354,7
2436,1.0,0.515,0.385,0.125,0.5720000000000001,0.237,0.1435,0.165,7.244945948263154,7
2473,1.0,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6.120110155154442,6
2506,1.0,0.43,0.335,0.105,0.378,0.188,0.0785,0.09,5.909343346498138,6
2519,1.0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,8.726162330000768,9
2523,1.0,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,7.783360261363498,8
2537,1.0,0.535,0.43,0.14,0.7165,0.2855,0.1595,0.2155,7.932352935868406,8
2538,1.0,0.58,0.46,0.135,0.926,0.4025,0.208,0.275,8.149656226903888,8
2543,1.0,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,9.075149219391093,9
2546,1.0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,5.811328032198395,6
2591,1.0,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068,5.10506696726924,5
2594,1.0,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,8.82197619899503,9
2618,1.0,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10.369314312287853,10
2629,1.0,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,8.998897454701956,9
2684,1.0,0.65,0.495,0.16,1.304,0.57,0.312,0.3725,8.810460213730767,9
2709,1.0,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8.487106037997597,8
2715,1.0,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7.1631147254147995,7
2722,1.0,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,3.8169127206881734,4
2739,1.0,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,6.825763700355232,7
2750,1.0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8.292363682118626,8
2760,1.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7.392573483714841,7
2763,1.0,0.61,0.48,0.14,1.031,0.4375,0.2615,0.27,8.42577042994984,8
2791,1.0,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,6.053651597388834,6
2837,1.0,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,8.703601430944278,9
2853,1.0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,10.03008376727237,10
2877,1.0,0.345,0.255,0.085,0.2005,0.105,0.037000000000000005,0.05,4.9069172746777205,5
2912,1.0,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,5.897704403914621,6
2915,1.0,0.605,0.475,0.165,1.056,0.433,0.2195,0.35700000000000004,8.95238756708553,9
2921,1.0,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,7.823424674248041,8
2939,1.0,0.475,0.375,0.115,0.5205,0.233,0.119,0.1455,6.727432212631349,7
2942,1.0,0.535,0.415,0.135,0.78,0.3165,0.16899999999999998,0.2365,7.797513842476714,8
2946,1.0,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,8.970757918253332,9
2984,1.0,0.61,0.475,0.175,1.024,0.409,0.261,0.322,8.976909652728914,9
3015,1.0,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,6.9886451730457555,7
3019,1.0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10.081194300293713,10
3023,1.0,0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,5.790177079059813,6
3032,1.0,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6.087607464170134,6
3034,1.0,0.4,0.315,0.085,0.2675,0.116,0.0585,0.0765,5.867746016469281,6
3046,1.0,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,8.907304650877753,9
3057,1.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,2.9335383558168995,3
3065,1.0,0.625,0.5,0.175,1.273,0.564,0.302,0.374,8.724397647863984,9
3067,1.0,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.118,6.26211337398549,6
3076,1.0,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,7.781286816709157,8
3087,1.0,0.6,0.465,0.18,1.193,0.5145,0.315,0.3055,8.2650388021563,8
3094,1.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7.220245370654112,7
3097,1.0,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,5.916473515999634,6
3099,1.0,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,6.864020624973388,7
3102,1.0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,8.287137634261521,8
3117,1.0,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8.017913438223884,8
3138,1.0,0.495,0.33,0.1,0.44,0.177,0.095,0.15,6.779993868221529,7
3157,1.0,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,8.644605680561892,9
3171,1.0,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,6.799887029357239,7
3178,1.0,0.635,0.5,0.19,1.29,0.593,0.3045,0.35200000000000004,8.468337347933504,8
3181,1.0,0.64,0.49,0.155,1.1285,0.477,0.269,0.34,8.931065895403432,9
3237,1.0,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7.3478678465307254,7
3247,1.0,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,9.12962188965432,9
3259,1.0,0.46,0.375,0.12,0.4915,0.2205,0.08800000000000001,0.17,6.81022423506327,7
3260,1.0,0.45,0.33,0.1,0.411,0.1945,0.1,0.098,6.039672631576384,6
3262,1.0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,8.785183788420525,9
3266,1.0,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11.396072127514337,11
3270,1.0,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8.122163880287545,8
3303,1.0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,8.879689634021673,9
3307,1.0,0.4,0.31,0.1,0.306,0.13,0.06,0.094,5.928563695587783,6
3315,1.0,0.245,0.19,0.06,0.086,0.042,0.014,0.025,4.002066712094949,4
3325,1.0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424,10.214892711753965,10
3327,1.0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,8.813295613586131,9
3328,1.0,0.425,0.34,0.1,0.382,0.16399999999999998,0.096,0.1,6.212404541987581,6
3336,1.0,0.59,0.5,0.15,1.142,0.485,0.265,0.345,8.728678354542222,9
3339,1.0,0.55,0.425,0.13,0.664,0.2695,0.163,0.21,7.915389484223632,8
3346,1.0,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,5.888405979966074,6
3371,1.0,0.415,0.33,0.09,0.3595,0.17,0.081,0.09,5.883565271266463,6
3380,1.0,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9.426590951992964,9
3407,1.0,0.655,0.52,0.165,1.4095,0.586,0.29100000000000004,0.405,9.363507317806143,9
3439,1.0,0.47,0.37,0.13,0.5225,0.201,0.133,0.165,7.119036229771406,7
3442,1.0,0.165,0.12,0.03,0.0215,0.006999999999999999,0.005,0.005,3.051121177140069,3
3445,1.0,0.55,0.435,0.165,0.804,0.34,0.194,0.244,7.97008354392595,8
3454,1.0,0.625,0.505,0.175,1.131,0.5425,0.2265,0.32299999999999995,8.282052689102175,8
3465,1.0,0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,8.969500494132035,9
3484,1.0,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162,6.947644274675599,7
3487,1.0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245,7.924345618658964,8
3490,1.0,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,7.954163608661844,8
3497,1.0,0.57,0.44,0.15,0.755,0.3425,0.16,0.224,7.797676844317308,8
3532,1.0,0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11.451938075364193,11
3548,1.0,0.545,0.43,0.155,0.8035,0.409,0.14400000000000002,0.228,7.11135681652557,7
3567,1.0,0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,9.756788722500996,10
3573,1.0,0.61,0.5,0.18,1.4380000000000002,0.5185,0.3735,0.3345,9.45976319583195,9
3575,1.0,0.53,0.425,0.15,0.8495,0.328,0.232,0.202,7.828460051958372,8
3584,1.0,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5.055592013227435,5
3599,1.0,0.7,0.555,0.2,1.858,0.73,0.3665,0.595,10.815809579542549,11
3601,1.0,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,6.939183905856641,7
3606,1.0,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,3.963971453314949,4
3613,1.0,0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9.350480231281747,9
3617,1.0,0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,8.87759257672706,9
3624,1.0,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,9.797612226663379,10
3670,1.0,0.64,0.5,0.175,1.394,0.4935,0.29100000000000004,0.4,10.01555076308255,10
3672,1.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7.322397045476865,7
3685,1.0,0.41,0.325,0.1,0.3245,0.132,0.07200000000000001,0.106,6.188603521732718,6
3693,1.0,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5.1146329066326395,5
3704,1.0,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9.309711253094735,9
3708,1.0,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,10.302134881145548,10
3724,1.0,0.245,0.18,0.065,0.071,0.03,0.013,0.0215,3.994047990667072,4
3741,1.0,0.645,0.505,0.165,1.4325,0.684,0.308,0.336,7.963709285031543,8
3750,1.0,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.3720000000000001,8.434604061587144,8
