,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
1493,1.0,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,7.858831190018343,8
1570,1.0,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,5.808585565740294,6
1623,1.0,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,5.7676454338029455,6
1625,1.0,0.195,0.15,0.045,0.0375,0.018000000000000002,0.006,0.011,2.9330237973965296,3
1666,1.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,8.804217789346243,9
1670,1.0,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,8.151560865107033,8
1698,1.0,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004,7.110202271213455,7
1858,1.0,0.51,0.4,0.125,0.545,0.261,0.115,0.1385,6.214822972760282,6
1871,1.0,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8.286949087359723,8
1872,1.0,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,8.742872900845084,9
1880,1.0,0.5,0.39,0.125,0.5215,0.2485,0.117,0.131,6.105598251689672,6
1887,1.0,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8.270692585304445,8
1917,1.0,0.59,0.47,0.16,1.206,0.479,0.2425,0.309,7.934881864740455,8
1924,1.0,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,7.925935371343087,8
1976,1.0,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,4.906926937431917,5
2002,1.0,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5.182113171972893,5
2089,1.0,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,10.38096801775188,10
2100,1.0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6.037190008060858,6
2114,1.0,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,6.978342575958008,7
2170,1.0,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,5.870927963463443,6
2208,1.0,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,3.8899495196028893,4
2287,1.0,0.395,0.27,0.1,0.2985,0.1445,0.061,0.08199999999999999,4.770334853737218,5
2343,1.0,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,6.958798031732026,7
2385,1.0,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7.020381088703905,7
2448,1.0,0.395,0.295,0.09,0.3025,0.14300000000000002,0.0665,0.0765,4.970934251190078,5
2469,1.0,0.475,0.35,0.11,0.4565,0.206,0.099,0.13,5.887238335750206,6
2485,1.0,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,6.0060354712750454,6
2845,1.0,0.425,0.325,0.1,0.398,0.1185,0.0645,0.0945,6.015754766921538,6
2855,1.0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,7.863956044422256,8
2900,1.0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,6.843125485064217,7
2916,1.0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8.026758310819364,8
2967,1.0,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,5.832702891545918,6
3011,1.0,0.58,0.435,0.15,0.8390000000000001,0.3485,0.207,0.192,7.252204436798375,7
3244,1.0,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,4.906162011636955,5
3293,1.0,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,9.85980350072737,10
3344,1.0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,9.777635628798514,10
3447,1.0,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095,5.080940361408793,5
3503,1.0,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,4.084377742808649,4
3555,1.0,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3.0444470738013294,3
3697,1.0,0.665,0.525,0.16,1.3630000000000002,0.629,0.279,0.34,7.912390724824148,8
3740,1.0,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6.219203511390765,6
