,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
752,1.0,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,11.689692144587704,12
754,1.0,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,12.486026523055768,13
766,1.0,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,10.517197866612177,11
768,1.0,0.295,0.215,0.075,0.116,0.037000000000000005,0.0295,0.04,7.66345224441047,8
776,1.0,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,9.784166313652232,10
781,1.0,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11.247942166171352,11
797,1.0,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,9.878474385930481,10
808,1.0,0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12.489479256002024,12
814,1.0,0.485,0.355,0.12,0.547,0.215,0.1615,0.14,9.601532888952855,10
824,1.0,0.6,0.475,0.19,1.0875,0.403,0.2655,0.325,14.089832743607849,14
835,1.0,0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,8.970537370459521,9
839,1.0,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,7.996572618280542,8
843,1.0,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8.05968727590583,8
844,1.0,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13.362584261112426,13
854,1.0,0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,9.759473551479362,10
875,1.0,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,9.155307754672178,9
881,1.0,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,8.217718315585524,8
883,1.0,0.585,0.45,0.15,0.997,0.4055,0.28300000000000003,0.251,11.125488094050015,11
897,1.0,0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13.076667992992025,13
903,1.0,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9.015645960308431,9
907,1.0,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10.460258909774021,10
913,1.0,0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005,10.914916782070142,11
917,1.0,0.635,0.5,0.175,1.477,0.684,0.3005,0.39,12.133776284083979,12
932,1.0,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,12.638879902786167,13
934,1.0,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,8.9796400199272,9
936,1.0,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,16.202360046910727,17
943,1.0,0.555,0.445,0.135,0.836,0.336,0.1625,0.275,12.524639746004926,13
948,1.0,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,15.724098793190404,16
960,1.0,0.605,0.475,0.19,1.1255,0.59,0.247,0.26,9.766431601545714,10
967,1.0,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,13.736928313508553,14
976,1.0,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8.374059101944372,8
977,1.0,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,10.981685413708142,11
983,1.0,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9.140806274137649,9
985,1.0,0.525,0.405,0.16,0.792,0.316,0.1455,0.28,12.847095897949567,13
1001,1.0,0.605,0.475,0.15,1.15,0.575,0.232,0.297,10.321999226533032,10
1002,1.0,0.56,0.44,0.155,0.8109999999999999,0.3685,0.17800000000000002,0.235,11.155769733150048,11
1014,1.0,0.545,0.44,0.14,0.8395,0.35600000000000004,0.1905,0.2385,11.375639105020102,11
1027,1.0,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8.168736186574023,8
1040,1.0,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8.233310461310005,8
1047,1.0,0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,8.775092863993967,9
1051,1.0,0.49,0.385,0.125,0.5395,0.2175,0.128,0.165,10.549487221044755,11
1052,1.0,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,13.687039929226893,14
1068,1.0,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10.073109458726885,10
1074,1.0,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13.42600048910753,13
1083,1.0,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9.132504687104301,9
1094,1.0,0.41,0.3,0.1,0.301,0.124,0.069,0.09,8.855099212911615,9
1100,1.0,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11.158436012058432,11
1103,1.0,0.505,0.385,0.15,0.6415,0.246,0.152,0.215,11.66816969482667,12
1104,1.0,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11.275389227688624,11
1108,1.0,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,9.872058467585557,10
1109,1.0,0.535,0.41,0.135,0.862,0.2855,0.1525,0.32,14.252327924237255,14
1119,1.0,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,11.42812924369191,11
1127,1.0,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,13.919624401992738,14
1130,1.0,0.34,0.255,0.095,0.213,0.081,0.034,0.07,8.647498678555886,9
1139,1.0,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13.427483158846794,13
1141,1.0,0.385,0.255,0.1,0.3175,0.13699999999999998,0.068,0.092,8.360630929295029,8
1146,1.0,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11.263403007407675,11
1147,1.0,0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,11.180433367065497,11
1152,1.0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7.095686252100476,7
1153,1.0,0.575,0.46,0.155,0.892,0.4415,0.17600000000000002,0.22,10.368729714475759,10
1184,1.0,0.595,0.455,0.15,0.8859999999999999,0.4315,0.201,0.223,10.119674673944294,10
1190,1.0,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,8.242604849059251,8
1194,1.0,0.59,0.445,0.14,0.931,0.35600000000000004,0.234,0.28,12.285765767784579,12
1197,1.0,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10.070753710623244,10
1204,1.0,0.525,0.405,0.135,0.7575,0.3305,0.21600000000000005,0.195,9.878710294410865,10
1211,1.0,0.41,0.325,0.1,0.3555,0.146,0.07200000000000001,0.105,9.30431660388721,9
1213,1.0,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,9.204247011076935,9
1221,1.0,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10.34657100344418,10
1230,1.0,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,13.500414162636435,14
1235,1.0,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,15.597774007660462,16
1243,1.0,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15.38790094305109,15
1246,1.0,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285,13.64919715666821,14
1254,1.0,0.68,0.52,0.175,1.543,0.7525,0.35100000000000003,0.374,10.63267710526306,11
1266,1.0,0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10.15425037047198,10
1269,1.0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,18.933598664347294,19
1273,1.0,0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,10.063410389186059,10
1278,1.0,0.62,0.485,0.165,1.166,0.483,0.238,0.355,13.479033782703112,13
1279,1.0,0.525,0.405,0.16,0.6579999999999999,0.2655,0.1125,0.225,12.333824437415258,12
1283,1.0,0.55,0.435,0.16,0.906,0.342,0.219,0.295,12.983421659161069,13
1298,1.0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11.116252317468689,11
1314,1.0,0.66,0.525,0.18,1.6935,0.6025,0.4005,0.42,15.54464274911496,15
1315,1.0,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,11.711874141312325,12
1322,1.0,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,11.670873455221042,12
1324,1.0,0.475,0.37,0.125,0.649,0.34700000000000003,0.136,0.142,8.279039284931493,8
1325,1.0,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,9.767901132959299,10
1332,1.0,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15.349797336181007,15
1333,1.0,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11.518917278762551,11
1344,1.0,0.59,0.45,0.185,1.283,0.473,0.276,0.425,15.299517048206544,16
1365,1.0,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,10.78199273175898,11
1369,1.0,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8.189338136688782,8
1374,1.0,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,10.665821814399443,11
1379,1.0,0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9.030339057121616,9
1388,1.0,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10.1919989918515,10
1414,1.0,0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11.257144323625708,11
1423,1.0,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12.011180402722964,12
1441,1.0,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,7.843142141877704,8
1445,1.0,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12.401057164823547,12
1446,1.0,0.655,0.5,0.22,1.359,0.642,0.3255,0.405,12.499997642150184,13
1473,1.0,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,11.694810453068095,12
1485,1.0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8.089992635610944,8
1510,1.0,0.51,0.38,0.135,0.6809999999999999,0.3435,0.142,0.17,9.176453677993035,9
1519,1.0,0.27,0.195,0.07,0.106,0.0465,0.018000000000000002,0.036000000000000004,7.192838767690478,7
1521,1.0,0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,7.891772201359217,8
1523,1.0,0.635,0.5,0.15,1.376,0.6495,0.361,0.31,9.764357334586974,10
1538,1.0,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,10.650187421860174,11
1541,1.0,0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,13.600926370207864,13
1543,1.0,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,11.59456427372684,12
1545,1.0,0.475,0.35,0.115,0.452,0.1715,0.092,0.155,10.50884528352601,11
1546,1.0,0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,10.504000518811925,11
1564,1.0,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10.302036933254971,10
1565,1.0,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,10.922537603320945,11
1568,1.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12.465906693466081,12
1574,1.0,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,11.269932784052603,11
1576,1.0,0.58,0.49,0.13,1.1335,0.586,0.2565,0.237,8.718071295879875,9
1581,1.0,0.495,0.38,0.145,0.515,0.175,0.098,0.212,12.458241248828205,13
1586,1.0,0.53,0.425,0.13,0.7170000000000001,0.2115,0.166,0.255,13.53717024178475,13
1593,1.0,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8.23492824751096,8
1596,1.0,0.505,0.39,0.12,0.653,0.3315,0.1385,0.16699999999999998,9.02264073649577,9
1597,1.0,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,8.54741953783161,9
1603,1.0,0.37,0.29,0.115,0.25,0.111,0.057,0.075,8.780932392571117,9
1621,1.0,0.66,0.565,0.195,1.7605,0.6920000000000001,0.3265,0.5,16.755478986336794,16
1642,1.0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11.162057574459775,11
1654,1.0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,9.738222352313015,10
1662,1.0,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,9.86230449749359,10
1664,1.0,0.435,0.34,0.11,0.407,0.1685,0.073,0.13,9.904294886561853,10
1665,1.0,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8.272018839574129,8
1680,1.0,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14.61327590088579,14
1684,1.0,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12.183056692685149,12
1686,1.0,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9.18299304050839,9
1688,1.0,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8.09254104665939,8
1689,1.0,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8.274487821366016,8
1690,1.0,0.17,0.125,0.055,0.0235,0.009000000000000001,0.0055,0.008,6.176998268164152,6
1697,1.0,0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,11.881435581047347,12
1717,1.0,0.675,0.525,0.185,1.587,0.6935,0.336,0.395,13.01777846158392,13
1719,1.0,0.525,0.4,0.115,0.6295,0.2555,0.14400000000000002,0.18,10.548420403043135,11
1734,1.0,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14.517433585992986,14
1738,1.0,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11.040762699293808,11
1747,1.0,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10.224285326662017,10
1748,1.0,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,15.241689243727796,16
1751,1.0,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11.450766604654671,11
1752,1.0,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,13.427735503379155,13
1757,1.0,0.46,0.375,0.135,0.4935,0.18600000000000005,0.0845,0.17,11.461746699438667,12
1759,1.0,0.625,0.47,0.145,0.984,0.475,0.2,0.265,10.703746911703444,11
1761,1.0,0.7,0.535,0.175,1.773,0.6805,0.48,0.512,14.80465492582521,15
1791,1.0,0.58,0.46,0.13,0.921,0.35700000000000004,0.181,0.29,12.909259045400503,13
1793,1.0,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,10.967696123568402,11
1799,1.0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,10.494289613556923,11
1809,1.0,0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,15.41805572681232,16
1810,1.0,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11.090112296690496,11
1820,1.0,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15.106092424018588,15
1824,1.0,0.57,0.46,0.155,1.0005,0.454,0.205,0.265,11.390333612239106,11
1835,1.0,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,15.63062765709727,16
1841,1.0,0.665,0.57,0.185,1.5219999999999998,0.6965,0.3025,0.405,13.27755743002749,13
1845,1.0,0.56,0.455,0.145,0.974,0.547,0.1615,0.235,9.028166989913785,9
1859,1.0,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,9.194048490469571,9
1874,1.0,0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495,12.25276815482808,12
1882,1.0,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,8.625797752132565,9
1898,1.0,0.445,0.345,0.09,0.3795,0.14300000000000002,0.07400000000000001,0.125,9.827493515013543,10
1912,1.0,0.615,0.5,0.175,1.3769999999999998,0.5585,0.33,0.292,12.340336760002975,12
1915,1.0,0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,10.665999602803,11
1923,1.0,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,8.821771852994376,9
1926,1.0,0.475,0.375,0.15,0.5589999999999999,0.1955,0.1215,0.1945,11.999215399923424,12
1930,1.0,0.55,0.42,0.115,0.6679999999999999,0.2925,0.13699999999999998,0.209,10.731552182682492,11
1935,1.0,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,10.911949871263118,11
1936,1.0,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9.032290311514663,9
1938,1.0,0.53,0.415,0.13,0.6940000000000001,0.3905,0.111,0.16699999999999998,8.840123609128867,9
1939,1.0,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,14.491084090557061,15
1946,1.0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,8.000928262452781,8
1950,1.0,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10.286316251185173,10
1991,1.0,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,14.415234521308012,15
1997,1.0,0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,11.063374865984601,11
1999,1.0,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,10.99019577926814,11
2000,1.0,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,9.906136109690987,10
2008,1.0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,9.576053586984878,10
2015,1.0,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,11.389176641430108,11
2021,1.0,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13.625930787506455,13
2027,1.0,0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12.138637954585018,12
2037,1.0,0.63,0.505,0.175,1.221,0.555,0.252,0.34,12.436958472590911,12
2043,1.0,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,11.577212346758456,12
2056,1.0,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10.02663008770892,10
2057,1.0,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10.05917344300057,10
2068,1.0,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03,7.135265796021996,7
2071,1.0,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10.060881212255474,10
2073,1.0,0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12.18667675237034,12
2082,1.0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,10.851940166434556,11
2094,1.0,0.425,0.335,0.1,0.4085,0.1755,0.092,0.135,9.401017013519185,9
2120,1.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10.256324096321713,10
2134,1.0,0.575,0.445,0.17,1.0225,0.5489999999999999,0.2175,0.228,9.010012911765475,9
2143,1.0,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,13.289817144974169,14
2144,1.0,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105,8.721863919477075,9
2145,1.0,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,11.517350297624391,12
