,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
3389,1.0,0.435,0.335,0.095,0.298,0.109,0.058,0.115,7.00851359402545,7
3414,1.0,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,5.998923778924471,6
3451,1.0,0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4.160520521982516,4
3472,1.0,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13,6.9566042407911395,7
3474,1.0,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5.064482906160346,5
3517,1.0,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8.062095732650764,8
3549,1.0,0.305,0.22,0.07,0.141,0.062,0.031,0.037000000000000005,4.948456084479446,5
3595,1.0,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,9.03107530544731,9
3603,1.0,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011,3.9064416486723097,4
3712,1.0,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109,6.060144923499568,6
3729,1.0,0.225,0.165,0.055,0.059,0.027000000000000003,0.0125,0.015,4.117916675319456,4
