,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
522,1.0,5.4,5.300000000000001,1.6,2.7,3.6000000000000005,3.4,1.28,9.8856,3.2,5.300000000000001,13.2
550,1.0,7.4,1.7999999999999998,3.1,1.4,5.800000000000001,3.8,1.67,9.931,3.16,5.300000000000001,10.0
598,1.0,7.0,3.5999999999999996,3.2,10.05,4.5,3.7,1.31,9.9352,3.09,3.3000000000000003,11.7
616,1.0,7.3,2.5,4.2,14.2,4.1000000000000005,5.7,1.82,9.996,3.29,7.5,9.1
638,1.0,6.6,2.9,3.1,3.9,2.7,3.9,0.96,9.9035,3.24,6.0,12.6
643,1.0,8.0,3.4000000000000004,4.9,9.0,3.3000000000000003,3.9,1.8,9.936,3.13,3.8,12.3
651,1.0,9.1,2.7,4.5,10.6,3.5000000000000004,2.8,1.24,9.97,3.2,4.6000000000000005,10.4
652,1.0,6.4,3.7,1.9,3.5,6.800000000000001,1.8,1.01,9.934,3.03,3.8,9.0
678,1.0,6.8,2.2,3.1,6.9,3.7000000000000006,3.3,1.21,9.9176,3.02,3.9000000000000004,11.9
699,1.0,6.8,1.7999999999999998,3.0,12.8,6.2,1.9,1.71,9.9808,3.0,5.2,9.0
716,1.0,6.9,2.5,2.7,9.05,3.9,3.7,1.28,9.936,3.27,3.4000000000000004,11.3
734,1.0,7.2,2.3000000000000003,3.9000000000000004,14.2,5.800000000000001,4.9,1.92,9.979,2.98,4.8,9.0
751,1.0,6.9,3.5999999999999996,3.4000000000000004,4.2,1.8000000000000003,5.7,1.19,9.898,3.28,3.5999999999999996,12.7
752,1.0,5.7,1.5,4.699999999999999,11.4,3.5000000000000004,4.9,1.28,9.9456,3.03,3.4000000000000004,10.5
759,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9
764,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9
809,1.0,6.0,2.4,2.7,1.9,4.8,4.0,1.7,9.938,3.64,5.4,10.0
811,1.0,6.8,1.9,3.2,7.05,1.9,5.4,1.88,9.935,3.25,3.7,11.1
821,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9
829,1.0,8.7,2.3000000000000003,3.2,13.4,4.3999999999999995,3.5,1.69,9.9975,3.12,4.699999999999999,8.8
852,1.0,6.4,2.2,3.2,7.2,2.8000000000000003,1.5,0.83,9.93,3.13,5.5,10.9
856,1.0,6.8,2.8000000000000003,4.3,7.6,3.0,3.0,1.1,9.9164,3.08,5.8999999999999995,12.5
862,1.0,6.9,2.1,2.8000000000000003,2.4,5.6000000000000005,4.9,1.59,9.943999999999999,3.02,4.699999999999999,8.8
865,1.0,7.4,1.6,3.0,13.7,5.6000000000000005,3.3,1.68,9.9825,2.9,4.4,8.7
901,1.0,6.9,3.5999999999999996,2.8000000000000003,13.55,4.8,5.1,1.89,9.978200000000001,3.0,6.0,9.5
916,1.0,7.4,2.0,4.3,7.8,4.5,2.7,1.53,9.963999999999999,3.19,5.5,9.0
939,1.0,6.5,3.5999999999999996,2.8000000000000003,3.2,3.7000000000000006,2.9,1.19,9.908,3.25,6.5,12.4
945,1.0,7.3,6.550000000000001,2.0,10.2,7.1,2.8,2.12,9.971,2.96,5.8,9.2
961,1.0,7.8,2.9,3.5999999999999996,7.0,4.2,3.8,1.61,9.940999999999999,3.26,3.7,11.2
1026,1.0,7.1,2.6,4.9,2.2,3.2,3.1,1.13,9.902999999999999,3.37,4.2,12.9
1037,1.0,7.8,9.65,6.0,65.8,7.400000000000001,0.8,1.6,10.389800000000001,3.39,6.8999999999999995,11.7
1058,1.0,6.9,2.4,3.9000000000000004,1.3,6.3,1.8,1.36,9.928,3.31,4.8,10.4
1078,1.0,7.4,1.6,2.7,15.5,5.0,2.5,1.35,9.984,2.9,4.3,8.7
1102,1.0,7.4,1.6,2.7,15.5,5.0,2.5,1.35,9.984,2.9,4.3,8.7
1122,1.0,7.3,1.7000000000000002,2.4,8.1,12.1,3.2,1.62,9.9508,3.17,3.8,10.4
1131,1.0,7.3,2.8000000000000003,4.2,14.4,4.0,4.9,1.73,9.994,3.28,8.2,9.0
1165,1.0,6.5,3.5,3.5999999999999996,0.8,3.4000000000000004,3.2,1.11,9.8942,3.11,5.0,12.1
1176,1.0,7.2,1.7000000000000002,2.8000000000000003,17.55,5.0,3.3,1.54,9.9971,2.94,4.3,9.0
1180,1.0,7.0,2.4,3.5,1.5,5.2,5.1,1.28,9.940999999999999,3.41,5.8999999999999995,10.4
1181,1.0,6.3,4.8,0.4,1.1,4.6,3.0,0.99,9.928,3.24,3.5999999999999996,9.6
1191,1.0,6.9,2.2,2.8000000000000003,7.8,5.0,4.3,1.16,9.9326,3.22,6.0,11.5
1197,1.0,7.4,1.6,3.0,13.7,5.6000000000000005,3.3,1.68,9.9825,2.9,4.4,8.7
1227,1.0,8.0,2.2,4.2,14.6,4.3999999999999995,4.5,1.63,10.003,3.21,6.8999999999999995,8.6
1232,1.0,7.2,2.3000000000000003,3.9000000000000004,14.2,5.800000000000001,4.9,1.92,9.979,2.98,4.8,9.0
1244,1.0,6.9,1.5,2.8000000000000003,4.4,2.9000000000000004,1.4,1.07,9.9347,3.24,4.6000000000000005,10.4
1248,1.0,7.0,1.5,3.8,2.2,4.7,3.3,0.96,9.928,3.13,3.9000000000000004,10.4
1256,1.0,6.4,3.1,2.8000000000000003,1.5,3.7000000000000006,1.2,1.19,9.919,3.32,5.1,10.4
1263,1.0,7.2,4.4,2.8000000000000003,3.4,4.8,2.2,1.12,9.9188,3.21,3.7,11.3
1264,1.0,7.0,3.0,5.1,13.6,5.0,4.0,1.68,9.976,3.07,5.2,9.6
1283,1.0,7.6,2.1,6.0,2.1,4.6,4.7,1.65,9.936,3.05,5.4,10.1
1292,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
1299,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9
1321,1.0,7.3,2.6,3.3000000000000003,17.85,4.9,4.15,1.95,10.0,3.06,4.4,9.1
1322,1.0,8.1,2.6,3.3000000000000003,11.1,5.2,5.25,1.58,9.976,3.03,4.9,10.2
1336,1.0,7.4,1.6,3.0,13.7,5.6000000000000005,3.3,1.68,9.9825,2.9,4.4,8.7
1338,1.0,8.0,2.2,4.2,14.6,4.3999999999999995,4.5,1.63,10.003,3.21,6.8999999999999995,8.6
1345,1.0,8.6,1.7999999999999998,4.0,1.1,4.0,2.0,1.07,9.923,2.94,3.2,10.2
1407,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
1454,1.0,7.4,3.0,2.2,1.4,4.6,1.6,1.35,9.928,3.08,7.7,10.4
1465,1.0,6.7,3.3000000000000003,3.4000000000000004,7.5,3.6000000000000005,3.9,1.24,9.9123,2.99,3.2,12.4
1487,1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0
1491,1.0,8.0,4.5,3.5999999999999996,8.8,2.6,5.0,1.51,9.927,3.07,2.5,12.7
1501,1.0,6.6,1.9,2.5,1.2,5.2,3.4,1.81,9.9352,3.3,4.2,9.4
1505,1.0,6.4,1.7000000000000002,3.4000000000000004,1.5,9.1,4.2,1.35,9.938,3.25,4.9,9.6
1520,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
1523,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
1527,1.0,7.1,2.6,3.4000000000000004,14.4,6.7,3.5,1.89,9.986,3.07,5.300000000000001,9.1
1550,1.0,6.3,3.2,3.5,11.1,3.9,2.9,1.98,9.984,3.36,5.0,9.4
1564,1.0,5.9,2.7,2.9,11.4,3.6000000000000005,3.1,1.15,9.949,3.35,4.8,10.5
1569,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9
1571,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
1596,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9
1598,1.0,6.8,2.3000000000000003,3.0,1.7,4.3,1.9,0.95,9.9207,3.17,4.6000000000000005,10.7
1613,1.0,6.4,5.0,2.0,2.4,5.8999999999999995,1.9,1.12,9.9314,3.18,4.0,9.2
1616,1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0
1626,1.0,6.6,2.1,3.8,2.2,2.6,4.0,1.04,9.914,3.25,4.0,11.1
1627,1.0,8.1,1.7000000000000002,4.4,14.1,5.3,4.3,1.45,10.006,3.28,7.5,8.8
1636,1.0,7.0,2.4,3.5999999999999996,2.8,3.4000000000000004,2.2,1.12,9.9,3.19,3.8,12.6
1645,1.0,7.4,1.6,2.7,15.5,5.0,2.5,1.35,9.984,2.9,4.3,8.7
1651,1.0,6.8,3.7,2.8000000000000003,1.9,2.4,6.4,1.06,9.8993,3.45,6.0,12.6
1654,1.0,6.5,3.0,2.7,4.0,3.8,3.7,0.97,9.9026,3.2,6.0,12.6
1677,1.0,6.4,2.2,3.2,7.2,2.8000000000000003,1.5,0.83,9.93,3.13,5.5,10.9
1740,1.0,6.6,2.1,6.0,1.1,13.5,6.1,1.44,9.927,3.12,3.9000000000000004,9.3
1774,1.0,6.3,2.7,3.8,0.9,5.1,0.7,1.4,9.926,3.45,5.0,10.5
1800,1.0,7.4,1.6,3.0,13.7,5.6000000000000005,3.3,1.68,9.9825,2.9,4.4,8.7
1807,1.0,5.2,1.55,3.3000000000000003,1.6,2.8000000000000003,1.3,0.59,9.8975,3.3,8.4,11.9
1822,1.0,6.9,1.5,2.8000000000000003,4.4,2.9000000000000004,1.4,1.07,9.9347,3.24,4.6000000000000005,10.4
1829,1.0,6.4,4.4,4.4,14.4,4.8,2.9,2.28,9.9955,3.26,5.4,8.8
1845,1.0,6.7,2.8000000000000003,3.1,7.4,4.1000000000000005,0.7,0.81,9.9254,3.04,4.699999999999999,11.4
1872,1.0,6.8,2.4,4.0,1.8,4.7,3.4,1.05,9.9,3.13,4.9,12.8
1874,1.0,5.8,1.9,4.9,4.9,4.0,4.4,1.18,9.935,3.34,3.8,9.5
1885,1.0,6.3,2.3000000000000003,2.1,5.1,3.5000000000000004,2.9,1.42,9.942,3.36,3.3000000000000003,10.1
1893,1.0,6.6,3.5999999999999996,2.9,1.6,2.1,2.4,0.85,9.8965,3.41,6.1,12.4
1898,1.0,6.8,1.7999999999999998,3.0,12.8,6.2,1.9,1.71,9.9808,3.0,5.2,9.0
1915,1.0,7.1,2.0,3.5999999999999996,11.6,4.2,4.5,1.24,9.97,2.92,5.8999999999999995,9.5
1917,1.0,7.3,2.3000000000000003,3.7,1.9,4.1000000000000005,5.1,1.65,9.908,3.26,4.0,12.2
1931,1.0,6.7,2.4,3.0,3.85,4.2,10.5,1.79,9.9189,3.04,5.8999999999999995,11.3
1973,1.0,6.1,2.8000000000000003,2.7,4.7,3.0,5.6,1.4,9.9042,3.16,4.2,12.5
1974,1.0,6.8,1.7999999999999998,3.0,12.8,6.2,1.9,1.71,9.9808,3.0,5.2,9.0
1975,1.0,7.4,2.2,2.7,1.6,5.7,4.5,0.98,9.9299,3.29,4.4,9.9
1982,1.0,7.3,3.0,3.4000000000000004,2.7,4.3999999999999995,3.4,1.08,9.910499999999999,3.36,5.300000000000001,12.8
1988,1.0,7.1,2.5,3.9000000000000004,2.1,3.6000000000000005,3.0,1.24,9.908,3.28,4.3,12.2
2048,1.0,6.6,5.6000000000000005,1.6,3.1,4.5,2.8,0.92,9.94,3.12,3.5,9.1
2055,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
2062,1.0,6.5,4.4,4.9,7.7,4.5,1.6,1.69,9.957,3.11,3.7,8.7
2089,1.0,8.7,2.3000000000000003,3.2,13.4,4.3999999999999995,3.5,1.69,9.9975,3.12,4.699999999999999,8.8
2104,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
2105,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9
2110,1.0,7.3,4.1,2.9,1.8,3.2,2.6,0.74,9.8889,2.96,3.5,13.0
2121,1.0,7.9,2.8000000000000003,4.1,2.0,4.3999999999999995,5.0,1.52,9.934,3.45,4.9,10.7
2131,1.0,6.6,2.3000000000000003,3.0,4.6,6.0,2.9,1.54,9.9142,3.23,4.9,12.2
2150,1.0,7.4,1.6,2.7,15.5,5.0,2.5,1.35,9.984,2.9,4.3,8.7
2155,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9
2190,1.0,6.7,2.6,3.9000000000000004,1.1,4.0,4.5,1.47,9.935,3.32,5.8,9.6
2199,1.0,7.0,5.300000000000001,4.3,6.1,2.9000000000000004,0.6,0.76,9.9118,3.08,5.0,12.5
2269,1.0,6.5,2.9,5.300000000000001,1.7,4.0,4.1,1.92,9.922,3.26,5.8999999999999995,10.4
2288,1.0,5.6,2.1,4.0,1.3,4.1000000000000005,8.1,1.47,9.901,3.22,9.5,11.6
2293,1.0,5.4,5.300000000000001,1.6,2.7,3.6000000000000005,3.4,1.28,9.8856,3.2,5.300000000000001,13.2
2320,1.0,6.6,2.5,3.0,1.6,4.6,3.2,1.34,9.93,3.42,5.1,10.1
2332,1.0,7.3,1.7000000000000002,2.4,8.1,12.1,3.2,1.62,9.9508,3.17,3.8,10.4
2348,1.0,6.4,3.5,2.8000000000000003,1.1,5.5,0.9,1.6,9.9405,3.42,5.0,9.1
2370,1.0,8.1,2.7,3.5,1.7,3.0,3.8,1.03,9.9255,3.22,6.3,10.4
2391,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
2392,1.0,6.1,3.1,3.7,8.4,3.1,7.0,1.7,9.934,3.42,4.0,11.7
2405,1.0,8.2,2.2,3.5999999999999996,6.8,3.4000000000000004,1.2,0.9,9.943999999999999,3.01,3.8,10.5
2424,1.0,7.1,2.6,3.4000000000000004,14.4,6.7,3.5,1.89,9.986,3.07,5.300000000000001,9.1
2472,1.0,9.9,4.9,2.3000000000000003,2.4,8.7,1.9,1.15,9.948,2.77,4.4,9.4
2491,1.0,6.8,1.5,3.3000000000000003,4.7,5.8999999999999995,3.1,1.18,9.956,3.43,3.9000000000000004,9.0
2542,1.0,6.6,2.9499999999999997,2.4,1.6,3.9,2.9,1.4,9.9304,3.35,6.1,10.4
2556,1.0,6.7,2.5,3.3000000000000003,2.9,5.7,5.2,1.73,9.934,3.02,4.8,9.5
2564,1.0,6.2,2.4,2.9,13.3,3.9,4.9,1.3,9.952,3.33,4.6000000000000005,11.0
2565,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
2598,1.0,6.6,2.0,3.2,1.1,3.9,2.5,0.78,9.926,3.39,5.4,10.2
2615,1.0,5.2,1.55,3.3000000000000003,1.6,2.8000000000000003,1.3,0.59,9.8975,3.3,8.4,11.9
2619,1.0,7.2,2.3000000000000003,3.9000000000000004,14.2,5.800000000000001,4.9,1.92,9.979,2.98,4.8,9.0
2620,1.0,7.2,3.9000000000000004,5.4,1.4,15.7,3.4,1.32,9.9449,3.11,5.300000000000001,9.0
2635,1.0,7.2,2.6,4.4,7.1,2.7,2.5,1.26,9.93,3.02,3.4000000000000004,11.1
2645,1.0,7.1,4.5,2.4,2.7,4.0,2.4,0.87,9.8862,2.94,3.8,13.4
2651,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
2656,1.0,7.5,4.2,3.4000000000000004,4.3,4.0,3.4,1.08,9.9155,3.14,4.5,12.8
2676,1.0,8.0,3.7,3.2,1.6,4.0,3.2,1.66,9.92,3.0,5.5,11.3
2689,1.0,6.9,2.8000000000000003,3.0,8.3,2.6,3.7,1.13,9.9139,2.99,3.8,12.3
2695,1.0,7.8,2.9,3.5999999999999996,7.0,4.2,3.8,1.61,9.940999999999999,3.26,3.7,11.2
2700,1.0,6.9,3.5999999999999996,3.5,8.6,3.8,3.7,1.25,9.916,3.0,3.2,12.4
2701,1.0,8.7,2.3000000000000003,3.2,13.4,4.3999999999999995,3.5,1.69,9.9975,3.12,4.699999999999999,8.8
2713,1.0,5.2,4.4,0.4,1.4,3.6000000000000005,4.3,1.19,9.894,3.36,3.3000000000000003,12.1
2725,1.0,5.0,5.5,1.4000000000000001,8.3,3.2,3.5,1.64,9.918,3.53,5.1,12.5
2735,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
2752,1.0,7.0,3.5999999999999996,3.2,10.5,4.5,3.5,1.35,9.935,3.09,3.3000000000000003,11.6
2759,1.0,7.1,2.6,3.4000000000000004,14.4,6.7,3.5,1.89,9.986,3.07,5.300000000000001,9.1
2764,1.0,6.9,1.7999999999999998,3.5999999999999996,1.3,3.6000000000000005,4.0,1.17,9.934,3.27,9.5,9.5
2778,1.0,5.3,2.4,3.3000000000000003,1.3,3.3000000000000003,2.5,0.97,9.906,3.59,3.8,11.0
2806,1.0,6.2,3.3000000000000003,2.7,4.9,3.6000000000000005,3.0,1.34,9.927,3.2,4.2,10.4
2849,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
2855,1.0,9.2,7.1,2.3000000000000003,6.2,4.2,1.5,0.93,9.948,2.89,3.4000000000000004,10.1
2906,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
2913,1.0,6.8,2.6,4.2,1.7,4.9,4.1,1.22,9.93,3.47,4.8,10.5
2936,1.0,5.3,3.0,1.6,4.2,2.9000000000000004,3.7,1.0,9.905000000000001,3.3,3.5999999999999996,11.8
2950,1.0,7.3,2.0,4.4,1.4,4.5,2.1,0.98,9.924,3.15,4.6000000000000005,10.0
2964,1.0,6.5,1.3,3.7,1.0,3.6000000000000005,4.8,1.14,9.911,3.41,5.1,11.5
2997,1.0,7.4,2.4,2.6,1.6,5.800000000000001,5.3,1.5,9.936,3.18,5.0,9.9
3034,1.0,5.5,4.2,0.8999999999999999,1.6,1.9,1.8,0.68,9.906,3.33,5.1,11.4
3053,1.0,7.1,2.6,3.1,2.2,4.3999999999999995,2.9,1.28,9.937000000000001,3.34,6.4,10.9
3066,1.0,6.8,2.4,2.9,2.0,4.3999999999999995,1.5,0.96,9.9232,3.23,6.4,10.4
3072,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.12,9.986,3.14,4.9,9.1
3093,1.0,8.0,4.4,4.9,9.1,3.1,4.6,1.51,9.926,3.16,2.7,12.7
3150,1.0,5.2,2.8499999999999996,2.9,5.15,3.5000000000000004,6.4,1.38,9.895,3.19,3.4000000000000004,12.4
3162,1.0,7.3,2.0,4.4,1.4,4.5,2.1,0.98,9.924,3.15,4.6000000000000005,10.0
3194,1.0,7.4,1.9,3.0,12.8,5.3,4.85,2.29,9.986,3.14,4.9,9.1
3209,1.0,7.2,2.5,2.8000000000000003,14.4,5.5,5.5,2.05,9.986,3.12,3.8,9.0
3212,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
3224,1.0,7.3,3.9000000000000004,3.7,1.1,4.3,3.6,1.13,9.91,3.39,4.8,12.7
3232,1.0,6.0,2.7,2.7,1.6,4.6,3.2,1.13,9.924,3.41,5.1,10.5
3236,1.0,6.3,4.1,1.7999999999999998,3.5,2.7,2.3,1.09,9.9018,3.34,5.4,12.8
3240,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8
3273,1.0,7.0,1.7000000000000002,3.1,4.8,3.4000000000000004,3.4,1.32,9.943999999999999,3.36,4.8,9.6
3277,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9
3293,1.0,6.7,2.3000000000000003,3.1,2.1,4.6,3.0,0.96,9.926,3.33,6.4,10.7
3321,1.0,6.7,3.3000000000000003,3.5999999999999996,6.6,4.2,3.4,1.16,9.9123,2.97,3.1,12.2
3324,1.0,6.4,3.1,2.8000000000000003,1.5,3.7000000000000006,1.2,1.19,9.919,3.32,5.1,10.4
3327,1.0,5.4,4.1499999999999995,1.9,1.6,3.9,2.7,0.88,9.9265,3.54,4.1,10.0
3346,1.0,6.6,3.3000000000000003,3.1,1.3,2.0,2.9,0.89,9.9035,3.26,4.4,12.4
3351,1.0,6.9,3.0,3.3000000000000003,4.1,3.5000000000000004,2.6,1.55,9.925,3.25,7.9,12.3
3374,1.0,6.8,3.5,3.2,2.4,4.8,3.5,1.03,9.911,3.28,4.6000000000000005,12.0
3379,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
3392,1.0,7.2,2.5,2.8000000000000003,14.4,5.5,5.5,2.05,9.986,3.12,3.8,9.0
3414,1.0,5.8,2.8000000000000003,3.4000000000000004,2.2,3.7000000000000006,2.4,1.25,9.8986,3.36,3.3000000000000003,12.8
3435,1.0,7.3,2.5,3.5999999999999996,2.1,3.4000000000000004,3.0,1.77,9.9085,3.25,4.0,11.9
3440,1.0,6.8,4.6000000000000005,2.6,2.7,4.2,2.8,0.83,9.9114,3.38,5.1,12.0
3463,1.0,6.9,1.7999999999999998,3.5999999999999996,1.3,3.6000000000000005,4.0,1.17,9.934,3.27,9.5,9.5
3479,1.0,7.2,1.9,3.1,1.4,4.6,3.7,1.35,9.939,3.34,5.699999999999999,10.2
3510,1.0,7.0,1.5,2.8000000000000003,14.7,5.1,2.9,1.49,9.9792,2.96,3.9000000000000004,9.0
3534,1.0,7.5,2.8000000000000003,3.4000000000000004,4.2,2.8000000000000003,3.6,1.16,9.91,2.99,4.1,12.3
3538,1.0,8.2,3.7,3.5999999999999996,1.0,3.4000000000000004,1.7,0.93,9.906,3.04,3.2,11.7
3550,1.0,7.7,3.5,4.9,8.65,3.3000000000000003,4.2,1.86,9.931,3.14,3.8,12.4
3569,1.0,6.0,1.7999999999999998,3.1,1.4,3.6000000000000005,1.4,0.75,9.9085,3.34,5.8,11.1
3571,1.0,6.8,2.8000000000000003,4.3,7.6,3.0,3.0,1.1,9.9164,3.08,5.8999999999999995,12.5
3602,1.0,5.2,2.4,4.5,3.8,2.7,2.1,1.28,9.92,3.55,4.9,11.2
3605,1.0,6.3,2.3000000000000003,2.1,5.1,3.5000000000000004,2.9,1.42,9.942,3.36,3.3000000000000003,10.1
3613,1.0,7.0,3.0,5.1,13.6,5.0,4.0,1.68,9.976,3.07,5.2,9.6
3638,1.0,7.4,2.4,3.5999999999999996,2.0,3.1,2.7,1.39,9.9055,3.28,4.8,12.5
3641,1.0,7.4,1.6,3.0,13.7,5.6000000000000005,3.3,1.68,9.9825,2.9,4.4,8.7
3722,1.0,7.3,2.2,4.0,14.75,4.2,4.45,1.295,9.998000000000001,3.36,4.1,9.1
3742,1.0,6.0,2.6,4.2,5.2,2.7,7.0,1.78,9.914,3.4,4.0,12.3
3753,1.0,6.0,2.4,2.7,1.9,4.8,4.0,1.7,9.938,3.64,5.4,10.0
3779,1.0,6.8,5.300000000000001,3.5,3.8,3.4000000000000004,2.6,1.09,9.906,3.26,5.699999999999999,12.7
3792,1.0,6.5,1.7999999999999998,3.4000000000000004,1.6,4.0,4.3,1.48,9.911999999999999,3.32,5.8999999999999995,11.5
3803,1.0,4.4,3.2,3.9000000000000004,4.3,3.0,3.1,1.27,9.8904,3.46,3.5999999999999996,12.8
3823,1.0,6.4,3.2,2.5,5.0,5.5,2.8,1.38,9.9171,3.27,5.0,12.4
3826,1.0,8.1,1.7000000000000002,4.4,14.1,5.3,4.3,1.45,10.006,3.28,7.5,8.8
